"Title:","mx1.lon.uk - Traffic - ae6 - | LAG INFRASTRUCTURE BACKBONE LON2 SRF0000001 | lon-lon2 | Coriant G30 300G |"
"Vertical Label:","bits per second"
"Start Date:","2020-03-17 22:05:00"
"End Date:","2020-03-19 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","46031"
"Host ID:","156"
"Nth Percentile:","73802951764","|95:bits:0:current:2|"
"Nth Percentile:","69866292649.6","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-18 00:10:00","4.9571282479e+10","4.9571282479e+10","6.2243676545e+10","6.2243676545e+10"
"2020-03-18 00:15:00","5.6934150027e+10","5.6934150027e+10","6.1611718775e+10","6.1611718775e+10"
"2020-03-18 00:20:00","5.0666948857e+10","5.0666948857e+10","5.3756842407e+10","5.3756842407e+10"
"2020-03-18 00:25:00","5.6244578479e+10","5.6244578479e+10","5.8883372360e+10","5.8883372360e+10"
"2020-03-18 00:30:00","6.1082931043e+10","6.1082931043e+10","6.1835397696e+10","6.1835397696e+10"
"2020-03-18 00:35:00","6.5502917956e+10","6.5502917956e+10","8.3507884300e+10","8.3507884300e+10"
"2020-03-18 00:40:00","6.4220860492e+10","6.4220860492e+10","5.6161675338e+10","5.6161675338e+10"
"2020-03-18 00:45:00","5.4063036174e+10","5.4063036174e+10","4.6549691063e+10","4.6549691063e+10"
"2020-03-18 00:50:00","5.3508612583e+10","5.3508612583e+10","5.3182986467e+10","5.3182986467e+10"
"2020-03-18 00:55:00","5.0813954032e+10","5.0813954032e+10","5.2467717295e+10","5.2467717295e+10"
"2020-03-18 01:00:00","6.0484887489e+10","6.0484887489e+10","6.1551389578e+10","6.1551389578e+10"
"2020-03-18 01:05:00","4.8040470918e+10","4.8040470918e+10","5.5193005854e+10","5.5193005854e+10"
"2020-03-18 01:10:00","5.9107374604e+10","5.9107374604e+10","4.6161494325e+10","4.6161494325e+10"
"2020-03-18 01:15:00","4.7336305717e+10","4.7336305717e+10","4.4834170429e+10","4.4834170429e+10"
"2020-03-18 01:20:00","4.2410515855e+10","4.2410515855e+10","4.6119667729e+10","4.6119667729e+10"
"2020-03-18 01:25:00","4.4060446357e+10","4.4060446357e+10","5.5442186186e+10","5.5442186186e+10"
"2020-03-18 01:30:00","4.2437999885e+10","4.2437999885e+10","4.7659449327e+10","4.7659449327e+10"
"2020-03-18 01:35:00","4.6431758545e+10","4.6431758545e+10","4.8423656704e+10","4.8423656704e+10"
"2020-03-18 01:40:00","4.8710232094e+10","4.8710232094e+10","4.6364489090e+10","4.6364489090e+10"
"2020-03-18 01:45:00","6.3245853386e+10","6.3245853386e+10","5.5977483553e+10","5.5977483553e+10"
"2020-03-18 01:50:00","6.1279127114e+10","6.1279127114e+10","5.8824448717e+10","5.8824448717e+10"
"2020-03-18 01:55:00","5.3983745668e+10","5.3983745668e+10","7.7398210391e+10","7.7398210391e+10"
"2020-03-18 02:00:00","4.7060377922e+10","4.7060377922e+10","5.5878298218e+10","5.5878298218e+10"
"2020-03-18 02:05:00","4.2909455676e+10","4.2909455676e+10","5.4956648093e+10","5.4956648093e+10"
"2020-03-18 02:10:00","4.9632445798e+10","4.9632445798e+10","6.4601347855e+10","6.4601347855e+10"
"2020-03-18 02:15:00","4.4324023208e+10","4.4324023208e+10","5.8620632636e+10","5.8620632636e+10"
"2020-03-18 02:20:00","4.4504202723e+10","4.4504202723e+10","5.7023661790e+10","5.7023661790e+10"
"2020-03-18 02:25:00","5.4600722836e+10","5.4600722836e+10","4.8335248112e+10","4.8335248112e+10"
"2020-03-18 02:30:00","5.7080149655e+10","5.7080149655e+10","5.6489049057e+10","5.6489049057e+10"
"2020-03-18 02:35:00","5.0947196227e+10","5.0947196227e+10","6.2059303099e+10","6.2059303099e+10"
"2020-03-18 02:40:00","4.8815244615e+10","4.8815244615e+10","6.4711352016e+10","6.4711352016e+10"
"2020-03-18 02:45:00","4.7982229881e+10","4.7982229881e+10","5.7482298784e+10","5.7482298784e+10"
"2020-03-18 02:50:00","4.3003947372e+10","4.3003947372e+10","6.6709777504e+10","6.6709777504e+10"
"2020-03-18 02:55:00","6.1470041176e+10","6.1470041176e+10","7.7871722817e+10","7.7871722817e+10"
"2020-03-18 03:00:00","6.1867736801e+10","6.1867736801e+10","7.0307701624e+10","7.0307701624e+10"
"2020-03-18 03:05:00","4.0861611471e+10","4.0861611471e+10","6.5130354214e+10","6.5130354214e+10"
"2020-03-18 03:10:00","4.6089590038e+10","4.6089590038e+10","6.3554710063e+10","6.3554710063e+10"
"2020-03-18 03:15:00","4.9740894809e+10","4.9740894809e+10","4.4884339975e+10","4.4884339975e+10"
"2020-03-18 03:20:00","4.3266708613e+10","4.3266708613e+10","4.1374787415e+10","4.1374787415e+10"
"2020-03-18 03:25:00","4.3418236980e+10","4.3418236980e+10","4.3597480770e+10","4.3597480770e+10"
"2020-03-18 03:30:00","4.6975517933e+10","4.6975517933e+10","5.3066775384e+10","5.3066775384e+10"
"2020-03-18 03:35:00","4.7238231544e+10","4.7238231544e+10","6.1293032824e+10","6.1293032824e+10"
"2020-03-18 03:40:00","4.4868016732e+10","4.4868016732e+10","4.2869128869e+10","4.2869128869e+10"
"2020-03-18 03:45:00","4.7218423628e+10","4.7218423628e+10","3.9503317873e+10","3.9503317873e+10"
"2020-03-18 03:50:00","4.9375050195e+10","4.9375050195e+10","3.8045912143e+10","3.8045912143e+10"
"2020-03-18 03:55:00","4.6212025150e+10","4.6212025150e+10","3.8614765035e+10","3.8614765035e+10"
"2020-03-18 04:00:00","5.5200051102e+10","5.5200051102e+10","4.1559866316e+10","4.1559866316e+10"
"2020-03-18 04:05:00","3.5443787638e+10","3.5443787638e+10","3.8957104137e+10","3.8957104137e+10"
"2020-03-18 04:10:00","4.0948951881e+10","4.0948951881e+10","4.2989750026e+10","4.2989750026e+10"
"2020-03-18 04:15:00","6.0301565251e+10","6.0301565251e+10","4.7731165178e+10","4.7731165178e+10"
"2020-03-18 04:20:00","4.7237384026e+10","4.7237384026e+10","4.5330509010e+10","4.5330509010e+10"
"2020-03-18 04:25:00","4.7265354857e+10","4.7265354857e+10","4.1993824720e+10","4.1993824720e+10"
"2020-03-18 04:30:00","5.4956006489e+10","5.4956006489e+10","4.6298636151e+10","4.6298636151e+10"
"2020-03-18 04:35:00","5.0102429223e+10","5.0102429223e+10","5.0922295147e+10","5.0922295147e+10"
"2020-03-18 04:40:00","5.2996615775e+10","5.2996615775e+10","4.8243088338e+10","4.8243088338e+10"
"2020-03-18 04:45:00","4.4987602152e+10","4.4987602152e+10","4.4460443110e+10","4.4460443110e+10"
"2020-03-18 04:50:00","4.4698132416e+10","4.4698132416e+10","4.5800034527e+10","4.5800034527e+10"
"2020-03-18 04:55:00","3.6316853120e+10","3.6316853120e+10","5.3192539239e+10","5.3192539239e+10"
"2020-03-18 05:00:00","4.5696973708e+10","4.5696973708e+10","5.4187669548e+10","5.4187669548e+10"
"2020-03-18 05:05:00","5.1955435895e+10","5.1955435895e+10","4.9135678085e+10","4.9135678085e+10"
"2020-03-18 05:10:00","5.0652058799e+10","5.0652058799e+10","4.8471295038e+10","4.8471295038e+10"
"2020-03-18 05:15:00","4.6983126584e+10","4.6983126584e+10","4.3598799166e+10","4.3598799166e+10"
"2020-03-18 05:20:00","4.2354406272e+10","4.2354406272e+10","3.5603141656e+10","3.5603141656e+10"
"2020-03-18 05:25:00","5.2825925398e+10","5.2825925398e+10","4.2638543498e+10","4.2638543498e+10"
"2020-03-18 05:30:00","5.3520713936e+10","5.3520713936e+10","3.7518026368e+10","3.7518026368e+10"
"2020-03-18 05:35:00","4.9174711592e+10","4.9174711592e+10","4.5111583522e+10","4.5111583522e+10"
"2020-03-18 05:40:00","4.5150139889e+10","4.5150139889e+10","5.2120061857e+10","5.2120061857e+10"
"2020-03-18 05:45:00","4.5826244809e+10","4.5826244809e+10","4.3299900701e+10","4.3299900701e+10"
"2020-03-18 05:50:00","4.5809245009e+10","4.5809245009e+10","4.7115072563e+10","4.7115072563e+10"
"2020-03-18 05:55:00","4.3686067045e+10","4.3686067045e+10","4.1959108711e+10","4.1959108711e+10"
"2020-03-18 06:00:00","4.6484224421e+10","4.6484224421e+10","4.1015969518e+10","4.1015969518e+10"
"2020-03-18 06:05:00","5.2086824138e+10","5.2086824138e+10","4.6005310762e+10","4.6005310762e+10"
"2020-03-18 06:10:00","4.8759323975e+10","4.8759323975e+10","5.1872954485e+10","5.1872954485e+10"
"2020-03-18 06:15:00","3.6319005422e+10","3.6319005422e+10","4.4967185442e+10","4.4967185442e+10"
"2020-03-18 06:20:00","4.9398578178e+10","4.9398578178e+10","5.2276546868e+10","5.2276546868e+10"
"2020-03-18 06:25:00","5.3165619271e+10","5.3165619271e+10","5.0747105764e+10","5.0747105764e+10"
"2020-03-18 06:30:00","3.9379304775e+10","3.9379304775e+10","4.0632156675e+10","4.0632156675e+10"
"2020-03-18 06:35:00","3.8483845681e+10","3.8483845681e+10","3.9122047021e+10","3.9122047021e+10"
"2020-03-18 06:40:00","3.8549608308e+10","3.8549608308e+10","4.0936258558e+10","4.0936258558e+10"
"2020-03-18 06:45:00","4.5390754074e+10","4.5390754074e+10","4.6835186771e+10","4.6835186771e+10"
"2020-03-18 06:50:00","3.9128473265e+10","3.9128473265e+10","4.3782092150e+10","4.3782092150e+10"
"2020-03-18 06:55:00","3.9593719557e+10","3.9593719557e+10","3.9399896049e+10","3.9399896049e+10"
"2020-03-18 07:00:00","4.0175242804e+10","4.0175242804e+10","4.0340016429e+10","4.0340016429e+10"
"2020-03-18 07:05:00","3.5851872493e+10","3.5851872493e+10","3.8234884005e+10","3.8234884005e+10"
"2020-03-18 07:10:00","4.4893811981e+10","4.4893811981e+10","3.6491572329e+10","3.6491572329e+10"
"2020-03-18 07:15:00","5.1096890177e+10","5.1096890177e+10","4.0424565841e+10","4.0424565841e+10"
"2020-03-18 07:20:00","4.5724995439e+10","4.5724995439e+10","3.7129958922e+10","3.7129958922e+10"
"2020-03-18 07:25:00","4.6893090189e+10","4.6893090189e+10","4.1356851249e+10","4.1356851249e+10"
"2020-03-18 07:30:00","5.5363866318e+10","5.5363866318e+10","5.8995628495e+10","5.8995628495e+10"
"2020-03-18 07:35:00","5.1622139821e+10","5.1622139821e+10","5.8482207173e+10","5.8482207173e+10"
"2020-03-18 07:40:00","4.6023722158e+10","4.6023722158e+10","5.8467059584e+10","5.8467059584e+10"
"2020-03-18 07:45:00","4.3987006423e+10","4.3987006423e+10","5.0972106769e+10","5.0972106769e+10"
"2020-03-18 07:50:00","4.0849139441e+10","4.0849139441e+10","4.9844232985e+10","4.9844232985e+10"
"2020-03-18 07:55:00","5.0033996516e+10","5.0033996516e+10","6.3127927343e+10","6.3127927343e+10"
"2020-03-18 08:00:00","5.4451965966e+10","5.4451965966e+10","6.0995956286e+10","6.0995956286e+10"
"2020-03-18 08:05:00","4.8940256813e+10","4.8940256813e+10","4.5944594749e+10","4.5944594749e+10"
"2020-03-18 08:10:00","5.3662433254e+10","5.3662433254e+10","4.3530216339e+10","4.3530216339e+10"
"2020-03-18 08:15:00","4.9817805607e+10","4.9817805607e+10","4.3937200890e+10","4.3937200890e+10"
"2020-03-18 08:20:00","5.5120202275e+10","5.5120202275e+10","4.3356501116e+10","4.3356501116e+10"
"2020-03-18 08:25:00","5.3646126840e+10","5.3646126840e+10","4.6462437213e+10","4.6462437213e+10"
"2020-03-18 08:30:00","4.8791111258e+10","4.8791111258e+10","4.6502718971e+10","4.6502718971e+10"
"2020-03-18 08:35:00","5.4276686386e+10","5.4276686386e+10","5.1081626984e+10","5.1081626984e+10"
"2020-03-18 08:40:00","5.4429078177e+10","5.4429078177e+10","4.4558071484e+10","4.4558071484e+10"
"2020-03-18 08:45:00","4.9118057239e+10","4.9118057239e+10","4.4552188402e+10","4.4552188402e+10"
"2020-03-18 08:50:00","4.5286645537e+10","4.5286645537e+10","3.2999540675e+10","3.2999540675e+10"
"2020-03-18 08:55:00","3.8979514954e+10","3.8979514954e+10","3.3253850117e+10","3.3253850117e+10"
"2020-03-18 09:00:00","4.5200642727e+10","4.5200642727e+10","4.4183213481e+10","4.4183213481e+10"
"2020-03-18 09:05:00","4.9088576730e+10","4.9088576730e+10","5.6173922354e+10","5.6173922354e+10"
"2020-03-18 09:10:00","5.2841150977e+10","5.2841150977e+10","5.2500297338e+10","5.2500297338e+10"
"2020-03-18 09:15:00","5.1576813691e+10","5.1576813691e+10","5.5032802258e+10","5.5032802258e+10"
"2020-03-18 09:20:00","4.7839053847e+10","4.7839053847e+10","6.0984334528e+10","6.0984334528e+10"
"2020-03-18 09:25:00","5.7447833578e+10","5.7447833578e+10","5.7028221213e+10","5.7028221213e+10"
"2020-03-18 09:30:00","4.7117266502e+10","4.7117266502e+10","5.4020965590e+10","5.4020965590e+10"
"2020-03-18 09:35:00","6.0125797411e+10","6.0125797411e+10","8.4682572111e+10","8.4682572111e+10"
"2020-03-18 09:40:00","3.7932568319e+10","3.7932568319e+10","6.0634760987e+10","6.0634760987e+10"
"2020-03-18 09:45:00","4.9492764162e+10","4.9492764162e+10","5.9921975731e+10","5.9921975731e+10"
"2020-03-18 09:50:00","3.5794327536e+10","3.5794327536e+10","6.1756135876e+10","6.1756135876e+10"
"2020-03-18 09:55:00","3.7033829888e+10","3.7033829888e+10","6.7835891144e+10","6.7835891144e+10"
"2020-03-18 10:00:00","4.0139545726e+10","4.0139545726e+10","6.7784969223e+10","6.7784969223e+10"
"2020-03-18 10:05:00","3.5354229991e+10","3.5354229991e+10","6.1723078779e+10","6.1723078779e+10"
"2020-03-18 10:10:00","3.9519035499e+10","3.9519035499e+10","5.8055880555e+10","5.8055880555e+10"
"2020-03-18 10:15:00","3.4670540194e+10","3.4670540194e+10","5.7296011517e+10","5.7296011517e+10"
"2020-03-18 10:20:00","3.0954966064e+10","3.0954966064e+10","4.7930247481e+10","4.7930247481e+10"
"2020-03-18 10:25:00","2.8990141988e+10","2.8990141988e+10","5.7979880569e+10","5.7979880569e+10"
"2020-03-18 10:30:00","3.1994771647e+10","3.1994771647e+10","5.4053290415e+10","5.4053290415e+10"
"2020-03-18 10:35:00","3.2466999538e+10","3.2466999538e+10","6.1647401190e+10","6.1647401190e+10"
"2020-03-18 10:40:00","3.3694921865e+10","3.3694921865e+10","5.3006023189e+10","5.3006023189e+10"
"2020-03-18 10:45:00","3.9673108795e+10","3.9673108795e+10","5.3892879278e+10","5.3892879278e+10"
"2020-03-18 10:50:00","3.4192301855e+10","3.4192301855e+10","5.4295502579e+10","5.4295502579e+10"
"2020-03-18 10:55:00","3.3798019658e+10","3.3798019658e+10","5.3050744452e+10","5.3050744452e+10"
"2020-03-18 11:00:00","4.8921801286e+10","4.8921801286e+10","5.4741304155e+10","5.4741304155e+10"
"2020-03-18 11:05:00","4.4204440428e+10","4.4204440428e+10","4.9023888737e+10","4.9023888737e+10"
"2020-03-18 11:10:00","3.9783379284e+10","3.9783379284e+10","5.0961754223e+10","5.0961754223e+10"
"2020-03-18 11:15:00","3.9345002699e+10","3.9345002699e+10","4.5111614531e+10","4.5111614531e+10"
"2020-03-18 11:20:00","5.0671195094e+10","5.0671195094e+10","6.4807893762e+10","6.4807893762e+10"
"2020-03-18 11:25:00","4.6080313707e+10","4.6080313707e+10","5.0318291812e+10","5.0318291812e+10"
"2020-03-18 11:30:00","5.8840228343e+10","5.8840228343e+10","4.8007686320e+10","4.8007686320e+10"
"2020-03-18 11:35:00","5.7212893809e+10","5.7212893809e+10","4.5046060739e+10","4.5046060739e+10"
"2020-03-18 11:40:00","4.5559899281e+10","4.5559899281e+10","3.8905691587e+10","3.8905691587e+10"
"2020-03-18 11:45:00","4.8547035180e+10","4.8547035180e+10","4.0044895316e+10","4.0044895316e+10"
"2020-03-18 11:50:00","4.2955205636e+10","4.2955205636e+10","4.4437799751e+10","4.4437799751e+10"
"2020-03-18 11:55:00","5.4677314642e+10","5.4677314642e+10","4.6291095468e+10","4.6291095468e+10"
"2020-03-18 12:00:00","5.7241073318e+10","5.7241073318e+10","3.6507304849e+10","3.6507304849e+10"
"2020-03-18 12:05:00","5.2653871617e+10","5.2653871617e+10","3.5717953086e+10","3.5717953086e+10"
"2020-03-18 12:10:00","6.2357475386e+10","6.2357475386e+10","4.0777792043e+10","4.0777792043e+10"
"2020-03-18 12:15:00","5.2689383775e+10","5.2689383775e+10","3.9617588777e+10","3.9617588777e+10"
"2020-03-18 12:20:00","5.6502818643e+10","5.6502818643e+10","4.1396355423e+10","4.1396355423e+10"
"2020-03-18 12:25:00","5.1678919941e+10","5.1678919941e+10","4.2793759960e+10","4.2793759960e+10"
"2020-03-18 12:30:00","6.0830475483e+10","6.0830475483e+10","5.3855361266e+10","5.3855361266e+10"
"2020-03-18 12:35:00","8.2051591302e+10","8.2051591302e+10","4.8755956549e+10","4.8755956549e+10"
"2020-03-18 12:40:00","8.3686505415e+10","8.3686505415e+10","4.9836056223e+10","4.9836056223e+10"
"2020-03-18 12:45:00","7.6288714831e+10","7.6288714831e+10","4.4062106017e+10","4.4062106017e+10"
"2020-03-18 12:50:00","6.9014624365e+10","6.9014624365e+10","4.8308362722e+10","4.8308362722e+10"
"2020-03-18 12:55:00","6.3747285853e+10","6.3747285853e+10","4.7660784808e+10","4.7660784808e+10"
"2020-03-18 13:00:00","7.1233461967e+10","7.1233461967e+10","5.3792533283e+10","5.3792533283e+10"
"2020-03-18 13:05:00","6.4196831065e+10","6.4196831065e+10","4.6814277468e+10","4.6814277468e+10"
"2020-03-18 13:10:00","6.8503083217e+10","6.8503083217e+10","4.9395985326e+10","4.9395985326e+10"
"2020-03-18 13:15:00","6.7864370072e+10","6.7864370072e+10","4.4229419659e+10","4.4229419659e+10"
"2020-03-18 13:20:00","6.4815504147e+10","6.4815504147e+10","4.7843026155e+10","4.7843026155e+10"
"2020-03-18 13:25:00","7.5143048636e+10","7.5143048636e+10","4.0575035476e+10","4.0575035476e+10"
"2020-03-18 13:30:00","7.5170608173e+10","7.5170608173e+10","4.8091695218e+10","4.8091695218e+10"
"2020-03-18 13:35:00","6.6608642563e+10","6.6608642563e+10","4.9893235535e+10","4.9893235535e+10"
"2020-03-18 13:40:00","7.5276691819e+10","7.5276691819e+10","6.5955918381e+10","6.5955918381e+10"
"2020-03-18 13:45:00","7.0019521432e+10","7.0019521432e+10","5.9990898085e+10","5.9990898085e+10"
"2020-03-18 13:50:00","7.3802951764e+10","7.3802951764e+10","4.9114884223e+10","4.9114884223e+10"
"2020-03-18 13:55:00","6.4893440774e+10","6.4893440774e+10","5.3071613470e+10","5.3071613470e+10"
"2020-03-18 14:00:00","7.2069565914e+10","7.2069565914e+10","5.0730826650e+10","5.0730826650e+10"
"2020-03-18 14:05:00","6.9691026213e+10","6.9691026213e+10","5.6389116496e+10","5.6389116496e+10"
"2020-03-18 14:10:00","6.9692734662e+10","6.9692734662e+10","5.7080399559e+10","5.7080399559e+10"
"2020-03-18 14:15:00","7.2216004361e+10","7.2216004361e+10","5.9044884141e+10","5.9044884141e+10"
"2020-03-18 14:20:00","6.9359069144e+10","6.9359069144e+10","5.3592737891e+10","5.3592737891e+10"
"2020-03-18 14:25:00","7.1370966425e+10","7.1370966425e+10","4.9389595198e+10","4.9389595198e+10"
"2020-03-18 14:30:00","6.3324712107e+10","6.3324712107e+10","5.0325553828e+10","5.0325553828e+10"
"2020-03-18 14:35:00","5.9849312151e+10","5.9849312151e+10","5.6357142838e+10","5.6357142838e+10"
"2020-03-18 14:40:00","6.1897804610e+10","6.1897804610e+10","6.6613314872e+10","6.6613314872e+10"
"2020-03-18 14:45:00","5.7266884250e+10","5.7266884250e+10","5.9947530348e+10","5.9947530348e+10"
"2020-03-18 14:50:00","6.0898781120e+10","6.0898781120e+10","5.1778515444e+10","5.1778515444e+10"
"2020-03-18 14:55:00","6.0980384978e+10","6.0980384978e+10","5.2451092243e+10","5.2451092243e+10"
"2020-03-18 15:00:00","7.7279012362e+10","7.7279012362e+10","5.6321116000e+10","5.6321116000e+10"
"2020-03-18 15:05:00","6.7733957668e+10","6.7733957668e+10","4.5633880222e+10","4.5633880222e+10"
"2020-03-18 15:10:00","7.1440285875e+10","7.1440285875e+10","4.4027393720e+10","4.4027393720e+10"
"2020-03-18 15:15:00","7.5399349115e+10","7.5399349115e+10","3.9268156381e+10","3.9268156381e+10"
"2020-03-18 15:20:00","7.3012276793e+10","7.3012276793e+10","4.4280884209e+10","4.4280884209e+10"
"2020-03-18 15:25:00","7.4029227418e+10","7.4029227418e+10","4.0422025538e+10","4.0422025538e+10"
"2020-03-18 15:30:00","7.6549120491e+10","7.6549120491e+10","4.0162167609e+10","4.0162167609e+10"
"2020-03-18 15:35:00","6.6564997972e+10","6.6564997972e+10","4.0922686849e+10","4.0922686849e+10"
"2020-03-18 15:40:00","6.5539596278e+10","6.5539596278e+10","5.0894443643e+10","5.0894443643e+10"
"2020-03-18 15:45:00","6.0176270434e+10","6.0176270434e+10","5.5297538561e+10","5.5297538561e+10"
"2020-03-18 15:50:00","5.8791231066e+10","5.8791231066e+10","5.4958317163e+10","5.4958317163e+10"
"2020-03-18 15:55:00","6.6878039000e+10","6.6878039000e+10","4.9944315789e+10","4.9944315789e+10"
"2020-03-18 16:00:00","6.5911997246e+10","6.5911997246e+10","6.0308354999e+10","6.0308354999e+10"
"2020-03-18 16:05:00","6.9782867406e+10","6.9782867406e+10","5.9463447646e+10","5.9463447646e+10"
"2020-03-18 16:10:00","5.4587535212e+10","5.4587535212e+10","6.4714187479e+10","6.4714187479e+10"
"2020-03-18 16:15:00","7.4107567318e+10","7.4107567318e+10","6.1641759190e+10","6.1641759190e+10"
"2020-03-18 16:20:00","7.4080081400e+10","7.4080081400e+10","6.2380692715e+10","6.2380692715e+10"
"2020-03-18 16:25:00","7.3978936866e+10","7.3978936866e+10","4.9262924765e+10","4.9262924765e+10"
"2020-03-18 16:30:00","5.4213040267e+10","5.4213040267e+10","4.9337529588e+10","4.9337529588e+10"
"2020-03-18 16:35:00","5.1981206187e+10","5.1981206187e+10","4.8064450427e+10","4.8064450427e+10"
"2020-03-18 16:40:00","5.8352677452e+10","5.8352677452e+10","4.1649572372e+10","4.1649572372e+10"
"2020-03-18 16:45:00","6.9795479968e+10","6.9795479968e+10","5.3453139138e+10","5.3453139138e+10"
"2020-03-18 16:50:00","6.4894046992e+10","6.4894046992e+10","5.1225244800e+10","5.1225244800e+10"
"2020-03-18 16:55:00","6.1834527846e+10","6.1834527846e+10","5.4913900082e+10","5.4913900082e+10"
"2020-03-18 17:00:00","6.4162017248e+10","6.4162017248e+10","5.5858340486e+10","5.5858340486e+10"
"2020-03-18 17:05:00","6.6864362390e+10","6.6864362390e+10","4.7742251719e+10","4.7742251719e+10"
"2020-03-18 17:10:00","8.0164169613e+10","8.0164169613e+10","5.4793394977e+10","5.4793394977e+10"
"2020-03-18 17:15:00","7.1308182546e+10","7.1308182546e+10","5.0866642498e+10","5.0866642498e+10"
"2020-03-18 17:20:00","6.8858816955e+10","6.8858816955e+10","5.8617940664e+10","5.8617940664e+10"
"2020-03-18 17:25:00","7.3033730092e+10","7.3033730092e+10","4.9307553496e+10","4.9307553496e+10"
"2020-03-18 17:30:00","6.9638951406e+10","6.9638951406e+10","4.9180043631e+10","4.9180043631e+10"
"2020-03-18 17:35:00","6.8340186227e+10","6.8340186227e+10","4.9043556179e+10","4.9043556179e+10"
"2020-03-18 17:40:00","5.9776013412e+10","5.9776013412e+10","4.4086172603e+10","4.4086172603e+10"
"2020-03-18 17:45:00","6.1726007616e+10","6.1726007616e+10","4.9170074953e+10","4.9170074953e+10"
"2020-03-18 17:50:00","5.9621863891e+10","5.9621863891e+10","5.6538840358e+10","5.6538840358e+10"
"2020-03-18 17:55:00","5.7021029544e+10","5.7021029544e+10","6.1276782496e+10","6.1276782496e+10"
"2020-03-18 18:00:00","5.6071587099e+10","5.6071587099e+10","5.9105711396e+10","5.9105711396e+10"
"2020-03-18 18:05:00","5.0169969878e+10","5.0169969878e+10","5.4978229885e+10","5.4978229885e+10"
"2020-03-18 18:10:00","5.4409313498e+10","5.4409313498e+10","5.1876638266e+10","5.1876638266e+10"
"2020-03-18 18:15:00","5.6274200385e+10","5.6274200385e+10","5.0704909581e+10","5.0704909581e+10"
"2020-03-18 18:20:00","5.6593783617e+10","5.6593783617e+10","5.1105447780e+10","5.1105447780e+10"
"2020-03-18 18:25:00","5.4197161060e+10","5.4197161060e+10","4.4254162800e+10","4.4254162800e+10"
