"Title:","mx2.bra.sk - Traffic - ae3 - LAG INFRASTRUCTURE BACKBONE SRF0000001 | bra-vie"
"Vertical Label:","bits per second"
"Start Date:","2020-03-22 22:05:00"
"End Date:","2020-03-24 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","47779"
"Host ID:","190"
"Nth Percentile:","6740844301.52","|95:bits:0:current:2|"
"Nth Percentile:","1881794759.44","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-23 00:15:00","1.3498399727e+09","1.3498399727e+09","1.5213071669e+09","1.5213071669e+09"
"2020-03-23 00:20:00","1.1801779068e+09","1.1801779068e+09","1.5564120284e+09","1.5564120284e+09"
"2020-03-23 00:25:00","1.3228786938e+09","1.3228786938e+09","1.5137576711e+09","1.5137576711e+09"
"2020-03-23 00:30:00","1.4441701935e+09","1.4441701935e+09","1.3415918878e+09","1.3415918878e+09"
"2020-03-23 00:35:00","1.3987877111e+09","1.3987877111e+09","1.3820607489e+09","1.3820607489e+09"
"2020-03-23 00:40:00","1.6308715899e+09","1.6308715899e+09","1.1610981260e+09","1.1610981260e+09"
"2020-03-23 00:45:00","1.3518094808e+09","1.3518094808e+09","1.2245263252e+09","1.2245263252e+09"
"2020-03-23 00:50:00","1.7780696048e+09","1.7780696048e+09","1.1955030692e+09","1.1955030692e+09"
"2020-03-23 00:55:00","1.5902498775e+09","1.5902498775e+09","1.0694934590e+09","1.0694934590e+09"
"2020-03-23 01:00:00","1.5051790470e+09","1.5051790470e+09","9.9073493244e+08","9.9073493244e+08"
"2020-03-23 01:05:00","1.3703249403e+09","1.3703249403e+09","8.5762300451e+08","8.5762300451e+08"
"2020-03-23 01:10:00","1.3121157381e+09","1.3121157381e+09","1.0189965890e+09","1.0189965890e+09"
"2020-03-23 01:15:00","1.4048221697e+09","1.4048221697e+09","1.0407971998e+09","1.0407971998e+09"
"2020-03-23 01:20:00","1.3641263850e+09","1.3641263850e+09","1.0519582751e+09","1.0519582751e+09"
"2020-03-23 01:25:00","1.1301057513e+09","1.1301057513e+09","1.0989881037e+09","1.0989881037e+09"
"2020-03-23 01:30:00","9.8902552504e+08","9.8902552504e+08","9.9172344271e+08","9.9172344271e+08"
"2020-03-23 01:35:00","1.0188245420e+09","1.0188245420e+09","1.1917595500e+09","1.1917595500e+09"
"2020-03-23 01:40:00","2.6087054727e+09","2.6087054727e+09","1.2397568034e+09","1.2397568034e+09"
"2020-03-23 01:45:00","1.5072797016e+09","1.5072797016e+09","1.1656851687e+09","1.1656851687e+09"
"2020-03-23 01:50:00","9.7530549947e+08","9.7530549947e+08","1.1202779294e+09","1.1202779294e+09"
"2020-03-23 01:55:00","9.3561900646e+08","9.3561900646e+08","1.1039824916e+09","1.1039824916e+09"
"2020-03-23 02:00:00","1.2472715905e+09","1.2472715905e+09","1.1912182705e+09","1.1912182705e+09"
"2020-03-23 02:05:00","7.7583364261e+08","7.7583364261e+08","1.0693017123e+09","1.0693017123e+09"
"2020-03-23 02:10:00","5.8357970170e+08","5.8357970170e+08","9.9687743818e+08","9.9687743818e+08"
"2020-03-23 02:15:00","5.7153293181e+08","5.7153293181e+08","1.0957905130e+09","1.0957905130e+09"
"2020-03-23 02:20:00","6.8742173263e+08","6.8742173263e+08","1.2714776994e+09","1.2714776994e+09"
"2020-03-23 02:25:00","6.7315089705e+08","6.7315089705e+08","2.4467814260e+09","2.4467814260e+09"
"2020-03-23 02:30:00","8.2951166503e+08","8.2951166503e+08","1.6347439384e+09","1.6347439384e+09"
"2020-03-23 02:35:00","1.5290606615e+09","1.5290606615e+09","1.3153566297e+09","1.3153566297e+09"
"2020-03-23 02:40:00","3.4739209377e+09","3.4739209377e+09","1.1422572405e+09","1.1422572405e+09"
"2020-03-23 02:45:00","7.4573892403e+08","7.4573892403e+08","1.1725595609e+09","1.1725595609e+09"
"2020-03-23 02:50:00","6.5198086762e+08","6.5198086762e+08","1.7351479390e+09","1.7351479390e+09"
"2020-03-23 02:55:00","6.7255714760e+08","6.7255714760e+08","1.0402914915e+09","1.0402914915e+09"
"2020-03-23 03:00:00","5.9121457421e+08","5.9121457421e+08","1.0487758925e+09","1.0487758925e+09"
"2020-03-23 03:05:00","5.7604890074e+08","5.7604890074e+08","1.2993508762e+09","1.2993508762e+09"
"2020-03-23 03:10:00","8.0217979786e+08","8.0217979786e+08","1.0638778168e+09","1.0638778168e+09"
"2020-03-23 03:15:00","8.6937236657e+08","8.6937236657e+08","1.1624150851e+09","1.1624150851e+09"
"2020-03-23 03:20:00","5.8739922896e+08","5.8739922896e+08","1.5191788831e+09","1.5191788831e+09"
"2020-03-23 03:25:00","6.0913185846e+08","6.0913185846e+08","1.1308600818e+09","1.1308600818e+09"
"2020-03-23 03:30:00","5.8969306711e+08","5.8969306711e+08","1.1516702112e+09","1.1516702112e+09"
"2020-03-23 03:35:00","1.2009213998e+09","1.2009213998e+09","1.1209171326e+09","1.1209171326e+09"
"2020-03-23 03:40:00","8.1546682762e+08","8.1546682762e+08","9.7838069414e+08","9.7838069414e+08"
"2020-03-23 03:45:00","7.0802186052e+08","7.0802186052e+08","9.4210091040e+08","9.4210091040e+08"
"2020-03-23 03:50:00","7.5485420522e+08","7.5485420522e+08","8.9326576080e+08","8.9326576080e+08"
"2020-03-23 03:55:00","4.1470803142e+08","4.1470803142e+08","9.1006959707e+08","9.1006959707e+08"
"2020-03-23 04:00:00","4.1176232938e+08","4.1176232938e+08","7.5156857703e+08","7.5156857703e+08"
"2020-03-23 04:05:00","4.5165181742e+08","4.5165181742e+08","6.3370679195e+08","6.3370679195e+08"
"2020-03-23 04:10:00","4.1680646514e+08","4.1680646514e+08","3.1334805346e+08","3.1334805346e+08"
"2020-03-23 04:15:00","4.1406404519e+08","4.1406404519e+08","3.5500824874e+08","3.5500824874e+08"
"2020-03-23 04:20:00","4.0972353905e+08","4.0972353905e+08","2.8104613250e+08","2.8104613250e+08"
"2020-03-23 04:25:00","3.8774542250e+08","3.8774542250e+08","2.7437537754e+08","2.7437537754e+08"
"2020-03-23 04:30:00","3.5767549949e+08","3.5767549949e+08","2.4288461534e+08","2.4288461534e+08"
"2020-03-23 04:35:00","5.1088503973e+08","5.1088503973e+08","5.6472061738e+08","5.6472061738e+08"
"2020-03-23 04:40:00","4.4957414832e+08","4.4957414832e+08","1.0565877041e+09","1.0565877041e+09"
"2020-03-23 04:45:00","4.3477929647e+08","4.3477929647e+08","9.9306398200e+08","9.9306398200e+08"
"2020-03-23 04:50:00","5.7061918237e+09","5.7061918237e+09","6.0558846400e+08","6.0558846400e+08"
"2020-03-23 04:55:00","1.3609915016e+09","1.3609915016e+09","2.8022755165e+08","2.8022755165e+08"
"2020-03-23 05:00:00","4.6575885951e+08","4.6575885951e+08","2.8625754365e+08","2.8625754365e+08"
"2020-03-23 05:05:00","4.6294904445e+08","4.6294904445e+08","3.1147813870e+08","3.1147813870e+08"
"2020-03-23 05:10:00","4.6616031300e+08","4.6616031300e+08","3.1822977839e+08","3.1822977839e+08"
"2020-03-23 05:15:00","5.8672960118e+08","5.8672960118e+08","3.5088006348e+08","3.5088006348e+08"
"2020-03-23 05:20:00","5.8931437496e+08","5.8931437496e+08","4.1721942892e+08","4.1721942892e+08"
"2020-03-23 05:25:00","5.6375263890e+08","5.6375263890e+08","5.2938071762e+08","5.2938071762e+08"
"2020-03-23 05:30:00","6.6056424188e+08","6.6056424188e+08","6.9648793834e+08","6.9648793834e+08"
"2020-03-23 05:35:00","8.6098866824e+08","8.6098866824e+08","7.6304961786e+08","7.6304961786e+08"
"2020-03-23 05:40:00","7.3521187847e+08","7.3521187847e+08","7.1816362043e+08","7.1816362043e+08"
"2020-03-23 05:45:00","1.5760814502e+09","1.5760814502e+09","8.7523502589e+08","8.7523502589e+08"
"2020-03-23 05:50:00","1.3742981796e+09","1.3742981796e+09","9.0687944530e+08","9.0687944530e+08"
"2020-03-23 05:55:00","7.7781849437e+08","7.7781849437e+08","9.6471776232e+08","9.6471776232e+08"
"2020-03-23 06:00:00","7.6303261278e+08","7.6303261278e+08","1.4421476653e+09","1.4421476653e+09"
"2020-03-23 06:05:00","9.1839964194e+08","9.1839964194e+08","2.7184813282e+09","2.7184813282e+09"
"2020-03-23 06:10:00","7.4007035133e+08","7.4007035133e+08","2.1963963841e+09","2.1963963841e+09"
"2020-03-23 06:15:00","8.3943186808e+08","8.3943186808e+08","1.6271217199e+09","1.6271217199e+09"
"2020-03-23 06:20:00","8.5794358030e+08","8.5794358030e+08","7.2493733128e+08","7.2493733128e+08"
"2020-03-23 06:25:00","7.3559548522e+08","7.3559548522e+08","9.4298944196e+08","9.4298944196e+08"
"2020-03-23 06:30:00","7.5392447891e+08","7.5392447891e+08","8.3540985555e+08","8.3540985555e+08"
"2020-03-23 06:35:00","8.5925653093e+08","8.5925653093e+08","6.9487270332e+08","6.9487270332e+08"
"2020-03-23 06:40:00","8.6713040103e+08","8.6713040103e+08","8.0556700168e+08","8.0556700168e+08"
"2020-03-23 06:45:00","1.0840330574e+09","1.0840330574e+09","7.5658996206e+08","7.5658996206e+08"
"2020-03-23 06:50:00","9.7468289406e+08","9.7468289406e+08","5.9361998574e+08","5.9361998574e+08"
"2020-03-23 06:55:00","1.5090607063e+09","1.5090607063e+09","6.1152634883e+08","6.1152634883e+08"
"2020-03-23 07:00:00","1.3979042175e+09","1.3979042175e+09","5.6131220642e+08","5.6131220642e+08"
"2020-03-23 07:05:00","1.1037413017e+09","1.1037413017e+09","9.1371361672e+08","9.1371361672e+08"
"2020-03-23 07:10:00","8.1141714312e+08","8.1141714312e+08","1.0291086923e+09","1.0291086923e+09"
"2020-03-23 07:15:00","8.8555904095e+08","8.8555904095e+08","9.7881968434e+08","9.7881968434e+08"
"2020-03-23 07:20:00","8.5130604126e+08","8.5130604126e+08","5.4353906517e+08","5.4353906517e+08"
"2020-03-23 07:25:00","7.4323614285e+08","7.4323614285e+08","6.8051926101e+08","6.8051926101e+08"
"2020-03-23 07:30:00","7.8559501620e+08","7.8559501620e+08","6.1785131929e+08","6.1785131929e+08"
"2020-03-23 07:35:00","7.5546664950e+08","7.5546664950e+08","6.8173471161e+08","6.8173471161e+08"
"2020-03-23 07:40:00","8.4139637066e+08","8.4139637066e+08","7.8443024208e+08","7.8443024208e+08"
"2020-03-23 07:45:00","1.0004439156e+09","1.0004439156e+09","5.3572800624e+08","5.3572800624e+08"
"2020-03-23 07:50:00","8.0649694937e+08","8.0649694937e+08","6.6306007629e+08","6.6306007629e+08"
"2020-03-23 07:55:00","8.1621010359e+08","8.1621010359e+08","5.7894011540e+08","5.7894011540e+08"
"2020-03-23 08:00:00","1.0058127974e+09","1.0058127974e+09","5.7807765977e+08","5.7807765977e+08"
"2020-03-23 08:05:00","1.0098326599e+09","1.0098326599e+09","5.7413966392e+08","5.7413966392e+08"
"2020-03-23 08:10:00","1.0207774757e+09","1.0207774757e+09","6.3732495642e+08","6.3732495642e+08"
"2020-03-23 08:15:00","8.0015888427e+08","8.0015888427e+08","5.2460328588e+08","5.2460328588e+08"
"2020-03-23 08:20:00","7.9458477367e+08","7.9458477367e+08","5.7422875172e+08","5.7422875172e+08"
"2020-03-23 08:25:00","8.7716421805e+08","8.7716421805e+08","6.3825663061e+08","6.3825663061e+08"
"2020-03-23 08:30:00","1.6503623405e+09","1.6503623405e+09","4.6940989526e+08","4.6940989526e+08"
"2020-03-23 08:35:00","1.2391738437e+09","1.2391738437e+09","5.8053897805e+08","5.8053897805e+08"
"2020-03-23 08:40:00","1.2736154434e+09","1.2736154434e+09","6.3384404510e+08","6.3384404510e+08"
"2020-03-23 08:45:00","1.7863854109e+09","1.7863854109e+09","4.7670529882e+08","4.7670529882e+08"
"2020-03-23 08:50:00","1.4231482706e+09","1.4231482706e+09","4.4144349283e+08","4.4144349283e+08"
"2020-03-23 08:55:00","1.2440292041e+09","1.2440292041e+09","7.9586671555e+08","7.9586671555e+08"
"2020-03-23 09:00:00","1.1669012456e+09","1.1669012456e+09","6.3078872911e+08","6.3078872911e+08"
"2020-03-23 09:05:00","1.1002154145e+09","1.1002154145e+09","5.7551335067e+08","5.7551335067e+08"
"2020-03-23 09:10:00","9.9495075919e+08","9.9495075919e+08","5.2075383287e+08","5.2075383287e+08"
"2020-03-23 09:15:00","1.1261701560e+09","1.1261701560e+09","6.5214537455e+08","6.5214537455e+08"
"2020-03-23 09:20:00","1.1436248335e+09","1.1436248335e+09","1.1663267682e+09","1.1663267682e+09"
"2020-03-23 09:25:00","1.1619720308e+09","1.1619720308e+09","1.0515394936e+09","1.0515394936e+09"
"2020-03-23 09:30:00","9.1610941086e+08","9.1610941086e+08","7.6154777417e+08","7.6154777417e+08"
"2020-03-23 09:35:00","1.1757938084e+09","1.1757938084e+09","8.6344707302e+08","8.6344707302e+08"
"2020-03-23 09:40:00","9.1461844081e+08","9.1461844081e+08","1.0149118746e+09","1.0149118746e+09"
"2020-03-23 09:45:00","9.9450716501e+08","9.9450716501e+08","1.2154958686e+09","1.2154958686e+09"
"2020-03-23 09:50:00","7.3961873962e+08","7.3961873962e+08","7.9169332557e+08","7.9169332557e+08"
"2020-03-23 09:55:00","9.2815150357e+08","9.2815150357e+08","7.0605328337e+08","7.0605328337e+08"
"2020-03-23 10:00:00","8.3806631938e+08","8.3806631938e+08","7.0336190368e+08","7.0336190368e+08"
"2020-03-23 10:05:00","1.0314875356e+09","1.0314875356e+09","6.4046691531e+08","6.4046691531e+08"
"2020-03-23 10:10:00","9.7371800889e+08","9.7371800889e+08","8.4309706030e+08","8.4309706030e+08"
"2020-03-23 10:15:00","1.1564561350e+09","1.1564561350e+09","8.5607478433e+08","8.5607478433e+08"
"2020-03-23 10:20:00","1.4019380005e+09","1.4019380005e+09","7.4489484104e+08","7.4489484104e+08"
"2020-03-23 10:25:00","2.8854598641e+09","2.8854598641e+09","9.9552009134e+08","9.9552009134e+08"
"2020-03-23 10:30:00","1.0944065432e+09","1.0944065432e+09","6.6566438247e+08","6.6566438247e+08"
"2020-03-23 10:35:00","9.2535963280e+08","9.2535963280e+08","1.8523100985e+09","1.8523100985e+09"
"2020-03-23 10:40:00","1.3455735786e+09","1.3455735786e+09","5.7368643514e+08","5.7368643514e+08"
"2020-03-23 10:45:00","9.0203434353e+08","9.0203434353e+08","6.2240356205e+08","6.2240356205e+08"
"2020-03-23 10:50:00","9.4721000261e+08","9.4721000261e+08","4.4781531413e+08","4.4781531413e+08"
"2020-03-23 10:55:00","9.5289988038e+08","9.5289988038e+08","7.3208755293e+08","7.3208755293e+08"
"2020-03-23 11:00:00","1.6668899707e+09","1.6668899707e+09","6.9092889503e+08","6.9092889503e+08"
"2020-03-23 11:05:00","1.5247936195e+09","1.5247936195e+09","6.6965619594e+08","6.6965619594e+08"
"2020-03-23 11:10:00","1.1390362428e+09","1.1390362428e+09","6.4422103207e+08","6.4422103207e+08"
"2020-03-23 11:15:00","9.5508673864e+08","9.5508673864e+08","7.0529595752e+08","7.0529595752e+08"
"2020-03-23 11:20:00","1.8680780228e+09","1.8680780228e+09","8.4038967631e+08","8.4038967631e+08"
"2020-03-23 11:25:00","1.0238953484e+09","1.0238953484e+09","5.8214195822e+08","5.8214195822e+08"
"2020-03-23 11:30:00","9.2538810870e+08","9.2538810870e+08","9.0088762270e+08","9.0088762270e+08"
"2020-03-23 11:35:00","1.0124983710e+09","1.0124983710e+09","7.8279085916e+08","7.8279085916e+08"
"2020-03-23 11:40:00","1.4501854156e+09","1.4501854156e+09","5.5992917653e+08","5.5992917653e+08"
"2020-03-23 11:45:00","1.0342967902e+09","1.0342967902e+09","3.5404137129e+08","3.5404137129e+08"
"2020-03-23 11:50:00","1.1396662328e+09","1.1396662328e+09","4.0714273875e+08","4.0714273875e+08"
"2020-03-23 11:55:00","1.0932870819e+09","1.0932870819e+09","4.7014325309e+08","4.7014325309e+08"
"2020-03-23 12:00:00","1.2338994316e+09","1.2338994316e+09","5.4965953853e+08","5.4965953853e+08"
"2020-03-23 12:05:00","1.2532871687e+09","1.2532871687e+09","7.3972876076e+08","7.3972876076e+08"
"2020-03-23 12:10:00","1.1462556514e+09","1.1462556514e+09","7.0731764954e+08","7.0731764954e+08"
"2020-03-23 12:15:00","9.2208359052e+08","9.2208359052e+08","4.7384670137e+08","4.7384670137e+08"
"2020-03-23 12:20:00","9.4821945612e+08","9.4821945612e+08","6.5454844819e+08","6.5454844819e+08"
"2020-03-23 12:25:00","8.4425111173e+08","8.4425111173e+08","4.6851221936e+08","4.6851221936e+08"
"2020-03-23 12:30:00","2.1175566678e+09","2.1175566678e+09","4.7144343985e+08","4.7144343985e+08"
"2020-03-23 12:35:00","2.1067701280e+09","2.1067701280e+09","4.9255226043e+08","4.9255226043e+08"
"2020-03-23 12:40:00","1.6132088632e+09","1.6132088632e+09","8.6417373488e+08","8.6417373488e+08"
"2020-03-23 12:45:00","3.0856729290e+09","3.0856729290e+09","6.4351609679e+08","6.4351609679e+08"
"2020-03-23 12:50:00","1.9286087572e+09","1.9286087572e+09","7.1484393930e+08","7.1484393930e+08"
"2020-03-23 12:55:00","2.7320561881e+09","2.7320561881e+09","8.0634340004e+08","8.0634340004e+08"
"2020-03-23 13:00:00","1.7179272883e+09","1.7179272883e+09","8.2157237563e+08","8.2157237563e+08"
"2020-03-23 13:05:00","1.5495328317e+09","1.5495328317e+09","6.0731043627e+08","6.0731043627e+08"
"2020-03-23 13:10:00","1.4698106344e+09","1.4698106344e+09","7.3980938665e+08","7.3980938665e+08"
"2020-03-23 13:15:00","1.3399014906e+09","1.3399014906e+09","6.5221391274e+08","6.5221391274e+08"
"2020-03-23 13:20:00","1.5335172857e+09","1.5335172857e+09","7.8280887895e+08","7.8280887895e+08"
"2020-03-23 13:25:00","7.9413795419e+08","7.9413795419e+08","7.6301892402e+08","7.6301892402e+08"
"2020-03-23 13:30:00","9.8724200617e+08","9.8724200617e+08","8.2271001285e+08","8.2271001285e+08"
"2020-03-23 13:35:00","1.3933537743e+09","1.3933537743e+09","1.0925320975e+09","1.0925320975e+09"
"2020-03-23 13:40:00","2.2594460274e+09","2.2594460274e+09","1.0824222720e+09","1.0824222720e+09"
"2020-03-23 13:45:00","1.1814861763e+09","1.1814861763e+09","1.1024253475e+09","1.1024253475e+09"
"2020-03-23 13:50:00","8.9626003815e+08","8.9626003815e+08","1.8241349232e+09","1.8241349232e+09"
"2020-03-23 13:55:00","7.4620420137e+08","7.4620420137e+08","9.0991368405e+08","9.0991368405e+08"
"2020-03-23 14:00:00","6.9325069380e+08","6.9325069380e+08","8.6718494079e+08","8.6718494079e+08"
"2020-03-23 14:05:00","7.6913565170e+08","7.6913565170e+08","8.4470522525e+08","8.4470522525e+08"
"2020-03-23 14:10:00","6.5292475170e+08","6.5292475170e+08","8.8022083655e+08","8.8022083655e+08"
"2020-03-23 14:15:00","1.4201640629e+09","1.4201640629e+09","1.1267274419e+09","1.1267274419e+09"
"2020-03-23 14:20:00","8.4178552510e+09","8.4178552510e+09","1.0349055136e+09","1.0349055136e+09"
"2020-03-23 14:25:00","5.5222428654e+09","5.5222428654e+09","1.1720222246e+09","1.1720222246e+09"
"2020-03-23 14:30:00","5.5603553976e+09","5.5603553976e+09","1.2414439150e+09","1.2414439150e+09"
"2020-03-23 14:35:00","5.2003938450e+09","5.2003938450e+09","1.3217301073e+09","1.3217301073e+09"
"2020-03-23 14:40:00","4.3854374002e+09","4.3854374002e+09","1.4319413264e+09","1.4319413264e+09"
"2020-03-23 14:45:00","2.1340186214e+09","2.1340186214e+09","1.4326700660e+09","1.4326700660e+09"
"2020-03-23 14:50:00","4.7346793025e+09","4.7346793025e+09","1.4326444684e+09","1.4326444684e+09"
"2020-03-23 14:55:00","4.0223234868e+09","4.0223234868e+09","1.3432252792e+09","1.3432252792e+09"
"2020-03-23 15:00:00","3.5590577861e+09","3.5590577861e+09","1.2023216030e+09","1.2023216030e+09"
"2020-03-23 15:05:00","2.0283135967e+09","2.0283135967e+09","1.2006314448e+09","1.2006314448e+09"
"2020-03-23 15:10:00","2.7787629151e+09","2.7787629151e+09","1.3942409778e+09","1.3942409778e+09"
"2020-03-23 15:15:00","3.6153502434e+09","3.6153502434e+09","1.2715382442e+09","1.2715382442e+09"
"2020-03-23 15:20:00","3.7760508708e+09","3.7760508708e+09","1.0648707123e+09","1.0648707123e+09"
"2020-03-23 15:25:00","2.7150139052e+09","2.7150139052e+09","8.7222180257e+08","8.7222180257e+08"
"2020-03-23 15:30:00","4.2291463633e+09","4.2291463633e+09","8.9369216431e+08","8.9369216431e+08"
"2020-03-23 15:35:00","4.8813634729e+09","4.8813634729e+09","9.8046613554e+08","9.8046613554e+08"
"2020-03-23 15:40:00","3.2664737899e+09","3.2664737899e+09","1.1461647071e+09","1.1461647071e+09"
"2020-03-23 15:45:00","4.4033015785e+09","4.4033015785e+09","9.2427151786e+08","9.2427151786e+08"
"2020-03-23 15:50:00","6.7408443015e+09","6.7408443015e+09","1.2103401703e+09","1.2103401703e+09"
"2020-03-23 15:55:00","4.9615531520e+09","4.9615531520e+09","9.1296326335e+08","9.1296326335e+08"
"2020-03-23 16:00:00","8.1736123198e+09","8.1736123198e+09","1.2865888246e+09","1.2865888246e+09"
"2020-03-23 16:05:00","9.3009348284e+09","9.3009348284e+09","1.1292957155e+09","1.1292957155e+09"
"2020-03-23 16:10:00","8.9099434693e+09","8.9099434693e+09","1.2633667973e+09","1.2633667973e+09"
"2020-03-23 16:15:00","7.2028768779e+09","7.2028768779e+09","1.0291880153e+09","1.0291880153e+09"
"2020-03-23 16:20:00","6.2080794460e+09","6.2080794460e+09","9.0766371638e+08","9.0766371638e+08"
"2020-03-23 16:25:00","4.6673016647e+09","4.6673016647e+09","8.5421143229e+08","8.5421143229e+08"
"2020-03-23 16:30:00","4.3492830785e+09","4.3492830785e+09","1.1473014177e+09","1.1473014177e+09"
"2020-03-23 16:35:00","4.6790954827e+09","4.6790954827e+09","1.4343417146e+09","1.4343417146e+09"
"2020-03-23 16:40:00","7.4776959883e+09","7.4776959883e+09","1.4538909022e+09","1.4538909022e+09"
"2020-03-23 16:45:00","4.3522692131e+09","4.3522692131e+09","1.5895293060e+09","1.5895293060e+09"
"2020-03-23 16:50:00","5.3965563615e+09","5.3965563615e+09","1.4551573475e+09","1.4551573475e+09"
"2020-03-23 16:55:00","6.2079095128e+09","6.2079095128e+09","1.0838974155e+09","1.0838974155e+09"
"2020-03-23 17:00:00","4.0402203278e+09","4.0402203278e+09","1.2983986890e+09","1.2983986890e+09"
"2020-03-23 17:05:00","4.7080194379e+09","4.7080194379e+09","1.0638900729e+09","1.0638900729e+09"
"2020-03-23 17:10:00","5.1765676763e+09","5.1765676763e+09","9.2001878683e+08","9.2001878683e+08"
"2020-03-23 17:15:00","5.1160523328e+09","5.1160523328e+09","8.6550593899e+08","8.6550593899e+08"
"2020-03-23 17:20:00","4.4885856817e+09","4.4885856817e+09","6.6632343957e+08","6.6632343957e+08"
"2020-03-23 17:25:00","3.4557153906e+09","3.4557153906e+09","6.0448149887e+08","6.0448149887e+08"
"2020-03-23 17:30:00","5.2095762272e+09","5.2095762272e+09","6.5916946432e+08","6.5916946432e+08"
"2020-03-23 17:35:00","4.0957144731e+09","4.0957144731e+09","1.1328220060e+09","1.1328220060e+09"
"2020-03-23 17:40:00","3.3967090022e+09","3.3967090022e+09","1.4070318232e+09","1.4070318232e+09"
"2020-03-23 17:45:00","3.3567344241e+09","3.3567344241e+09","2.0124547523e+09","2.0124547523e+09"
"2020-03-23 17:50:00","4.3943365768e+09","4.3943365768e+09","2.6849069834e+09","2.6849069834e+09"
"2020-03-23 17:55:00","5.8731839857e+09","5.8731839857e+09","2.5556043548e+09","2.5556043548e+09"
"2020-03-23 18:00:00","5.3341149737e+09","5.3341149737e+09","2.2384107770e+09","2.2384107770e+09"
"2020-03-23 18:05:00","4.5971752707e+09","4.5971752707e+09","2.2008796673e+09","2.2008796673e+09"
"2020-03-23 18:10:00","4.9960023193e+09","4.9960023193e+09","1.9737692630e+09","1.9737692630e+09"
"2020-03-23 18:15:00","4.7045333374e+09","4.7045333374e+09","1.8817947594e+09","1.8817947594e+09"
"2020-03-23 18:20:00","7.1877759498e+09","7.1877759498e+09","1.3354570889e+09","1.3354570889e+09"
"2020-03-23 18:25:00","3.7411086130e+09","3.7411086130e+09","1.5328825686e+09","1.5328825686e+09"
