"Title:","mx2.bru.be - Traffic - ae0 - LAG INFRASTRUCTURE BACKBONE SRF0000001 | bru-lon"
"Vertical Label:","bits per second"
"Start Date:","2020-03-22 22:05:00"
"End Date:","2020-03-24 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","9122"
"Host ID:","171"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-23 02:55:00","2.8177126175e+08","2.8177126175e+08","1.7252576530e+07","1.7252576530e+07"
"2020-03-23 03:00:00","2.5785815837e+08","2.5785815837e+08","1.9262505521e+07","1.9262505521e+07"
"2020-03-23 03:05:00","2.5487178994e+08","2.5487178994e+08","3.4901049879e+07","3.4901049879e+07"
"2020-03-23 03:10:00","2.5801521431e+08","2.5801521431e+08","2.6445386208e+07","2.6445386208e+07"
"2020-03-23 03:15:00","2.5059262387e+08","2.5059262387e+08","4.9891136284e+07","4.9891136284e+07"
"2020-03-23 03:20:00","2.5978755241e+08","2.5978755241e+08","4.1796048657e+07","4.1796048657e+07"
"2020-03-23 03:25:00","2.5387660088e+08","2.5387660088e+08","3.5393467600e+07","3.5393467600e+07"
"2020-03-23 03:30:00","2.7166205340e+08","2.7166205340e+08","3.8224909756e+07","3.8224909756e+07"
"2020-03-23 03:35:00","1.7187023399e+08","1.7187023399e+08","3.5965505091e+07","3.5965505091e+07"
"2020-03-23 03:40:00","1.6525943273e+08","1.6525943273e+08","4.3132273005e+07","4.3132273005e+07"
"2020-03-23 03:45:00","1.6479421823e+08","1.6479421823e+08","4.8671097356e+07","4.8671097356e+07"
"2020-03-23 03:50:00","1.4278278810e+08","1.4278278810e+08","5.1590383630e+07","5.1590383630e+07"
"2020-03-23 03:55:00","1.5237913627e+08","1.5237913627e+08","3.8446726645e+07","3.8446726645e+07"
"2020-03-23 04:00:00","1.5065805579e+08","1.5065805579e+08","4.0888408154e+07","4.0888408154e+07"
"2020-03-23 04:05:00","1.9788011094e+08","1.9788011094e+08","5.1260965621e+07","5.1260965621e+07"
"2020-03-23 04:10:00","1.4902621553e+08","1.4902621553e+08","4.4659571019e+07","4.4659571019e+07"
"2020-03-23 04:15:00","1.5268884541e+08","1.5268884541e+08","4.9314921174e+07","4.9314921174e+07"
"2020-03-23 04:20:00","1.5890290689e+08","1.5890290689e+08","8.4892019483e+07","8.4892019483e+07"
"2020-03-23 04:25:00","1.3108547375e+08","1.3108547375e+08","3.9133308180e+07","3.9133308180e+07"
"2020-03-23 04:30:00","1.2648317342e+08","1.2648317342e+08","3.9378563718e+07","3.9378563718e+07"
"2020-03-23 04:35:00","2.2074356295e+08","2.2074356295e+08","4.3194714500e+07","4.3194714500e+07"
"2020-03-23 04:40:00","1.4189172207e+08","1.4189172207e+08","3.0304192167e+07","3.0304192167e+07"
"2020-03-23 04:45:00","1.3134206107e+08","1.3134206107e+08","3.7397729817e+07","3.7397729817e+07"
"2020-03-23 04:50:00","1.3099003323e+08","1.3099003323e+08","2.7375395270e+07","2.7375395270e+07"
"2020-03-23 04:55:00","1.4378288277e+08","1.4378288277e+08","2.7060148306e+07","2.7060148306e+07"
"2020-03-23 05:00:00","1.6047539778e+08","1.6047539778e+08","2.6737438126e+07","2.6737438126e+07"
"2020-03-23 05:05:00","1.6096855516e+08","1.6096855516e+08","2.2842699633e+07","2.2842699633e+07"
"2020-03-23 05:10:00","2.1481311309e+08","2.1481311309e+08","2.3672364443e+07","2.3672364443e+07"
"2020-03-23 05:15:00","1.5703291400e+08","1.5703291400e+08","6.7204907066e+07","6.7204907066e+07"
"2020-03-23 05:20:00","1.6314572333e+08","1.6314572333e+08","3.5684069807e+07","3.5684069807e+07"
"2020-03-23 05:25:00","1.6961455365e+08","1.6961455365e+08","5.8817181607e+07","5.8817181607e+07"
"2020-03-23 05:30:00","2.5274866617e+08","2.5274866617e+08","2.7510062672e+07","2.7510062672e+07"
"2020-03-23 05:35:00","2.2289163452e+08","2.2289163452e+08","2.9656754169e+07","2.9656754169e+07"
"2020-03-23 05:40:00","1.9039793463e+08","1.9039793463e+08","2.2088676696e+07","2.2088676696e+07"
"2020-03-23 05:45:00","1.8950471148e+08","1.8950471148e+08","4.9565547817e+07","4.9565547817e+07"
"2020-03-23 05:50:00","2.3759375437e+08","2.3759375437e+08","5.0923501973e+07","5.0923501973e+07"
"2020-03-23 05:55:00","2.0689465405e+08","2.0689465405e+08","5.1340802507e+07","5.1340802507e+07"
"2020-03-23 06:00:00","1.8125463283e+08","1.8125463283e+08","7.2920665389e+07","7.2920665389e+07"
"2020-03-23 06:05:00","1.8823959854e+08","1.8823959854e+08","4.4803205636e+07","4.4803205636e+07"
"2020-03-23 06:10:00","1.9777429129e+08","1.9777429129e+08","1.0310389525e+08","1.0310389525e+08"
"2020-03-23 06:15:00","2.3590897578e+08","2.3590897578e+08","8.2463648341e+07","8.2463648341e+07"
"2020-03-23 06:20:00","2.3005843455e+08","2.3005843455e+08","8.8557634545e+07","8.8557634545e+07"
"2020-03-23 06:25:00","2.2242637554e+08","2.2242637554e+08","4.6646258519e+07","4.6646258519e+07"
"2020-03-23 06:30:00","2.5364755041e+08","2.5364755041e+08","6.9443881497e+07","6.9443881497e+07"
"2020-03-23 06:35:00","3.5823512934e+08","3.5823512934e+08","4.8280593237e+07","4.8280593237e+07"
"2020-03-23 06:40:00","4.0285880208e+08","4.0285880208e+08","3.7228159075e+07","3.7228159075e+07"
"2020-03-23 06:45:00","4.0369165793e+08","4.0369165793e+08","4.0248098426e+07","4.0248098426e+07"
"2020-03-23 06:50:00","4.1944326726e+08","4.1944326726e+08","4.4648080725e+07","4.4648080725e+07"
"2020-03-23 06:55:00","4.4351059867e+08","4.4351059867e+08","5.2669537941e+07","5.2669537941e+07"
"2020-03-23 07:00:00","4.8103645665e+08","4.8103645665e+08","5.9854917223e+07","5.9854917223e+07"
"2020-03-23 07:05:00","4.7995377041e+08","4.7995377041e+08","6.3881011381e+07","6.3881011381e+07"
"2020-03-23 07:10:00","5.3063907335e+08","5.3063907335e+08","6.3920607245e+07","6.3920607245e+07"
"2020-03-23 07:15:00","5.5828285769e+08","5.5828285769e+08","8.9030308561e+07","8.9030308561e+07"
"2020-03-23 07:20:00","6.0914351643e+08","6.0914351643e+08","1.4437691814e+08","1.4437691814e+08"
"2020-03-23 07:25:00","6.7669551847e+08","6.7669551847e+08","8.3271222584e+07","8.3271222584e+07"
"2020-03-23 07:30:00","6.7412298868e+08","6.7412298868e+08","1.0032767202e+08","1.0032767202e+08"
"2020-03-23 07:35:00","6.0581755823e+08","6.0581755823e+08","1.1603974505e+08","1.1603974505e+08"
"2020-03-23 07:40:00","6.6093988117e+08","6.6093988117e+08","1.5485106743e+08","1.5485106743e+08"
"2020-03-23 07:45:00","6.8027615179e+08","6.8027615179e+08","1.3210961124e+08","1.3210961124e+08"
"2020-03-23 07:50:00","6.9670664815e+08","6.9670664815e+08","1.3617856097e+08","1.3617856097e+08"
"2020-03-23 07:55:00","6.4705278422e+08","6.4705278422e+08","1.8304254601e+08","1.8304254601e+08"
"2020-03-23 08:00:00","6.5329381397e+08","6.5329381397e+08","1.5637092865e+08","1.5637092865e+08"
"2020-03-23 08:05:00","6.2404513510e+08","6.2404513510e+08","2.1533505007e+08","2.1533505007e+08"
"2020-03-23 08:10:00","6.1696880031e+08","6.1696880031e+08","2.1784421328e+08","2.1784421328e+08"
"2020-03-23 08:15:00","6.4883768448e+08","6.4883768448e+08","2.6358006259e+08","2.6358006259e+08"
"2020-03-23 08:20:00","6.8161858823e+08","6.8161858823e+08","2.9267609542e+08","2.9267609542e+08"
"2020-03-23 08:25:00","7.0476626477e+08","7.0476626477e+08","1.7298369395e+08","1.7298369395e+08"
"2020-03-23 08:30:00","7.1244330065e+08","7.1244330065e+08","1.7324425814e+08","1.7324425814e+08"
"2020-03-23 08:35:00","7.8131548689e+08","7.8131548689e+08","2.0759331808e+08","2.0759331808e+08"
"2020-03-23 08:40:00","8.0799139872e+08","8.0799139872e+08","2.8367759132e+08","2.8367759132e+08"
"2020-03-23 08:45:00","8.1760050932e+08","8.1760050932e+08","1.7725292531e+08","1.7725292531e+08"
"2020-03-23 08:50:00","8.2701246834e+08","8.2701246834e+08","2.3923206653e+08","2.3923206653e+08"
"2020-03-23 08:55:00","9.1268460924e+08","9.1268460924e+08","2.3106930430e+08","2.3106930430e+08"
"2020-03-23 09:00:00","9.4823060326e+08","9.4823060326e+08","2.1024040054e+08","2.1024040054e+08"
"2020-03-23 09:05:00","9.6430938384e+08","9.6430938384e+08","2.5472917188e+08","2.5472917188e+08"
"2020-03-23 09:10:00","9.3981468258e+08","9.3981468258e+08","2.0779680274e+08","2.0779680274e+08"
"2020-03-23 09:15:00","9.2538434105e+08","9.2538434105e+08","2.8040243458e+08","2.8040243458e+08"
"2020-03-23 09:20:00","9.5513158958e+08","9.5513158958e+08","2.7078834856e+08","2.7078834856e+08"
"2020-03-23 09:25:00","9.8945327948e+08","9.8945327948e+08","2.0995038192e+08","2.0995038192e+08"
"2020-03-23 09:30:00","9.9545112687e+08","9.9545112687e+08","2.3654265309e+08","2.3654265309e+08"
"2020-03-23 09:35:00","1.0233701044e+09","1.0233701044e+09","2.3424710443e+08","2.3424710443e+08"
"2020-03-23 09:40:00","9.8167065529e+08","9.8167065529e+08","2.2542561819e+08","2.2542561819e+08"
"2020-03-23 09:45:00","1.0348876725e+09","1.0348876725e+09","1.8822436400e+08","1.8822436400e+08"
"2020-03-23 09:50:00","1.0652288456e+09","1.0652288456e+09","1.7747649971e+08","1.7747649971e+08"
"2020-03-23 09:55:00","1.0288701866e+09","1.0288701866e+09","2.2252302938e+08","2.2252302938e+08"
"2020-03-23 10:00:00","1.0443881317e+09","1.0443881317e+09","2.2725958749e+08","2.2725958749e+08"
"2020-03-23 10:05:00","1.1382820327e+09","1.1382820327e+09","2.3316913496e+08","2.3316913496e+08"
"2020-03-23 10:10:00","1.0987017273e+09","1.0987017273e+09","2.3137616010e+08","2.3137616010e+08"
"2020-03-23 10:15:00","1.1210768214e+09","1.1210768214e+09","2.6661886956e+08","2.6661886956e+08"
"2020-03-23 10:20:00","1.1006533793e+09","1.1006533793e+09","2.4754094249e+08","2.4754094249e+08"
"2020-03-23 10:25:00","1.1273820428e+09","1.1273820428e+09","2.5912805140e+08","2.5912805140e+08"
"2020-03-23 10:30:00","1.0801217115e+09","1.0801217115e+09","3.0528935008e+08","3.0528935008e+08"
"2020-03-23 10:35:00","1.0245100476e+09","1.0245100476e+09","2.7272265665e+08","2.7272265665e+08"
"2020-03-23 10:40:00","1.0375474372e+09","1.0375474372e+09","2.3898773377e+08","2.3898773377e+08"
"2020-03-23 10:45:00","1.1122805404e+09","1.1122805404e+09","2.4315469467e+08","2.4315469467e+08"
"2020-03-23 10:50:00","1.1392792293e+09","1.1392792293e+09","2.8021891330e+08","2.8021891330e+08"
"2020-03-23 10:55:00","1.0587364318e+09","1.0587364318e+09","2.6771684384e+08","2.6771684384e+08"
"2020-03-23 11:00:00","1.0773356146e+09","1.0773356146e+09","2.4926118727e+08","2.4926118727e+08"
"2020-03-23 11:05:00","1.0994554947e+09","1.0994554947e+09","2.1834703160e+08","2.1834703160e+08"
"2020-03-23 11:10:00","1.1011770191e+09","1.1011770191e+09","2.4474807742e+08","2.4474807742e+08"
"2020-03-23 11:15:00","1.0913566599e+09","1.0913566599e+09","2.2269662456e+08","2.2269662456e+08"
"2020-03-23 11:20:00","1.1464222228e+09","1.1464222228e+09","2.2383347397e+08","2.2383347397e+08"
"2020-03-23 11:25:00","1.3058565247e+09","1.3058565247e+09","1.9288714017e+08","1.9288714017e+08"
"2020-03-23 11:30:00","1.3032655943e+09","1.3032655943e+09","1.8017573576e+08","1.8017573576e+08"
"2020-03-23 11:35:00","1.2162736272e+09","1.2162736272e+09","2.3979630339e+08","2.3979630339e+08"
"2020-03-23 11:40:00","1.2273636924e+09","1.2273636924e+09","1.9255611659e+08","1.9255611659e+08"
"2020-03-23 11:45:00","1.3277397835e+09","1.3277397835e+09","2.1052176575e+08","2.1052176575e+08"
"2020-03-23 11:50:00","1.3719146917e+09","1.3719146917e+09","1.8784313731e+08","1.8784313731e+08"
"2020-03-23 11:55:00","1.2535057876e+09","1.2535057876e+09","1.8456886225e+08","1.8456886225e+08"
"2020-03-23 12:00:00","1.3246855881e+09","1.3246855881e+09","1.8356380881e+08","1.8356380881e+08"
"2020-03-23 12:05:00","1.4916869117e+09","1.4916869117e+09","2.0486497894e+08","2.0486497894e+08"
"2020-03-23 12:10:00","1.3411648581e+09","1.3411648581e+09","2.7186748032e+08","2.7186748032e+08"
"2020-03-23 12:15:00","1.4221505160e+09","1.4221505160e+09","2.5385995527e+08","2.5385995527e+08"
"2020-03-23 12:20:00","1.3539893119e+09","1.3539893119e+09","2.0504497278e+08","2.0504497278e+08"
"2020-03-23 12:25:00","1.3100437591e+09","1.3100437591e+09","2.5370675631e+08","2.5370675631e+08"
"2020-03-23 12:30:00","1.2036734768e+09","1.2036734768e+09","2.8186890068e+08","2.8186890068e+08"
"2020-03-23 12:35:00","1.2394743874e+09","1.2394743874e+09","2.5795964455e+08","2.5795964455e+08"
"2020-03-23 12:40:00","1.3485476608e+09","1.3485476608e+09","2.4568913555e+08","2.4568913555e+08"
"2020-03-23 12:45:00","1.1844642384e+09","1.1844642384e+09","2.9963219476e+08","2.9963219476e+08"
"2020-03-23 12:50:00","1.1963471915e+09","1.1963471915e+09","2.8958002312e+08","2.8958002312e+08"
"2020-03-23 12:55:00","1.2064031758e+09","1.2064031758e+09","2.6514285867e+08","2.6514285867e+08"
"2020-03-23 13:00:00","1.1712232076e+09","1.1712232076e+09","2.4121416744e+08","2.4121416744e+08"
"2020-03-23 13:05:00","1.2175968272e+09","1.2175968272e+09","2.8620924058e+08","2.8620924058e+08"
"2020-03-23 13:10:00","1.6187578774e+09","1.6187578774e+09","3.0173750090e+08","3.0173750090e+08"
"2020-03-23 13:15:00","1.7551253800e+09","1.7551253800e+09","3.1066586705e+08","3.1066586705e+08"
"2020-03-23 13:20:00","1.3233366417e+09","1.3233366417e+09","2.7004783488e+08","2.7004783488e+08"
"2020-03-23 13:25:00","1.2803549575e+09","1.2803549575e+09","2.8482557635e+08","2.8482557635e+08"
"2020-03-23 13:30:00","1.4289755235e+09","1.4289755235e+09","2.3287103146e+08","2.3287103146e+08"
"2020-03-23 13:35:00","1.4123206906e+09","1.4123206906e+09","2.6956239197e+08","2.6956239197e+08"
"2020-03-23 13:40:00","1.2563199539e+09","1.2563199539e+09","2.6162936640e+08","2.6162936640e+08"
"2020-03-23 13:45:00","1.3157702435e+09","1.3157702435e+09","2.4661339857e+08","2.4661339857e+08"
"2020-03-23 13:50:00","1.3283155103e+09","1.3283155103e+09","2.6810163801e+08","2.6810163801e+08"
"2020-03-23 13:55:00","1.3324517918e+09","1.3324517918e+09","3.2815776914e+08","3.2815776914e+08"
"2020-03-23 14:00:00","1.3392993497e+09","1.3392993497e+09","2.5530859161e+08","2.5530859161e+08"
"2020-03-23 14:05:00","1.2712339824e+09","1.2712339824e+09","2.6737072798e+08","2.6737072798e+08"
"2020-03-23 14:10:00","1.2695250522e+09","1.2695250522e+09","2.6122722337e+08","2.6122722337e+08"
"2020-03-23 14:15:00","1.2936399594e+09","1.2936399594e+09","2.8444358100e+08","2.8444358100e+08"
"2020-03-23 14:20:00","1.2784948434e+09","1.2784948434e+09","2.9489048370e+08","2.9489048370e+08"
"2020-03-23 14:25:00","1.2311827091e+09","1.2311827091e+09","2.3463041385e+08","2.3463041385e+08"
"2020-03-23 14:30:00","1.1971349459e+09","1.1971349459e+09","2.1138904109e+08","2.1138904109e+08"
"2020-03-23 14:35:00","1.3837409603e+09","1.3837409603e+09","2.6143607886e+08","2.6143607886e+08"
"2020-03-23 14:40:00","1.7939385068e+09","1.7939385068e+09","2.5687207607e+08","2.5687207607e+08"
"2020-03-23 14:45:00","1.7921220367e+09","1.7921220367e+09","2.8248338470e+08","2.8248338470e+08"
"2020-03-23 14:50:00","1.6345809853e+09","1.6345809853e+09","2.6081989781e+08","2.6081989781e+08"
"2020-03-23 14:55:00","1.4010980076e+09","1.4010980076e+09","2.0985686229e+08","2.0985686229e+08"
"2020-03-23 15:00:00","1.1852890588e+09","1.1852890588e+09","2.6723741025e+08","2.6723741025e+08"
"2020-03-23 15:05:00","1.1754542895e+09","1.1754542895e+09","2.8509592290e+08","2.8509592290e+08"
"2020-03-23 15:10:00","1.5497835614e+09","1.5497835614e+09","3.0583361413e+08","3.0583361413e+08"
"2020-03-23 15:15:00","1.6261859740e+09","1.6261859740e+09","2.9293796105e+08","2.9293796105e+08"
"2020-03-23 15:20:00","1.2983736520e+09","1.2983736520e+09","2.4068563517e+08","2.4068563517e+08"
"2020-03-23 15:25:00","1.2018550110e+09","1.2018550110e+09","2.2942707002e+08","2.2942707002e+08"
"2020-03-23 15:30:00","1.1016053390e+09","1.1016053390e+09","1.9212452289e+08","1.9212452289e+08"
"2020-03-23 15:35:00","1.0439756568e+09","1.0439756568e+09","2.0761866552e+08","2.0761866552e+08"
"2020-03-23 15:40:00","1.1028756675e+09","1.1028756675e+09","2.1032773755e+08","2.1032773755e+08"
"2020-03-23 15:45:00","1.4087753296e+09","1.4087753296e+09","2.1199349701e+08","2.1199349701e+08"
"2020-03-23 15:50:00","1.2320836359e+09","1.2320836359e+09","1.9688327547e+08","1.9688327547e+08"
"2020-03-23 15:55:00","1.1320495264e+09","1.1320495264e+09","1.7240910651e+08","1.7240910651e+08"
"2020-03-23 16:00:00","1.1383425125e+09","1.1383425125e+09","1.7785799202e+08","1.7785799202e+08"
"2020-03-23 16:05:00","1.1318615001e+09","1.1318615001e+09","2.2173309904e+08","2.2173309904e+08"
"2020-03-23 16:10:00","1.1575001455e+09","1.1575001455e+09","2.2746764083e+08","2.2746764083e+08"
"2020-03-23 16:15:00","1.0942771011e+09","1.0942771011e+09","1.2977540364e+08","1.2977540364e+08"
"2020-03-23 16:20:00","1.0570536611e+09","1.0570536611e+09","1.5471469927e+08","1.5471469927e+08"
"2020-03-23 16:25:00","1.0729232712e+09","1.0729232712e+09","1.5665747944e+08","1.5665747944e+08"
"2020-03-23 16:30:00","1.0553290250e+09","1.0553290250e+09","1.7425240314e+08","1.7425240314e+08"
"2020-03-23 16:35:00","1.0257673022e+09","1.0257673022e+09","1.7468062975e+08","1.7468062975e+08"
"2020-03-23 16:40:00","1.0512497156e+09","1.0512497156e+09","1.6208150419e+08","1.6208150419e+08"
"2020-03-23 16:45:00","9.9277732016e+08","9.9277732016e+08","1.2745716539e+08","1.2745716539e+08"
"2020-03-23 16:50:00","9.6610254135e+08","9.6610254135e+08","1.4183220634e+08","1.4183220634e+08"
"2020-03-23 16:55:00","1.0590043669e+09","1.0590043669e+09","1.2673012048e+08","1.2673012048e+08"
"2020-03-23 17:00:00","1.0570719095e+09","1.0570719095e+09","1.4691097403e+08","1.4691097403e+08"
"2020-03-23 17:05:00","9.8061751048e+08","9.8061751048e+08","1.6878337158e+08","1.6878337158e+08"
"2020-03-23 17:10:00","9.3129993648e+08","9.3129993648e+08","1.6173735438e+08","1.6173735438e+08"
"2020-03-23 17:15:00","9.3382391723e+08","9.3382391723e+08","1.3641180057e+08","1.3641180057e+08"
"2020-03-23 17:20:00","9.2582670403e+08","9.2582670403e+08","1.3234029274e+08","1.3234029274e+08"
"2020-03-23 17:25:00","9.0078133592e+08","9.0078133592e+08","1.3250206633e+08","1.3250206633e+08"
"2020-03-23 17:30:00","8.7655698678e+08","8.7655698678e+08","1.2558435367e+08","1.2558435367e+08"
"2020-03-23 17:35:00","8.6983952711e+08","8.6983952711e+08","1.2604563051e+08","1.2604563051e+08"
"2020-03-23 17:40:00","9.0589590495e+08","9.0589590495e+08","1.2170296204e+08","1.2170296204e+08"
"2020-03-23 17:45:00","9.1057097455e+08","9.1057097455e+08","1.3135512892e+08","1.3135512892e+08"
"2020-03-23 17:50:00","1.0274339556e+09","1.0274339556e+09","1.1741385972e+08","1.1741385972e+08"
"2020-03-23 17:55:00","1.0374967765e+09","1.0374967765e+09","8.7531391421e+07","8.7531391421e+07"
"2020-03-23 18:00:00","1.0279041449e+09","1.0279041449e+09","1.1509574142e+08","1.1509574142e+08"
"2020-03-23 18:05:00","1.0961115619e+09","1.0961115619e+09","1.3395329904e+08","1.3395329904e+08"
"2020-03-23 18:10:00","1.5319138988e+09","1.5319138988e+09","1.1036086293e+08","1.1036086293e+08"
"2020-03-23 18:15:00","1.2423900755e+09","1.2423900755e+09","9.5406279154e+07","9.5406279154e+07"
"2020-03-23 18:20:00","1.0451987681e+09","1.0451987681e+09","9.9889909682e+07","9.9889909682e+07"
"2020-03-23 18:25:00","1.0370184965e+09","1.0370184965e+09","1.0682483854e+08","1.0682483854e+08"
"2020-03-23 18:30:00","1.3681343084e+09","1.3681343084e+09","1.0008283524e+08","1.0008283524e+08"
"2020-03-23 18:35:00","1.8154024448e+09","1.8154024448e+09","9.0722186687e+07","9.0722186687e+07"
