"Title:","mx1.buc.ro - Traffic - ae8 - LAG INFRASTRUCTURE BACKBONE SOF SRF0000001 | buc-sof"
"Vertical Label:","bits per second"
"Start Date:","2020-03-25 22:05:00"
"End Date:","2020-03-27 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","21019"
"Host ID:","203"
"Nth Percentile:","16487251660","|95:bits:0:current:2|"
"Nth Percentile:","7387379115.76","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-26 02:00:00","1.0263212930e+10","1.0263212930e+10","4.7332048502e+09","4.7332048502e+09"
"2020-03-26 02:05:00","9.7082204213e+09","9.7082204213e+09","4.0601166969e+09","4.0601166969e+09"
"2020-03-26 02:10:00","9.8436950309e+09","9.8436950309e+09","4.5326401576e+09","4.5326401576e+09"
"2020-03-26 02:15:00","1.0512056550e+10","1.0512056550e+10","4.4083384316e+09","4.4083384316e+09"
"2020-03-26 02:20:00","9.9689464026e+09","9.9689464026e+09","4.1813010565e+09","4.1813010565e+09"
"2020-03-26 02:25:00","1.0383083072e+10","1.0383083072e+10","4.4365594892e+09","4.4365594892e+09"
"2020-03-26 02:30:00","1.0726978505e+10","1.0726978505e+10","4.3690573878e+09","4.3690573878e+09"
"2020-03-26 02:35:00","1.0337947466e+10","1.0337947466e+10","4.9782604127e+09","4.9782604127e+09"
"2020-03-26 02:40:00","9.7189197013e+09","9.7189197013e+09","4.8821410127e+09","4.8821410127e+09"
"2020-03-26 02:45:00","8.8974689695e+09","8.8974689695e+09","4.6267606166e+09","4.6267606166e+09"
"2020-03-26 02:50:00","1.9155236422e+10","1.9155236422e+10","4.9315218816e+09","4.9315218816e+09"
"2020-03-26 02:55:00","1.3871539346e+10","1.3871539346e+10","3.8341158277e+09","3.8341158277e+09"
"2020-03-26 03:00:00","8.6056387015e+09","8.6056387015e+09","4.9285721087e+09","4.9285721087e+09"
"2020-03-26 03:05:00","7.8042243344e+09","7.8042243344e+09","4.4264235683e+09","4.4264235683e+09"
"2020-03-26 03:10:00","7.7410811448e+09","7.7410811448e+09","3.7869618566e+09","3.7869618566e+09"
"2020-03-26 03:15:00","9.7804082996e+09","9.7804082996e+09","4.1681587800e+09","4.1681587800e+09"
"2020-03-26 03:20:00","1.0444233229e+10","1.0444233229e+10","3.7315929333e+09","3.7315929333e+09"
"2020-03-26 03:25:00","9.8334952622e+09","9.8334952622e+09","3.8462077928e+09","3.8462077928e+09"
"2020-03-26 03:30:00","7.5905585346e+09","7.5905585346e+09","4.1144999377e+09","4.1144999377e+09"
"2020-03-26 03:35:00","1.3401633493e+10","1.3401633493e+10","3.8169427981e+09","3.8169427981e+09"
"2020-03-26 03:40:00","1.5202828560e+10","1.5202828560e+10","3.6340258779e+09","3.6340258779e+09"
"2020-03-26 03:45:00","8.7446885069e+09","8.7446885069e+09","3.5014190561e+09","3.5014190561e+09"
"2020-03-26 03:50:00","6.9159080543e+09","6.9159080543e+09","3.4196644458e+09","3.4196644458e+09"
"2020-03-26 03:55:00","7.4677728867e+09","7.4677728867e+09","4.1125838437e+09","4.1125838437e+09"
"2020-03-26 04:00:00","8.0999557746e+09","8.0999557746e+09","3.5817796605e+09","3.5817796605e+09"
"2020-03-26 04:05:00","8.0522848215e+09","8.0522848215e+09","3.0223952616e+09","3.0223952616e+09"
"2020-03-26 04:10:00","1.1059202624e+10","1.1059202624e+10","3.8922480265e+09","3.8922480265e+09"
"2020-03-26 04:15:00","1.1540185361e+10","1.1540185361e+10","3.7033832925e+09","3.7033832925e+09"
"2020-03-26 04:20:00","1.1972785303e+10","1.1972785303e+10","3.3924914416e+09","3.3924914416e+09"
"2020-03-26 04:25:00","1.3068434393e+10","1.3068434393e+10","3.0163265809e+09","3.0163265809e+09"
"2020-03-26 04:30:00","1.3481412004e+10","1.3481412004e+10","2.8857035227e+09","2.8857035227e+09"
"2020-03-26 04:35:00","1.3069373235e+10","1.3069373235e+10","2.9652983434e+09","2.9652983434e+09"
"2020-03-26 04:40:00","9.8553085191e+09","9.8553085191e+09","3.6244612992e+09","3.6244612992e+09"
"2020-03-26 04:45:00","1.2264630213e+10","1.2264630213e+10","2.8306474185e+09","2.8306474185e+09"
"2020-03-26 04:50:00","1.1739649800e+10","1.1739649800e+10","2.8527622762e+09","2.8527622762e+09"
"2020-03-26 04:55:00","1.1989841849e+10","1.1989841849e+10","3.4133298112e+09","3.4133298112e+09"
"2020-03-26 05:00:00","1.0567469816e+10","1.0567469816e+10","2.6204605763e+09","2.6204605763e+09"
"2020-03-26 05:05:00","9.5846149065e+09","9.5846149065e+09","3.5051829086e+09","3.5051829086e+09"
"2020-03-26 05:10:00","1.0025474575e+10","1.0025474575e+10","3.0202931703e+09","3.0202931703e+09"
"2020-03-26 05:15:00","9.6593749451e+09","9.6593749451e+09","2.9584318514e+09","2.9584318514e+09"
"2020-03-26 05:20:00","1.1709179444e+10","1.1709179444e+10","4.3725955157e+09","4.3725955157e+09"
"2020-03-26 05:25:00","7.9471366364e+09","7.9471366364e+09","5.2610236069e+09","5.2610236069e+09"
"2020-03-26 05:30:00","7.5793993339e+09","7.5793993339e+09","9.6547229469e+09","9.6547229469e+09"
"2020-03-26 05:35:00","6.4402131459e+09","6.4402131459e+09","5.9310292834e+09","5.9310292834e+09"
"2020-03-26 05:40:00","6.9939577837e+09","6.9939577837e+09","3.1075212096e+09","3.1075212096e+09"
"2020-03-26 05:45:00","6.9725659237e+09","6.9725659237e+09","2.9104517775e+09","2.9104517775e+09"
"2020-03-26 05:50:00","6.8842674651e+09","6.8842674651e+09","4.8340024561e+09","4.8340024561e+09"
"2020-03-26 05:55:00","7.8023726326e+09","7.8023726326e+09","4.8203008159e+09","4.8203008159e+09"
"2020-03-26 06:00:00","1.0155308156e+10","1.0155308156e+10","3.0628429911e+09","3.0628429911e+09"
"2020-03-26 06:05:00","1.0345630771e+10","1.0345630771e+10","2.3013992430e+09","2.3013992430e+09"
"2020-03-26 06:10:00","1.0083725897e+10","1.0083725897e+10","2.6690821969e+09","2.6690821969e+09"
"2020-03-26 06:15:00","1.0037828251e+10","1.0037828251e+10","2.3696369593e+09","2.3696369593e+09"
"2020-03-26 06:20:00","1.0549638172e+10","1.0549638172e+10","2.3823359790e+09","2.3823359790e+09"
"2020-03-26 06:25:00","8.2561030687e+09","8.2561030687e+09","2.4194186803e+09","2.4194186803e+09"
"2020-03-26 06:30:00","9.4050393814e+09","9.4050393814e+09","2.6051005036e+09","2.6051005036e+09"
"2020-03-26 06:35:00","9.4845130965e+09","9.4845130965e+09","2.3636539573e+09","2.3636539573e+09"
"2020-03-26 06:40:00","1.1743315526e+10","1.1743315526e+10","2.2027174605e+09","2.2027174605e+09"
"2020-03-26 06:45:00","1.0258776254e+10","1.0258776254e+10","3.6222228942e+09","3.6222228942e+09"
"2020-03-26 06:50:00","1.1684378276e+10","1.1684378276e+10","2.5109516006e+09","2.5109516006e+09"
"2020-03-26 06:55:00","1.0649801649e+10","1.0649801649e+10","8.2260532870e+09","8.2260532870e+09"
"2020-03-26 07:00:00","1.0650162712e+10","1.0650162712e+10","3.8512217729e+09","3.8512217729e+09"
"2020-03-26 07:05:00","1.1305578638e+10","1.1305578638e+10","2.6530683744e+09","2.6530683744e+09"
"2020-03-26 07:10:00","1.1327264692e+10","1.1327264692e+10","2.5128110844e+09","2.5128110844e+09"
"2020-03-26 07:15:00","1.0649016191e+10","1.0649016191e+10","2.5386370968e+09","2.5386370968e+09"
"2020-03-26 07:20:00","1.0551402511e+10","1.0551402511e+10","2.1970690152e+09","2.1970690152e+09"
"2020-03-26 07:25:00","8.7296912331e+09","8.7296912331e+09","2.1846662363e+09","2.1846662363e+09"
"2020-03-26 07:30:00","8.7311334346e+09","8.7311334346e+09","1.8605024693e+09","1.8605024693e+09"
"2020-03-26 07:35:00","1.0720326419e+10","1.0720326419e+10","2.6335672685e+09","2.6335672685e+09"
"2020-03-26 07:40:00","9.4612226826e+09","9.4612226826e+09","2.1949215790e+09","2.1949215790e+09"
"2020-03-26 07:45:00","6.9232248105e+09","6.9232248105e+09","3.1793228449e+09","3.1793228449e+09"
"2020-03-26 07:50:00","6.0395153042e+09","6.0395153042e+09","2.3028546801e+09","2.3028546801e+09"
"2020-03-26 07:55:00","6.1635950642e+09","6.1635950642e+09","2.8187013719e+09","2.8187013719e+09"
"2020-03-26 08:00:00","5.8605649243e+09","5.8605649243e+09","2.2367403061e+09","2.2367403061e+09"
"2020-03-26 08:05:00","6.1298932302e+09","6.1298932302e+09","2.1707245069e+09","2.1707245069e+09"
"2020-03-26 08:10:00","5.3755179590e+09","5.3755179590e+09","2.2235120013e+09","2.2235120013e+09"
"2020-03-26 08:15:00","6.0379534285e+09","6.0379534285e+09","1.9288047189e+09","1.9288047189e+09"
"2020-03-26 08:20:00","5.5119552763e+09","5.5119552763e+09","2.0299493078e+09","2.0299493078e+09"
"2020-03-26 08:25:00","6.8805857249e+09","6.8805857249e+09","1.7076738940e+09","1.7076738940e+09"
"2020-03-26 08:30:00","7.4698458734e+09","7.4698458734e+09","1.8280272231e+09","1.8280272231e+09"
"2020-03-26 08:35:00","4.9411279869e+09","4.9411279869e+09","2.0134689879e+09","2.0134689879e+09"
"2020-03-26 08:40:00","9.5020745168e+09","9.5020745168e+09","1.5928937051e+09","1.5928937051e+09"
"2020-03-26 08:45:00","5.9142190713e+09","5.9142190713e+09","1.7180944814e+09","1.7180944814e+09"
"2020-03-26 08:50:00","4.3920857544e+09","4.3920857544e+09","2.0999602270e+09","2.0999602270e+09"
"2020-03-26 08:55:00","4.8686558990e+09","4.8686558990e+09","2.3053139666e+09","2.3053139666e+09"
"2020-03-26 09:00:00","4.7811387620e+09","4.7811387620e+09","2.2776485005e+09","2.2776485005e+09"
"2020-03-26 09:05:00","5.3498528101e+09","5.3498528101e+09","2.0811938969e+09","2.0811938969e+09"
"2020-03-26 09:10:00","5.0469963014e+09","5.0469963014e+09","2.2027022750e+09","2.2027022750e+09"
"2020-03-26 09:15:00","4.2509633867e+09","4.2509633867e+09","2.4299260152e+09","2.4299260152e+09"
"2020-03-26 09:20:00","4.1765965162e+09","4.1765965162e+09","3.2911702536e+09","3.2911702536e+09"
"2020-03-26 09:25:00","3.7375606031e+09","3.7375606031e+09","2.4943555750e+09","2.4943555750e+09"
"2020-03-26 09:30:00","3.9476027472e+09","3.9476027472e+09","2.4853729055e+09","2.4853729055e+09"
"2020-03-26 09:35:00","4.4554400353e+09","4.4554400353e+09","2.5166831663e+09","2.5166831663e+09"
"2020-03-26 09:40:00","4.4542509446e+09","4.4542509446e+09","2.9495730051e+09","2.9495730051e+09"
"2020-03-26 09:45:00","4.9404089127e+09","4.9404089127e+09","3.8438692501e+09","3.8438692501e+09"
"2020-03-26 09:50:00","4.6403588845e+09","4.6403588845e+09","4.5184443298e+09","4.5184443298e+09"
"2020-03-26 09:55:00","3.8523223145e+09","3.8523223145e+09","3.6428317649e+09","3.6428317649e+09"
"2020-03-26 10:00:00","4.3464271228e+09","4.3464271228e+09","3.4516333110e+09","3.4516333110e+09"
"2020-03-26 10:05:00","4.1057020573e+09","4.1057020573e+09","3.1387883633e+09","3.1387883633e+09"
"2020-03-26 10:10:00","4.3749103274e+09","4.3749103274e+09","3.1870214809e+09","3.1870214809e+09"
"2020-03-26 10:15:00","4.1190433216e+09","4.1190433216e+09","3.2967589275e+09","3.2967589275e+09"
"2020-03-26 10:20:00","4.0709876541e+09","4.0709876541e+09","3.2733532654e+09","3.2733532654e+09"
"2020-03-26 10:25:00","4.3571177128e+09","4.3571177128e+09","3.7262195448e+09","3.7262195448e+09"
"2020-03-26 10:30:00","4.1828906364e+09","4.1828906364e+09","3.5700161184e+09","3.5700161184e+09"
"2020-03-26 10:35:00","3.6594888678e+09","3.6594888678e+09","3.6151002426e+09","3.6151002426e+09"
"2020-03-26 10:40:00","5.1200181466e+09","5.1200181466e+09","3.1726433080e+09","3.1726433080e+09"
"2020-03-26 10:45:00","9.5691139046e+09","9.5691139046e+09","3.5400547123e+09","3.5400547123e+09"
"2020-03-26 10:50:00","1.0062759564e+10","1.0062759564e+10","3.0037593904e+09","3.0037593904e+09"
"2020-03-26 10:55:00","1.0829779912e+10","1.0829779912e+10","3.0565136811e+09","3.0565136811e+09"
"2020-03-26 11:00:00","1.0188125539e+10","1.0188125539e+10","3.0147141671e+09","3.0147141671e+09"
"2020-03-26 11:05:00","1.0144298403e+10","1.0144298403e+10","2.9715379256e+09","2.9715379256e+09"
"2020-03-26 11:10:00","9.5390456909e+09","9.5390456909e+09","3.1168925151e+09","3.1168925151e+09"
"2020-03-26 11:15:00","9.1653554124e+09","9.1653554124e+09","3.2175019393e+09","3.2175019393e+09"
"2020-03-26 11:20:00","8.9117630335e+09","8.9117630335e+09","3.0597615191e+09","3.0597615191e+09"
"2020-03-26 11:25:00","5.8795577348e+09","5.8795577348e+09","3.1458449375e+09","3.1458449375e+09"
"2020-03-26 11:30:00","5.0664084979e+09","5.0664084979e+09","2.9909305566e+09","2.9909305566e+09"
"2020-03-26 11:35:00","4.4221588727e+09","4.4221588727e+09","3.4888446950e+09","3.4888446950e+09"
"2020-03-26 11:40:00","6.9064607619e+09","6.9064607619e+09","3.0908608486e+09","3.0908608486e+09"
"2020-03-26 11:45:00","7.5701206653e+09","7.5701206653e+09","8.0685488591e+09","8.0685488591e+09"
"2020-03-26 11:50:00","8.9204117926e+09","8.9204117926e+09","9.2363615861e+09","9.2363615861e+09"
"2020-03-26 11:55:00","8.7775920655e+09","8.7775920655e+09","7.0372349744e+09","7.0372349744e+09"
"2020-03-26 12:00:00","9.0985667132e+09","9.0985667132e+09","5.7937205735e+09","5.7937205735e+09"
"2020-03-26 12:05:00","8.8654558848e+09","8.8654558848e+09","3.6793918060e+09","3.6793918060e+09"
"2020-03-26 12:10:00","9.1880952075e+09","9.1880952075e+09","3.7964663880e+09","3.7964663880e+09"
"2020-03-26 12:15:00","9.2214522929e+09","9.2214522929e+09","3.9743657044e+09","3.9743657044e+09"
"2020-03-26 12:20:00","9.2371446566e+09","9.2371446566e+09","3.1369650819e+09","3.1369650819e+09"
"2020-03-26 12:25:00","8.3423271811e+09","8.3423271811e+09","2.9824897930e+09","2.9824897930e+09"
"2020-03-26 12:30:00","8.2643454494e+09","8.2643454494e+09","3.5951536429e+09","3.5951536429e+09"
"2020-03-26 12:35:00","8.9191181364e+09","8.9191181364e+09","4.1645543692e+09","4.1645543692e+09"
"2020-03-26 12:40:00","8.7477620969e+09","8.7477620969e+09","2.8436910184e+09","2.8436910184e+09"
"2020-03-26 12:45:00","8.2097555887e+09","8.2097555887e+09","4.2255004026e+09","4.2255004026e+09"
"2020-03-26 12:50:00","8.2206463706e+09","8.2206463706e+09","4.5122550896e+09","4.5122550896e+09"
"2020-03-26 12:55:00","8.4967052783e+09","8.4967052783e+09","6.7074450578e+09","6.7074450578e+09"
"2020-03-26 13:00:00","8.7605715282e+09","8.7605715282e+09","5.6768838342e+09","5.6768838342e+09"
"2020-03-26 13:05:00","8.3353982723e+09","8.3353982723e+09","4.9357256594e+09","4.9357256594e+09"
"2020-03-26 13:10:00","8.6142276390e+09","8.6142276390e+09","4.6257493800e+09","4.6257493800e+09"
"2020-03-26 13:15:00","9.2670098350e+09","9.2670098350e+09","4.8600167155e+09","4.8600167155e+09"
"2020-03-26 13:20:00","8.4613784792e+09","8.4613784792e+09","5.0238240296e+09","5.0238240296e+09"
"2020-03-26 13:25:00","8.5574763346e+09","8.5574763346e+09","5.2716655676e+09","5.2716655676e+09"
"2020-03-26 13:30:00","8.1167847373e+09","8.1167847373e+09","5.3695763684e+09","5.3695763684e+09"
"2020-03-26 13:35:00","7.5565430894e+09","7.5565430894e+09","4.7155818548e+09","4.7155818548e+09"
"2020-03-26 13:40:00","6.9194189342e+09","6.9194189342e+09","4.2660491165e+09","4.2660491165e+09"
"2020-03-26 13:45:00","6.5789724828e+09","6.5789724828e+09","4.4124897721e+09","4.4124897721e+09"
"2020-03-26 13:50:00","5.1798260611e+09","5.1798260611e+09","5.0654135931e+09","5.0654135931e+09"
"2020-03-26 13:55:00","4.5334309192e+09","4.5334309192e+09","4.9025938735e+09","4.9025938735e+09"
"2020-03-26 14:00:00","3.5400856381e+09","3.5400856381e+09","4.6952137246e+09","4.6952137246e+09"
"2020-03-26 14:05:00","3.8610063999e+09","3.8610063999e+09","4.0442481506e+09","4.0442481506e+09"
"2020-03-26 14:10:00","3.7862945687e+09","3.7862945687e+09","3.9500792077e+09","3.9500792077e+09"
"2020-03-26 14:15:00","4.1076391140e+09","4.1076391140e+09","4.6600027871e+09","4.6600027871e+09"
"2020-03-26 14:20:00","4.1578832420e+09","4.1578832420e+09","4.2092040459e+09","4.2092040459e+09"
"2020-03-26 14:25:00","4.4269958909e+09","4.4269958909e+09","4.5661948893e+09","4.5661948893e+09"
"2020-03-26 14:30:00","4.9620465901e+09","4.9620465901e+09","3.9629953769e+09","3.9629953769e+09"
"2020-03-26 14:35:00","3.7821098494e+09","3.7821098494e+09","3.3996445927e+09","3.3996445927e+09"
"2020-03-26 14:40:00","4.3392386341e+09","4.3392386341e+09","3.0844269127e+09","3.0844269127e+09"
"2020-03-26 14:45:00","7.1721810576e+09","7.1721810576e+09","2.8918477227e+09","2.8918477227e+09"
"2020-03-26 14:50:00","1.0998437343e+10","1.0998437343e+10","4.8232156806e+09","4.8232156806e+09"
"2020-03-26 14:55:00","6.2022635980e+09","6.2022635980e+09","6.3577943772e+09","6.3577943772e+09"
"2020-03-26 15:00:00","7.3488516182e+09","7.3488516182e+09","3.2787936033e+09","3.2787936033e+09"
"2020-03-26 15:05:00","8.4038808185e+09","8.4038808185e+09","2.7515286284e+09","2.7515286284e+09"
"2020-03-26 15:10:00","9.3234807557e+09","9.3234807557e+09","2.6839522163e+09","2.6839522163e+09"
"2020-03-26 15:15:00","1.3955684060e+10","1.3955684060e+10","2.7346247417e+09","2.7346247417e+09"
"2020-03-26 15:20:00","9.6436829322e+09","9.6436829322e+09","2.7856365957e+09","2.7856365957e+09"
"2020-03-26 15:25:00","8.9038243710e+09","8.9038243710e+09","2.5486413344e+09","2.5486413344e+09"
"2020-03-26 15:30:00","8.2170243776e+09","8.2170243776e+09","3.0815984201e+09","3.0815984201e+09"
"2020-03-26 15:35:00","7.4581165646e+09","7.4581165646e+09","3.2683680350e+09","3.2683680350e+09"
"2020-03-26 15:40:00","4.8929041327e+09","4.8929041327e+09","2.6352975086e+09","2.6352975086e+09"
"2020-03-26 15:45:00","4.0760831943e+09","4.0760831943e+09","2.6622220388e+09","2.6622220388e+09"
"2020-03-26 15:50:00","3.6194855705e+09","3.6194855705e+09","2.3906478164e+09","2.3906478164e+09"
"2020-03-26 15:55:00","3.4252662538e+09","3.4252662538e+09","2.8777380007e+09","2.8777380007e+09"
"2020-03-26 16:00:00","2.9496382697e+09","2.9496382697e+09","3.1165256016e+09","3.1165256016e+09"
"2020-03-26 16:05:00","2.6154376944e+09","2.6154376944e+09","3.3492298404e+09","3.3492298404e+09"
"2020-03-26 16:10:00","3.1067192816e+09","3.1067192816e+09","6.0555792820e+09","6.0555792820e+09"
"2020-03-26 16:15:00","3.4534443228e+09","3.4534443228e+09","6.2222442071e+09","6.2222442071e+09"
"2020-03-26 16:20:00","3.2052493639e+09","3.2052493639e+09","4.0624402412e+09","4.0624402412e+09"
"2020-03-26 16:25:00","2.4467356828e+09","2.4467356828e+09","4.7251493417e+09","4.7251493417e+09"
"2020-03-26 16:30:00","2.9861179574e+09","2.9861179574e+09","4.3076443024e+09","4.3076443024e+09"
"2020-03-26 16:35:00","2.5980479560e+09","2.5980479560e+09","3.9873495806e+09","3.9873495806e+09"
"2020-03-26 16:40:00","3.0512525135e+09","3.0512525135e+09","3.8906211899e+09","3.8906211899e+09"
"2020-03-26 16:45:00","3.3808345449e+09","3.3808345449e+09","5.1536123262e+09","5.1536123262e+09"
"2020-03-26 16:50:00","3.2829409176e+09","3.2829409176e+09","4.3389673697e+09","4.3389673697e+09"
"2020-03-26 16:55:00","3.2839536185e+09","3.2839536185e+09","3.4578612338e+09","3.4578612338e+09"
"2020-03-26 17:00:00","3.3138096259e+09","3.3138096259e+09","3.6475809654e+09","3.6475809654e+09"
"2020-03-26 17:05:00","3.8245775150e+09","3.8245775150e+09","4.0221267733e+09","4.0221267733e+09"
"2020-03-26 17:10:00","4.6403314083e+09","4.6403314083e+09","3.6477197350e+09","3.6477197350e+09"
"2020-03-26 17:15:00","5.4405219968e+09","5.4405219968e+09","3.1565116460e+09","3.1565116460e+09"
"2020-03-26 17:20:00","6.5777442965e+09","6.5777442965e+09","3.2447010853e+09","3.2447010853e+09"
"2020-03-26 17:25:00","9.1996947160e+09","9.1996947160e+09","2.9640623530e+09","2.9640623530e+09"
"2020-03-26 17:30:00","8.1502504450e+09","8.1502504450e+09","2.9880788332e+09","2.9880788332e+09"
"2020-03-26 17:35:00","5.2840908621e+09","5.2840908621e+09","2.8033492379e+09","2.8033492379e+09"
"2020-03-26 17:40:00","4.8803473560e+09","4.8803473560e+09","3.0733633891e+09","3.0733633891e+09"
"2020-03-26 17:45:00","7.8479229302e+09","7.8479229302e+09","2.8786627804e+09","2.8786627804e+09"
"2020-03-26 17:50:00","8.7553743833e+09","8.7553743833e+09","2.6130494186e+09","2.6130494186e+09"
"2020-03-26 17:55:00","4.5341939037e+09","4.5341939037e+09","2.4732102040e+09","2.4732102040e+09"
"2020-03-26 18:00:00","1.0419283085e+10","1.0419283085e+10","2.6794651151e+09","2.6794651151e+09"
"2020-03-26 18:05:00","1.1349888704e+10","1.1349888704e+10","2.6812050579e+09","2.6812050579e+09"
"2020-03-26 18:10:00","8.5750857151e+09","8.5750857151e+09","2.8576987352e+09","2.8576987352e+09"
"2020-03-26 18:15:00","1.2671939716e+10","1.2671939716e+10","2.4885434693e+09","2.4885434693e+09"
"2020-03-26 18:20:00","1.5355637838e+10","1.5355637838e+10","2.4643526750e+09","2.4643526750e+09"
"2020-03-26 18:25:00","1.6856883771e+10","1.6856883771e+10","2.8257282411e+09","2.8257282411e+09"
