"Title:","mx1.poz.pl - Traffic - ae3 - LAG INFRASTRUCTURE BACKBONE SRF0000001 | poz-vie"
"Vertical Label:","bits per second"
"Start Date:","2020-03-25 22:05:00"
"End Date:","2020-03-27 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","47877"
"Host ID:","178"
"Nth Percentile:","1242660498.72","|95:bits:0:current:2|"
"Nth Percentile:","523339406.38","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-25 23:25:00","8.7100733937e+08","8.7100733937e+08","2.6968307537e+07","2.6968307537e+07"
"2020-03-25 23:30:00","5.1041700868e+08","5.1041700868e+08","1.8879483044e+07","1.8879483044e+07"
"2020-03-25 23:35:00","3.9133843808e+08","3.9133843808e+08","2.0341126255e+07","2.0341126255e+07"
"2020-03-25 23:40:00","3.7570604989e+08","3.7570604989e+08","1.9473190251e+07","1.9473190251e+07"
"2020-03-25 23:45:00","1.0031677433e+09","1.0031677433e+09","1.7224051867e+07","1.7224051867e+07"
"2020-03-25 23:50:00","4.6982665334e+08","4.6982665334e+08","3.2548089389e+07","3.2548089389e+07"
"2020-03-25 23:55:00","4.3678344578e+08","4.3678344578e+08","2.8487063943e+07","2.8487063943e+07"
"2020-03-26 00:00:00","5.1027517158e+08","5.1027517158e+08","3.0810414832e+07","3.0810414832e+07"
"2020-03-26 00:05:00","3.5263166060e+08","3.5263166060e+08","2.0636433683e+07","2.0636433683e+07"
"2020-03-26 00:10:00","3.1272382964e+08","3.1272382964e+08","2.1980746577e+07","2.1980746577e+07"
"2020-03-26 00:15:00","4.3745140221e+08","4.3745140221e+08","2.7430612441e+07","2.7430612441e+07"
"2020-03-26 00:20:00","2.9495241437e+08","2.9495241437e+08","3.4673487671e+07","3.4673487671e+07"
"2020-03-26 00:25:00","3.8652877478e+08","3.8652877478e+08","1.2420291341e+08","1.2420291341e+08"
"2020-03-26 00:30:00","3.6509252210e+08","3.6509252210e+08","6.5626280443e+07","6.5626280443e+07"
"2020-03-26 00:35:00","2.4079554336e+08","2.4079554336e+08","5.8936761622e+07","5.8936761622e+07"
"2020-03-26 00:40:00","2.5607966984e+08","2.5607966984e+08","1.7673641072e+07","1.7673641072e+07"
"2020-03-26 00:45:00","2.1967094968e+08","2.1967094968e+08","1.1462091392e+08","1.1462091392e+08"
"2020-03-26 00:50:00","2.8677683080e+08","2.8677683080e+08","1.6715162504e+07","1.6715162504e+07"
"2020-03-26 00:55:00","2.0326651983e+08","2.0326651983e+08","1.3866466783e+07","1.3866466783e+07"
"2020-03-26 01:00:00","1.6579103354e+08","1.6579103354e+08","1.8008525114e+07","1.8008525114e+07"
"2020-03-26 01:05:00","2.6286126891e+08","2.6286126891e+08","2.0526414728e+07","2.0526414728e+07"
"2020-03-26 01:10:00","3.3353063663e+08","3.3353063663e+08","1.0335329237e+08","1.0335329237e+08"
"2020-03-26 01:15:00","2.1044548922e+08","2.1044548922e+08","1.9283408222e+07","1.9283408222e+07"
"2020-03-26 01:20:00","2.9745638694e+08","2.9745638694e+08","1.8883364659e+07","1.8883364659e+07"
"2020-03-26 01:25:00","2.4089411277e+08","2.4089411277e+08","1.3729381445e+07","1.3729381445e+07"
"2020-03-26 01:30:00","2.7828437284e+08","2.7828437284e+08","1.4333647356e+07","1.4333647356e+07"
"2020-03-26 01:35:00","3.1218488889e+08","3.1218488889e+08","1.5730187200e+07","1.5730187200e+07"
"2020-03-26 01:40:00","3.5297299650e+08","3.5297299650e+08","1.5622267749e+07","1.5622267749e+07"
"2020-03-26 01:45:00","1.7737990283e+08","1.7737990283e+08","1.2045663538e+07","1.2045663538e+07"
"2020-03-26 01:50:00","1.9088577143e+08","1.9088577143e+08","4.9273930925e+07","4.9273930925e+07"
"2020-03-26 01:55:00","2.1026097535e+08","2.1026097535e+08","1.0333993398e+07","1.0333993398e+07"
"2020-03-26 02:00:00","2.4355071741e+08","2.4355071741e+08","1.2375064719e+07","1.2375064719e+07"
"2020-03-26 02:05:00","1.9494056652e+08","1.9494056652e+08","1.2626419500e+07","1.2626419500e+07"
"2020-03-26 02:10:00","2.0226248863e+08","2.0226248863e+08","1.4485679703e+07","1.4485679703e+07"
"2020-03-26 02:15:00","1.8429936489e+08","1.8429936489e+08","1.0361426740e+07","1.0361426740e+07"
"2020-03-26 02:20:00","1.8380696698e+08","1.8380696698e+08","1.4973564438e+07","1.4973564438e+07"
"2020-03-26 02:25:00","1.0283125695e+08","1.0283125695e+08","2.1233955392e+07","2.1233955392e+07"
"2020-03-26 02:30:00","8.4840638230e+07","8.4840638230e+07","3.0127918073e+07","3.0127918073e+07"
"2020-03-26 02:35:00","9.4142108885e+07","9.4142108885e+07","2.9159779674e+07","2.9159779674e+07"
"2020-03-26 02:40:00","1.1197041107e+08","1.1197041107e+08","3.2829467328e+07","3.2829467328e+07"
"2020-03-26 02:45:00","1.2757690520e+08","1.2757690520e+08","2.9084819326e+07","2.9084819326e+07"
"2020-03-26 02:50:00","1.1799540902e+08","1.1799540902e+08","2.9572028937e+07","2.9572028937e+07"
"2020-03-26 02:55:00","3.3279952183e+08","3.3279952183e+08","5.2436055333e+08","5.2436055333e+08"
"2020-03-26 03:00:00","1.1892170532e+08","1.1892170532e+08","3.1621320505e+07","3.1621320505e+07"
"2020-03-26 03:05:00","1.3156177591e+08","1.3156177591e+08","1.4563309895e+08","1.4563309895e+08"
"2020-03-26 03:10:00","1.1484050940e+08","1.1484050940e+08","6.2232439588e+07","6.2232439588e+07"
"2020-03-26 03:15:00","1.0397686692e+08","1.0397686692e+08","1.2262404998e+08","1.2262404998e+08"
"2020-03-26 03:20:00","7.0493461093e+08","7.0493461093e+08","1.2851387947e+08","1.2851387947e+08"
"2020-03-26 03:25:00","1.0563741701e+08","1.0563741701e+08","8.6589899335e+07","8.6589899335e+07"
"2020-03-26 03:30:00","1.0176940287e+08","1.0176940287e+08","1.9082362590e+07","1.9082362590e+07"
"2020-03-26 03:35:00","9.8127385140e+07","9.8127385140e+07","1.4480257870e+07","1.4480257870e+07"
"2020-03-26 03:40:00","1.6509483410e+08","1.6509483410e+08","1.3440865627e+07","1.3440865627e+07"
"2020-03-26 03:45:00","1.2751849291e+08","1.2751849291e+08","1.4106268855e+07","1.4106268855e+07"
"2020-03-26 03:50:00","1.4522903962e+08","1.4522903962e+08","1.4456896455e+07","1.4456896455e+07"
"2020-03-26 03:55:00","1.4266941167e+08","1.4266941167e+08","1.0278819423e+07","1.0278819423e+07"
"2020-03-26 04:00:00","1.0538739771e+08","1.0538739771e+08","8.8306901499e+06","8.8306901499e+06"
"2020-03-26 04:05:00","1.5621940154e+08","1.5621940154e+08","1.0868689372e+07","1.0868689372e+07"
"2020-03-26 04:10:00","1.0363572124e+08","1.0363572124e+08","9.2635450263e+06","9.2635450263e+06"
"2020-03-26 04:15:00","9.8392089963e+07","9.8392089963e+07","8.3270019693e+06","8.3270019693e+06"
"2020-03-26 04:20:00","1.0170463704e+08","1.0170463704e+08","9.4074119348e+06","9.4074119348e+06"
"2020-03-26 04:25:00","1.0181064979e+08","1.0181064979e+08","7.9325351922e+06","7.9325351922e+06"
"2020-03-26 04:30:00","9.3833366207e+07","9.3833366207e+07","7.2307538215e+06","7.2307538215e+06"
"2020-03-26 04:35:00","1.0175024412e+08","1.0175024412e+08","7.1454222765e+06","7.1454222765e+06"
"2020-03-26 04:40:00","1.1086039909e+08","1.1086039909e+08","6.7682720513e+06","6.7682720513e+06"
"2020-03-26 04:45:00","1.0967395668e+08","1.0967395668e+08","7.8303353207e+06","7.8303353207e+06"
"2020-03-26 04:50:00","1.1235857121e+08","1.1235857121e+08","9.1024695003e+06","9.1024695003e+06"
"2020-03-26 04:55:00","6.2703799458e+08","6.2703799458e+08","4.7350202073e+07","4.7350202073e+07"
"2020-03-26 05:00:00","1.3721302217e+08","1.3721302217e+08","8.4890345636e+07","8.4890345636e+07"
"2020-03-26 05:05:00","2.4009712661e+08","2.4009712661e+08","1.8132311250e+07","1.8132311250e+07"
"2020-03-26 05:10:00","1.7690241135e+08","1.7690241135e+08","1.2669928225e+07","1.2669928225e+07"
"2020-03-26 05:15:00","1.9716376488e+08","1.9716376488e+08","1.4544332919e+07","1.4544332919e+07"
"2020-03-26 05:20:00","2.7298802053e+08","2.7298802053e+08","1.7613073213e+07","1.7613073213e+07"
"2020-03-26 05:25:00","2.9735070260e+08","2.9735070260e+08","1.2814558046e+07","1.2814558046e+07"
"2020-03-26 05:30:00","1.8060103842e+08","1.8060103842e+08","5.9536434744e+08","5.9536434744e+08"
"2020-03-26 05:35:00","3.0694806174e+08","3.0694806174e+08","1.7544025922e+07","1.7544025922e+07"
"2020-03-26 05:40:00","2.3736489685e+08","2.3736489685e+08","1.2421312887e+07","1.2421312887e+07"
"2020-03-26 05:45:00","2.2810969201e+08","2.2810969201e+08","1.1531345818e+07","1.1531345818e+07"
"2020-03-26 05:50:00","2.6157393048e+08","2.6157393048e+08","1.3303293460e+07","1.3303293460e+07"
"2020-03-26 05:55:00","8.6356475893e+08","8.6356475893e+08","1.0767448597e+07","1.0767448597e+07"
"2020-03-26 06:00:00","2.9661629104e+08","2.9661629104e+08","2.0487960455e+07","2.0487960455e+07"
"2020-03-26 06:05:00","3.5562217417e+08","3.5562217417e+08","2.6530304671e+07","2.6530304671e+07"
"2020-03-26 06:10:00","3.5846479367e+08","3.5846479367e+08","2.0207668441e+07","2.0207668441e+07"
"2020-03-26 06:15:00","3.8631403068e+08","3.8631403068e+08","1.8078151215e+07","1.8078151215e+07"
"2020-03-26 06:20:00","3.3793932292e+08","3.3793932292e+08","1.5556817108e+08","1.5556817108e+08"
"2020-03-26 06:25:00","3.5313921320e+08","3.5313921320e+08","2.7852531003e+07","2.7852531003e+07"
"2020-03-26 06:30:00","4.7802642389e+08","4.7802642389e+08","3.8879923634e+07","3.8879923634e+07"
"2020-03-26 06:35:00","6.2857482510e+08","6.2857482510e+08","3.2375965268e+07","3.2375965268e+07"
"2020-03-26 06:40:00","5.6051855723e+08","5.6051855723e+08","1.3363659727e+08","1.3363659727e+08"
"2020-03-26 06:45:00","4.4902199904e+08","4.4902199904e+08","7.5957481021e+07","7.5957481021e+07"
"2020-03-26 06:50:00","5.9846224823e+08","5.9846224823e+08","8.0644416528e+07","8.0644416528e+07"
"2020-03-26 06:55:00","6.8921805418e+08","6.8921805418e+08","2.3977314108e+07","2.3977314108e+07"
"2020-03-26 07:00:00","7.1646287238e+08","7.1646287238e+08","5.2333940639e+08","5.2333940639e+08"
"2020-03-26 07:05:00","6.2125612588e+08","6.2125612588e+08","3.6051292924e+07","3.6051292924e+07"
"2020-03-26 07:10:00","6.9923625710e+08","6.9923625710e+08","5.2938410804e+08","5.2938410804e+08"
"2020-03-26 07:15:00","5.7987045960e+08","5.7987045960e+08","3.2923342605e+07","3.2923342605e+07"
"2020-03-26 07:20:00","5.4558264059e+08","5.4558264059e+08","3.5550873171e+07","3.5550873171e+07"
"2020-03-26 07:25:00","6.3233605663e+08","6.3233605663e+08","2.7293616486e+07","2.7293616486e+07"
"2020-03-26 07:30:00","5.4134154372e+08","5.4134154372e+08","2.7905769332e+07","2.7905769332e+07"
"2020-03-26 07:35:00","5.7875336447e+08","5.7875336447e+08","1.8076745384e+08","1.8076745384e+08"
"2020-03-26 07:40:00","5.4058977515e+08","5.4058977515e+08","1.3167409500e+08","1.3167409500e+08"
"2020-03-26 07:45:00","5.4359534700e+08","5.4359534700e+08","2.8453912652e+07","2.8453912652e+07"
"2020-03-26 07:50:00","5.5147433901e+08","5.5147433901e+08","3.0531059859e+07","3.0531059859e+07"
"2020-03-26 07:55:00","5.4986791339e+08","5.4986791339e+08","3.0170113816e+07","3.0170113816e+07"
"2020-03-26 08:00:00","5.4292722064e+08","5.4292722064e+08","2.5058811288e+07","2.5058811288e+07"
"2020-03-26 08:05:00","7.6055774678e+08","7.6055774678e+08","2.5662042014e+07","2.5662042014e+07"
"2020-03-26 08:10:00","1.0661304803e+09","1.0661304803e+09","3.0958685489e+07","3.0958685489e+07"
"2020-03-26 08:15:00","5.7984678160e+08","5.7984678160e+08","2.7324799712e+07","2.7324799712e+07"
"2020-03-26 08:20:00","5.2749512772e+08","5.2749512772e+08","3.1980901793e+07","3.1980901793e+07"
"2020-03-26 08:25:00","6.3138397874e+08","6.3138397874e+08","4.2340821521e+07","4.2340821521e+07"
"2020-03-26 08:30:00","7.2587222827e+08","7.2587222827e+08","4.4473845663e+07","4.4473845663e+07"
"2020-03-26 08:35:00","6.7882650102e+08","6.7882650102e+08","5.1616006913e+07","5.1616006913e+07"
"2020-03-26 08:40:00","6.1803991890e+08","6.1803991890e+08","5.3529346506e+07","5.3529346506e+07"
"2020-03-26 08:45:00","7.0838967640e+08","7.0838967640e+08","8.0531094104e+07","8.0531094104e+07"
"2020-03-26 08:50:00","7.1202262055e+08","7.1202262055e+08","4.7514617899e+07","4.7514617899e+07"
"2020-03-26 08:55:00","6.9146748301e+08","6.9146748301e+08","3.6101406632e+07","3.6101406632e+07"
"2020-03-26 09:00:00","7.0582786755e+08","7.0582786755e+08","3.4101336432e+07","3.4101336432e+07"
"2020-03-26 09:05:00","7.4773831222e+08","7.4773831222e+08","1.3258005821e+08","1.3258005821e+08"
"2020-03-26 09:10:00","8.3140826060e+08","8.3140826060e+08","3.9071481854e+07","3.9071481854e+07"
"2020-03-26 09:15:00","7.4388845113e+08","7.4388845113e+08","3.9841216903e+07","3.9841216903e+07"
"2020-03-26 09:20:00","8.4602338024e+08","8.4602338024e+08","3.6922269548e+07","3.6922269548e+07"
"2020-03-26 09:25:00","9.2813437441e+08","9.2813437441e+08","2.7619833291e+07","2.7619833291e+07"
"2020-03-26 09:30:00","7.0940676425e+08","7.0940676425e+08","9.1191960945e+07","9.1191960945e+07"
"2020-03-26 09:35:00","8.2534095713e+08","8.2534095713e+08","5.1220980616e+07","5.1220980616e+07"
"2020-03-26 09:40:00","8.6516152213e+08","8.6516152213e+08","3.5538250502e+07","3.5538250502e+07"
"2020-03-26 09:45:00","7.9799171174e+08","7.9799171174e+08","2.8037983604e+07","2.8037983604e+07"
"2020-03-26 09:50:00","8.0130879784e+08","8.0130879784e+08","1.1399530746e+08","1.1399530746e+08"
"2020-03-26 09:55:00","7.1510478440e+08","7.1510478440e+08","2.7402776098e+07","2.7402776098e+07"
"2020-03-26 10:00:00","7.6294250145e+08","7.6294250145e+08","2.8406558408e+07","2.8406558408e+07"
"2020-03-26 10:05:00","9.2836105324e+08","9.2836105324e+08","3.2196978365e+07","3.2196978365e+07"
"2020-03-26 10:10:00","7.3766808177e+08","7.3766808177e+08","3.4874855502e+07","3.4874855502e+07"
"2020-03-26 10:15:00","8.6382069280e+08","8.6382069280e+08","2.2407839275e+07","2.2407839275e+07"
"2020-03-26 10:20:00","8.3147327638e+08","8.3147327638e+08","5.2242408959e+08","5.2242408959e+08"
"2020-03-26 10:25:00","8.0149696779e+08","8.0149696779e+08","2.7843728269e+07","2.7843728269e+07"
"2020-03-26 10:30:00","6.5167775877e+08","6.5167775877e+08","2.1088246965e+07","2.1088246965e+07"
"2020-03-26 10:35:00","7.0919898789e+08","7.0919898789e+08","1.9775688547e+07","1.9775688547e+07"
"2020-03-26 10:40:00","6.6705970429e+08","6.6705970429e+08","4.7672896321e+08","4.7672896321e+08"
"2020-03-26 10:45:00","7.0392646577e+08","7.0392646577e+08","7.5584995528e+08","7.5584995528e+08"
"2020-03-26 10:50:00","7.2058814733e+08","7.2058814733e+08","9.8404067799e+08","9.8404067799e+08"
"2020-03-26 10:55:00","6.7992784663e+08","6.7992784663e+08","9.9359251381e+08","9.9359251381e+08"
"2020-03-26 11:00:00","7.1089845603e+08","7.1089845603e+08","1.5481484069e+09","1.5481484069e+09"
"2020-03-26 11:05:00","8.2602848299e+08","8.2602848299e+08","9.5815193859e+08","9.5815193859e+08"
"2020-03-26 11:10:00","8.2658073270e+08","8.2658073270e+08","9.3050751954e+08","9.3050751954e+08"
"2020-03-26 11:15:00","7.7656232939e+08","7.7656232939e+08","4.7758588216e+08","4.7758588216e+08"
"2020-03-26 11:20:00","8.7745761479e+08","8.7745761479e+08","2.8516114110e+08","2.8516114110e+08"
"2020-03-26 11:25:00","8.4597779758e+08","8.4597779758e+08","1.7323123399e+08","1.7323123399e+08"
"2020-03-26 11:30:00","8.7393996018e+08","8.7393996018e+08","6.8425686244e+07","6.8425686244e+07"
"2020-03-26 11:35:00","1.0441578705e+09","1.0441578705e+09","7.2963734050e+07","7.2963734050e+07"
"2020-03-26 11:40:00","8.5749560413e+08","8.5749560413e+08","4.0941917597e+07","4.0941917597e+07"
"2020-03-26 11:45:00","8.5811795031e+08","8.5811795031e+08","2.9452312055e+07","2.9452312055e+07"
"2020-03-26 11:50:00","8.5246942703e+08","8.5246942703e+08","2.9628126992e+07","2.9628126992e+07"
"2020-03-26 11:55:00","8.3724105355e+08","8.3724105355e+08","4.8299428117e+07","4.8299428117e+07"
"2020-03-26 12:00:00","8.9193791726e+08","8.9193791726e+08","3.6426134328e+07","3.6426134328e+07"
"2020-03-26 12:05:00","8.6203866720e+08","8.6203866720e+08","2.7898119133e+07","2.7898119133e+07"
"2020-03-26 12:10:00","8.3964431715e+08","8.3964431715e+08","5.5016766048e+07","5.5016766048e+07"
"2020-03-26 12:15:00","8.6158136996e+08","8.6158136996e+08","5.0267492421e+07","5.0267492421e+07"
"2020-03-26 12:20:00","8.8760009227e+08","8.8760009227e+08","5.8909387388e+07","5.8909387388e+07"
"2020-03-26 12:25:00","9.5363072083e+08","9.5363072083e+08","7.8727303376e+07","7.8727303376e+07"
"2020-03-26 12:30:00","9.5945938468e+08","9.5945938468e+08","1.2877043217e+08","1.2877043217e+08"
"2020-03-26 12:35:00","9.3447044526e+08","9.3447044526e+08","3.6695741127e+07","3.6695741127e+07"
"2020-03-26 12:40:00","7.6999951744e+08","7.6999951744e+08","2.9477043230e+07","2.9477043230e+07"
"2020-03-26 12:45:00","8.2409676960e+08","8.2409676960e+08","2.4120705926e+07","2.4120705926e+07"
"2020-03-26 12:50:00","1.2426604987e+09","1.2426604987e+09","2.6062195456e+07","2.6062195456e+07"
"2020-03-26 12:55:00","8.6861046177e+08","8.6861046177e+08","2.7284638511e+07","2.7284638511e+07"
"2020-03-26 13:00:00","8.7721705335e+08","8.7721705335e+08","2.5687925749e+07","2.5687925749e+07"
"2020-03-26 13:05:00","9.8848050704e+08","9.8848050704e+08","1.9957657016e+07","1.9957657016e+07"
"2020-03-26 13:10:00","1.1113461351e+09","1.1113461351e+09","2.4018657664e+07","2.4018657664e+07"
"2020-03-26 13:15:00","1.0663289286e+09","1.0663289286e+09","2.3003940062e+07","2.3003940062e+07"
"2020-03-26 13:20:00","1.0610948999e+09","1.0610948999e+09","2.9506252313e+07","2.9506252313e+07"
"2020-03-26 13:25:00","9.0655647102e+08","9.0655647102e+08","2.8092707077e+07","2.8092707077e+07"
"2020-03-26 13:30:00","1.6388512023e+09","1.6388512023e+09","2.9587569722e+07","2.9587569722e+07"
"2020-03-26 13:35:00","1.0552081468e+09","1.0552081468e+09","3.1944213338e+07","3.1944213338e+07"
"2020-03-26 13:40:00","9.7847892914e+08","9.7847892914e+08","3.1699973999e+07","3.1699973999e+07"
"2020-03-26 13:45:00","9.3126161822e+08","9.3126161822e+08","7.9461010457e+07","7.9461010457e+07"
"2020-03-26 13:50:00","1.0022730671e+09","1.0022730671e+09","1.1816249861e+08","1.1816249861e+08"
"2020-03-26 13:55:00","1.0432971792e+09","1.0432971792e+09","1.4174260644e+08","1.4174260644e+08"
"2020-03-26 14:00:00","9.3071648222e+08","9.3071648222e+08","5.0324636239e+07","5.0324636239e+07"
"2020-03-26 14:05:00","1.5556912904e+09","1.5556912904e+09","5.3335809726e+08","5.3335809726e+08"
"2020-03-26 14:10:00","1.0493223002e+09","1.0493223002e+09","5.4126298880e+08","5.4126298880e+08"
"2020-03-26 14:15:00","1.0654529424e+09","1.0654529424e+09","3.8321904064e+07","3.8321904064e+07"
"2020-03-26 14:20:00","1.0070213294e+09","1.0070213294e+09","4.6643306863e+07","4.6643306863e+07"
"2020-03-26 14:25:00","1.0420314683e+09","1.0420314683e+09","1.4119689647e+08","1.4119689647e+08"
"2020-03-26 14:30:00","9.1886654148e+08","9.1886654148e+08","5.6007587870e+07","5.6007587870e+07"
"2020-03-26 14:35:00","9.0232059429e+08","9.0232059429e+08","3.5592938678e+07","3.5592938678e+07"
"2020-03-26 14:40:00","7.9018980253e+08","7.9018980253e+08","2.4855851331e+07","2.4855851331e+07"
"2020-03-26 14:45:00","7.3319708408e+08","7.3319708408e+08","2.4669982296e+07","2.4669982296e+07"
"2020-03-26 14:50:00","7.0583412435e+08","7.0583412435e+08","2.4764320611e+07","2.4764320611e+07"
"2020-03-26 14:55:00","1.3375238937e+09","1.3375238937e+09","4.6745835368e+07","4.6745835368e+07"
"2020-03-26 15:00:00","8.0189671431e+08","8.0189671431e+08","4.0787009327e+07","4.0787009327e+07"
"2020-03-26 15:05:00","7.0598429888e+08","7.0598429888e+08","2.5769499237e+07","2.5769499237e+07"
"2020-03-26 15:10:00","7.7263619716e+08","7.7263619716e+08","2.4897676787e+07","2.4897676787e+07"
"2020-03-26 15:15:00","7.4785716318e+08","7.4785716318e+08","2.3986139189e+07","2.3986139189e+07"
"2020-03-26 15:20:00","8.0883457416e+08","8.0883457416e+08","7.1868925410e+07","7.1868925410e+07"
"2020-03-26 15:25:00","8.3237013377e+08","8.3237013377e+08","2.6911005562e+07","2.6911005562e+07"
"2020-03-26 15:30:00","7.5842291098e+08","7.5842291098e+08","2.4815604438e+07","2.4815604438e+07"
"2020-03-26 15:35:00","7.2572755655e+08","7.2572755655e+08","2.6274785990e+07","2.6274785990e+07"
"2020-03-26 15:40:00","1.2617472458e+09","1.2617472458e+09","2.9387125066e+07","2.9387125066e+07"
"2020-03-26 15:45:00","1.0619720665e+09","1.0619720665e+09","2.6090348922e+07","2.6090348922e+07"
"2020-03-26 15:50:00","9.8227766423e+08","9.8227766423e+08","2.6769744575e+07","2.6769744575e+07"
"2020-03-26 15:55:00","1.0082016958e+09","1.0082016958e+09","2.5344281666e+07","2.5344281666e+07"
"2020-03-26 16:00:00","1.0192438108e+09","1.0192438108e+09","2.4000417177e+07","2.4000417177e+07"
"2020-03-26 16:05:00","9.9232454035e+08","9.9232454035e+08","2.5344784578e+07","2.5344784578e+07"
"2020-03-26 16:10:00","1.0226105509e+09","1.0226105509e+09","3.0374246197e+07","3.0374246197e+07"
"2020-03-26 16:15:00","1.3894780782e+09","1.3894780782e+09","3.5951467569e+07","3.5951467569e+07"
"2020-03-26 16:20:00","1.4322933005e+09","1.4322933005e+09","3.3967921547e+07","3.3967921547e+07"
"2020-03-26 16:25:00","1.1508261346e+09","1.1508261346e+09","2.7048767076e+07","2.7048767076e+07"
"2020-03-26 16:30:00","1.0911545412e+09","1.0911545412e+09","4.1683007040e+07","4.1683007040e+07"
"2020-03-26 16:35:00","1.1002989302e+09","1.1002989302e+09","9.1291296296e+07","9.1291296296e+07"
"2020-03-26 16:40:00","1.0835997289e+09","1.0835997289e+09","2.7797045355e+07","2.7797045355e+07"
"2020-03-26 16:45:00","1.0963744208e+09","1.0963744208e+09","2.1709530841e+07","2.1709530841e+07"
"2020-03-26 16:50:00","1.1596382113e+09","1.1596382113e+09","2.2120088463e+07","2.2120088463e+07"
"2020-03-26 16:55:00","1.1029922608e+09","1.1029922608e+09","2.4867596121e+07","2.4867596121e+07"
"2020-03-26 17:00:00","1.0507531168e+09","1.0507531168e+09","3.0041682348e+07","3.0041682348e+07"
"2020-03-26 17:05:00","9.3998674228e+08","9.3998674228e+08","2.2966035662e+07","2.2966035662e+07"
"2020-03-26 17:10:00","1.0617776658e+09","1.0617776658e+09","2.0103432045e+08","2.0103432045e+08"
"2020-03-26 17:15:00","8.5344180746e+08","8.5344180746e+08","2.4629870138e+07","2.4629870138e+07"
"2020-03-26 17:20:00","9.4589906997e+08","9.4589906997e+08","2.5957743329e+07","2.5957743329e+07"
"2020-03-26 17:25:00","8.4466777978e+08","8.4466777978e+08","2.2383625419e+07","2.2383625419e+07"
"2020-03-26 17:30:00","8.4292734820e+08","8.4292734820e+08","2.2971640385e+07","2.2971640385e+07"
"2020-03-26 17:35:00","8.4756016657e+08","8.4756016657e+08","1.1182664328e+08","1.1182664328e+08"
"2020-03-26 17:40:00","7.3816330529e+08","7.3816330529e+08","2.1506699453e+07","2.1506699453e+07"
"2020-03-26 17:45:00","8.1105867899e+08","8.1105867899e+08","2.1978209708e+07","2.1978209708e+07"
"2020-03-26 17:50:00","9.2955122569e+08","9.2955122569e+08","2.5858252456e+07","2.5858252456e+07"
"2020-03-26 17:55:00","8.7187166824e+08","8.7187166824e+08","2.3835180741e+07","2.3835180741e+07"
"2020-03-26 18:00:00","9.0679088367e+08","9.0679088367e+08","2.7255680519e+07","2.7255680519e+07"
"2020-03-26 18:05:00","9.8905416060e+08","9.8905416060e+08","2.8212112671e+07","2.8212112671e+07"
"2020-03-26 18:10:00","1.8082426273e+09","1.8082426273e+09","2.2733227585e+07","2.2733227585e+07"
"2020-03-26 18:15:00","1.0214180667e+09","1.0214180667e+09","2.4094577507e+07","2.4094577507e+07"
"2020-03-26 18:20:00","1.1566098765e+09","1.1566098765e+09","2.6361282475e+07","2.6361282475e+07"
"2020-03-26 18:25:00","7.5312129357e+08","7.5312129357e+08","2.3881143755e+07","2.3881143755e+07"
