"Title:","mx1.tal.ee - Traffic - ae1 - LAG INFRASTRUCTURE BACKBONE SRF0000001 | tal-tal"
"Vertical Label:","bits per second"
"Start Date:","2020-03-16 22:05:00"
"End Date:","2020-03-18 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","47859"
"Host ID:","121"
"Nth Percentile:","1172429081.76","|95:bits:0:current:2|"
"Nth Percentile:","318947697.58","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-16 23:40:00","7.6186363754e+08","7.6186363754e+08","1.1258433755e+08","1.1258433755e+08"
"2020-03-16 23:45:00","6.8464685512e+08","6.8464685512e+08","1.3377964638e+08","1.3377964638e+08"
"2020-03-16 23:50:00","6.5714152213e+08","6.5714152213e+08","1.2533847627e+08","1.2533847627e+08"
"2020-03-16 23:55:00","7.4222362547e+08","7.4222362547e+08","1.8444136750e+08","1.8444136750e+08"
"2020-03-17 00:00:00","7.6670414241e+08","7.6670414241e+08","1.9514082218e+08","1.9514082218e+08"
"2020-03-17 00:05:00","7.5668061827e+08","7.5668061827e+08","1.1547876460e+08","1.1547876460e+08"
"2020-03-17 00:10:00","7.6895493428e+08","7.6895493428e+08","9.6183240659e+07","9.6183240659e+07"
"2020-03-17 00:15:00","6.5389761745e+08","6.5389761745e+08","8.9450772684e+07","8.9450772684e+07"
"2020-03-17 00:20:00","7.6519199547e+08","7.6519199547e+08","8.4313509510e+07","8.4313509510e+07"
"2020-03-17 00:25:00","6.3566744013e+08","6.3566744013e+08","8.1389883508e+07","8.1389883508e+07"
"2020-03-17 00:30:00","7.6469924342e+08","7.6469924342e+08","8.7282415643e+07","8.7282415643e+07"
"2020-03-17 00:35:00","9.5295379263e+08","9.5295379263e+08","9.0969512707e+07","9.0969512707e+07"
"2020-03-17 00:40:00","7.5050989845e+08","7.5050989845e+08","8.8898604965e+07","8.8898604965e+07"
"2020-03-17 00:45:00","7.6654253329e+08","7.6654253329e+08","8.4390109865e+07","8.4390109865e+07"
"2020-03-17 00:50:00","7.9840129158e+08","7.9840129158e+08","8.2871123310e+07","8.2871123310e+07"
"2020-03-17 00:55:00","6.6157079293e+08","6.6157079293e+08","8.6001595717e+07","8.6001595717e+07"
"2020-03-17 01:00:00","6.6300861958e+08","6.6300861958e+08","7.0420951955e+07","7.0420951955e+07"
"2020-03-17 01:05:00","7.5906398799e+08","7.5906398799e+08","7.3422443755e+07","7.3422443755e+07"
"2020-03-17 01:10:00","6.7878195388e+08","6.7878195388e+08","6.3491764381e+07","6.3491764381e+07"
"2020-03-17 01:15:00","6.6084701209e+08","6.6084701209e+08","8.4119491199e+07","8.4119491199e+07"
"2020-03-17 01:20:00","7.6460178535e+08","7.6460178535e+08","6.3227197770e+07","6.3227197770e+07"
"2020-03-17 01:25:00","6.8543039218e+08","6.8543039218e+08","7.0668296038e+07","7.0668296038e+07"
"2020-03-17 01:30:00","6.6318181323e+08","6.6318181323e+08","7.1998799515e+07","7.1998799515e+07"
"2020-03-17 01:35:00","7.6591700888e+08","7.6591700888e+08","7.5038935031e+07","7.5038935031e+07"
"2020-03-17 01:40:00","7.5993044258e+08","7.5993044258e+08","6.5383139372e+07","6.5383139372e+07"
"2020-03-17 01:45:00","6.8129059541e+08","6.8129059541e+08","6.6016999554e+07","6.6016999554e+07"
"2020-03-17 01:50:00","6.6001732524e+08","6.6001732524e+08","7.0601301552e+07","7.0601301552e+07"
"2020-03-17 01:55:00","7.6812506658e+08","7.6812506658e+08","7.9561787390e+07","7.9561787390e+07"
"2020-03-17 02:00:00","6.8350738741e+08","6.8350738741e+08","7.4269794112e+07","7.4269794112e+07"
"2020-03-17 02:05:00","6.6447293059e+08","6.6447293059e+08","7.2889749765e+07","7.2889749765e+07"
"2020-03-17 02:10:00","7.6625339259e+08","7.6625339259e+08","7.8131770441e+07","7.8131770441e+07"
"2020-03-17 02:15:00","7.6594730847e+08","7.6594730847e+08","6.9179827362e+07","6.9179827362e+07"
"2020-03-17 02:20:00","6.8324774104e+08","6.8324774104e+08","6.8344447743e+07","6.8344447743e+07"
"2020-03-17 02:25:00","6.6953707069e+08","6.6953707069e+08","6.5934461141e+07","6.5934461141e+07"
"2020-03-17 02:30:00","7.6048302173e+08","7.6048302173e+08","8.5105833286e+07","8.5105833286e+07"
"2020-03-17 02:35:00","6.7616808445e+08","6.7616808445e+08","6.5793271732e+07","6.5793271732e+07"
"2020-03-17 02:40:00","6.6547561087e+08","6.6547561087e+08","7.5123024844e+07","7.5123024844e+07"
"2020-03-17 02:45:00","7.7046864949e+08","7.7046864949e+08","6.8563782179e+07","6.8563782179e+07"
"2020-03-17 02:50:00","6.8469933863e+08","6.8469933863e+08","5.3617937274e+07","5.3617937274e+07"
"2020-03-17 02:55:00","7.5947066430e+08","7.5947066430e+08","6.9846466184e+07","6.9846466184e+07"
"2020-03-17 03:00:00","7.5723682975e+08","7.5723682975e+08","7.6000460674e+07","7.6000460674e+07"
"2020-03-17 03:05:00","6.4465420338e+08","6.4465420338e+08","1.7926282227e+08","1.7926282227e+08"
"2020-03-17 03:10:00","6.6554823243e+08","6.6554823243e+08","7.8867722686e+07","7.8867722686e+07"
"2020-03-17 03:15:00","7.6722043947e+08","7.6722043947e+08","8.0404018875e+07","8.0404018875e+07"
"2020-03-17 03:20:00","6.7807592803e+08","6.7807592803e+08","5.0427799321e+07","5.0427799321e+07"
"2020-03-17 03:25:00","6.5358039597e+08","6.5358039597e+08","5.5972963394e+07","5.5972963394e+07"
"2020-03-17 03:30:00","6.5419692064e+08","6.5419692064e+08","7.3624338243e+07","7.3624338243e+07"
"2020-03-17 03:35:00","7.6462939736e+08","7.6462939736e+08","7.8938522384e+07","7.8938522384e+07"
"2020-03-17 03:40:00","7.4670212857e+08","7.4670212857e+08","6.8827413871e+07","6.8827413871e+07"
"2020-03-17 03:45:00","6.2023069876e+08","6.2023069876e+08","7.0081459465e+07","7.0081459465e+07"
"2020-03-17 03:50:00","7.6063250191e+08","7.6063250191e+08","7.2268887205e+07","7.2268887205e+07"
"2020-03-17 03:55:00","6.7576045033e+08","6.7576045033e+08","1.3546223678e+08","1.3546223678e+08"
"2020-03-17 04:00:00","6.5112567764e+08","6.5112567764e+08","5.4150785498e+07","5.4150785498e+07"
"2020-03-17 04:05:00","6.6762360593e+08","6.6762360593e+08","7.3675037921e+07","7.3675037921e+07"
"2020-03-17 04:10:00","7.5986458936e+08","7.5986458936e+08","6.3384155473e+07","6.3384155473e+07"
"2020-03-17 04:15:00","7.6895223946e+08","7.6895223946e+08","6.7061812142e+07","6.7061812142e+07"
"2020-03-17 04:20:00","6.7689285151e+08","6.7689285151e+08","6.3792276919e+07","6.3792276919e+07"
"2020-03-17 04:25:00","6.5181950604e+08","6.5181950604e+08","5.8054387072e+07","5.8054387072e+07"
"2020-03-17 04:30:00","7.6073380627e+08","7.6073380627e+08","6.9869649259e+07","6.9869649259e+07"
"2020-03-17 04:35:00","6.7855624998e+08","6.7855624998e+08","6.7734973042e+07","6.7734973042e+07"
"2020-03-17 04:40:00","6.6037298604e+08","6.6037298604e+08","6.6290484106e+07","6.6290484106e+07"
"2020-03-17 04:45:00","7.6368234826e+08","7.6368234826e+08","7.5696418775e+07","7.5696418775e+07"
"2020-03-17 04:50:00","6.9450472485e+08","6.9450472485e+08","7.7410701499e+07","7.7410701499e+07"
"2020-03-17 04:55:00","6.7055305231e+08","6.7055305231e+08","6.8136202201e+07","6.8136202201e+07"
"2020-03-17 05:00:00","7.4596430487e+08","7.4596430487e+08","7.5169281852e+07","7.5169281852e+07"
"2020-03-17 05:05:00","7.7093611121e+08","7.7093611121e+08","7.4141310054e+07","7.4141310054e+07"
"2020-03-17 05:10:00","6.1064739726e+08","6.1064739726e+08","7.4889097855e+07","7.4889097855e+07"
"2020-03-17 05:15:00","7.6773578954e+08","7.6773578954e+08","8.0617797936e+07","8.0617797936e+07"
"2020-03-17 05:20:00","6.9674231587e+08","6.9674231587e+08","9.3595394222e+07","9.3595394222e+07"
"2020-03-17 05:25:00","6.7285737238e+08","6.7285737238e+08","9.4613874271e+07","9.4613874271e+07"
"2020-03-17 05:30:00","7.6865046829e+08","7.6865046829e+08","1.0491901146e+08","1.0491901146e+08"
"2020-03-17 05:35:00","7.7495394901e+08","7.7495394901e+08","1.0167233046e+08","1.0167233046e+08"
"2020-03-17 05:40:00","7.7428386321e+08","7.7428386321e+08","9.5627655071e+07","9.5627655071e+07"
"2020-03-17 05:45:00","8.1736835393e+08","8.1736835393e+08","9.6675322100e+07","9.6675322100e+07"
"2020-03-17 05:50:00","6.6572135306e+08","6.6572135306e+08","5.1752325813e+07","5.1752325813e+07"
"2020-03-17 05:55:00","7.7373355149e+08","7.7373355149e+08","1.3419983974e+08","1.3419983974e+08"
"2020-03-17 06:00:00","8.6396647015e+08","8.6396647015e+08","1.5726381097e+08","1.5726381097e+08"
"2020-03-17 06:05:00","6.7274412331e+08","6.7274412331e+08","9.5852160540e+07","9.5852160540e+07"
"2020-03-17 06:10:00","7.6939279665e+08","7.6939279665e+08","9.2353432661e+07","9.2353432661e+07"
"2020-03-17 06:15:00","6.8749554245e+08","6.8749554245e+08","9.7740018150e+07","9.7740018150e+07"
"2020-03-17 06:20:00","6.6407728670e+08","6.6407728670e+08","1.1748495985e+08","1.1748495985e+08"
"2020-03-17 06:25:00","7.8461446157e+08","7.8461446157e+08","1.0122513816e+08","1.0122513816e+08"
"2020-03-17 06:30:00","7.7433637582e+08","7.7433637582e+08","1.0665495411e+08","1.0665495411e+08"
"2020-03-17 06:35:00","7.9754998129e+08","7.9754998129e+08","1.9987172185e+08","1.9987172185e+08"
"2020-03-17 06:40:00","6.6521964664e+08","6.6521964664e+08","1.2166247246e+08","1.2166247246e+08"
"2020-03-17 06:45:00","6.7151501356e+08","6.7151501356e+08","1.3894460026e+08","1.3894460026e+08"
"2020-03-17 06:50:00","7.7547058022e+08","7.7547058022e+08","1.3021463569e+08","1.3021463569e+08"
"2020-03-17 06:55:00","6.8357848545e+08","6.8357848545e+08","1.4240681843e+08","1.4240681843e+08"
"2020-03-17 07:00:00","6.5473479098e+08","6.5473479098e+08","1.5911558944e+08","1.5911558944e+08"
"2020-03-17 07:05:00","7.7420498827e+08","7.7420498827e+08","1.4818766338e+08","1.4818766338e+08"
"2020-03-17 07:10:00","7.8677162265e+08","7.8677162265e+08","1.5544596968e+08","1.5544596968e+08"
"2020-03-17 07:15:00","7.0106548576e+08","7.0106548576e+08","1.5656503957e+08","1.5656503957e+08"
"2020-03-17 07:20:00","6.6568449661e+08","6.6568449661e+08","2.0360640475e+08","2.0360640475e+08"
"2020-03-17 07:25:00","7.7916507760e+08","7.7916507760e+08","1.2734884706e+08","1.2734884706e+08"
"2020-03-17 07:30:00","6.9317722184e+08","6.9317722184e+08","1.4712671375e+08","1.4712671375e+08"
"2020-03-17 07:35:00","7.6985500414e+08","7.6985500414e+08","1.6362327323e+08","1.6362327323e+08"
"2020-03-17 07:40:00","6.8966613074e+08","6.8966613074e+08","1.7280393764e+08","1.7280393764e+08"
"2020-03-17 07:45:00","6.9679259860e+08","6.9679259860e+08","2.0221888846e+08","2.0221888846e+08"
"2020-03-17 07:50:00","8.0746021630e+08","8.0746021630e+08","1.8183986928e+08","1.8183986928e+08"
"2020-03-17 07:55:00","6.5009528584e+08","6.5009528584e+08","1.7846970938e+08","1.7846970938e+08"
"2020-03-17 08:00:00","7.7714009309e+08","7.7714009309e+08","2.1562590061e+08","2.1562590061e+08"
"2020-03-17 08:05:00","7.7963679805e+08","7.7963679805e+08","3.1365858442e+08","3.1365858442e+08"
"2020-03-17 08:10:00","7.1808099529e+08","7.1808099529e+08","1.8362996865e+08","1.8362996865e+08"
"2020-03-17 08:15:00","7.1125781060e+08","7.1125781060e+08","1.6289363971e+08","1.6289363971e+08"
"2020-03-17 08:20:00","7.7620735766e+08","7.7620735766e+08","1.6428981819e+08","1.6428981819e+08"
"2020-03-17 08:25:00","8.0886142419e+08","8.0886142419e+08","1.6671684240e+08","1.6671684240e+08"
"2020-03-17 08:30:00","7.1163639128e+08","7.1163639128e+08","1.8639693013e+08","1.8639693013e+08"
"2020-03-17 08:35:00","7.2767624191e+08","7.2767624191e+08","2.1600445921e+08","2.1600445921e+08"
"2020-03-17 08:40:00","7.9671081986e+08","7.9671081986e+08","2.4917236090e+08","2.4917236090e+08"
"2020-03-17 08:45:00","6.7714557720e+08","6.7714557720e+08","2.7396491648e+08","2.7396491648e+08"
"2020-03-17 08:50:00","8.0061446808e+08","8.0061446808e+08","1.9027603927e+08","1.9027603927e+08"
"2020-03-17 08:55:00","8.0240292766e+08","8.0240292766e+08","1.9593550073e+08","1.9593550073e+08"
"2020-03-17 09:00:00","1.1448229596e+08","1.1448229596e+08","2.1815619448e+08","2.1815619448e+08"
"2020-03-17 09:05:00","8.0387230309e+07","8.0387230309e+07","3.7645726421e+08","3.7645726421e+08"
"2020-03-17 09:10:00","5.7222851275e+07","5.7222851275e+07","3.1637109003e+08","3.1637109003e+08"
"2020-03-17 09:15:00","7.6013273844e+07","7.6013273844e+07","2.5247649632e+08","2.5247649632e+08"
"2020-03-17 09:20:00","1.5789492118e+08","1.5789492118e+08","2.3410242425e+08","2.3410242425e+08"
"2020-03-17 09:25:00","1.2433326924e+09","1.2433326924e+09","1.9601423520e+08","1.9601423520e+08"
"2020-03-17 09:30:00","1.1836733752e+09","1.1836733752e+09","1.7573017091e+08","1.7573017091e+08"
"2020-03-17 09:35:00","8.6646059895e+08","8.6646059895e+08","1.6091607334e+08","1.6091607334e+08"
"2020-03-17 09:40:00","1.1043757809e+09","1.1043757809e+09","1.8154885405e+08","1.8154885405e+08"
"2020-03-17 09:45:00","1.0050335851e+09","1.0050335851e+09","2.1417537720e+08","2.1417537720e+08"
"2020-03-17 09:50:00","1.1289425924e+09","1.1289425924e+09","2.7349968305e+08","2.7349968305e+08"
"2020-03-17 09:55:00","1.0939260834e+09","1.0939260834e+09","2.4600838356e+08","2.4600838356e+08"
"2020-03-17 10:00:00","1.1724290817e+09","1.1724290817e+09","2.0134843820e+08","2.0134843820e+08"
"2020-03-17 10:05:00","1.0768006720e+09","1.0768006720e+09","2.0477755616e+08","2.0477755616e+08"
"2020-03-17 10:10:00","1.0988799200e+09","1.0988799200e+09","2.0702724839e+08","2.0702724839e+08"
"2020-03-17 10:15:00","1.1239422879e+09","1.1239422879e+09","1.9641145213e+08","1.9641145213e+08"
"2020-03-17 10:20:00","1.2199238301e+09","1.2199238301e+09","3.5874550961e+08","3.5874550961e+08"
"2020-03-17 10:25:00","1.1503648641e+09","1.1503648641e+09","3.0044856799e+08","3.0044856799e+08"
"2020-03-17 10:30:00","1.1199484545e+09","1.1199484545e+09","1.8800365429e+08","1.8800365429e+08"
"2020-03-17 10:35:00","1.0810343518e+09","1.0810343518e+09","1.8858691589e+08","1.8858691589e+08"
"2020-03-17 10:40:00","1.1415915586e+09","1.1415915586e+09","3.1894769757e+08","3.1894769757e+08"
"2020-03-17 10:45:00","1.0828275991e+09","1.0828275991e+09","2.2104841308e+08","2.2104841308e+08"
"2020-03-17 10:50:00","1.0345359963e+09","1.0345359963e+09","2.8823031295e+08","2.8823031295e+08"
"2020-03-17 10:55:00","1.0791696572e+09","1.0791696572e+09","3.2342174871e+08","3.2342174871e+08"
"2020-03-17 11:00:00","1.1014809922e+09","1.1014809922e+09","2.0455664238e+08","2.0455664238e+08"
"2020-03-17 11:05:00","1.0816303980e+09","1.0816303980e+09","2.0583999529e+08","2.0583999529e+08"
"2020-03-17 11:10:00","6.6459244383e+08","6.6459244383e+08","1.9691264829e+08","1.9691264829e+08"
"2020-03-17 11:15:00","1.0938340006e+09","1.0938340006e+09","1.8447430582e+08","1.8447430582e+08"
"2020-03-17 11:20:00","1.0800209314e+09","1.0800209314e+09","1.9303172773e+08","1.9303172773e+08"
"2020-03-17 11:25:00","1.0834075947e+09","1.0834075947e+09","1.6902866596e+08","1.6902866596e+08"
"2020-03-17 11:30:00","1.1024907212e+09","1.1024907212e+09","1.8541751727e+08","1.8541751727e+08"
"2020-03-17 11:35:00","1.0780194212e+09","1.0780194212e+09","2.1727317382e+08","2.1727317382e+08"
"2020-03-17 11:40:00","1.0801205022e+09","1.0801205022e+09","1.9333104668e+08","1.9333104668e+08"
"2020-03-17 11:45:00","1.0857290335e+09","1.0857290335e+09","2.0449343295e+08","2.0449343295e+08"
"2020-03-17 11:50:00","1.0957667708e+09","1.0957667708e+09","2.3162255262e+08","2.3162255262e+08"
"2020-03-17 11:55:00","1.1617675354e+09","1.1617675354e+09","2.6796834843e+08","2.6796834843e+08"
"2020-03-17 12:00:00","1.0759938991e+09","1.0759938991e+09","2.6954879278e+08","2.6954879278e+08"
"2020-03-17 12:05:00","7.6385139924e+08","7.6385139924e+08","3.0685409130e+08","3.0685409130e+08"
"2020-03-17 12:10:00","1.0790385144e+09","1.0790385144e+09","3.3569882744e+08","3.3569882744e+08"
"2020-03-17 12:15:00","1.0669898743e+09","1.0669898743e+09","2.2957334989e+08","2.2957334989e+08"
"2020-03-17 12:20:00","6.9113629533e+08","6.9113629533e+08","2.0172398332e+08","2.0172398332e+08"
"2020-03-17 12:25:00","1.0798201162e+09","1.0798201162e+09","2.1103978456e+08","2.1103978456e+08"
"2020-03-17 12:30:00","1.1013834222e+09","1.1013834222e+09","1.8406362500e+08","1.8406362500e+08"
"2020-03-17 12:35:00","1.1005461890e+09","1.1005461890e+09","1.8138959886e+08","1.8138959886e+08"
"2020-03-17 12:40:00","1.1439940299e+09","1.1439940299e+09","2.6140943131e+08","2.6140943131e+08"
"2020-03-17 12:45:00","1.1987336538e+09","1.1987336538e+09","1.8912148341e+08","1.8912148341e+08"
"2020-03-17 12:50:00","1.1645042205e+09","1.1645042205e+09","2.2674601674e+08","2.2674601674e+08"
"2020-03-17 12:55:00","1.0949669306e+09","1.0949669306e+09","2.4423086879e+08","2.4423086879e+08"
"2020-03-17 13:00:00","1.0897105677e+09","1.0897105677e+09","2.5460301326e+08","2.5460301326e+08"
"2020-03-17 13:05:00","1.0801154148e+09","1.0801154148e+09","2.3493829117e+08","2.3493829117e+08"
"2020-03-17 13:10:00","1.0808529102e+09","1.0808529102e+09","2.3457812771e+08","2.3457812771e+08"
"2020-03-17 13:15:00","1.0846685845e+09","1.0846685845e+09","1.9425810062e+08","1.9425810062e+08"
"2020-03-17 13:20:00","1.0833578068e+09","1.0833578068e+09","2.1717367808e+08","2.1717367808e+08"
"2020-03-17 13:25:00","1.0846112898e+09","1.0846112898e+09","3.1670706093e+08","3.1670706093e+08"
"2020-03-17 13:30:00","1.0756670009e+09","1.0756670009e+09","2.6246600893e+08","2.6246600893e+08"
"2020-03-17 13:35:00","1.0910114942e+09","1.0910114942e+09","2.3673735560e+08","2.3673735560e+08"
"2020-03-17 13:40:00","1.0805813510e+09","1.0805813510e+09","2.7172504910e+08","2.7172504910e+08"
"2020-03-17 13:45:00","1.0842369297e+09","1.0842369297e+09","2.9956503086e+08","2.9956503086e+08"
"2020-03-17 13:50:00","1.0814906342e+09","1.0814906342e+09","2.1087248819e+08","2.1087248819e+08"
"2020-03-17 13:55:00","1.0750147093e+09","1.0750147093e+09","2.3393379336e+08","2.3393379336e+08"
"2020-03-17 14:00:00","1.0815716654e+09","1.0815716654e+09","2.4303710066e+08","2.4303710066e+08"
"2020-03-17 14:05:00","1.0928347808e+09","1.0928347808e+09","2.0704946270e+08","2.0704946270e+08"
"2020-03-17 14:10:00","1.0579075215e+09","1.0579075215e+09","2.1693049265e+08","2.1693049265e+08"
"2020-03-17 14:15:00","4.6862195805e+07","4.6862195805e+07","1.9672281947e+08","1.9672281947e+08"
"2020-03-17 14:20:00","4.8413633545e+07","4.8413633545e+07","1.8228434458e+08","1.8228434458e+08"
"2020-03-17 14:25:00","6.1530664390e+08","6.1530664390e+08","1.8683907999e+08","1.8683907999e+08"
"2020-03-17 14:30:00","6.9489886257e+08","6.9489886257e+08","1.9588005128e+08","1.9588005128e+08"
"2020-03-17 14:35:00","1.0933110454e+09","1.0933110454e+09","1.6842564433e+08","1.6842564433e+08"
"2020-03-17 14:40:00","5.0912823955e+08","5.0912823955e+08","1.9415562416e+08","1.9415562416e+08"
"2020-03-17 14:45:00","6.7387336727e+08","6.7387336727e+08","1.9710134473e+08","1.9710134473e+08"
"2020-03-17 14:50:00","9.1742068792e+08","9.1742068792e+08","1.8211339385e+08","1.8211339385e+08"
"2020-03-17 14:55:00","1.1141592974e+09","1.1141592974e+09","1.8232598957e+08","1.8232598957e+08"
"2020-03-17 15:00:00","1.1022896829e+09","1.1022896829e+09","2.5259784332e+08","2.5259784332e+08"
"2020-03-17 15:05:00","1.1051498950e+09","1.1051498950e+09","1.8798953306e+08","1.8798953306e+08"
"2020-03-17 15:10:00","1.1057328750e+09","1.1057328750e+09","1.9610125506e+08","1.9610125506e+08"
"2020-03-17 15:15:00","1.0990808596e+09","1.0990808596e+09","1.7011674458e+08","1.7011674458e+08"
"2020-03-17 15:20:00","1.0863686878e+09","1.0863686878e+09","1.3793759762e+08","1.3793759762e+08"
"2020-03-17 15:25:00","1.0906981721e+09","1.0906981721e+09","1.4498095637e+08","1.4498095637e+08"
"2020-03-17 15:30:00","1.0838300143e+09","1.0838300143e+09","2.0249865188e+08","2.0249865188e+08"
"2020-03-17 15:35:00","1.0879065851e+09","1.0879065851e+09","1.0896645390e+08","1.0896645390e+08"
"2020-03-17 15:40:00","1.0997985588e+09","1.0997985588e+09","1.1055916700e+08","1.1055916700e+08"
"2020-03-17 15:45:00","1.0836889989e+09","1.0836889989e+09","1.2687090682e+08","1.2687090682e+08"
"2020-03-17 15:50:00","1.1013822640e+09","1.1013822640e+09","1.4798098903e+08","1.4798098903e+08"
"2020-03-17 15:55:00","1.1729073030e+09","1.1729073030e+09","1.5646713285e+08","1.5646713285e+08"
"2020-03-17 16:00:00","1.1753352353e+09","1.1753352353e+09","1.5435031606e+08","1.5435031606e+08"
"2020-03-17 16:05:00","1.1123739137e+09","1.1123739137e+09","1.5534735279e+08","1.5534735279e+08"
"2020-03-17 16:10:00","1.0942241258e+09","1.0942241258e+09","1.4321542045e+08","1.4321542045e+08"
"2020-03-17 16:15:00","1.0798051389e+09","1.0798051389e+09","2.4326755782e+08","2.4326755782e+08"
"2020-03-17 16:20:00","1.1590486526e+09","1.1590486526e+09","1.3214479885e+08","1.3214479885e+08"
"2020-03-17 16:25:00","1.1911282956e+09","1.1911282956e+09","1.3074671598e+08","1.3074671598e+08"
"2020-03-17 16:30:00","1.0994424150e+09","1.0994424150e+09","1.6648038573e+08","1.6648038573e+08"
"2020-03-17 16:35:00","1.1685969312e+09","1.1685969312e+09","1.4879359297e+08","1.4879359297e+08"
"2020-03-17 16:40:00","1.1548924673e+09","1.1548924673e+09","1.4279069601e+08","1.4279069601e+08"
"2020-03-17 16:45:00","1.1377391993e+09","1.1377391993e+09","1.8620360337e+08","1.8620360337e+08"
"2020-03-17 16:50:00","1.0804534259e+09","1.0804534259e+09","1.2617703238e+08","1.2617703238e+08"
"2020-03-17 16:55:00","1.0890129638e+09","1.0890129638e+09","1.2859449174e+08","1.2859449174e+08"
"2020-03-17 17:00:00","1.0861591731e+09","1.0861591731e+09","2.6319087369e+08","2.6319087369e+08"
"2020-03-17 17:05:00","1.0869633022e+09","1.0869633022e+09","4.0233257686e+08","4.0233257686e+08"
"2020-03-17 17:10:00","1.1619786698e+09","1.1619786698e+09","1.5971600281e+08","1.5971600281e+08"
"2020-03-17 17:15:00","1.1047478353e+09","1.1047478353e+09","1.4696302102e+08","1.4696302102e+08"
"2020-03-17 17:20:00","1.0707975779e+09","1.0707975779e+09","1.3704474701e+08","1.3704474701e+08"
"2020-03-17 17:25:00","1.0745510106e+09","1.0745510106e+09","1.4617737780e+08","1.4617737780e+08"
"2020-03-17 17:30:00","1.1183661026e+09","1.1183661026e+09","1.5034799470e+08","1.5034799470e+08"
"2020-03-17 17:35:00","1.1428111788e+09","1.1428111788e+09","1.7903743158e+08","1.7903743158e+08"
"2020-03-17 17:40:00","1.1243636865e+09","1.1243636865e+09","1.7895450006e+08","1.7895450006e+08"
"2020-03-17 17:45:00","1.0773234351e+09","1.0773234351e+09","2.1320920731e+08","2.1320920731e+08"
"2020-03-17 17:50:00","1.0755688699e+09","1.0755688699e+09","1.7911557815e+08","1.7911557815e+08"
"2020-03-17 17:55:00","1.0974065942e+09","1.0974065942e+09","1.6330313843e+08","1.6330313843e+08"
"2020-03-17 18:00:00","1.0930373295e+09","1.0930373295e+09","1.8209240128e+08","1.8209240128e+08"
"2020-03-17 18:05:00","1.0805286880e+09","1.0805286880e+09","2.0040658996e+08","2.0040658996e+08"
"2020-03-17 18:10:00","1.0864586419e+09","1.0864586419e+09","1.9052153357e+08","1.9052153357e+08"
"2020-03-17 18:15:00","1.1009232958e+09","1.1009232958e+09","1.5605381996e+08","1.5605381996e+08"
"2020-03-17 18:20:00","1.1372762475e+09","1.1372762475e+09","1.7212764140e+08","1.7212764140e+08"
"2020-03-17 18:25:00","1.0993085216e+09","1.0993085216e+09","2.8720624246e+08","2.8720624246e+08"
