"Title:","mx1.bud.hu - Traffic - ae3 - LAG INFRASTRUCTURE BACKBONE VIE SRF0000001 | bud-vie"
"Vertical Label:","bits per second"
"Start Date:","2020-03-23 22:05:00"
"End Date:","2020-03-25 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","47937"
"Host ID:","146"
"Nth Percentile:","18462831631.2","|95:bits:0:current:2|"
"Nth Percentile:","4186771205.12","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-24 04:10:00","4.6743020458e+09","4.6743020458e+09","1.7280048807e+09","1.7280048807e+09"
"2020-03-24 04:15:00","4.0051814641e+09","4.0051814641e+09","1.7771548200e+09","1.7771548200e+09"
"2020-03-24 04:20:00","4.2652548366e+09","4.2652548366e+09","1.8558201937e+09","1.8558201937e+09"
"2020-03-24 04:25:00","4.2110621010e+09","4.2110621010e+09","2.0412189366e+09","2.0412189366e+09"
"2020-03-24 04:30:00","4.0451670990e+09","4.0451670990e+09","2.1725571262e+09","2.1725571262e+09"
"2020-03-24 04:35:00","4.2871778736e+09","4.2871778736e+09","2.3147623506e+09","2.3147623506e+09"
"2020-03-24 04:40:00","4.4531095000e+09","4.4531095000e+09","2.2394004662e+09","2.2394004662e+09"
"2020-03-24 04:45:00","4.2160626754e+09","4.2160626754e+09","2.1603870505e+09","2.1603870505e+09"
"2020-03-24 04:50:00","5.1581301505e+09","5.1581301505e+09","2.1714900542e+09","2.1714900542e+09"
"2020-03-24 04:55:00","6.1377071366e+09","6.1377071366e+09","2.3915850011e+09","2.3915850011e+09"
"2020-03-24 05:00:00","5.2991572164e+09","5.2991572164e+09","2.5175789569e+09","2.5175789569e+09"
"2020-03-24 05:05:00","5.4202922012e+09","5.4202922012e+09","1.9950665097e+09","1.9950665097e+09"
"2020-03-24 05:10:00","5.6468848553e+09","5.6468848553e+09","1.9871718472e+09","1.9871718472e+09"
"2020-03-24 05:15:00","7.1182928514e+09","7.1182928514e+09","1.9470652808e+09","1.9470652808e+09"
"2020-03-24 05:20:00","6.9776049058e+09","6.9776049058e+09","1.9673141567e+09","1.9673141567e+09"
"2020-03-24 05:25:00","7.0601101795e+09","7.0601101795e+09","2.2161685858e+09","2.2161685858e+09"
"2020-03-24 05:30:00","7.0861123187e+09","7.0861123187e+09","2.7435814237e+09","2.7435814237e+09"
"2020-03-24 05:35:00","7.8027008783e+09","7.8027008783e+09","3.2582980698e+09","3.2582980698e+09"
"2020-03-24 05:40:00","8.5297292742e+09","8.5297292742e+09","3.1187246886e+09","3.1187246886e+09"
"2020-03-24 05:45:00","8.8005532952e+09","8.8005532952e+09","2.6594019394e+09","2.6594019394e+09"
"2020-03-24 05:50:00","9.2787704988e+09","9.2787704988e+09","2.5997522234e+09","2.5997522234e+09"
"2020-03-24 05:55:00","9.4489171406e+09","9.4489171406e+09","2.5307846055e+09","2.5307846055e+09"
"2020-03-24 06:00:00","1.0039528408e+10","1.0039528408e+10","1.9590043913e+09","1.9590043913e+09"
"2020-03-24 06:05:00","1.1008685653e+10","1.1008685653e+10","1.9984677040e+09","1.9984677040e+09"
"2020-03-24 06:10:00","1.0488857922e+10","1.0488857922e+10","2.0688978380e+09","2.0688978380e+09"
"2020-03-24 06:15:00","1.1232390520e+10","1.1232390520e+10","2.0658479102e+09","2.0658479102e+09"
"2020-03-24 06:20:00","1.1659049650e+10","1.1659049650e+10","2.2530782594e+09","2.2530782594e+09"
"2020-03-24 06:25:00","1.3254619408e+10","1.3254619408e+10","2.9647382253e+09","2.9647382253e+09"
"2020-03-24 06:30:00","1.3799081473e+10","1.3799081473e+10","2.3507526462e+09","2.3507526462e+09"
"2020-03-24 06:35:00","1.4344272451e+10","1.4344272451e+10","2.5952850627e+09","2.5952850627e+09"
"2020-03-24 06:40:00","1.4502072813e+10","1.4502072813e+10","2.1064803077e+09","2.1064803077e+09"
"2020-03-24 06:45:00","1.4667822727e+10","1.4667822727e+10","2.1025322196e+09","2.1025322196e+09"
"2020-03-24 06:50:00","1.4687161620e+10","1.4687161620e+10","2.3760375423e+09","2.3760375423e+09"
"2020-03-24 06:55:00","1.6300583291e+10","1.6300583291e+10","2.3115100424e+09","2.3115100424e+09"
"2020-03-24 07:00:00","1.6285644034e+10","1.6285644034e+10","2.2097624230e+09","2.2097624230e+09"
"2020-03-24 07:05:00","1.8462831631e+10","1.8462831631e+10","2.4554807477e+09","2.4554807477e+09"
"2020-03-24 07:10:00","1.8150399809e+10","1.8150399809e+10","2.8960584552e+09","2.8960584552e+09"
"2020-03-24 07:15:00","1.7195417619e+10","1.7195417619e+10","2.9787046706e+09","2.9787046706e+09"
"2020-03-24 07:20:00","1.7138742479e+10","1.7138742479e+10","3.0539917091e+09","3.0539917091e+09"
"2020-03-24 07:25:00","1.6059824935e+10","1.6059824935e+10","3.2867315830e+09","3.2867315830e+09"
"2020-03-24 07:30:00","1.5726596458e+10","1.5726596458e+10","3.5187880502e+09","3.5187880502e+09"
"2020-03-24 07:35:00","1.5688867568e+10","1.5688867568e+10","3.4749310518e+09","3.4749310518e+09"
"2020-03-24 07:40:00","1.6038379597e+10","1.6038379597e+10","3.4840739637e+09","3.4840739637e+09"
"2020-03-24 07:45:00","1.6386614111e+10","1.6386614111e+10","3.4911506275e+09","3.4911506275e+09"
"2020-03-24 07:50:00","1.5518739317e+10","1.5518739317e+10","3.8151028996e+09","3.8151028996e+09"
"2020-03-24 07:55:00","1.4955132651e+10","1.4955132651e+10","4.2523686912e+09","4.2523686912e+09"
"2020-03-24 08:00:00","1.5919450476e+10","1.5919450476e+10","3.6208693359e+09","3.6208693359e+09"
"2020-03-24 08:05:00","1.6779936486e+10","1.6779936486e+10","3.7075632240e+09","3.7075632240e+09"
"2020-03-24 08:10:00","1.6977016288e+10","1.6977016288e+10","3.3818310690e+09","3.3818310690e+09"
"2020-03-24 08:15:00","1.6009412768e+10","1.6009412768e+10","3.3411634446e+09","3.3411634446e+09"
"2020-03-24 08:20:00","1.6562221267e+10","1.6562221267e+10","4.0442170143e+09","4.0442170143e+09"
"2020-03-24 08:25:00","1.6302296563e+10","1.6302296563e+10","3.8207179658e+09","3.8207179658e+09"
"2020-03-24 08:30:00","1.6254285158e+10","1.6254285158e+10","4.4757175260e+09","4.4757175260e+09"
"2020-03-24 08:35:00","1.7297853550e+10","1.7297853550e+10","4.6007371030e+09","4.6007371030e+09"
"2020-03-24 08:40:00","1.7482390361e+10","1.7482390361e+10","4.7690270003e+09","4.7690270003e+09"
"2020-03-24 08:45:00","1.7185924830e+10","1.7185924830e+10","3.9649053064e+09","3.9649053064e+09"
"2020-03-24 08:50:00","1.7845815710e+10","1.7845815710e+10","3.6616639807e+09","3.6616639807e+09"
"2020-03-24 08:55:00","1.7317812973e+10","1.7317812973e+10","4.9804377294e+09","4.9804377294e+09"
"2020-03-24 09:00:00","1.8108826690e+10","1.8108826690e+10","3.5199750321e+09","3.5199750321e+09"
"2020-03-24 09:05:00","1.7158292334e+10","1.7158292334e+10","3.0198643455e+09","3.0198643455e+09"
"2020-03-24 09:10:00","1.7392352602e+10","1.7392352602e+10","2.9351265561e+09","2.9351265561e+09"
"2020-03-24 09:15:00","1.7261517811e+10","1.7261517811e+10","3.1867997555e+09","3.1867997555e+09"
"2020-03-24 09:20:00","1.6851656356e+10","1.6851656356e+10","3.3154491126e+09","3.3154491126e+09"
"2020-03-24 09:25:00","1.8675489661e+10","1.8675489661e+10","4.1163780621e+09","4.1163780621e+09"
"2020-03-24 09:30:00","1.8064144647e+10","1.8064144647e+10","3.1072135602e+09","3.1072135602e+09"
"2020-03-24 09:35:00","1.7305910295e+10","1.7305910295e+10","3.4130644421e+09","3.4130644421e+09"
"2020-03-24 09:40:00","1.7610985989e+10","1.7610985989e+10","3.9231172552e+09","3.9231172552e+09"
"2020-03-24 09:45:00","1.7615749314e+10","1.7615749314e+10","3.3299635776e+09","3.3299635776e+09"
"2020-03-24 09:50:00","1.7064316416e+10","1.7064316416e+10","3.2362861109e+09","3.2362861109e+09"
"2020-03-24 09:55:00","1.7813905102e+10","1.7813905102e+10","3.3715128052e+09","3.3715128052e+09"
"2020-03-24 10:00:00","1.7004499386e+10","1.7004499386e+10","3.6488410084e+09","3.6488410084e+09"
"2020-03-24 10:05:00","1.7305459642e+10","1.7305459642e+10","3.9330732847e+09","3.9330732847e+09"
"2020-03-24 10:10:00","1.7886302752e+10","1.7886302752e+10","3.3592867429e+09","3.3592867429e+09"
"2020-03-24 10:15:00","1.7992315372e+10","1.7992315372e+10","3.3419239161e+09","3.3419239161e+09"
"2020-03-24 10:20:00","1.7201929692e+10","1.7201929692e+10","3.4310002810e+09","3.4310002810e+09"
"2020-03-24 10:25:00","1.7464384832e+10","1.7464384832e+10","4.0916679328e+09","4.0916679328e+09"
"2020-03-24 10:30:00","1.7473785218e+10","1.7473785218e+10","3.8834195090e+09","3.8834195090e+09"
"2020-03-24 10:35:00","1.7351348964e+10","1.7351348964e+10","4.0237562592e+09","4.0237562592e+09"
"2020-03-24 10:40:00","1.8125635904e+10","1.8125635904e+10","4.3498060862e+09","4.3498060862e+09"
"2020-03-24 10:45:00","1.7310309221e+10","1.7310309221e+10","4.2599681262e+09","4.2599681262e+09"
"2020-03-24 10:50:00","1.8015817441e+10","1.8015817441e+10","3.8494271427e+09","3.8494271427e+09"
"2020-03-24 10:55:00","1.8391542283e+10","1.8391542283e+10","4.0033603614e+09","4.0033603614e+09"
"2020-03-24 11:00:00","1.7829374565e+10","1.7829374565e+10","4.1867712051e+09","4.1867712051e+09"
"2020-03-24 11:05:00","1.7437029299e+10","1.7437029299e+10","3.6763630525e+09","3.6763630525e+09"
"2020-03-24 11:10:00","1.7558814894e+10","1.7558814894e+10","3.6894508316e+09","3.6894508316e+09"
"2020-03-24 11:15:00","1.7972643286e+10","1.7972643286e+10","3.4443924251e+09","3.4443924251e+09"
"2020-03-24 11:20:00","1.8617548345e+10","1.8617548345e+10","3.3858389518e+09","3.3858389518e+09"
"2020-03-24 11:25:00","1.9541000020e+10","1.9541000020e+10","3.4446707690e+09","3.4446707690e+09"
"2020-03-24 11:30:00","1.8302775901e+10","1.8302775901e+10","3.4256286318e+09","3.4256286318e+09"
"2020-03-24 11:35:00","1.8568712034e+10","1.8568712034e+10","3.2993623731e+09","3.2993623731e+09"
"2020-03-24 11:40:00","1.7981689164e+10","1.7981689164e+10","3.5188003333e+09","3.5188003333e+09"
"2020-03-24 11:45:00","1.7763369956e+10","1.7763369956e+10","4.3621203468e+09","4.3621203468e+09"
"2020-03-24 11:50:00","1.7515955159e+10","1.7515955159e+10","5.2612412244e+09","5.2612412244e+09"
"2020-03-24 11:55:00","1.9590770404e+10","1.9590770404e+10","4.7688508104e+09","4.7688508104e+09"
"2020-03-24 12:00:00","1.8107446573e+10","1.8107446573e+10","5.2850145859e+09","5.2850145859e+09"
"2020-03-24 12:05:00","1.8818773974e+10","1.8818773974e+10","4.1711129485e+09","4.1711129485e+09"
"2020-03-24 12:10:00","1.8878888575e+10","1.8878888575e+10","3.2596876380e+09","3.2596876380e+09"
"2020-03-24 12:15:00","1.8990822566e+10","1.8990822566e+10","4.8642560241e+09","4.8642560241e+09"
"2020-03-24 12:20:00","1.9348819660e+10","1.9348819660e+10","3.6729384879e+09","3.6729384879e+09"
"2020-03-24 12:25:00","1.9368834323e+10","1.9368834323e+10","3.1305124313e+09","3.1305124313e+09"
"2020-03-24 12:30:00","1.9179697118e+10","1.9179697118e+10","3.0739207655e+09","3.0739207655e+09"
"2020-03-24 12:35:00","1.9574540374e+10","1.9574540374e+10","2.9873993161e+09","2.9873993161e+09"
"2020-03-24 12:40:00","1.9032081902e+10","1.9032081902e+10","3.0488312682e+09","3.0488312682e+09"
"2020-03-24 12:45:00","1.8797267798e+10","1.8797267798e+10","2.9170178432e+09","2.9170178432e+09"
"2020-03-24 12:50:00","1.8752296185e+10","1.8752296185e+10","2.9501960131e+09","2.9501960131e+09"
"2020-03-24 12:55:00","1.7705689885e+10","1.7705689885e+10","3.8718761796e+09","3.8718761796e+09"
"2020-03-24 13:00:00","1.7670832199e+10","1.7670832199e+10","2.9902682480e+09","2.9902682480e+09"
"2020-03-24 13:05:00","1.7055479072e+10","1.7055479072e+10","3.3656294180e+09","3.3656294180e+09"
"2020-03-24 13:10:00","1.6840330122e+10","1.6840330122e+10","3.1766960553e+09","3.1766960553e+09"
"2020-03-24 13:15:00","1.6514567015e+10","1.6514567015e+10","2.8816251741e+09","2.8816251741e+09"
"2020-03-24 13:20:00","1.6257570245e+10","1.6257570245e+10","3.0405920348e+09","3.0405920348e+09"
"2020-03-24 13:25:00","1.6032178545e+10","1.6032178545e+10","2.8333587326e+09","2.8333587326e+09"
"2020-03-24 13:30:00","1.6708577446e+10","1.6708577446e+10","2.8317196486e+09","2.8317196486e+09"
"2020-03-24 13:35:00","1.6070464132e+10","1.6070464132e+10","3.2768145969e+09","3.2768145969e+09"
"2020-03-24 13:40:00","1.6874039540e+10","1.6874039540e+10","2.9946118236e+09","2.9946118236e+09"
"2020-03-24 13:45:00","1.6011961069e+10","1.6011961069e+10","3.1768323686e+09","3.1768323686e+09"
"2020-03-24 13:50:00","1.5497486854e+10","1.5497486854e+10","3.1125662528e+09","3.1125662528e+09"
"2020-03-24 13:55:00","1.4606125841e+10","1.4606125841e+10","3.1254450515e+09","3.1254450515e+09"
"2020-03-24 14:00:00","1.5204793459e+10","1.5204793459e+10","3.1703665082e+09","3.1703665082e+09"
"2020-03-24 14:05:00","1.4241731028e+10","1.4241731028e+10","4.0592798322e+09","4.0592798322e+09"
"2020-03-24 14:10:00","1.3355645530e+10","1.3355645530e+10","3.3806207717e+09","3.3806207717e+09"
"2020-03-24 14:15:00","1.3523709413e+10","1.3523709413e+10","3.1382941696e+09","3.1382941696e+09"
"2020-03-24 14:20:00","1.2393322185e+10","1.2393322185e+10","3.4724521693e+09","3.4724521693e+09"
"2020-03-24 14:25:00","1.2977220530e+10","1.2977220530e+10","3.4268773365e+09","3.4268773365e+09"
"2020-03-24 14:30:00","1.3141345347e+10","1.3141345347e+10","3.3517886296e+09","3.3517886296e+09"
"2020-03-24 14:35:00","1.3287642817e+10","1.3287642817e+10","3.3327021868e+09","3.3327021868e+09"
"2020-03-24 14:40:00","1.3317597918e+10","1.3317597918e+10","3.2805248542e+09","3.2805248542e+09"
"2020-03-24 14:45:00","1.2043556017e+10","1.2043556017e+10","2.8319332720e+09","2.8319332720e+09"
"2020-03-24 14:50:00","1.2475597564e+10","1.2475597564e+10","2.7685774772e+09","2.7685774772e+09"
"2020-03-24 14:55:00","1.1478202372e+10","1.1478202372e+10","2.6582244219e+09","2.6582244219e+09"
"2020-03-24 15:00:00","1.1698866867e+10","1.1698866867e+10","2.6955230345e+09","2.6955230345e+09"
"2020-03-24 15:05:00","1.1412223310e+10","1.1412223310e+10","3.1997513064e+09","3.1997513064e+09"
"2020-03-24 15:10:00","1.1881070882e+10","1.1881070882e+10","3.0687951954e+09","3.0687951954e+09"
"2020-03-24 15:15:00","1.1224892534e+10","1.1224892534e+10","2.7390163397e+09","2.7390163397e+09"
"2020-03-24 15:20:00","1.0585388415e+10","1.0585388415e+10","2.9332837426e+09","2.9332837426e+09"
"2020-03-24 15:25:00","1.0820095805e+10","1.0820095805e+10","3.0738657258e+09","3.0738657258e+09"
"2020-03-24 15:30:00","1.0117097218e+10","1.0117097218e+10","2.5374295125e+09","2.5374295125e+09"
"2020-03-24 15:35:00","9.8037173913e+09","9.8037173913e+09","2.2455845287e+09","2.2455845287e+09"
"2020-03-24 15:40:00","9.9961672585e+09","9.9961672585e+09","2.3050601777e+09","2.3050601777e+09"
"2020-03-24 15:45:00","1.0781831801e+10","1.0781831801e+10","2.5292129541e+09","2.5292129541e+09"
"2020-03-24 15:50:00","1.0648426322e+10","1.0648426322e+10","2.4423751292e+09","2.4423751292e+09"
"2020-03-24 15:55:00","1.0320996099e+10","1.0320996099e+10","2.5269742981e+09","2.5269742981e+09"
"2020-03-24 16:00:00","9.7488442222e+09","9.7488442222e+09","2.3360647377e+09","2.3360647377e+09"
"2020-03-24 16:05:00","1.0279700304e+10","1.0279700304e+10","2.2594310912e+09","2.2594310912e+09"
"2020-03-24 16:10:00","1.0298259540e+10","1.0298259540e+10","2.3737218068e+09","2.3737218068e+09"
"2020-03-24 16:15:00","1.0076141669e+10","1.0076141669e+10","2.9590255996e+09","2.9590255996e+09"
"2020-03-24 16:20:00","9.3903458507e+09","9.3903458507e+09","2.6978807389e+09","2.6978807389e+09"
"2020-03-24 16:25:00","9.4056495971e+09","9.4056495971e+09","2.4889590423e+09","2.4889590423e+09"
"2020-03-24 16:30:00","9.3060059502e+09","9.3060059502e+09","2.6511241225e+09","2.6511241225e+09"
"2020-03-24 16:35:00","9.0211921923e+09","9.0211921923e+09","2.3539901458e+09","2.3539901458e+09"
"2020-03-24 16:40:00","8.6984133052e+09","8.6984133052e+09","2.7111542693e+09","2.7111542693e+09"
"2020-03-24 16:45:00","9.0381825707e+09","9.0381825707e+09","3.1337176816e+09","3.1337176816e+09"
"2020-03-24 16:50:00","8.7805996161e+09","8.7805996161e+09","5.0808438971e+09","5.0808438971e+09"
"2020-03-24 16:55:00","8.8897412540e+09","8.8897412540e+09","6.8299057624e+09","6.8299057624e+09"
"2020-03-24 17:00:00","9.0133147157e+09","9.0133147157e+09","2.7132569580e+09","2.7132569580e+09"
"2020-03-24 17:05:00","9.8541762473e+09","9.8541762473e+09","2.8079506128e+09","2.8079506128e+09"
"2020-03-24 17:10:00","1.0079756370e+10","1.0079756370e+10","2.8797711673e+09","2.8797711673e+09"
"2020-03-24 17:15:00","9.0408822042e+09","9.0408822042e+09","2.8194297939e+09","2.8194297939e+09"
"2020-03-24 17:20:00","8.7293167550e+09","8.7293167550e+09","2.8514348561e+09","2.8514348561e+09"
"2020-03-24 17:25:00","9.0325792241e+09","9.0325792241e+09","3.9962265059e+09","3.9962265059e+09"
"2020-03-24 17:30:00","9.0076322681e+09","9.0076322681e+09","4.1436775753e+09","4.1436775753e+09"
"2020-03-24 17:35:00","8.9271896882e+09","8.9271896882e+09","2.7176081775e+09","2.7176081775e+09"
"2020-03-24 17:40:00","9.4301566871e+09","9.4301566871e+09","3.0463979203e+09","3.0463979203e+09"
"2020-03-24 17:45:00","8.8887420677e+09","8.8887420677e+09","2.4963746345e+09","2.4963746345e+09"
"2020-03-24 17:50:00","9.3931827607e+09","9.3931827607e+09","5.0930102944e+09","5.0930102944e+09"
"2020-03-24 17:55:00","9.7899123688e+09","9.7899123688e+09","3.3409559265e+09","3.3409559265e+09"
"2020-03-24 18:00:00","9.8030998253e+09","9.8030998253e+09","2.9577926069e+09","2.9577926069e+09"
"2020-03-24 18:05:00","9.6962836044e+09","9.6962836044e+09","2.5557879037e+09","2.5557879037e+09"
"2020-03-24 18:10:00","9.3824293934e+09","9.3824293934e+09","2.1476008553e+09","2.1476008553e+09"
"2020-03-24 18:15:00","9.1373942895e+09","9.1373942895e+09","2.2013479616e+09","2.2013479616e+09"
"2020-03-24 18:20:00","9.0436835965e+09","9.0436835965e+09","2.7709162997e+09","2.7709162997e+09"
"2020-03-24 18:25:00","9.0470007957e+09","9.0470007957e+09","2.1667112198e+09","2.1667112198e+09"
