"Title:","mx1.mar.fr - Traffic - ae1 - LAG INFRASTRUCTURE BACKBONE SRF0000001 | gen-mar"
"Vertical Label:","bits per second"
"Start Date:","2020-03-23 22:05:00"
"End Date:","2020-03-25 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","20747"
"Host ID:","233"
"Nth Percentile:","15632790841.6","|95:bits:0:current:2|"
"Nth Percentile:","16081991948","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-23 23:15:00","1.2114391845e+10","1.2114391845e+10","8.8953010383e+09","8.8953010383e+09"
"2020-03-23 23:20:00","1.0534035425e+10","1.0534035425e+10","8.3345535341e+09","8.3345535341e+09"
"2020-03-23 23:25:00","1.0407757197e+10","1.0407757197e+10","9.8656405948e+09","9.8656405948e+09"
"2020-03-23 23:30:00","9.6355295342e+09","9.6355295342e+09","7.9142967590e+09","7.9142967590e+09"
"2020-03-23 23:35:00","9.1341038843e+09","9.1341038843e+09","8.5230333005e+09","8.5230333005e+09"
"2020-03-23 23:40:00","1.0332800494e+10","1.0332800494e+10","7.7044984999e+09","7.7044984999e+09"
"2020-03-23 23:45:00","1.1774683839e+10","1.1774683839e+10","6.5256742396e+09","6.5256742396e+09"
"2020-03-23 23:50:00","1.3030018962e+10","1.3030018962e+10","7.5208787706e+09","7.5208787706e+09"
"2020-03-23 23:55:00","1.2607048962e+10","1.2607048962e+10","7.1055436329e+09","7.1055436329e+09"
"2020-03-24 00:00:00","1.0720270184e+10","1.0720270184e+10","8.3691044059e+09","8.3691044059e+09"
"2020-03-24 00:05:00","1.0926351681e+10","1.0926351681e+10","8.3174573171e+09","8.3174573171e+09"
"2020-03-24 00:10:00","1.1670665913e+10","1.1670665913e+10","7.8328609673e+09","7.8328609673e+09"
"2020-03-24 00:15:00","9.7352687593e+09","9.7352687593e+09","8.1307040730e+09","8.1307040730e+09"
"2020-03-24 00:20:00","1.1903756839e+10","1.1903756839e+10","6.9739640118e+09","6.9739640118e+09"
"2020-03-24 00:25:00","9.5505817933e+09","9.5505817933e+09","6.2613942081e+09","6.2613942081e+09"
"2020-03-24 00:30:00","9.9239583098e+09","9.9239583098e+09","7.3439216415e+09","7.3439216415e+09"
"2020-03-24 00:35:00","1.0913147789e+10","1.0913147789e+10","7.4714751297e+09","7.4714751297e+09"
"2020-03-24 00:40:00","1.0794467678e+10","1.0794467678e+10","8.5975125223e+09","8.5975125223e+09"
"2020-03-24 00:45:00","1.1345337983e+10","1.1345337983e+10","8.0489503582e+09","8.0489503582e+09"
"2020-03-24 00:50:00","1.2229816192e+10","1.2229816192e+10","7.6561320327e+09","7.6561320327e+09"
"2020-03-24 00:55:00","1.0149069742e+10","1.0149069742e+10","1.0561581544e+10","1.0561581544e+10"
"2020-03-24 01:00:00","9.3630117901e+09","9.3630117901e+09","7.7286747717e+09","7.7286747717e+09"
"2020-03-24 01:05:00","1.0180633321e+10","1.0180633321e+10","8.2292792670e+09","8.2292792670e+09"
"2020-03-24 01:10:00","9.5847336710e+09","9.5847336710e+09","8.0228994060e+09","8.0228994060e+09"
"2020-03-24 01:15:00","9.2386436482e+09","9.2386436482e+09","6.4245263913e+09","6.4245263913e+09"
"2020-03-24 01:20:00","1.0899862058e+10","1.0899862058e+10","8.0104554235e+09","8.0104554235e+09"
"2020-03-24 01:25:00","1.4786696637e+10","1.4786696637e+10","7.0912954929e+09","7.0912954929e+09"
"2020-03-24 01:30:00","1.4521248427e+10","1.4521248427e+10","8.3694688644e+09","8.3694688644e+09"
"2020-03-24 01:35:00","1.4737814687e+10","1.4737814687e+10","9.3567503499e+09","9.3567503499e+09"
"2020-03-24 01:40:00","1.8459031196e+10","1.8459031196e+10","7.1527306627e+09","7.1527306627e+09"
"2020-03-24 01:45:00","1.7263334888e+10","1.7263334888e+10","6.2392837314e+09","6.2392837314e+09"
"2020-03-24 01:50:00","1.6617178121e+10","1.6617178121e+10","6.0675949519e+09","6.0675949519e+09"
"2020-03-24 01:55:00","1.8150615636e+10","1.8150615636e+10","6.4573848458e+09","6.4573848458e+09"
"2020-03-24 02:00:00","1.1776287039e+10","1.1776287039e+10","5.9055631937e+09","5.9055631937e+09"
"2020-03-24 02:05:00","1.0445848421e+10","1.0445848421e+10","8.6221994090e+09","8.6221994090e+09"
"2020-03-24 02:10:00","1.1679459402e+10","1.1679459402e+10","4.9858657448e+09","4.9858657448e+09"
"2020-03-24 02:15:00","1.2533629565e+10","1.2533629565e+10","5.9703820602e+09","5.9703820602e+09"
"2020-03-24 02:20:00","1.2933866417e+10","1.2933866417e+10","8.2415785251e+09","8.2415785251e+09"
"2020-03-24 02:25:00","1.2553736239e+10","1.2553736239e+10","8.1919091293e+09","8.1919091293e+09"
"2020-03-24 02:30:00","1.2789220887e+10","1.2789220887e+10","7.6874932879e+09","7.6874932879e+09"
"2020-03-24 02:35:00","1.3284498527e+10","1.3284498527e+10","7.5985372321e+09","7.5985372321e+09"
"2020-03-24 02:40:00","1.2695797164e+10","1.2695797164e+10","8.5276027537e+09","8.5276027537e+09"
"2020-03-24 02:45:00","1.3662519021e+10","1.3662519021e+10","8.5517250974e+09","8.5517250974e+09"
"2020-03-24 02:50:00","1.1949028417e+10","1.1949028417e+10","8.7814155654e+09","8.7814155654e+09"
"2020-03-24 02:55:00","1.5255696079e+10","1.5255696079e+10","7.5765075808e+09","7.5765075808e+09"
"2020-03-24 03:00:00","1.3481778957e+10","1.3481778957e+10","6.5833591589e+09","6.5833591589e+09"
"2020-03-24 03:05:00","1.2188584394e+10","1.2188584394e+10","8.5745760727e+09","8.5745760727e+09"
"2020-03-24 03:10:00","1.1616413320e+10","1.1616413320e+10","7.3575906087e+09","7.3575906087e+09"
"2020-03-24 03:15:00","1.1733872476e+10","1.1733872476e+10","7.8036004945e+09","7.8036004945e+09"
"2020-03-24 03:20:00","1.3833747439e+10","1.3833747439e+10","6.9240329807e+09","6.9240329807e+09"
"2020-03-24 03:25:00","1.4945351635e+10","1.4945351635e+10","8.3615363713e+09","8.3615363713e+09"
"2020-03-24 03:30:00","1.4262527828e+10","1.4262527828e+10","1.1929480630e+10","1.1929480630e+10"
"2020-03-24 03:35:00","1.4025221777e+10","1.4025221777e+10","1.0702546550e+10","1.0702546550e+10"
"2020-03-24 03:40:00","1.3053941242e+10","1.3053941242e+10","1.2165738846e+10","1.2165738846e+10"
"2020-03-24 03:45:00","1.4070725958e+10","1.4070725958e+10","1.0985535467e+10","1.0985535467e+10"
"2020-03-24 03:50:00","1.5158225738e+10","1.5158225738e+10","7.9449134789e+09","7.9449134789e+09"
"2020-03-24 03:55:00","1.2811840578e+10","1.2811840578e+10","6.7176917056e+09","6.7176917056e+09"
"2020-03-24 04:00:00","1.3336202476e+10","1.3336202476e+10","6.5212408788e+09","6.5212408788e+09"
"2020-03-24 04:05:00","1.3726775956e+10","1.3726775956e+10","7.9579161346e+09","7.9579161346e+09"
"2020-03-24 04:10:00","1.3509665204e+10","1.3509665204e+10","7.1276055108e+09","7.1276055108e+09"
"2020-03-24 04:15:00","1.0817919903e+10","1.0817919903e+10","8.3145944842e+09","8.3145944842e+09"
"2020-03-24 04:20:00","1.0153254473e+10","1.0153254473e+10","1.3709113832e+10","1.3709113832e+10"
"2020-03-24 04:25:00","1.0123371990e+10","1.0123371990e+10","6.9622866624e+09","6.9622866624e+09"
"2020-03-24 04:30:00","1.2823216307e+10","1.2823216307e+10","6.6710717246e+09","6.6710717246e+09"
"2020-03-24 04:35:00","1.0354049133e+10","1.0354049133e+10","5.3997942020e+09","5.3997942020e+09"
"2020-03-24 04:40:00","1.0098667859e+10","1.0098667859e+10","1.2352915319e+10","1.2352915319e+10"
"2020-03-24 04:45:00","1.0289063368e+10","1.0289063368e+10","7.9237737179e+09","7.9237737179e+09"
"2020-03-24 04:50:00","1.0919725754e+10","1.0919725754e+10","6.8082771606e+09","6.8082771606e+09"
"2020-03-24 04:55:00","9.8185254795e+09","9.8185254795e+09","5.9382635274e+09","5.9382635274e+09"
"2020-03-24 05:00:00","9.6352446976e+09","9.6352446976e+09","6.7474190808e+09","6.7474190808e+09"
"2020-03-24 05:05:00","8.4200072174e+09","8.4200072174e+09","8.0871259042e+09","8.0871259042e+09"
"2020-03-24 05:10:00","9.1858196759e+09","9.1858196759e+09","7.0801400682e+09","7.0801400682e+09"
"2020-03-24 05:15:00","1.0381842974e+10","1.0381842974e+10","8.6274978224e+09","8.6274978224e+09"
"2020-03-24 05:20:00","1.1643608902e+10","1.1643608902e+10","8.2045182765e+09","8.2045182765e+09"
"2020-03-24 05:25:00","1.2685104218e+10","1.2685104218e+10","5.7133503931e+09","5.7133503931e+09"
"2020-03-24 05:30:00","1.2597156761e+10","1.2597156761e+10","6.4080629237e+09","6.4080629237e+09"
"2020-03-24 05:35:00","1.2488963540e+10","1.2488963540e+10","6.9165217027e+09","6.9165217027e+09"
"2020-03-24 05:40:00","1.5330383350e+10","1.5330383350e+10","6.6492360814e+09","6.6492360814e+09"
"2020-03-24 05:45:00","1.5110371887e+10","1.5110371887e+10","6.2920837838e+09","6.2920837838e+09"
"2020-03-24 05:50:00","1.2371862720e+10","1.2371862720e+10","7.9727346217e+09","7.9727346217e+09"
"2020-03-24 05:55:00","1.1787508732e+10","1.1787508732e+10","5.5251380935e+09","5.5251380935e+09"
"2020-03-24 06:00:00","1.0697880095e+10","1.0697880095e+10","5.7879886427e+09","5.7879886427e+09"
"2020-03-24 06:05:00","1.0008829649e+10","1.0008829649e+10","5.4406176208e+09","5.4406176208e+09"
"2020-03-24 06:10:00","8.8651700312e+09","8.8651700312e+09","6.0874251363e+09","6.0874251363e+09"
"2020-03-24 06:15:00","9.6467759163e+09","9.6467759163e+09","7.1877959795e+09","7.1877959795e+09"
"2020-03-24 06:20:00","9.2791991527e+09","9.2791991527e+09","5.9336408197e+09","5.9336408197e+09"
"2020-03-24 06:25:00","1.0702100527e+10","1.0702100527e+10","5.9916047235e+09","5.9916047235e+09"
"2020-03-24 06:30:00","1.1102126820e+10","1.1102126820e+10","5.5216895783e+09","5.5216895783e+09"
"2020-03-24 06:35:00","1.0239064387e+10","1.0239064387e+10","5.6266365790e+09","5.6266365790e+09"
"2020-03-24 06:40:00","1.0704046713e+10","1.0704046713e+10","6.0950485165e+09","6.0950485165e+09"
"2020-03-24 06:45:00","1.1070204108e+10","1.1070204108e+10","5.6378640271e+09","5.6378640271e+09"
"2020-03-24 06:50:00","1.1414250679e+10","1.1414250679e+10","4.9053964481e+09","4.9053964481e+09"
"2020-03-24 06:55:00","1.3415718930e+10","1.3415718930e+10","6.4505794661e+09","6.4505794661e+09"
"2020-03-24 07:00:00","1.6843712364e+10","1.6843712364e+10","7.0961669876e+09","7.0961669876e+09"
"2020-03-24 07:05:00","1.4599914339e+10","1.4599914339e+10","6.9296545368e+09","6.9296545368e+09"
"2020-03-24 07:10:00","1.3246367636e+10","1.3246367636e+10","6.9915985069e+09","6.9915985069e+09"
"2020-03-24 07:15:00","1.0021504158e+10","1.0021504158e+10","8.4132310240e+09","8.4132310240e+09"
"2020-03-24 07:20:00","8.8764371417e+09","8.8764371417e+09","8.5606385813e+09","8.5606385813e+09"
"2020-03-24 07:25:00","8.7667110870e+09","8.7667110870e+09","9.6509644042e+09","9.6509644042e+09"
"2020-03-24 07:30:00","7.8022758590e+09","7.8022758590e+09","1.7656149631e+10","1.7656149631e+10"
"2020-03-24 07:35:00","9.9817922081e+09","9.9817922081e+09","1.1474679622e+10","1.1474679622e+10"
"2020-03-24 07:40:00","1.1251659717e+10","1.1251659717e+10","1.0412207552e+10","1.0412207552e+10"
"2020-03-24 07:45:00","1.0644612456e+10","1.0644612456e+10","9.5322961742e+09","9.5322961742e+09"
"2020-03-24 07:50:00","9.8959697438e+09","9.8959697438e+09","9.4681843340e+09","9.4681843340e+09"
"2020-03-24 07:55:00","1.0580770484e+10","1.0580770484e+10","1.1115948886e+10","1.1115948886e+10"
"2020-03-24 08:00:00","1.1948911473e+10","1.1948911473e+10","1.1330759302e+10","1.1330759302e+10"
"2020-03-24 08:05:00","1.1674170423e+10","1.1674170423e+10","1.1852125696e+10","1.1852125696e+10"
"2020-03-24 08:10:00","1.0105847948e+10","1.0105847948e+10","1.3140207413e+10","1.3140207413e+10"
"2020-03-24 08:15:00","1.1648116010e+10","1.1648116010e+10","1.1802213709e+10","1.1802213709e+10"
"2020-03-24 08:20:00","1.0964348834e+10","1.0964348834e+10","1.4194606017e+10","1.4194606017e+10"
"2020-03-24 08:25:00","1.0335778383e+10","1.0335778383e+10","1.7428233494e+10","1.7428233494e+10"
"2020-03-24 08:30:00","1.0248541431e+10","1.0248541431e+10","1.4570371706e+10","1.4570371706e+10"
"2020-03-24 08:35:00","1.1601610806e+10","1.1601610806e+10","1.0696669578e+10","1.0696669578e+10"
"2020-03-24 08:40:00","1.2363717059e+10","1.2363717059e+10","9.6740187426e+09","9.6740187426e+09"
"2020-03-24 08:45:00","1.1311852545e+10","1.1311852545e+10","1.1117272369e+10","1.1117272369e+10"
"2020-03-24 08:50:00","1.1002657036e+10","1.1002657036e+10","1.4601139026e+10","1.4601139026e+10"
"2020-03-24 08:55:00","1.4276306874e+10","1.4276306874e+10","1.0351363823e+10","1.0351363823e+10"
"2020-03-24 09:00:00","1.5534962184e+10","1.5534962184e+10","1.0460059721e+10","1.0460059721e+10"
"2020-03-24 09:05:00","1.4337310207e+10","1.4337310207e+10","1.2488284539e+10","1.2488284539e+10"
"2020-03-24 09:10:00","1.1216485033e+10","1.1216485033e+10","1.1784793933e+10","1.1784793933e+10"
"2020-03-24 09:15:00","1.2678497401e+10","1.2678497401e+10","1.0411592389e+10","1.0411592389e+10"
"2020-03-24 09:20:00","1.3294946634e+10","1.3294946634e+10","1.2105626741e+10","1.2105626741e+10"
"2020-03-24 09:25:00","1.4394969923e+10","1.4394969923e+10","1.0523136772e+10","1.0523136772e+10"
"2020-03-24 09:30:00","1.5507084681e+10","1.5507084681e+10","1.0585707001e+10","1.0585707001e+10"
"2020-03-24 09:35:00","1.5515755135e+10","1.5515755135e+10","1.1376120420e+10","1.1376120420e+10"
"2020-03-24 09:40:00","1.6079930006e+10","1.6079930006e+10","9.4259475420e+09","9.4259475420e+09"
"2020-03-24 09:45:00","1.7032527090e+10","1.7032527090e+10","9.9744413920e+09","9.9744413920e+09"
"2020-03-24 09:50:00","1.5306539794e+10","1.5306539794e+10","1.1412597011e+10","1.1412597011e+10"
"2020-03-24 09:55:00","1.6174260199e+10","1.6174260199e+10","1.0944192568e+10","1.0944192568e+10"
"2020-03-24 10:00:00","1.9347954467e+10","1.9347954467e+10","9.2547342999e+09","9.2547342999e+09"
"2020-03-24 10:05:00","1.4280051744e+10","1.4280051744e+10","1.0878206601e+10","1.0878206601e+10"
"2020-03-24 10:10:00","1.1821556636e+10","1.1821556636e+10","1.2173812333e+10","1.2173812333e+10"
"2020-03-24 10:15:00","1.0566999179e+10","1.0566999179e+10","1.2135185218e+10","1.2135185218e+10"
"2020-03-24 10:20:00","1.0635700691e+10","1.0635700691e+10","1.3716687724e+10","1.3716687724e+10"
"2020-03-24 10:25:00","1.0812620915e+10","1.0812620915e+10","1.5044978154e+10","1.5044978154e+10"
"2020-03-24 10:30:00","1.1081485501e+10","1.1081485501e+10","9.7353155346e+09","9.7353155346e+09"
"2020-03-24 10:35:00","1.1095319884e+10","1.1095319884e+10","1.1051417407e+10","1.1051417407e+10"
"2020-03-24 10:40:00","9.2072402482e+09","9.2072402482e+09","1.0195213515e+10","1.0195213515e+10"
"2020-03-24 10:45:00","1.0307599746e+10","1.0307599746e+10","1.0417834815e+10","1.0417834815e+10"
"2020-03-24 10:50:00","1.2428474121e+10","1.2428474121e+10","1.0087884117e+10","1.0087884117e+10"
"2020-03-24 10:55:00","1.3568757555e+10","1.3568757555e+10","1.0021507892e+10","1.0021507892e+10"
"2020-03-24 11:00:00","1.5780493282e+10","1.5780493282e+10","9.3180931118e+09","9.3180931118e+09"
"2020-03-24 11:05:00","1.5155651316e+10","1.5155651316e+10","8.9606431626e+09","8.9606431626e+09"
"2020-03-24 11:10:00","1.2279774224e+10","1.2279774224e+10","8.6626396207e+09","8.6626396207e+09"
"2020-03-24 11:15:00","1.1908425470e+10","1.1908425470e+10","7.5363978261e+09","7.5363978261e+09"
"2020-03-24 11:20:00","1.2849737699e+10","1.2849737699e+10","6.9890530310e+09","6.9890530310e+09"
"2020-03-24 11:25:00","1.3278212995e+10","1.3278212995e+10","6.7041665453e+09","6.7041665453e+09"
"2020-03-24 11:30:00","1.3223848861e+10","1.3223848861e+10","7.5189043063e+09","7.5189043063e+09"
"2020-03-24 11:35:00","1.3351843148e+10","1.3351843148e+10","7.9326823099e+09","7.9326823099e+09"
"2020-03-24 11:40:00","1.2626680903e+10","1.2626680903e+10","1.4548588336e+10","1.4548588336e+10"
"2020-03-24 11:45:00","1.2491125831e+10","1.2491125831e+10","1.5837912122e+10","1.5837912122e+10"
"2020-03-24 11:50:00","1.2727470790e+10","1.2727470790e+10","1.8502857705e+10","1.8502857705e+10"
"2020-03-24 11:55:00","1.1701707404e+10","1.1701707404e+10","1.7922210680e+10","1.7922210680e+10"
"2020-03-24 12:00:00","1.2076390852e+10","1.2076390852e+10","1.5753010511e+10","1.5753010511e+10"
"2020-03-24 12:05:00","1.2791304270e+10","1.2791304270e+10","1.5262216317e+10","1.5262216317e+10"
"2020-03-24 12:10:00","1.2937984027e+10","1.2937984027e+10","1.4814221383e+10","1.4814221383e+10"
"2020-03-24 12:15:00","1.2431555854e+10","1.2431555854e+10","1.2924485850e+10","1.2924485850e+10"
"2020-03-24 12:20:00","1.3528830403e+10","1.3528830403e+10","1.4269415799e+10","1.4269415799e+10"
"2020-03-24 12:25:00","1.3592848470e+10","1.3592848470e+10","1.3753500174e+10","1.3753500174e+10"
"2020-03-24 12:30:00","1.3940174321e+10","1.3940174321e+10","1.2402533582e+10","1.2402533582e+10"
"2020-03-24 12:35:00","1.4745679689e+10","1.4745679689e+10","1.4203268237e+10","1.4203268237e+10"
"2020-03-24 12:40:00","1.5482394625e+10","1.5482394625e+10","1.3113115271e+10","1.3113115271e+10"
"2020-03-24 12:45:00","1.4647494935e+10","1.4647494935e+10","1.3414940701e+10","1.3414940701e+10"
"2020-03-24 12:50:00","1.4110389417e+10","1.4110389417e+10","1.2355601091e+10","1.2355601091e+10"
"2020-03-24 12:55:00","1.2900586770e+10","1.2900586770e+10","1.2888167046e+10","1.2888167046e+10"
"2020-03-24 13:00:00","1.1767201829e+10","1.1767201829e+10","1.0700233581e+10","1.0700233581e+10"
"2020-03-24 13:05:00","1.1296218535e+10","1.1296218535e+10","1.4950972899e+10","1.4950972899e+10"
"2020-03-24 13:10:00","1.2418267067e+10","1.2418267067e+10","1.3402770690e+10","1.3402770690e+10"
"2020-03-24 13:15:00","1.1260973827e+10","1.1260973827e+10","1.0505045017e+10","1.0505045017e+10"
"2020-03-24 13:20:00","1.1772370815e+10","1.1772370815e+10","1.3824896079e+10","1.3824896079e+10"
"2020-03-24 13:25:00","1.3336330822e+10","1.3336330822e+10","1.2514463310e+10","1.2514463310e+10"
"2020-03-24 13:30:00","1.2136833045e+10","1.2136833045e+10","1.1060614372e+10","1.1060614372e+10"
"2020-03-24 13:35:00","1.1408691279e+10","1.1408691279e+10","1.1695638173e+10","1.1695638173e+10"
"2020-03-24 13:40:00","1.1172351859e+10","1.1172351859e+10","1.1567140567e+10","1.1567140567e+10"
"2020-03-24 13:45:00","1.0126566137e+10","1.0126566137e+10","1.4219987715e+10","1.4219987715e+10"
"2020-03-24 13:50:00","1.0235208090e+10","1.0235208090e+10","1.3695858878e+10","1.3695858878e+10"
"2020-03-24 13:55:00","9.8958874868e+09","9.8958874868e+09","1.1133595924e+10","1.1133595924e+10"
"2020-03-24 14:00:00","1.0888310230e+10","1.0888310230e+10","1.0918440874e+10","1.0918440874e+10"
"2020-03-24 14:05:00","1.0439078499e+10","1.0439078499e+10","1.2296099945e+10","1.2296099945e+10"
"2020-03-24 14:10:00","1.0333295581e+10","1.0333295581e+10","1.0772655765e+10","1.0772655765e+10"
"2020-03-24 14:15:00","1.1278710272e+10","1.1278710272e+10","9.8644271410e+09","9.8644271410e+09"
"2020-03-24 14:20:00","9.1314637522e+09","9.1314637522e+09","1.2842897514e+10","1.2842897514e+10"
"2020-03-24 14:25:00","8.7143396114e+09","8.7143396114e+09","1.2608051038e+10","1.2608051038e+10"
"2020-03-24 14:30:00","9.1940096484e+09","9.1940096484e+09","1.2391011180e+10","1.2391011180e+10"
"2020-03-24 14:35:00","9.1190406395e+09","9.1190406395e+09","1.1581983790e+10","1.1581983790e+10"
"2020-03-24 14:40:00","9.3521132648e+09","9.3521132648e+09","1.1038865010e+10","1.1038865010e+10"
"2020-03-24 14:45:00","9.7066030075e+09","9.7066030075e+09","1.0727353490e+10","1.0727353490e+10"
"2020-03-24 14:50:00","8.4090395422e+09","8.4090395422e+09","1.3173887434e+10","1.3173887434e+10"
"2020-03-24 14:55:00","8.7518924640e+09","8.7518924640e+09","1.1404437713e+10","1.1404437713e+10"
"2020-03-24 15:00:00","9.3101421499e+09","9.3101421499e+09","1.2412031940e+10","1.2412031940e+10"
"2020-03-24 15:05:00","9.5370714589e+09","9.5370714589e+09","1.3758414440e+10","1.3758414440e+10"
"2020-03-24 15:10:00","7.6604519106e+09","7.6604519106e+09","1.4196198969e+10","1.4196198969e+10"
"2020-03-24 15:15:00","8.0765938073e+09","8.0765938073e+09","1.4487300953e+10","1.4487300953e+10"
"2020-03-24 15:20:00","9.4157077062e+09","9.4157077062e+09","1.4748394786e+10","1.4748394786e+10"
"2020-03-24 15:25:00","1.0024191895e+10","1.0024191895e+10","1.6121328145e+10","1.6121328145e+10"
"2020-03-24 15:30:00","1.0190340830e+10","1.0190340830e+10","1.1404004738e+10","1.1404004738e+10"
"2020-03-24 15:35:00","1.0122934331e+10","1.0122934331e+10","1.0425250726e+10","1.0425250726e+10"
"2020-03-24 15:40:00","1.3793777467e+10","1.3793777467e+10","8.0136179498e+09","8.0136179498e+09"
"2020-03-24 15:45:00","1.3825528993e+10","1.3825528993e+10","6.0331725442e+09","6.0331725442e+09"
"2020-03-24 15:50:00","1.2739449130e+10","1.2739449130e+10","6.1062557592e+09","6.1062557592e+09"
"2020-03-24 15:55:00","1.3702919684e+10","1.3702919684e+10","8.1832450764e+09","8.1832450764e+09"
"2020-03-24 16:00:00","1.1514364031e+10","1.1514364031e+10","1.2152399479e+10","1.2152399479e+10"
"2020-03-24 16:05:00","1.2364180074e+10","1.2364180074e+10","9.7136933121e+09","9.7136933121e+09"
"2020-03-24 16:10:00","1.1761114123e+10","1.1761114123e+10","9.1447026135e+09","9.1447026135e+09"
"2020-03-24 16:15:00","1.3296005872e+10","1.3296005872e+10","7.1179549112e+09","7.1179549112e+09"
"2020-03-24 16:20:00","1.3056540773e+10","1.3056540773e+10","7.3116250567e+09","7.3116250567e+09"
"2020-03-24 16:25:00","1.2168511332e+10","1.2168511332e+10","5.6262106768e+09","5.6262106768e+09"
"2020-03-24 16:30:00","1.0271036604e+10","1.0271036604e+10","6.2694028010e+09","6.2694028010e+09"
"2020-03-24 16:35:00","1.1184222231e+10","1.1184222231e+10","5.1546808136e+09","5.1546808136e+09"
"2020-03-24 16:40:00","1.0075833636e+10","1.0075833636e+10","4.7350326014e+09","4.7350326014e+09"
"2020-03-24 16:45:00","1.0001188325e+10","1.0001188325e+10","5.2644840798e+09","5.2644840798e+09"
"2020-03-24 16:50:00","1.0721092489e+10","1.0721092489e+10","3.7146125944e+09","3.7146125944e+09"
"2020-03-24 16:55:00","1.1503605332e+10","1.1503605332e+10","4.8595661510e+09","4.8595661510e+09"
"2020-03-24 17:00:00","1.2717436867e+10","1.2717436867e+10","4.0535613042e+09","4.0535613042e+09"
"2020-03-24 17:05:00","1.0458496396e+10","1.0458496396e+10","5.0751537174e+09","5.0751537174e+09"
"2020-03-24 17:10:00","1.1354983200e+10","1.1354983200e+10","5.0559584689e+09","5.0559584689e+09"
"2020-03-24 17:15:00","1.1538685028e+10","1.1538685028e+10","4.8281433997e+09","4.8281433997e+09"
"2020-03-24 17:20:00","1.2067684891e+10","1.2067684891e+10","3.7291723180e+09","3.7291723180e+09"
"2020-03-24 17:25:00","1.0034259658e+10","1.0034259658e+10","4.1389600772e+09","4.1389600772e+09"
"2020-03-24 17:30:00","1.0907809955e+10","1.0907809955e+10","4.4282659853e+09","4.4282659853e+09"
"2020-03-24 17:35:00","1.1005492822e+10","1.1005492822e+10","7.6358925480e+09","7.6358925480e+09"
"2020-03-24 17:40:00","1.1489480352e+10","1.1489480352e+10","5.8308476355e+09","5.8308476355e+09"
"2020-03-24 17:45:00","1.2058099257e+10","1.2058099257e+10","5.4192550081e+09","5.4192550081e+09"
"2020-03-24 17:50:00","1.1762531777e+10","1.1762531777e+10","6.7758030100e+09","6.7758030100e+09"
"2020-03-24 17:55:00","1.1965177128e+10","1.1965177128e+10","6.7712935687e+09","6.7712935687e+09"
"2020-03-24 18:00:00","1.2056745777e+10","1.2056745777e+10","5.6726426908e+09","5.6726426908e+09"
"2020-03-24 18:05:00","1.2075333388e+10","1.2075333388e+10","9.2854310841e+09","9.2854310841e+09"
"2020-03-24 18:10:00","1.2729307330e+10","1.2729307330e+10","9.9651432912e+09","9.9651432912e+09"
"2020-03-24 18:15:00","1.0709101664e+10","1.0709101664e+10","5.2764613030e+09","5.2764613030e+09"
"2020-03-24 18:20:00","9.3864055161e+09","9.3864055161e+09","5.4278355051e+09","5.4278355051e+09"
"2020-03-24 18:25:00","1.0800242710e+10","1.0800242710e+10","3.9356928529e+09","3.9356928529e+09"
