"Title:","mx1.sof.bg - Traffic - ae7 - LAG INFRASTRUCTURE BACKBONE SRF0000001 | sof-vie"
"Vertical Label:","bits per second"
"Start Date:","2020-03-23 22:05:00"
"End Date:","2020-03-25 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","21125"
"Host ID:","205"
"Nth Percentile:","21142300420","|95:bits:0:current:2|"
"Nth Percentile:","8287542868.8","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-23 23:45:00","6.2560765532e+09","6.2560765532e+09","5.9571518044e+09","5.9571518044e+09"
"2020-03-23 23:50:00","6.2310417183e+09","6.2310417183e+09","5.8677754330e+09","5.8677754330e+09"
"2020-03-23 23:55:00","6.1593588280e+09","6.1593588280e+09","5.6068648771e+09","5.6068648771e+09"
"2020-03-24 00:00:00","7.8382662482e+09","7.8382662482e+09","6.0674450380e+09","6.0674450380e+09"
"2020-03-24 00:05:00","7.4714319143e+09","7.4714319143e+09","5.6775537023e+09","5.6775537023e+09"
"2020-03-24 00:10:00","6.5787324652e+09","6.5787324652e+09","5.5435254695e+09","5.5435254695e+09"
"2020-03-24 00:15:00","6.6923737765e+09","6.6923737765e+09","5.5448198113e+09","5.5448198113e+09"
"2020-03-24 00:20:00","6.6639650898e+09","6.6639650898e+09","5.6837914117e+09","5.6837914117e+09"
"2020-03-24 00:25:00","5.8651423643e+09","5.8651423643e+09","5.9110746379e+09","5.9110746379e+09"
"2020-03-24 00:30:00","5.6815331672e+09","5.6815331672e+09","5.8694745799e+09","5.8694745799e+09"
"2020-03-24 00:35:00","5.7866891889e+09","5.7866891889e+09","5.8064683134e+09","5.8064683134e+09"
"2020-03-24 00:40:00","5.7156986752e+09","5.7156986752e+09","5.9132569013e+09","5.9132569013e+09"
"2020-03-24 00:45:00","9.5805054542e+09","9.5805054542e+09","6.2546249696e+09","6.2546249696e+09"
"2020-03-24 00:50:00","8.3987917214e+09","8.3987917214e+09","5.9159076795e+09","5.9159076795e+09"
"2020-03-24 00:55:00","8.0199058656e+09","8.0199058656e+09","5.9898532415e+09","5.9898532415e+09"
"2020-03-24 01:00:00","7.3042823758e+09","7.3042823758e+09","5.9989105727e+09","5.9989105727e+09"
"2020-03-24 01:05:00","6.0917019451e+09","6.0917019451e+09","6.1240268456e+09","6.1240268456e+09"
"2020-03-24 01:10:00","5.8235220931e+09","5.8235220931e+09","5.9929331448e+09","5.9929331448e+09"
"2020-03-24 01:15:00","6.0153275603e+09","6.0153275603e+09","5.9820654516e+09","5.9820654516e+09"
"2020-03-24 01:20:00","6.3348628297e+09","6.3348628297e+09","5.9561804913e+09","5.9561804913e+09"
"2020-03-24 01:25:00","5.7731226020e+09","5.7731226020e+09","5.7030609486e+09","5.7030609486e+09"
"2020-03-24 01:30:00","5.8495851586e+09","5.8495851586e+09","5.7178288643e+09","5.7178288643e+09"
"2020-03-24 01:35:00","5.6620896162e+09","5.6620896162e+09","5.7232542008e+09","5.7232542008e+09"
"2020-03-24 01:40:00","7.2260893223e+09","7.2260893223e+09","5.8210306241e+09","5.8210306241e+09"
"2020-03-24 01:45:00","6.5667474706e+09","6.5667474706e+09","5.8320570119e+09","5.8320570119e+09"
"2020-03-24 01:50:00","5.9871069073e+09","5.9871069073e+09","5.7152005466e+09","5.7152005466e+09"
"2020-03-24 01:55:00","6.7229421105e+09","6.7229421105e+09","6.0289904898e+09","6.0289904898e+09"
"2020-03-24 02:00:00","5.6070697966e+09","5.6070697966e+09","5.7414987330e+09","5.7414987330e+09"
"2020-03-24 02:05:00","6.0300602711e+09","6.0300602711e+09","5.6762035868e+09","5.6762035868e+09"
"2020-03-24 02:10:00","5.5036654499e+09","5.5036654499e+09","5.6874311763e+09","5.6874311763e+09"
"2020-03-24 02:15:00","5.7240601090e+09","5.7240601090e+09","5.8181733038e+09","5.8181733038e+09"
"2020-03-24 02:20:00","5.3657900018e+09","5.3657900018e+09","5.7917784677e+09","5.7917784677e+09"
"2020-03-24 02:25:00","5.3195573917e+09","5.3195573917e+09","5.8808559358e+09","5.8808559358e+09"
"2020-03-24 02:30:00","5.1830084920e+09","5.1830084920e+09","5.5275249789e+09","5.5275249789e+09"
"2020-03-24 02:35:00","5.2273017026e+09","5.2273017026e+09","5.7263797784e+09","5.7263797784e+09"
"2020-03-24 02:40:00","5.1023822737e+09","5.1023822737e+09","5.7757531272e+09","5.7757531272e+09"
"2020-03-24 02:45:00","5.5456195178e+09","5.5456195178e+09","5.7930686024e+09","5.7930686024e+09"
"2020-03-24 02:50:00","5.7323298708e+09","5.7323298708e+09","5.4966143670e+09","5.4966143670e+09"
"2020-03-24 02:55:00","7.2296748350e+09","7.2296748350e+09","5.5277324720e+09","5.5277324720e+09"
"2020-03-24 03:00:00","6.7092811914e+09","6.7092811914e+09","5.4697668534e+09","5.4697668534e+09"
"2020-03-24 03:05:00","5.3000973821e+09","5.3000973821e+09","5.3179041240e+09","5.3179041240e+09"
"2020-03-24 03:10:00","5.3178027138e+09","5.3178027138e+09","5.2846900419e+09","5.2846900419e+09"
"2020-03-24 03:15:00","5.0877032391e+09","5.0877032391e+09","5.3428981296e+09","5.3428981296e+09"
"2020-03-24 03:20:00","5.8245701472e+09","5.8245701472e+09","5.1866788770e+09","5.1866788770e+09"
"2020-03-24 03:25:00","5.9270663438e+09","5.9270663438e+09","5.2911144060e+09","5.2911144060e+09"
"2020-03-24 03:30:00","5.6606914187e+09","5.6606914187e+09","5.3428233094e+09","5.3428233094e+09"
"2020-03-24 03:35:00","5.8866752846e+09","5.8866752846e+09","5.3847445249e+09","5.3847445249e+09"
"2020-03-24 03:40:00","5.7271255576e+09","5.7271255576e+09","5.2890188573e+09","5.2890188573e+09"
"2020-03-24 03:45:00","6.2080073428e+09","6.2080073428e+09","5.2064726794e+09","5.2064726794e+09"
"2020-03-24 03:50:00","6.3215172504e+09","6.3215172504e+09","5.2753459470e+09","5.2753459470e+09"
"2020-03-24 03:55:00","5.7044550666e+09","5.7044550666e+09","5.2429908445e+09","5.2429908445e+09"
"2020-03-24 04:00:00","5.7957840572e+09","5.7957840572e+09","5.3819049077e+09","5.3819049077e+09"
"2020-03-24 04:05:00","5.8215312167e+09","5.8215312167e+09","5.3030996446e+09","5.3030996446e+09"
"2020-03-24 04:10:00","7.0191754592e+09","7.0191754592e+09","5.4054973218e+09","5.4054973218e+09"
"2020-03-24 04:15:00","9.9083529101e+09","9.9083529101e+09","5.8171961358e+09","5.8171961358e+09"
"2020-03-24 04:20:00","1.0189450330e+10","1.0189450330e+10","5.9880209577e+09","5.9880209577e+09"
"2020-03-24 04:25:00","9.9097840281e+09","9.9097840281e+09","5.8442407951e+09","5.8442407951e+09"
"2020-03-24 04:30:00","9.8243460617e+09","9.8243460617e+09","5.4496891631e+09","5.4496891631e+09"
"2020-03-24 04:35:00","9.5079880212e+09","9.5079880212e+09","5.3376913787e+09","5.3376913787e+09"
"2020-03-24 04:40:00","9.8690635490e+09","9.8690635490e+09","5.5836135302e+09","5.5836135302e+09"
"2020-03-24 04:45:00","9.9176497219e+09","9.9176497219e+09","5.3861318424e+09","5.3861318424e+09"
"2020-03-24 04:50:00","1.0009570801e+10","1.0009570801e+10","5.4414512744e+09","5.4414512744e+09"
"2020-03-24 04:55:00","8.1537786958e+09","8.1537786958e+09","5.1460157906e+09","5.1460157906e+09"
"2020-03-24 05:00:00","5.4424196627e+09","5.4424196627e+09","4.9486669248e+09","4.9486669248e+09"
"2020-03-24 05:05:00","5.8839972260e+09","5.8839972260e+09","4.9656618567e+09","4.9656618567e+09"
"2020-03-24 05:10:00","6.9961798346e+09","6.9961798346e+09","5.0586363739e+09","5.0586363739e+09"
"2020-03-24 05:15:00","7.1008498701e+09","7.1008498701e+09","5.4122570871e+09","5.4122570871e+09"
"2020-03-24 05:20:00","5.7590442540e+09","5.7590442540e+09","5.0172398262e+09","5.0172398262e+09"
"2020-03-24 05:25:00","5.3130713341e+09","5.3130713341e+09","5.2656097777e+09","5.2656097777e+09"
"2020-03-24 05:30:00","5.2968201243e+09","5.2968201243e+09","5.4616842743e+09","5.4616842743e+09"
"2020-03-24 05:35:00","9.9212753402e+09","9.9212753402e+09","5.6829976653e+09","5.6829976653e+09"
"2020-03-24 05:40:00","1.0454057552e+10","1.0454057552e+10","5.7220131634e+09","5.7220131634e+09"
"2020-03-24 05:45:00","1.0688639875e+10","1.0688639875e+10","5.8472954563e+09","5.8472954563e+09"
"2020-03-24 05:50:00","1.0892685281e+10","1.0892685281e+10","5.8972253499e+09","5.8972253499e+09"
"2020-03-24 05:55:00","1.0713091586e+10","1.0713091586e+10","5.7772705764e+09","5.7772705764e+09"
"2020-03-24 06:00:00","1.0589806773e+10","1.0589806773e+10","5.8563572074e+09","5.8563572074e+09"
"2020-03-24 06:05:00","1.0782302025e+10","1.0782302025e+10","5.6985838487e+09","5.6985838487e+09"
"2020-03-24 06:10:00","1.0438224275e+10","1.0438224275e+10","5.5711072782e+09","5.5711072782e+09"
"2020-03-24 06:15:00","6.0636314713e+09","6.0636314713e+09","5.4233313815e+09","5.4233313815e+09"
"2020-03-24 06:20:00","5.7956731526e+09","5.7956731526e+09","5.3342957002e+09","5.3342957002e+09"
"2020-03-24 06:25:00","6.4221411181e+09","6.4221411181e+09","5.4395885294e+09","5.4395885294e+09"
"2020-03-24 06:30:00","6.9053960732e+09","6.9053960732e+09","5.4300361806e+09","5.4300361806e+09"
"2020-03-24 06:35:00","6.0948648038e+09","6.0948648038e+09","5.2621695520e+09","5.2621695520e+09"
"2020-03-24 06:40:00","6.4209463258e+09","6.4209463258e+09","5.3183025600e+09","5.3183025600e+09"
"2020-03-24 06:45:00","8.2916472283e+09","8.2916472283e+09","5.3784608021e+09","5.3784608021e+09"
"2020-03-24 06:50:00","1.0512881658e+10","1.0512881658e+10","5.8236208146e+09","5.8236208146e+09"
"2020-03-24 06:55:00","9.4659062413e+09","9.4659062413e+09","5.9129235932e+09","5.9129235932e+09"
"2020-03-24 07:00:00","1.0014072357e+10","1.0014072357e+10","5.9348748488e+09","5.9348748488e+09"
"2020-03-24 07:05:00","1.0484637470e+10","1.0484637470e+10","6.1482885125e+09","6.1482885125e+09"
"2020-03-24 07:10:00","1.0562803161e+10","1.0562803161e+10","6.1777777821e+09","6.1777777821e+09"
"2020-03-24 07:15:00","9.8770065114e+09","9.8770065114e+09","5.9164490416e+09","5.9164490416e+09"
"2020-03-24 07:20:00","1.0542215753e+10","1.0542215753e+10","6.1888322631e+09","6.1888322631e+09"
"2020-03-24 07:25:00","1.0339014085e+10","1.0339014085e+10","5.7795148645e+09","5.7795148645e+09"
"2020-03-24 07:30:00","1.0195159236e+10","1.0195159236e+10","5.8706390871e+09","5.8706390871e+09"
"2020-03-24 07:35:00","8.1835677736e+09","8.1835677736e+09","5.7817830001e+09","5.7817830001e+09"
"2020-03-24 07:40:00","7.8895058669e+09","7.8895058669e+09","5.6665625313e+09","5.6665625313e+09"
"2020-03-24 07:45:00","7.4110530040e+09","7.4110530040e+09","5.7691422284e+09","5.7691422284e+09"
"2020-03-24 07:50:00","7.3348189038e+09","7.3348189038e+09","6.0656896408e+09","6.0656896408e+09"
"2020-03-24 07:55:00","8.0135367144e+09","8.0135367144e+09","5.8893358166e+09","5.8893358166e+09"
"2020-03-24 08:00:00","1.0947869634e+10","1.0947869634e+10","6.0090230773e+09","6.0090230773e+09"
"2020-03-24 08:05:00","9.6289293051e+09","9.6289293051e+09","5.9477774887e+09","5.9477774887e+09"
"2020-03-24 08:10:00","9.8754657921e+09","9.8754657921e+09","5.8266201314e+09","5.8266201314e+09"
"2020-03-24 08:15:00","1.0631367630e+10","1.0631367630e+10","6.1372050489e+09","6.1372050489e+09"
"2020-03-24 08:20:00","1.0645080780e+10","1.0645080780e+10","6.1815830535e+09","6.1815830535e+09"
"2020-03-24 08:25:00","1.0400833185e+10","1.0400833185e+10","6.0576187068e+09","6.0576187068e+09"
"2020-03-24 08:30:00","1.0419152475e+10","1.0419152475e+10","6.1643049325e+09","6.1643049325e+09"
"2020-03-24 08:35:00","1.1046152790e+10","1.1046152790e+10","6.2703758214e+09","6.2703758214e+09"
"2020-03-24 08:40:00","1.0821685178e+10","1.0821685178e+10","6.1853839949e+09","6.1853839949e+09"
"2020-03-24 08:45:00","1.0562798477e+10","1.0562798477e+10","6.1113606302e+09","6.1113606302e+09"
"2020-03-24 08:50:00","1.0650684518e+10","1.0650684518e+10","6.0818711661e+09","6.0818711661e+09"
"2020-03-24 08:55:00","1.0763037292e+10","1.0763037292e+10","6.0784858446e+09","6.0784858446e+09"
"2020-03-24 09:00:00","1.0909751932e+10","1.0909751932e+10","6.1077113846e+09","6.1077113846e+09"
"2020-03-24 09:05:00","1.0763436560e+10","1.0763436560e+10","6.1639971857e+09","6.1639971857e+09"
"2020-03-24 09:10:00","1.0869303061e+10","1.0869303061e+10","6.2574083405e+09","6.2574083405e+09"
"2020-03-24 09:15:00","1.0415682940e+10","1.0415682940e+10","6.2480491628e+09","6.2480491628e+09"
"2020-03-24 09:20:00","1.0431110422e+10","1.0431110422e+10","6.1789686293e+09","6.1789686293e+09"
"2020-03-24 09:25:00","1.0482588172e+10","1.0482588172e+10","6.3792569364e+09","6.3792569364e+09"
"2020-03-24 09:30:00","1.0610543573e+10","1.0610543573e+10","6.4222629426e+09","6.4222629426e+09"
"2020-03-24 09:35:00","1.0481950929e+10","1.0481950929e+10","6.3400414566e+09","6.3400414566e+09"
"2020-03-24 09:40:00","1.1030698714e+10","1.1030698714e+10","6.8239274440e+09","6.8239274440e+09"
"2020-03-24 09:45:00","1.0191348213e+10","1.0191348213e+10","6.9814639362e+09","6.9814639362e+09"
"2020-03-24 09:50:00","9.5057233550e+09","9.5057233550e+09","6.9089104462e+09","6.9089104462e+09"
"2020-03-24 09:55:00","8.4435523467e+09","8.4435523467e+09","7.1324236759e+09","7.1324236759e+09"
"2020-03-24 10:00:00","7.7855895862e+09","7.7855895862e+09","7.4395143198e+09","7.4395143198e+09"
"2020-03-24 10:05:00","7.1570475464e+09","7.1570475464e+09","7.4508540282e+09","7.4508540282e+09"
"2020-03-24 10:10:00","1.0788675159e+10","1.0788675159e+10","7.3526898336e+09","7.3526898336e+09"
"2020-03-24 10:15:00","1.0096759181e+10","1.0096759181e+10","7.7556670182e+09","7.7556670182e+09"
"2020-03-24 10:20:00","1.0520409373e+10","1.0520409373e+10","7.4386329447e+09","7.4386329447e+09"
"2020-03-24 10:25:00","1.1483822661e+10","1.1483822661e+10","7.6324529665e+09","7.6324529665e+09"
"2020-03-24 10:30:00","1.1738124441e+10","1.1738124441e+10","7.8876287744e+09","7.8876287744e+09"
"2020-03-24 10:35:00","1.1947284817e+10","1.1947284817e+10","8.0147602778e+09","8.0147602778e+09"
"2020-03-24 10:40:00","1.1850600328e+10","1.1850600328e+10","7.8337647940e+09","7.8337647940e+09"
"2020-03-24 10:45:00","1.2294104188e+10","1.2294104188e+10","7.8927820094e+09","7.8927820094e+09"
"2020-03-24 10:50:00","1.2603179258e+10","1.2603179258e+10","7.9982670062e+09","7.9982670062e+09"
"2020-03-24 10:55:00","1.2385076164e+10","1.2385076164e+10","8.0615263307e+09","8.0615263307e+09"
"2020-03-24 11:00:00","1.2086607807e+10","1.2086607807e+10","8.0928278775e+09","8.0928278775e+09"
"2020-03-24 11:05:00","1.1954034552e+10","1.1954034552e+10","7.9821402455e+09","7.9821402455e+09"
"2020-03-24 11:10:00","1.2140698472e+10","1.2140698472e+10","8.4512625766e+09","8.4512625766e+09"
"2020-03-24 11:15:00","1.1935065499e+10","1.1935065499e+10","7.6824427808e+09","7.6824427808e+09"
"2020-03-24 11:20:00","1.1465098059e+10","1.1465098059e+10","7.1416507384e+09","7.1416507384e+09"
"2020-03-24 11:25:00","1.1277079984e+10","1.1277079984e+10","6.3511177439e+09","6.3511177439e+09"
"2020-03-24 11:30:00","1.0791360900e+10","1.0791360900e+10","6.0173699034e+09","6.0173699034e+09"
"2020-03-24 11:35:00","1.1979803252e+10","1.1979803252e+10","5.7476262504e+09","5.7476262504e+09"
"2020-03-24 11:40:00","1.2026075208e+10","1.2026075208e+10","5.8047477405e+09","5.8047477405e+09"
"2020-03-24 11:45:00","1.2121211906e+10","1.2121211906e+10","5.3710955112e+09","5.3710955112e+09"
"2020-03-24 11:50:00","1.2185853677e+10","1.2185853677e+10","5.2461485010e+09","5.2461485010e+09"
"2020-03-24 11:55:00","2.0857579227e+10","2.0857579227e+10","1.3282745160e+10","1.3282745160e+10"
"2020-03-24 12:00:00","2.1142300420e+10","2.1142300420e+10","1.3390487590e+10","1.3390487590e+10"
"2020-03-24 12:05:00","1.8415925933e+10","1.8415925933e+10","9.9945759083e+09","9.9945759083e+09"
"2020-03-24 12:10:00","1.3294360222e+10","1.3294360222e+10","9.6224299184e+09","9.6224299184e+09"
"2020-03-24 12:15:00","1.5338461684e+10","1.5338461684e+10","9.2438978844e+09","9.2438978844e+09"
"2020-03-24 12:20:00","1.3985131900e+10","1.3985131900e+10","8.6349974779e+09","8.6349974779e+09"
"2020-03-24 12:25:00","1.2954156120e+10","1.2954156120e+10","8.1859205905e+09","8.1859205905e+09"
"2020-03-24 12:30:00","1.0493245257e+10","1.0493245257e+10","7.0125596575e+09","7.0125596575e+09"
"2020-03-24 12:35:00","1.1270734018e+10","1.1270734018e+10","7.5873759378e+09","7.5873759378e+09"
"2020-03-24 12:40:00","1.0751884595e+10","1.0751884595e+10","8.4961436218e+09","8.4961436218e+09"
"2020-03-24 12:45:00","1.1716404491e+10","1.1716404491e+10","7.4468803557e+09","7.4468803557e+09"
"2020-03-24 12:50:00","1.1556617037e+10","1.1556617037e+10","8.0598618834e+09","8.0598618834e+09"
"2020-03-24 12:55:00","1.4134555257e+10","1.4134555257e+10","7.3317788792e+09","7.3317788792e+09"
"2020-03-24 13:00:00","2.0237148139e+10","2.0237148139e+10","6.2703372518e+09","6.2703372518e+09"
"2020-03-24 13:05:00","1.6941939570e+10","1.6941939570e+10","6.1888470655e+09","6.1888470655e+09"
"2020-03-24 13:10:00","1.5483705587e+10","1.5483705587e+10","6.6116658716e+09","6.6116658716e+09"
"2020-03-24 13:15:00","1.4536837128e+10","1.4536837128e+10","6.8379410404e+09","6.8379410404e+09"
"2020-03-24 13:20:00","1.2465787318e+10","1.2465787318e+10","5.2797677306e+09","5.2797677306e+09"
"2020-03-24 13:25:00","1.6625096916e+10","1.6625096916e+10","5.5069164858e+09","5.5069164858e+09"
"2020-03-24 13:30:00","1.7121763916e+10","1.7121763916e+10","5.2183821609e+09","5.2183821609e+09"
"2020-03-24 13:35:00","1.9073324968e+10","1.9073324968e+10","5.6133331385e+09","5.6133331385e+09"
"2020-03-24 13:40:00","1.8374134303e+10","1.8374134303e+10","4.9775190797e+09","4.9775190797e+09"
"2020-03-24 13:45:00","2.3356568690e+10","2.3356568690e+10","4.7423364690e+09","4.7423364690e+09"
"2020-03-24 13:50:00","2.1745313475e+10","2.1745313475e+10","4.7895885260e+09","4.7895885260e+09"
"2020-03-24 13:55:00","2.0361697326e+10","2.0361697326e+10","4.7355093779e+09","4.7355093779e+09"
"2020-03-24 14:00:00","1.6204164847e+10","1.6204164847e+10","4.6350275420e+09","4.6350275420e+09"
"2020-03-24 14:05:00","1.5630437673e+10","1.5630437673e+10","4.9374308644e+09","4.9374308644e+09"
"2020-03-24 14:10:00","1.7126798506e+10","1.7126798506e+10","4.9785125684e+09","4.9785125684e+09"
"2020-03-24 14:15:00","1.7756080339e+10","1.7756080339e+10","4.2417052248e+09","4.2417052248e+09"
"2020-03-24 14:20:00","1.6064166748e+10","1.6064166748e+10","4.5100746257e+09","4.5100746257e+09"
"2020-03-24 14:25:00","1.6421120763e+10","1.6421120763e+10","4.5049996395e+09","4.5049996395e+09"
"2020-03-24 14:30:00","1.6607754790e+10","1.6607754790e+10","5.3559308133e+09","5.3559308133e+09"
"2020-03-24 14:35:00","1.6256203890e+10","1.6256203890e+10","5.0621020558e+09","5.0621020558e+09"
"2020-03-24 14:40:00","1.6628530674e+10","1.6628530674e+10","6.2437353074e+09","6.2437353074e+09"
"2020-03-24 14:45:00","1.5597678049e+10","1.5597678049e+10","1.2620595922e+10","1.2620595922e+10"
"2020-03-24 14:50:00","1.5059280609e+10","1.5059280609e+10","5.5729485556e+09","5.5729485556e+09"
"2020-03-24 14:55:00","1.5309945073e+10","1.5309945073e+10","5.5009538883e+09","5.5009538883e+09"
"2020-03-24 15:00:00","1.5205514404e+10","1.5205514404e+10","4.8438190699e+09","4.8438190699e+09"
"2020-03-24 15:05:00","1.5053256587e+10","1.5053256587e+10","5.0803967709e+09","5.0803967709e+09"
"2020-03-24 15:10:00","1.5431160078e+10","1.5431160078e+10","4.9854416392e+09","4.9854416392e+09"
"2020-03-24 15:15:00","1.5684643339e+10","1.5684643339e+10","5.3328270140e+09","5.3328270140e+09"
"2020-03-24 15:20:00","1.7760847389e+10","1.7760847389e+10","5.0216660095e+09","5.0216660095e+09"
"2020-03-24 15:25:00","1.5085644246e+10","1.5085644246e+10","5.2963544866e+09","5.2963544866e+09"
"2020-03-24 15:30:00","1.6523425384e+10","1.6523425384e+10","5.0997612415e+09","5.0997612415e+09"
"2020-03-24 15:35:00","1.9729750319e+10","1.9729750319e+10","5.4129591587e+09","5.4129591587e+09"
"2020-03-24 15:40:00","2.0915528929e+10","2.0915528929e+10","5.0742370833e+09","5.0742370833e+09"
"2020-03-24 15:45:00","2.0884885289e+10","2.0884885289e+10","5.3456304911e+09","5.3456304911e+09"
"2020-03-24 15:50:00","2.0786801192e+10","2.0786801192e+10","5.0188366218e+09","5.0188366218e+09"
"2020-03-24 15:55:00","1.7571729544e+10","1.7571729544e+10","5.0071443061e+09","5.0071443061e+09"
"2020-03-24 16:00:00","1.7052924992e+10","1.7052924992e+10","4.7416289204e+09","4.7416289204e+09"
"2020-03-24 16:05:00","1.6229923009e+10","1.6229923009e+10","4.5882511021e+09","4.5882511021e+09"
"2020-03-24 16:10:00","1.6372750369e+10","1.6372750369e+10","4.6503213627e+09","4.6503213627e+09"
"2020-03-24 16:15:00","1.7675524211e+10","1.7675524211e+10","4.9321134597e+09","4.9321134597e+09"
"2020-03-24 16:20:00","1.8721146825e+10","1.8721146825e+10","5.1336939103e+09","5.1336939103e+09"
"2020-03-24 16:25:00","1.6862407279e+10","1.6862407279e+10","6.1686684497e+09","6.1686684497e+09"
"2020-03-24 16:30:00","1.6722285305e+10","1.6722285305e+10","5.2159191963e+09","5.2159191963e+09"
"2020-03-24 16:35:00","1.7183144696e+10","1.7183144696e+10","4.7746755098e+09","4.7746755098e+09"
"2020-03-24 16:40:00","2.0730966174e+10","2.0730966174e+10","4.9657470860e+09","4.9657470860e+09"
"2020-03-24 16:45:00","2.2177827672e+10","2.2177827672e+10","4.6035226888e+09","4.6035226888e+09"
"2020-03-24 16:50:00","2.1554823152e+10","2.1554823152e+10","5.2605026787e+09","5.2605026787e+09"
"2020-03-24 16:55:00","3.2030487206e+10","3.2030487206e+10","5.1058413041e+09","5.1058413041e+09"
"2020-03-24 17:00:00","2.5917771626e+10","2.5917771626e+10","5.1803772714e+09","5.1803772714e+09"
"2020-03-24 17:05:00","3.0612411387e+10","3.0612411387e+10","4.1065145935e+09","4.1065145935e+09"
"2020-03-24 17:10:00","2.9085107731e+10","2.9085107731e+10","4.0778605836e+09","4.0778605836e+09"
"2020-03-24 17:15:00","2.3521934024e+10","2.3521934024e+10","3.8482351431e+09","3.8482351431e+09"
"2020-03-24 17:20:00","1.9795764387e+10","1.9795764387e+10","4.4044866269e+09","4.4044866269e+09"
"2020-03-24 17:25:00","2.0075850439e+10","2.0075850439e+10","3.6822055453e+09","3.6822055453e+09"
"2020-03-24 17:30:00","1.9229716852e+10","1.9229716852e+10","3.8468192452e+09","3.8468192452e+09"
"2020-03-24 17:35:00","1.7944706675e+10","1.7944706675e+10","4.1526459265e+09","4.1526459265e+09"
"2020-03-24 17:40:00","1.9013562310e+10","1.9013562310e+10","4.8758911797e+09","4.8758911797e+09"
"2020-03-24 17:45:00","2.9040339755e+10","2.9040339755e+10","4.7628738901e+09","4.7628738901e+09"
"2020-03-24 17:50:00","2.0765607484e+10","2.0765607484e+10","5.4123341947e+09","5.4123341947e+09"
"2020-03-24 17:55:00","1.6591103464e+10","1.6591103464e+10","4.4977081375e+09","4.4977081375e+09"
"2020-03-24 18:00:00","1.6727784147e+10","1.6727784147e+10","4.8946089103e+09","4.8946089103e+09"
"2020-03-24 18:05:00","1.6856588630e+10","1.6856588630e+10","4.4636166728e+09","4.4636166728e+09"
"2020-03-24 18:10:00","1.7426542935e+10","1.7426542935e+10","6.5444803787e+09","6.5444803787e+09"
"2020-03-24 18:15:00","1.6319083929e+10","1.6319083929e+10","8.7861717684e+09","8.7861717684e+09"
"2020-03-24 18:20:00","1.5313997393e+10","1.5313997393e+10","7.3854555710e+09","7.3854555710e+09"
"2020-03-24 18:25:00","1.5934235613e+10","1.5934235613e+10","7.7250802666e+09","7.7250802666e+09"
