"Title:","mx2.lju.si - Traffic - ae4 - LAG INFRASTRUCTURE BACKBONE LJU SRF0000001 | LJU-MIL2  |"
"Vertical Label:","bits per second"
"Start Date:","2020-03-23 22:05:00"
"End Date:","2020-03-25 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","54087"
"Host ID:","152"
"Nth Percentile:","15216739168.8","|95:bits:0:current:2|"
"Nth Percentile:","12349428304.8","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-24 03:25:00","1.0579877638e+10","1.0579877638e+10","7.9999580939e+09","7.9999580939e+09"
"2020-03-24 03:30:00","9.4918005223e+09","9.4918005223e+09","7.5566816395e+09","7.5566816395e+09"
"2020-03-24 03:35:00","8.1165752423e+09","8.1165752423e+09","7.5271333689e+09","7.5271333689e+09"
"2020-03-24 03:40:00","1.0020160687e+10","1.0020160687e+10","7.5015320368e+09","7.5015320368e+09"
"2020-03-24 03:45:00","8.9686043074e+09","8.9686043074e+09","6.0115314157e+09","6.0115314157e+09"
"2020-03-24 03:50:00","8.7073159269e+09","8.7073159269e+09","5.6911656730e+09","5.6911656730e+09"
"2020-03-24 03:55:00","4.2306569870e+09","4.2306569870e+09","8.6414918769e+09","8.6414918769e+09"
"2020-03-24 04:00:00","3.7955615725e+09","3.7955615725e+09","8.3564739474e+09","8.3564739474e+09"
"2020-03-24 04:05:00","6.8854549870e+09","6.8854549870e+09","9.5131509342e+09","9.5131509342e+09"
"2020-03-24 04:10:00","7.7319841719e+09","7.7319841719e+09","8.1325275974e+09","8.1325275974e+09"
"2020-03-24 04:15:00","5.9509116172e+09","5.9509116172e+09","8.3213031133e+09","8.3213031133e+09"
"2020-03-24 04:20:00","7.0526539369e+09","7.0526539369e+09","9.8606126083e+09","9.8606126083e+09"
"2020-03-24 04:25:00","9.4990538773e+09","9.4990538773e+09","8.2372960456e+09","8.2372960456e+09"
"2020-03-24 04:30:00","8.0672840495e+09","8.0672840495e+09","8.8366583250e+09","8.8366583250e+09"
"2020-03-24 04:35:00","1.2109752692e+10","1.2109752692e+10","9.4284917242e+09","9.4284917242e+09"
"2020-03-24 04:40:00","9.5068220180e+09","9.5068220180e+09","9.5425104888e+09","9.5425104888e+09"
"2020-03-24 04:45:00","1.5853472089e+10","1.5853472089e+10","8.6480609485e+09","8.6480609485e+09"
"2020-03-24 04:50:00","1.0118434469e+10","1.0118434469e+10","8.5362477790e+09","8.5362477790e+09"
"2020-03-24 04:55:00","1.1508888659e+10","1.1508888659e+10","9.9398344584e+09","9.9398344584e+09"
"2020-03-24 05:00:00","1.6525765361e+10","1.6525765361e+10","9.1438096702e+09","9.1438096702e+09"
"2020-03-24 05:05:00","1.1092511761e+10","1.1092511761e+10","8.9439183580e+09","8.9439183580e+09"
"2020-03-24 05:10:00","1.1181617685e+10","1.1181617685e+10","9.7339816819e+09","9.7339816819e+09"
"2020-03-24 05:15:00","1.0380621551e+10","1.0380621551e+10","1.4912828831e+10","1.4912828831e+10"
"2020-03-24 05:20:00","1.0958525580e+10","1.0958525580e+10","1.1385096403e+10","1.1385096403e+10"
"2020-03-24 05:25:00","9.3220797624e+09","9.3220797624e+09","8.5629161175e+09","8.5629161175e+09"
"2020-03-24 05:30:00","8.8268217897e+09","8.8268217897e+09","1.0825546247e+10","1.0825546247e+10"
"2020-03-24 05:35:00","6.1120933556e+09","6.1120933556e+09","9.1509998599e+09","9.1509998599e+09"
"2020-03-24 05:40:00","1.7550195617e+10","1.7550195617e+10","1.1295465090e+10","1.1295465090e+10"
"2020-03-24 05:45:00","1.6460572732e+10","1.6460572732e+10","9.3046540162e+09","9.3046540162e+09"
"2020-03-24 05:50:00","1.0438811823e+10","1.0438811823e+10","1.2951778504e+10","1.2951778504e+10"
"2020-03-24 05:55:00","1.0231631648e+10","1.0231631648e+10","8.9555064835e+09","8.9555064835e+09"
"2020-03-24 06:00:00","1.0569948616e+10","1.0569948616e+10","8.5429448302e+09","8.5429448302e+09"
"2020-03-24 06:05:00","1.1582457025e+10","1.1582457025e+10","5.9874208867e+09","5.9874208867e+09"
"2020-03-24 06:10:00","1.0764682735e+10","1.0764682735e+10","4.5312918511e+09","4.5312918511e+09"
"2020-03-24 06:15:00","9.7418327743e+09","9.7418327743e+09","5.2758296646e+09","5.2758296646e+09"
"2020-03-24 06:20:00","9.0587342370e+09","9.0587342370e+09","6.1213746226e+09","6.1213746226e+09"
"2020-03-24 06:25:00","1.1750211573e+10","1.1750211573e+10","7.4768535000e+09","7.4768535000e+09"
"2020-03-24 06:30:00","9.7856581355e+09","9.7856581355e+09","6.5185931279e+09","6.5185931279e+09"
"2020-03-24 06:35:00","1.0524110940e+10","1.0524110940e+10","1.1992018802e+10","1.1992018802e+10"
"2020-03-24 06:40:00","8.4423621872e+09","8.4423621872e+09","1.2167955704e+10","1.2167955704e+10"
"2020-03-24 06:45:00","9.2625040783e+09","9.2625040783e+09","1.4287569269e+10","1.4287569269e+10"
"2020-03-24 06:50:00","1.2164252111e+10","1.2164252111e+10","9.9015442017e+09","9.9015442017e+09"
"2020-03-24 06:55:00","8.5424140860e+09","8.5424140860e+09","9.4961572548e+09","9.4961572548e+09"
"2020-03-24 07:00:00","9.2548400715e+09","9.2548400715e+09","9.6819962812e+09","9.6819962812e+09"
"2020-03-24 07:05:00","7.4695994738e+09","7.4695994738e+09","7.8535475350e+09","7.8535475350e+09"
"2020-03-24 07:10:00","8.4042333695e+09","8.4042333695e+09","1.0595521731e+10","1.0595521731e+10"
"2020-03-24 07:15:00","6.1076964013e+09","6.1076964013e+09","1.0361055967e+10","1.0361055967e+10"
"2020-03-24 07:20:00","9.5149175098e+09","9.5149175098e+09","1.0460007030e+10","1.0460007030e+10"
"2020-03-24 07:25:00","9.0815440742e+09","9.0815440742e+09","6.9756901672e+09","6.9756901672e+09"
"2020-03-24 07:30:00","7.4427736831e+09","7.4427736831e+09","7.5692066223e+09","7.5692066223e+09"
"2020-03-24 07:35:00","4.9907638085e+09","4.9907638085e+09","7.4165524092e+09","7.4165524092e+09"
"2020-03-24 07:40:00","5.8639657001e+09","5.8639657001e+09","6.8225707930e+09","6.8225707930e+09"
"2020-03-24 07:45:00","6.0731591143e+09","6.0731591143e+09","6.4154889519e+09","6.4154889519e+09"
"2020-03-24 07:50:00","4.8899927009e+09","4.8899927009e+09","9.7715586984e+09","9.7715586984e+09"
"2020-03-24 07:55:00","6.8678255593e+09","6.8678255593e+09","1.2140537247e+10","1.2140537247e+10"
"2020-03-24 08:00:00","5.8065943145e+09","5.8065943145e+09","1.0626749390e+10","1.0626749390e+10"
"2020-03-24 08:05:00","6.3799797790e+09","6.3799797790e+09","8.7605686082e+09","8.7605686082e+09"
"2020-03-24 08:10:00","6.5630439119e+09","6.5630439119e+09","9.4386668221e+09","9.4386668221e+09"
"2020-03-24 08:15:00","6.9301987529e+09","6.9301987529e+09","1.1112817707e+10","1.1112817707e+10"
"2020-03-24 08:20:00","4.7968622190e+09","4.7968622190e+09","1.1325051335e+10","1.1325051335e+10"
"2020-03-24 08:25:00","8.8088212496e+09","8.8088212496e+09","1.1112950985e+10","1.1112950985e+10"
"2020-03-24 08:30:00","1.2639269684e+10","1.2639269684e+10","7.7446240588e+09","7.7446240588e+09"
"2020-03-24 08:35:00","7.1907213589e+09","7.1907213589e+09","8.7142417355e+09","8.7142417355e+09"
"2020-03-24 08:40:00","8.5424540917e+09","8.5424540917e+09","8.4356141839e+09","8.4356141839e+09"
"2020-03-24 08:45:00","1.3640214827e+10","1.3640214827e+10","7.2037282857e+09","7.2037282857e+09"
"2020-03-24 08:50:00","1.1176075074e+10","1.1176075074e+10","8.2171833862e+09","8.2171833862e+09"
"2020-03-24 08:55:00","1.0624502028e+10","1.0624502028e+10","9.7648281909e+09","9.7648281909e+09"
"2020-03-24 09:00:00","9.7330337252e+09","9.7330337252e+09","8.4341815893e+09","8.4341815893e+09"
"2020-03-24 09:05:00","1.0745659385e+10","1.0745659385e+10","8.6079499079e+09","8.6079499079e+09"
"2020-03-24 09:10:00","7.0038549479e+09","7.0038549479e+09","9.8908949529e+09","9.8908949529e+09"
"2020-03-24 09:15:00","5.7348160835e+09","5.7348160835e+09","1.2629209648e+10","1.2629209648e+10"
"2020-03-24 09:20:00","7.2939485239e+09","7.2939485239e+09","1.0364804077e+10","1.0364804077e+10"
"2020-03-24 09:25:00","8.3317629057e+09","8.3317629057e+09","1.1274469154e+10","1.1274469154e+10"
"2020-03-24 09:30:00","6.7326332157e+09","6.7326332157e+09","1.1093462137e+10","1.1093462137e+10"
"2020-03-24 09:35:00","7.6459738521e+09","7.6459738521e+09","1.0397195802e+10","1.0397195802e+10"
"2020-03-24 09:40:00","7.6341198273e+09","7.6341198273e+09","9.8057216290e+09","9.8057216290e+09"
"2020-03-24 09:45:00","8.2984440809e+09","8.2984440809e+09","1.1768364187e+10","1.1768364187e+10"
"2020-03-24 09:50:00","8.3138310836e+09","8.3138310836e+09","1.3181403317e+10","1.3181403317e+10"
"2020-03-24 09:55:00","7.3076601728e+09","7.3076601728e+09","1.1915854051e+10","1.1915854051e+10"
"2020-03-24 10:00:00","6.5465491214e+09","6.5465491214e+09","1.1353605840e+10","1.1353605840e+10"
"2020-03-24 10:05:00","9.1772741307e+09","9.1772741307e+09","1.1633275146e+10","1.1633275146e+10"
"2020-03-24 10:10:00","7.7916200400e+09","7.7916200400e+09","1.0518389635e+10","1.0518389635e+10"
"2020-03-24 10:15:00","6.9150932848e+09","6.9150932848e+09","1.1854608020e+10","1.1854608020e+10"
"2020-03-24 10:20:00","7.4660148451e+09","7.4660148451e+09","1.1739085472e+10","1.1739085472e+10"
"2020-03-24 10:25:00","1.0701789343e+10","1.0701789343e+10","1.1240384883e+10","1.1240384883e+10"
"2020-03-24 10:30:00","9.8926874688e+09","9.8926874688e+09","8.8981099489e+09","8.8981099489e+09"
"2020-03-24 10:35:00","8.5798693331e+09","8.5798693331e+09","9.5506059360e+09","9.5506059360e+09"
"2020-03-24 10:40:00","7.8126375702e+09","7.8126375702e+09","1.1667140291e+10","1.1667140291e+10"
"2020-03-24 10:45:00","9.2884680510e+09","9.2884680510e+09","9.8615203225e+09","9.8615203225e+09"
"2020-03-24 10:50:00","7.2363478099e+09","7.2363478099e+09","1.0560200012e+10","1.0560200012e+10"
"2020-03-24 10:55:00","7.5621730986e+09","7.5621730986e+09","9.5125532012e+09","9.5125532012e+09"
"2020-03-24 11:00:00","9.0338485974e+09","9.0338485974e+09","9.9018185298e+09","9.9018185298e+09"
"2020-03-24 11:05:00","8.6340877881e+09","8.6340877881e+09","1.1117239972e+10","1.1117239972e+10"
"2020-03-24 11:10:00","1.1129578165e+10","1.1129578165e+10","1.0234682787e+10","1.0234682787e+10"
"2020-03-24 11:15:00","8.1678153609e+09","8.1678153609e+09","1.1627275612e+10","1.1627275612e+10"
"2020-03-24 11:20:00","7.2091384278e+09","7.2091384278e+09","1.1053783161e+10","1.1053783161e+10"
"2020-03-24 11:25:00","6.2586886834e+09","6.2586886834e+09","1.1002026377e+10","1.1002026377e+10"
"2020-03-24 11:30:00","6.1672319896e+09","6.1672319896e+09","1.1570316022e+10","1.1570316022e+10"
"2020-03-24 11:35:00","5.8439323511e+09","5.8439323511e+09","1.2804123828e+10","1.2804123828e+10"
"2020-03-24 11:40:00","6.3908409652e+09","6.3908409652e+09","8.9173422130e+09","8.9173422130e+09"
"2020-03-24 11:45:00","6.1811681737e+09","6.1811681737e+09","9.1816441007e+09","9.1816441007e+09"
"2020-03-24 11:50:00","6.2141871875e+09","6.2141871875e+09","9.3093741035e+09","9.3093741035e+09"
"2020-03-24 11:55:00","9.0476610745e+09","9.0476610745e+09","8.8437667428e+09","8.8437667428e+09"
"2020-03-24 12:00:00","9.5669663019e+09","9.5669663019e+09","7.3600654817e+09","7.3600654817e+09"
"2020-03-24 12:05:00","9.3531154249e+09","9.3531154249e+09","8.3363200946e+09","8.3363200946e+09"
"2020-03-24 12:10:00","9.5481186441e+09","9.5481186441e+09","1.1057722032e+10","1.1057722032e+10"
"2020-03-24 12:15:00","8.1494641796e+09","8.1494641796e+09","9.5429723146e+09","9.5429723146e+09"
"2020-03-24 12:20:00","9.9062124620e+09","9.9062124620e+09","8.9257399601e+09","8.9257399601e+09"
"2020-03-24 12:25:00","9.3118785645e+09","9.3118785645e+09","7.7254158873e+09","7.7254158873e+09"
"2020-03-24 12:30:00","7.7580438492e+09","7.7580438492e+09","6.1205213831e+09","6.1205213831e+09"
"2020-03-24 12:35:00","8.8572632852e+09","8.8572632852e+09","8.1025448008e+09","8.1025448008e+09"
"2020-03-24 12:40:00","8.7652119535e+09","8.7652119535e+09","9.6729018813e+09","9.6729018813e+09"
"2020-03-24 12:45:00","1.1664300311e+10","1.1664300311e+10","8.2571439191e+09","8.2571439191e+09"
"2020-03-24 12:50:00","1.1997075768e+10","1.1997075768e+10","1.1225965000e+10","1.1225965000e+10"
"2020-03-24 12:55:00","8.1150319146e+09","8.1150319146e+09","7.2835417680e+09","7.2835417680e+09"
"2020-03-24 13:00:00","7.7258895965e+09","7.7258895965e+09","5.9880821726e+09","5.9880821726e+09"
"2020-03-24 13:05:00","8.9519954834e+09","8.9519954834e+09","7.3786786521e+09","7.3786786521e+09"
"2020-03-24 13:10:00","9.1609280645e+09","9.1609280645e+09","7.3447933376e+09","7.3447933376e+09"
"2020-03-24 13:15:00","8.6222311450e+09","8.6222311450e+09","7.6692496923e+09","7.6692496923e+09"
"2020-03-24 13:20:00","1.0082649095e+10","1.0082649095e+10","1.0537562746e+10","1.0537562746e+10"
"2020-03-24 13:25:00","8.4111506505e+09","8.4111506505e+09","1.1932995666e+10","1.1932995666e+10"
"2020-03-24 13:30:00","8.9894292308e+09","8.9894292308e+09","8.0055613474e+09","8.0055613474e+09"
"2020-03-24 13:35:00","9.8006059436e+09","9.8006059436e+09","7.9300539648e+09","7.9300539648e+09"
"2020-03-24 13:40:00","1.0666387720e+10","1.0666387720e+10","8.5127064144e+09","8.5127064144e+09"
"2020-03-24 13:45:00","8.2756395630e+09","8.2756395630e+09","7.5848891426e+09","7.5848891426e+09"
"2020-03-24 13:50:00","7.1613476281e+09","7.1613476281e+09","8.2509369157e+09","8.2509369157e+09"
"2020-03-24 13:55:00","7.6608866792e+09","7.6608866792e+09","7.6005643921e+09","7.6005643921e+09"
"2020-03-24 14:00:00","1.0229782259e+10","1.0229782259e+10","7.1077288079e+09","7.1077288079e+09"
"2020-03-24 14:05:00","7.9771778008e+09","7.9771778008e+09","8.2346880383e+09","8.2346880383e+09"
"2020-03-24 14:10:00","7.7597701899e+09","7.7597701899e+09","6.7390339646e+09","6.7390339646e+09"
"2020-03-24 14:15:00","7.2728725068e+09","7.2728725068e+09","9.3983978925e+09","9.3983978925e+09"
"2020-03-24 14:20:00","6.5224966928e+09","6.5224966928e+09","9.0769774187e+09","9.0769774187e+09"
"2020-03-24 14:25:00","6.8623694784e+09","6.8623694784e+09","7.5461415190e+09","7.5461415190e+09"
"2020-03-24 14:30:00","6.5041212247e+09","6.5041212247e+09","7.1948382220e+09","7.1948382220e+09"
"2020-03-24 14:35:00","9.4648741208e+09","9.4648741208e+09","7.3524755694e+09","7.3524755694e+09"
"2020-03-24 14:40:00","1.0620790205e+10","1.0620790205e+10","6.6974812751e+09","6.6974812751e+09"
"2020-03-24 14:45:00","1.0615149773e+10","1.0615149773e+10","6.6020936023e+09","6.6020936023e+09"
"2020-03-24 14:50:00","7.9869678342e+09","7.9869678342e+09","7.6594796856e+09","7.6594796856e+09"
"2020-03-24 14:55:00","8.5818525876e+09","8.5818525876e+09","7.6139182156e+09","7.6139182156e+09"
"2020-03-24 15:00:00","8.0815287463e+09","8.0815287463e+09","6.9484452370e+09","6.9484452370e+09"
"2020-03-24 15:05:00","6.5308061436e+09","6.5308061436e+09","7.1213035124e+09","7.1213035124e+09"
"2020-03-24 15:10:00","9.8029750324e+09","9.8029750324e+09","6.2147010317e+09","6.2147010317e+09"
"2020-03-24 15:15:00","8.8705790844e+09","8.8705790844e+09","6.9350650427e+09","6.9350650427e+09"
"2020-03-24 15:20:00","8.4228232194e+09","8.4228232194e+09","6.7030711926e+09","6.7030711926e+09"
"2020-03-24 15:25:00","5.1986478432e+09","5.1986478432e+09","8.4807716973e+09","8.4807716973e+09"
"2020-03-24 15:30:00","5.9715374144e+09","5.9715374144e+09","7.4898331674e+09","7.4898331674e+09"
"2020-03-24 15:35:00","1.3128857785e+10","1.3128857785e+10","9.6126424412e+09","9.6126424412e+09"
"2020-03-24 15:40:00","8.9685565021e+09","8.9685565021e+09","9.8406069698e+09","9.8406069698e+09"
"2020-03-24 15:45:00","9.5592006340e+09","9.5592006340e+09","8.3618258283e+09","8.3618258283e+09"
"2020-03-24 15:50:00","6.6899837627e+09","6.6899837627e+09","7.6993480784e+09","7.6993480784e+09"
"2020-03-24 15:55:00","9.5779646973e+09","9.5779646973e+09","8.2559016399e+09","8.2559016399e+09"
"2020-03-24 16:00:00","1.3919938606e+10","1.3919938606e+10","1.3253334659e+10","1.3253334659e+10"
"2020-03-24 16:05:00","1.5069431426e+10","1.5069431426e+10","1.0579675517e+10","1.0579675517e+10"
"2020-03-24 16:10:00","1.1226861781e+10","1.1226861781e+10","9.8162597514e+09","9.8162597514e+09"
"2020-03-24 16:15:00","9.8718757072e+09","9.8718757072e+09","1.0190082312e+10","1.0190082312e+10"
"2020-03-24 16:20:00","9.5221945801e+09","9.5221945801e+09","1.1364727624e+10","1.1364727624e+10"
"2020-03-24 16:25:00","9.6791312166e+09","9.6791312166e+09","1.0348698520e+10","1.0348698520e+10"
"2020-03-24 16:30:00","1.4066191766e+10","1.4066191766e+10","1.0282010428e+10","1.0282010428e+10"
"2020-03-24 16:35:00","1.4798581703e+10","1.4798581703e+10","1.1884513016e+10","1.1884513016e+10"
"2020-03-24 16:40:00","1.6134340451e+10","1.6134340451e+10","1.0335466844e+10","1.0335466844e+10"
"2020-03-24 16:45:00","1.2327843133e+10","1.2327843133e+10","1.0655062183e+10","1.0655062183e+10"
"2020-03-24 16:50:00","1.5170781309e+10","1.5170781309e+10","8.8918769261e+09","8.8918769261e+09"
"2020-03-24 16:55:00","1.7597470703e+10","1.7597470703e+10","8.2583743854e+09","8.2583743854e+09"
"2020-03-24 17:00:00","1.4005085775e+10","1.4005085775e+10","8.4936993965e+09","8.4936993965e+09"
"2020-03-24 17:05:00","1.5111581229e+10","1.5111581229e+10","9.7989061869e+09","9.7989061869e+09"
"2020-03-24 17:10:00","1.4926778212e+10","1.4926778212e+10","9.3033695811e+09","9.3033695811e+09"
"2020-03-24 17:15:00","1.3198540375e+10","1.3198540375e+10","9.4104249668e+09","9.4104249668e+09"
"2020-03-24 17:20:00","1.1626140575e+10","1.1626140575e+10","1.1450306523e+10","1.1450306523e+10"
"2020-03-24 17:25:00","1.3503867128e+10","1.3503867128e+10","9.4983593048e+09","9.4983593048e+09"
"2020-03-24 17:30:00","8.2829181236e+09","8.2829181236e+09","1.1397942188e+10","1.1397942188e+10"
"2020-03-24 17:35:00","1.2790612642e+10","1.2790612642e+10","8.6750943688e+09","8.6750943688e+09"
"2020-03-24 17:40:00","8.6172212304e+09","8.6172212304e+09","1.0478272698e+10","1.0478272698e+10"
"2020-03-24 17:45:00","1.2233067613e+10","1.2233067613e+10","7.8140522358e+09","7.8140522358e+09"
"2020-03-24 17:50:00","8.6390484485e+09","8.6390484485e+09","1.0528498812e+10","1.0528498812e+10"
"2020-03-24 17:55:00","6.5241963090e+09","6.5241963090e+09","1.0074616287e+10","1.0074616287e+10"
"2020-03-24 18:00:00","7.9574785083e+09","7.9574785083e+09","8.2360496232e+09","8.2360496232e+09"
"2020-03-24 18:05:00","6.6884821693e+09","6.6884821693e+09","7.6728661787e+09","7.6728661787e+09"
"2020-03-24 18:10:00","6.6420445000e+09","6.6420445000e+09","7.7632871927e+09","7.7632871927e+09"
"2020-03-24 18:15:00","5.2185209832e+09","5.2185209832e+09","4.4242357737e+09","4.4242357737e+09"
"2020-03-24 18:20:00","7.0823068016e+09","7.0823068016e+09","9.4410147074e+09","9.4410147074e+09"
"2020-03-24 18:25:00","6.5917132630e+09","6.5917132630e+09","7.2523714990e+09","7.2523714990e+09"
