"Title:","mx2.kau.lt - Traffic - ae0 - LAG INFRASTRUCTURE BACKBONE SRF0000001 | kau-rig"
"Vertical Label:","bits per second"
"Start Date:","2020-03-23 22:05:00"
"End Date:","2020-03-25 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","47863"
"Host ID:","129"
"Nth Percentile:","54873007.98","|95:bits:0:current:2|"
"Nth Percentile:","10841801.42","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-23 23:15:00","5.2463389342e+05","5.2463389342e+05","5.3906336560e+05","5.3906336560e+05"
"2020-03-23 23:20:00","7.3784533686e+05","7.3784533686e+05","8.9694266150e+05","8.9694266150e+05"
"2020-03-23 23:25:00","6.3224398170e+05","6.3224398170e+05","9.0249557759e+07","9.0249557759e+07"
"2020-03-23 23:30:00","8.3693644301e+07","8.3693644301e+07","1.8818286735e+06","1.8818286735e+06"
"2020-03-23 23:35:00","1.0785273928e+06","1.0785273928e+06","5.4186242989e+05","5.4186242989e+05"
"2020-03-23 23:40:00","5.3369026267e+05","5.3369026267e+05","5.5658533863e+05","5.5658533863e+05"
"2020-03-23 23:45:00","5.1739704364e+05","5.1739704364e+05","5.3835173612e+05","5.3835173612e+05"
"2020-03-23 23:50:00","5.4025071653e+05","5.4025071653e+05","9.2361706827e+05","9.2361706827e+05"
"2020-03-23 23:55:00","5.4960577904e+05","5.4960577904e+05","1.8006427550e+06","1.8006427550e+06"
"2020-03-24 00:00:00","5.5299461109e+05","5.5299461109e+05","5.4052050659e+05","5.4052050659e+05"
"2020-03-24 00:05:00","5.6115808284e+05","5.6115808284e+05","3.5891361739e+06","3.5891361739e+06"
"2020-03-24 00:10:00","5.0375916764e+05","5.0375916764e+05","5.4386551876e+05","5.4386551876e+05"
"2020-03-24 00:15:00","5.2019589849e+05","5.2019589849e+05","5.3906903218e+05","5.3906903218e+05"
"2020-03-24 00:20:00","5.2341885956e+05","5.2341885956e+05","8.9138413969e+05","8.9138413969e+05"
"2020-03-24 00:25:00","5.2171977902e+05","5.2171977902e+05","1.7841131500e+06","1.7841131500e+06"
"2020-03-24 00:30:00","5.0488244574e+05","5.0488244574e+05","5.4889543445e+05","5.4889543445e+05"
"2020-03-24 00:35:00","5.1629334002e+05","5.1629334002e+05","5.6024214179e+05","5.6024214179e+05"
"2020-03-24 00:40:00","4.6070616767e+05","4.6070616767e+05","4.9413376589e+05","4.9413376589e+05"
"2020-03-24 00:45:00","5.6689899076e+05","5.6689899076e+05","5.9185802240e+05","5.9185802240e+05"
"2020-03-24 00:50:00","9.1053559073e+07","9.1053559073e+07","1.1223975160e+06","1.1223975160e+06"
"2020-03-24 00:55:00","8.9926230027e+05","8.9926230027e+05","1.9200799365e+06","1.9200799365e+06"
"2020-03-24 01:00:00","5.6414518125e+05","5.6414518125e+05","5.8303165269e+05","5.8303165269e+05"
"2020-03-24 01:05:00","5.8700020690e+05","5.8700020690e+05","3.6215899500e+06","3.6215899500e+06"
"2020-03-24 01:10:00","5.7256809007e+05","5.7256809007e+05","5.9894553659e+05","5.9894553659e+05"
"2020-03-24 01:15:00","5.7513339058e+05","5.7513339058e+05","5.8445862613e+05","5.8445862613e+05"
"2020-03-24 01:20:00","5.7622150634e+05","5.7622150634e+05","1.3519120750e+06","1.3519120750e+06"
"2020-03-24 01:25:00","5.4873993100e+05","5.4873993100e+05","2.1231594697e+06","2.1231594697e+06"
"2020-03-24 01:30:00","5.7481163693e+05","5.7481163693e+05","6.1768929984e+05","6.1768929984e+05"
"2020-03-24 01:35:00","5.6740569063e+05","5.6740569063e+05","6.0327039563e+05","6.0327039563e+05"
"2020-03-24 01:40:00","5.8003496293e+05","5.8003496293e+05","6.1876023858e+05","6.1876023858e+05"
"2020-03-24 01:45:00","5.6219480924e+05","5.6219480924e+05","5.9390513778e+05","5.9390513778e+05"
"2020-03-24 01:50:00","5.8142403076e+05","5.8142403076e+05","8.7929240498e+05","8.7929240498e+05"
"2020-03-24 01:55:00","5.9545806801e+05","5.9545806801e+05","1.8636513495e+06","1.8636513495e+06"
"2020-03-24 02:00:00","5.8653958829e+05","5.8653958829e+05","6.1912491927e+05","6.1912491927e+05"
"2020-03-24 02:05:00","5.2454799583e+05","5.2454799583e+05","3.5302081714e+06","3.5302081714e+06"
"2020-03-24 02:10:00","5.4844034950e+05","5.4844034950e+05","5.6713720686e+05","5.6713720686e+05"
"2020-03-24 02:15:00","5.3275937901e+05","5.3275937901e+05","5.5462826801e+05","5.5462826801e+05"
"2020-03-24 02:20:00","5.7315162175e+05","5.7315162175e+05","6.3466304849e+06","6.3466304849e+06"
"2020-03-24 02:25:00","5.8607894537e+05","5.8607894537e+05","1.0858681690e+07","1.0858681690e+07"
"2020-03-24 02:30:00","7.2634564238e+05","7.2634564238e+05","6.4555297037e+05","6.4555297037e+05"
"2020-03-24 02:35:00","5.3520191917e+05","5.3520191917e+05","7.2319828181e+05","7.2319828181e+05"
"2020-03-24 02:40:00","5.3748359922e+05","5.3748359922e+05","5.8134076559e+05","5.8134076559e+05"
"2020-03-24 02:45:00","5.5269091172e+05","5.5269091172e+05","5.6181597184e+05","5.6181597184e+05"
"2020-03-24 02:50:00","5.4650491218e+05","5.4650491218e+05","8.5641089831e+05","8.5641089831e+05"
"2020-03-24 02:55:00","5.6813484514e+05","5.6813484514e+05","1.7966325889e+06","1.7966325889e+06"
"2020-03-24 03:00:00","5.3790613655e+05","5.3790613655e+05","5.6138586209e+05","5.6138586209e+05"
"2020-03-24 03:05:00","5.6935053227e+05","5.6935053227e+05","3.6084298066e+06","3.6084298066e+06"
"2020-03-24 03:10:00","5.4618505849e+05","5.4618505849e+05","5.9687555591e+05","5.9687555591e+05"
"2020-03-24 03:15:00","5.3748928116e+05","5.3748928116e+05","5.6710579250e+05","5.6710579250e+05"
"2020-03-24 03:20:00","5.5363726836e+05","5.5363726836e+05","8.7070353150e+05","8.7070353150e+05"
"2020-03-24 03:25:00","5.5373236987e+05","5.5373236987e+05","1.8443868772e+06","1.8443868772e+06"
"2020-03-24 03:30:00","5.3598949400e+05","5.3598949400e+05","5.9249307145e+05","5.9249307145e+05"
"2020-03-24 03:35:00","5.3718026550e+05","5.3718026550e+05","5.8096122171e+05","5.8096122171e+05"
"2020-03-24 03:40:00","5.3435422636e+05","5.3435422636e+05","5.6431773920e+05","5.6431773920e+05"
"2020-03-24 03:45:00","5.3495396249e+05","5.3495396249e+05","5.7454419884e+05","5.7454419884e+05"
"2020-03-24 03:50:00","5.4161628957e+05","5.4161628957e+05","8.1225787006e+05","8.1225787006e+05"
"2020-03-24 03:55:00","5.6485807739e+05","5.6485807739e+05","2.1726149003e+06","2.1726149003e+06"
"2020-03-24 04:00:00","5.3772295517e+05","5.3772295517e+05","5.6970620632e+05","5.6970620632e+05"
"2020-03-24 04:05:00","8.3742715030e+07","8.3742715030e+07","3.8533378724e+06","3.8533378724e+06"
"2020-03-24 04:10:00","8.4945909808e+05","8.4945909808e+05","5.8015784664e+05","5.8015784664e+05"
"2020-03-24 04:15:00","5.4137011137e+05","5.4137011137e+05","5.6727659251e+05","5.6727659251e+05"
"2020-03-24 04:20:00","7.9191046819e+07","7.9191046819e+07","1.1886582653e+06","1.1886582653e+06"
"2020-03-24 04:25:00","8.7020052520e+05","8.7020052520e+05","1.8597522566e+06","1.8597522566e+06"
"2020-03-24 04:30:00","5.4144596457e+05","5.4144596457e+05","5.6380200289e+05","5.6380200289e+05"
"2020-03-24 04:35:00","5.4395266009e+05","5.4395266009e+05","7.4620913013e+05","7.4620913013e+05"
"2020-03-24 04:40:00","5.2261496551e+05","5.2261496551e+05","5.9425592213e+05","5.9425592213e+05"
"2020-03-24 04:45:00","8.5849193730e+07","8.5849193730e+07","9.1374281070e+07","9.1374281070e+07"
"2020-03-24 04:50:00","9.7052775645e+05","9.7052775645e+05","9.0621107809e+07","9.0621107809e+07"
"2020-03-24 04:55:00","5.5330076998e+05","5.5330076998e+05","2.2381318117e+06","2.2381318117e+06"
"2020-03-24 05:00:00","5.4373045340e+05","5.4373045340e+05","5.6833167396e+05","5.6833167396e+05"
"2020-03-24 05:05:00","5.5514174951e+05","5.5514174951e+05","3.5786265927e+06","3.5786265927e+06"
"2020-03-24 05:10:00","5.3925642732e+05","5.3925642732e+05","5.7720507443e+05","5.7720507443e+05"
"2020-03-24 05:15:00","5.3082107617e+05","5.3082107617e+05","5.4882379963e+05","5.4882379963e+05"
"2020-03-24 05:20:00","5.4303432495e+05","5.4303432495e+05","9.8774425661e+05","9.8774425661e+05"
"2020-03-24 05:25:00","1.3967567569e+06","1.3967567569e+06","1.6848312085e+06","1.6848312085e+06"
"2020-03-24 05:30:00","5.4252102702e+05","5.4252102702e+05","5.6335580974e+05","5.6335580974e+05"
"2020-03-24 05:35:00","5.5319037074e+05","5.5319037074e+05","5.5421023561e+05","5.5421023561e+05"
"2020-03-24 05:40:00","5.4106048033e+05","5.4106048033e+05","5.6375916258e+05","5.6375916258e+05"
"2020-03-24 05:45:00","5.4144183692e+05","5.4144183692e+05","5.5921929199e+05","5.5921929199e+05"
"2020-03-24 05:50:00","5.3915587645e+05","5.3915587645e+05","8.6972187699e+05","8.6972187699e+05"
"2020-03-24 05:55:00","5.5856605235e+05","5.5856605235e+05","1.7717607246e+06","1.7717607246e+06"
"2020-03-24 06:00:00","5.4155988996e+05","5.4155988996e+05","5.8058499840e+05","5.8058499840e+05"
"2020-03-24 06:05:00","5.6653091733e+05","5.6653091733e+05","3.5948582119e+06","3.5948582119e+06"
"2020-03-24 06:10:00","8.8687353679e+07","8.8687353679e+07","8.4674581458e+05","8.4674581458e+05"
"2020-03-24 06:15:00","1.1297354948e+06","1.1297354948e+06","6.0123839058e+05","6.0123839058e+05"
"2020-03-24 06:20:00","7.0995426542e+05","7.0995426542e+05","7.8344796213e+05","7.8344796213e+05"
"2020-03-24 06:25:00","1.1376406387e+06","1.1376406387e+06","1.8643364124e+06","1.8643364124e+06"
"2020-03-24 06:30:00","5.3897671148e+05","5.3897671148e+05","5.6539056785e+05","5.6539056785e+05"
"2020-03-24 06:35:00","5.4524750549e+05","5.4524750549e+05","5.7620169640e+05","5.7620169640e+05"
"2020-03-24 06:40:00","5.9091648320e+05","5.9091648320e+05","6.2614212640e+05","6.2614212640e+05"
"2020-03-24 06:45:00","5.1086377440e+05","5.1086377440e+05","5.7192348836e+05","5.7192348836e+05"
"2020-03-24 06:50:00","1.4313843565e+06","1.4313843565e+06","9.0692465094e+05","9.0692465094e+05"
"2020-03-24 06:55:00","5.7661936673e+05","5.7661936673e+05","1.8027342822e+06","1.8027342822e+06"
"2020-03-24 07:00:00","5.4586110737e+05","5.4586110737e+05","5.9221274138e+05","5.9221274138e+05"
"2020-03-24 07:05:00","5.6775311467e+05","5.6775311467e+05","3.5911118152e+06","3.5911118152e+06"
"2020-03-24 07:10:00","1.0560277120e+06","1.0560277120e+06","5.8358690957e+05","5.8358690957e+05"
"2020-03-24 07:15:00","5.6365113621e+05","5.6365113621e+05","5.9941685136e+05","5.9941685136e+05"
"2020-03-24 07:20:00","5.5609497366e+05","5.5609497366e+05","7.9984347961e+05","7.9984347961e+05"
"2020-03-24 07:25:00","5.8833291893e+05","5.8833291893e+05","1.9237652300e+06","1.9237652300e+06"
"2020-03-24 07:30:00","5.4915900153e+05","5.4915900153e+05","7.4786072144e+05","7.4786072144e+05"
"2020-03-24 07:35:00","5.4410160354e+05","5.4410160354e+05","7.1826008842e+05","7.1826008842e+05"
"2020-03-24 07:40:00","5.4137639413e+05","5.4137639413e+05","7.2849842249e+05","7.2849842249e+05"
"2020-03-24 07:45:00","5.6484318644e+05","5.6484318644e+05","6.8227709374e+05","6.8227709374e+05"
"2020-03-24 07:50:00","5.6453568405e+05","5.6453568405e+05","8.5128812617e+05","8.5128812617e+05"
"2020-03-24 07:55:00","5.8228625594e+05","5.8228625594e+05","1.8353158350e+06","1.8353158350e+06"
"2020-03-24 08:00:00","1.1188332337e+06","1.1188332337e+06","6.4681011769e+05","6.4681011769e+05"
"2020-03-24 08:05:00","1.0597490462e+06","1.0597490462e+06","3.6087624105e+06","3.6087624105e+06"
"2020-03-24 08:10:00","5.5618453113e+05","5.5618453113e+05","5.7817423781e+05","5.7817423781e+05"
"2020-03-24 08:15:00","5.3943098140e+05","5.3943098140e+05","5.7699717197e+05","5.7699717197e+05"
"2020-03-24 08:20:00","5.5685025333e+05","5.5685025333e+05","9.8955357013e+05","9.8955357013e+05"
"2020-03-24 08:25:00","5.7493310773e+05","5.7493310773e+05","1.7027848596e+06","1.7027848596e+06"
"2020-03-24 08:30:00","5.5421501401e+05","5.5421501401e+05","5.9866831998e+05","5.9866831998e+05"
"2020-03-24 08:35:00","5.3558306904e+05","5.3558306904e+05","5.8640962370e+05","5.8640962370e+05"
"2020-03-24 08:40:00","5.3428117580e+05","5.3428117580e+05","5.8624187108e+05","5.8624187108e+05"
"2020-03-24 08:45:00","5.3875599873e+05","5.3875599873e+05","8.7906345666e+05","8.7906345666e+05"
"2020-03-24 08:50:00","5.6247804269e+05","5.6247804269e+05","8.4898902281e+05","8.4898902281e+05"
"2020-03-24 08:55:00","5.6211832142e+05","5.6211832142e+05","1.8550495042e+06","1.8550495042e+06"
"2020-03-24 09:00:00","5.5383855704e+05","5.5383855704e+05","5.9474472601e+05","5.9474472601e+05"
"2020-03-24 09:05:00","5.8975602823e+05","5.8975602823e+05","3.6375755839e+06","3.6375755839e+06"
"2020-03-24 09:10:00","5.2817926745e+05","5.2817926745e+05","6.0955107538e+05","6.0955107538e+05"
"2020-03-24 09:15:00","5.4629802337e+05","5.4629802337e+05","5.9212251690e+05","5.9212251690e+05"
"2020-03-24 09:20:00","5.4319808524e+05","5.4319808524e+05","9.3722160638e+05","9.3722160638e+05"
"2020-03-24 09:25:00","8.7004651004e+05","8.7004651004e+05","1.8045896945e+06","1.8045896945e+06"
"2020-03-24 09:30:00","1.4600450733e+06","1.4600450733e+06","7.5963220679e+05","7.5963220679e+05"
"2020-03-24 09:35:00","5.4101928353e+05","5.4101928353e+05","5.6795817004e+05","5.6795817004e+05"
"2020-03-24 09:40:00","9.1693932860e+05","9.1693932860e+05","5.7752453152e+05","5.7752453152e+05"
"2020-03-24 09:45:00","6.8426347682e+05","6.8426347682e+05","6.9248219399e+05","6.9248219399e+05"
"2020-03-24 09:50:00","1.1127598876e+06","1.1127598876e+06","8.3758548889e+05","8.3758548889e+05"
"2020-03-24 09:55:00","5.8682749244e+05","5.8682749244e+05","1.8241224080e+06","1.8241224080e+06"
"2020-03-24 10:00:00","6.5225869813e+05","6.5225869813e+05","6.1519559573e+05","6.1519559573e+05"
"2020-03-24 10:05:00","6.1822109404e+05","6.1822109404e+05","3.6361093792e+06","3.6361093792e+06"
"2020-03-24 10:10:00","5.7246015307e+05","5.7246015307e+05","6.4918514987e+05","6.4918514987e+05"
"2020-03-24 10:15:00","5.9642230665e+05","5.9642230665e+05","5.6943254577e+05","5.6943254577e+05"
"2020-03-24 10:20:00","7.2629034962e+05","7.2629034962e+05","9.0009857703e+05","9.0009857703e+05"
"2020-03-24 10:25:00","5.7503651777e+05","5.7503651777e+05","1.8513898592e+06","1.8513898592e+06"
"2020-03-24 10:30:00","5.7438770260e+05","5.7438770260e+05","5.9956577465e+05","5.9956577465e+05"
"2020-03-24 10:35:00","5.6239522654e+05","5.6239522654e+05","5.7634422621e+05","5.7634422621e+05"
"2020-03-24 10:40:00","5.7193866749e+05","5.7193866749e+05","1.4381352228e+06","1.4381352228e+06"
"2020-03-24 10:45:00","5.5917404693e+05","5.5917404693e+05","5.9752352249e+05","5.9752352249e+05"
"2020-03-24 10:50:00","5.4225972370e+05","5.4225972370e+05","1.0165738056e+06","1.0165738056e+06"
"2020-03-24 10:55:00","9.3887392414e+05","9.3887392414e+05","1.6820007166e+06","1.6820007166e+06"
"2020-03-24 11:00:00","9.1325073936e+05","9.1325073936e+05","5.8506183821e+05","5.8506183821e+05"
"2020-03-24 11:05:00","9.0736524259e+05","9.0736524259e+05","3.5890911068e+06","3.5890911068e+06"
"2020-03-24 11:10:00","8.9815996117e+05","8.9815996117e+05","5.5095178503e+05","5.5095178503e+05"
"2020-03-24 11:15:00","8.9381924097e+05","8.9381924097e+05","5.6103058501e+05","5.6103058501e+05"
"2020-03-24 11:20:00","8.9824220045e+05","8.9824220045e+05","7.9331734447e+05","7.9331734447e+05"
"2020-03-24 11:25:00","8.3746095085e+05","8.3746095085e+05","1.8874652275e+06","1.8874652275e+06"
"2020-03-24 11:30:00","9.3156008254e+05","9.3156008254e+05","5.5687919586e+05","5.5687919586e+05"
"2020-03-24 11:35:00","8.4338006658e+05","8.4338006658e+05","8.7339563389e+05","8.7339563389e+05"
"2020-03-24 11:40:00","8.2183616859e+07","8.2183616859e+07","1.5926404732e+06","1.5926404732e+06"
"2020-03-24 11:45:00","1.2381665801e+06","1.2381665801e+06","5.7941848364e+05","5.7941848364e+05"
"2020-03-24 11:50:00","1.9237500932e+06","1.9237500932e+06","8.6481517959e+05","8.6481517959e+05"
"2020-03-24 11:55:00","1.0496839246e+06","1.0496839246e+06","1.8327916098e+06","1.8327916098e+06"
"2020-03-24 12:00:00","9.5282661293e+07","9.5282661293e+07","9.0657531585e+07","9.0657531585e+07"
"2020-03-24 12:05:00","1.3885435359e+06","1.3885435359e+06","4.2458187278e+06","4.2458187278e+06"
"2020-03-24 12:10:00","5.2844428586e+05","5.2844428586e+05","5.6509732546e+05","5.6509732546e+05"
"2020-03-24 12:15:00","5.7019118573e+05","5.7019118573e+05","2.0893662911e+06","2.0893662911e+06"
"2020-03-24 12:20:00","5.5015868107e+05","5.5015868107e+05","9.4748502382e+05","9.4748502382e+05"
"2020-03-24 12:25:00","5.5039838276e+05","5.5039838276e+05","2.0241807300e+06","2.0241807300e+06"
"2020-03-24 12:30:00","5.7836344899e+05","5.7836344899e+05","6.1804989871e+05","6.1804989871e+05"
"2020-03-24 12:35:00","5.4831364694e+05","5.4831364694e+05","7.5415141094e+05","7.5415141094e+05"
"2020-03-24 12:40:00","5.3297963877e+05","5.3297963877e+05","5.5733770371e+05","5.5733770371e+05"
"2020-03-24 12:45:00","5.3917251423e+05","5.3917251423e+05","7.0387838568e+05","7.0387838568e+05"
"2020-03-24 12:50:00","9.8581083534e+05","9.8581083534e+05","1.0628036778e+06","1.0628036778e+06"
"2020-03-24 12:55:00","6.8008587540e+05","6.8008587540e+05","2.1115353494e+06","2.1115353494e+06"
"2020-03-24 13:00:00","5.7445373054e+05","5.7445373054e+05","6.9729899477e+05","6.9729899477e+05"
"2020-03-24 13:05:00","5.7368133425e+05","5.7368133425e+05","3.8325524830e+06","3.8325524830e+06"
"2020-03-24 13:10:00","5.4398242752e+05","5.4398242752e+05","6.5691388426e+05","6.5691388426e+05"
"2020-03-24 13:15:00","5.4042566586e+05","5.4042566586e+05","5.5779648684e+05","5.5779648684e+05"
"2020-03-24 13:20:00","5.6362143789e+05","5.6362143789e+05","2.0844709339e+06","2.0844709339e+06"
"2020-03-24 13:25:00","6.0129700116e+05","6.0129700116e+05","1.7797625483e+06","1.7797625483e+06"
"2020-03-24 13:30:00","1.8929964794e+07","1.8929964794e+07","5.8300655794e+05","5.8300655794e+05"
"2020-03-24 13:35:00","2.4916523082e+07","2.4916523082e+07","5.5449533779e+05","5.5449533779e+05"
"2020-03-24 13:40:00","2.8845103248e+07","2.8845103248e+07","5.7289627964e+05","5.7289627964e+05"
"2020-03-24 13:45:00","3.1902921931e+07","3.1902921931e+07","1.0239369179e+06","1.0239369179e+06"
"2020-03-24 13:50:00","3.6315279155e+07","3.6315279155e+07","9.1506578933e+05","9.1506578933e+05"
"2020-03-24 13:55:00","2.3446716184e+07","2.3446716184e+07","1.8696698743e+06","1.8696698743e+06"
"2020-03-24 14:00:00","6.9770745102e+05","6.9770745102e+05","5.8316478773e+05","5.8316478773e+05"
"2020-03-24 14:05:00","5.8258560498e+05","5.8258560498e+05","3.6321416843e+06","3.6321416843e+06"
"2020-03-24 14:10:00","5.4549189653e+05","5.4549189653e+05","7.3642356907e+05","7.3642356907e+05"
"2020-03-24 14:15:00","5.5360604729e+05","5.5360604729e+05","5.8399416658e+05","5.8399416658e+05"
"2020-03-24 14:20:00","5.6199129991e+05","5.6199129991e+05","8.9145698684e+05","8.9145698684e+05"
"2020-03-24 14:25:00","5.7187259111e+05","5.7187259111e+05","1.8301184942e+06","1.8301184942e+06"
"2020-03-24 14:30:00","2.2342953230e+06","2.2342953230e+06","5.9602419236e+05","5.9602419236e+05"
"2020-03-24 14:35:00","2.9742624213e+06","2.9742624213e+06","7.5316088884e+07","7.5316088884e+07"
"2020-03-24 14:40:00","7.2588344970e+05","7.2588344970e+05","8.8459991366e+05","8.8459991366e+05"
"2020-03-24 14:45:00","5.5428032152e+05","5.5428032152e+05","6.4925158516e+05","6.4925158516e+05"
"2020-03-24 14:50:00","5.5798359573e+05","5.5798359573e+05","8.4358531431e+05","8.4358531431e+05"
"2020-03-24 14:55:00","5.9490890222e+05","5.9490890222e+05","3.0531987815e+06","3.0531987815e+06"
"2020-03-24 15:00:00","5.5856944409e+05","5.5856944409e+05","6.2332778133e+05","6.2332778133e+05"
"2020-03-24 15:05:00","2.1058698389e+06","2.1058698389e+06","3.6309416226e+06","3.6309416226e+06"
"2020-03-24 15:10:00","2.8947850240e+07","2.8947850240e+07","9.0618339236e+05","9.0618339236e+05"
"2020-03-24 15:15:00","2.3769897170e+07","2.3769897170e+07","6.1518263723e+05","6.1518263723e+05"
"2020-03-24 15:20:00","6.6168933327e+05","6.6168933327e+05","9.4574615197e+05","9.4574615197e+05"
"2020-03-24 15:25:00","5.7623843865e+05","5.7623843865e+05","1.8280474954e+06","1.8280474954e+06"
"2020-03-24 15:30:00","1.3177924133e+06","1.3177924133e+06","5.8694805401e+05","5.8694805401e+05"
"2020-03-24 15:35:00","2.3799818614e+07","2.3799818614e+07","5.6079425760e+05","5.6079425760e+05"
"2020-03-24 15:40:00","2.3414260404e+07","2.3414260404e+07","8.4395854061e+05","8.4395854061e+05"
"2020-03-24 15:45:00","8.9896083494e+06","8.9896083494e+06","6.0630070785e+05","6.0630070785e+05"
"2020-03-24 15:50:00","6.1602740942e+05","6.1602740942e+05","7.9994643855e+05","7.9994643855e+05"
"2020-03-24 15:55:00","2.4196447266e+07","2.4196447266e+07","1.8831614788e+06","1.8831614788e+06"
"2020-03-24 16:00:00","6.9354663941e+05","6.9354663941e+05","5.6182940525e+05","5.6182940525e+05"
"2020-03-24 16:05:00","5.6229320000e+05","5.6229320000e+05","3.6040196825e+06","3.6040196825e+06"
"2020-03-24 16:10:00","5.3493382347e+05","5.3493382347e+05","5.7759262098e+05","5.7759262098e+05"
"2020-03-24 16:15:00","5.1512148074e+05","5.1512148074e+05","5.1896438351e+05","5.1896438351e+05"
"2020-03-24 16:20:00","9.0500262575e+07","9.0500262575e+07","1.0812490640e+06","1.0812490640e+06"
"2020-03-24 16:25:00","1.1528118133e+06","1.1528118133e+06","1.8207641054e+06","1.8207641054e+06"
"2020-03-24 16:30:00","5.4341681461e+05","5.4341681461e+05","5.6647364988e+05","5.6647364988e+05"
"2020-03-24 16:35:00","1.3616867392e+06","1.3616867392e+06","5.7157203886e+05","5.7157203886e+05"
"2020-03-24 16:40:00","5.4640614370e+05","5.4640614370e+05","5.5377555633e+05","5.5377555633e+05"
"2020-03-24 16:45:00","7.7601634794e+07","7.7601634794e+07","5.9213072336e+05","5.9213072336e+05"
"2020-03-24 16:50:00","6.0490367903e+07","6.0490367903e+07","1.0596394346e+06","1.0596394346e+06"
"2020-03-24 16:55:00","1.9054606434e+07","1.9054606434e+07","2.5172471700e+06","2.5172471700e+06"
"2020-03-24 17:00:00","6.6600376640e+05","6.6600376640e+05","6.5300886027e+05","6.5300886027e+05"
"2020-03-24 17:05:00","5.6273245547e+05","5.6273245547e+05","3.5862521660e+06","3.5862521660e+06"
"2020-03-24 17:10:00","5.6717394809e+05","5.6717394809e+05","2.5439546142e+06","2.5439546142e+06"
"2020-03-24 17:15:00","5.8658437653e+05","5.8658437653e+05","8.4328689191e+05","8.4328689191e+05"
"2020-03-24 17:20:00","5.4818453671e+05","5.4818453671e+05","8.8870039591e+05","8.8870039591e+05"
"2020-03-24 17:25:00","1.0189587328e+06","1.0189587328e+06","2.5641945636e+06","2.5641945636e+06"
"2020-03-24 17:30:00","5.3892957788e+05","5.3892957788e+05","6.2569908092e+05","6.2569908092e+05"
"2020-03-24 17:35:00","5.5306509419e+05","5.5306509419e+05","5.6492406816e+05","5.6492406816e+05"
"2020-03-24 17:40:00","6.5271578082e+05","6.5271578082e+05","1.0532036394e+07","1.0532036394e+07"
"2020-03-24 17:45:00","8.7869365927e+05","8.7869365927e+05","1.0434923682e+08","1.0434923682e+08"
"2020-03-24 17:50:00","3.6633810735e+07","3.6633810735e+07","1.9697450756e+07","1.9697450756e+07"
"2020-03-24 17:55:00","5.4873007979e+07","5.4873007979e+07","2.2591020984e+07","2.2591020984e+07"
"2020-03-24 18:00:00","8.0485241108e+05","8.0485241108e+05","1.0841801423e+07","1.0841801423e+07"
"2020-03-24 18:05:00","5.6227294146e+05","5.6227294146e+05","3.6722691791e+06","3.6722691791e+06"
"2020-03-24 18:10:00","5.3839673067e+05","5.3839673067e+05","5.8226259354e+05","5.8226259354e+05"
"2020-03-24 18:15:00","1.4114202489e+06","1.4114202489e+06","5.9919287891e+05","5.9919287891e+05"
"2020-03-24 18:20:00","9.1788301909e+07","9.1788301909e+07","1.0658029056e+06","1.0658029056e+06"
"2020-03-24 18:25:00","1.2950703973e+06","1.2950703973e+06","1.8526483181e+06","1.8526483181e+06"
