"Title:","mx1.ham.de - Traffic - LAG INFRASTRUCTURE BACKBONE TAL SRF9930557 | ham-tal"
"Vertical Label:","bits per second"
"Start Date:","2020-03-23 22:05:00"
"End Date:","2020-03-25 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","20497"
"Host ID:","231"
"Nth Percentile:","11766022051.2","|95:bits:0:current:2|"
"Nth Percentile:","15720064825.6","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-24 00:10:00","1.4840424970e+09","1.4840424970e+09","2.7857610988e+09","2.7857610988e+09"
"2020-03-24 00:15:00","1.0987874086e+09","1.0987874086e+09","2.9930149189e+09","2.9930149189e+09"
"2020-03-24 00:20:00","1.3324791399e+09","1.3324791399e+09","3.1174836387e+09","3.1174836387e+09"
"2020-03-24 00:25:00","1.1387753524e+09","1.1387753524e+09","4.7894319774e+09","4.7894319774e+09"
"2020-03-24 00:30:00","1.0945791241e+09","1.0945791241e+09","4.6991982397e+09","4.6991982397e+09"
"2020-03-24 00:35:00","1.2900247463e+09","1.2900247463e+09","4.7599145860e+09","4.7599145860e+09"
"2020-03-24 00:40:00","9.0744088603e+08","9.0744088603e+08","4.9125264192e+09","4.9125264192e+09"
"2020-03-24 00:45:00","6.6087024986e+08","6.6087024986e+08","4.8030309417e+09","4.8030309417e+09"
"2020-03-24 00:50:00","7.5155312672e+08","7.5155312672e+08","5.5949640385e+09","5.5949640385e+09"
"2020-03-24 00:55:00","1.1627971062e+09","1.1627971062e+09","2.7947356539e+09","2.7947356539e+09"
"2020-03-24 01:00:00","1.4970348457e+09","1.4970348457e+09","3.9722868236e+09","3.9722868236e+09"
"2020-03-24 01:05:00","1.9529247349e+09","1.9529247349e+09","5.0795325717e+09","5.0795325717e+09"
"2020-03-24 01:10:00","1.8101639953e+09","1.8101639953e+09","2.5027351398e+09","2.5027351398e+09"
"2020-03-24 01:15:00","1.3508818719e+09","1.3508818719e+09","2.5856067692e+09","2.5856067692e+09"
"2020-03-24 01:20:00","1.1708557548e+09","1.1708557548e+09","7.1937333687e+09","7.1937333687e+09"
"2020-03-24 01:25:00","1.2989032198e+09","1.2989032198e+09","4.6088465406e+09","4.6088465406e+09"
"2020-03-24 01:30:00","1.2235749334e+09","1.2235749334e+09","4.7251113718e+09","4.7251113718e+09"
"2020-03-24 01:35:00","1.3530466716e+09","1.3530466716e+09","4.6251971258e+09","4.6251971258e+09"
"2020-03-24 01:40:00","1.3762379566e+09","1.3762379566e+09","2.6592453605e+09","2.6592453605e+09"
"2020-03-24 01:45:00","1.1977483889e+09","1.1977483889e+09","2.4159019646e+09","2.4159019646e+09"
"2020-03-24 01:50:00","1.1509458998e+09","1.1509458998e+09","6.3599844533e+09","6.3599844533e+09"
"2020-03-24 01:55:00","7.9070696406e+08","7.9070696406e+08","2.1668958957e+09","2.1668958957e+09"
"2020-03-24 02:00:00","9.7358706567e+08","9.7358706567e+08","2.1086476683e+09","2.1086476683e+09"
"2020-03-24 02:05:00","1.4441437455e+09","1.4441437455e+09","1.9085736787e+09","1.9085736787e+09"
"2020-03-24 02:10:00","1.1951315030e+09","1.1951315030e+09","2.2985175052e+09","2.2985175052e+09"
"2020-03-24 02:15:00","1.0310529673e+09","1.0310529673e+09","1.8961607104e+09","1.8961607104e+09"
"2020-03-24 02:20:00","9.5131981186e+08","9.5131981186e+08","1.5398042299e+09","1.5398042299e+09"
"2020-03-24 02:25:00","2.9432224285e+09","2.9432224285e+09","1.7437740708e+09","1.7437740708e+09"
"2020-03-24 02:30:00","3.5018379362e+09","3.5018379362e+09","1.4489110739e+09","1.4489110739e+09"
"2020-03-24 02:35:00","4.0311573400e+09","4.0311573400e+09","2.9657603832e+09","2.9657603832e+09"
"2020-03-24 02:40:00","3.9257702544e+09","3.9257702544e+09","8.2207212633e+09","8.2207212633e+09"
"2020-03-24 02:45:00","3.8261635991e+09","3.8261635991e+09","7.9151672965e+09","7.9151672965e+09"
"2020-03-24 02:50:00","4.2508116539e+09","4.2508116539e+09","5.9981450360e+09","5.9981450360e+09"
"2020-03-24 02:55:00","2.6954920296e+09","2.6954920296e+09","1.6116775060e+09","1.6116775060e+09"
"2020-03-24 03:00:00","2.9511724313e+09","2.9511724313e+09","1.1756223789e+09","1.1756223789e+09"
"2020-03-24 03:05:00","3.2339894307e+09","3.2339894307e+09","1.2960621876e+09","1.2960621876e+09"
"2020-03-24 03:10:00","3.5272917641e+09","3.5272917641e+09","3.2615698109e+09","3.2615698109e+09"
"2020-03-24 03:15:00","3.1117967074e+09","3.1117967074e+09","1.0900001953e+09","1.0900001953e+09"
"2020-03-24 03:20:00","3.1551603282e+09","3.1551603282e+09","9.9264902289e+08","9.9264902289e+08"
"2020-03-24 03:25:00","2.4689872629e+09","2.4689872629e+09","1.1493411523e+09","1.1493411523e+09"
"2020-03-24 03:30:00","1.8912805779e+09","1.8912805779e+09","1.0944267419e+09","1.0944267419e+09"
"2020-03-24 03:35:00","2.3129807838e+09","2.3129807838e+09","9.6259379587e+08","9.6259379587e+08"
"2020-03-24 03:40:00","2.3999640752e+09","2.3999640752e+09","8.4422248086e+08","8.4422248086e+08"
"2020-03-24 03:45:00","2.0971172361e+09","2.0971172361e+09","1.6563570748e+09","1.6563570748e+09"
"2020-03-24 03:50:00","1.9305025297e+09","1.9305025297e+09","9.8797269615e+08","9.8797269615e+08"
"2020-03-24 03:55:00","1.5593633515e+09","1.5593633515e+09","9.6361148396e+08","9.6361148396e+08"
"2020-03-24 04:00:00","1.2074155361e+09","1.2074155361e+09","8.1487680637e+08","8.1487680637e+08"
"2020-03-24 04:05:00","1.9857389798e+09","1.9857389798e+09","1.1181824339e+09","1.1181824339e+09"
"2020-03-24 04:10:00","1.8328631790e+09","1.8328631790e+09","2.2922064888e+09","2.2922064888e+09"
"2020-03-24 04:15:00","1.6721858172e+09","1.6721858172e+09","2.3767946843e+09","2.3767946843e+09"
"2020-03-24 04:20:00","1.8626856310e+09","1.8626856310e+09","1.6625777545e+09","1.6625777545e+09"
"2020-03-24 04:25:00","1.7572819004e+09","1.7572819004e+09","2.4405194294e+09","2.4405194294e+09"
"2020-03-24 04:30:00","1.9435561616e+09","1.9435561616e+09","4.1527748609e+09","4.1527748609e+09"
"2020-03-24 04:35:00","1.4196094496e+09","1.4196094496e+09","1.4218493827e+09","1.4218493827e+09"
"2020-03-24 04:40:00","1.3145797976e+09","1.3145797976e+09","1.0028570505e+09","1.0028570505e+09"
"2020-03-24 04:45:00","1.3425421807e+09","1.3425421807e+09","2.4275443306e+09","2.4275443306e+09"
"2020-03-24 04:50:00","1.1086178390e+09","1.1086178390e+09","6.5964096623e+09","6.5964096623e+09"
"2020-03-24 04:55:00","1.0672972896e+09","1.0672972896e+09","1.3495498932e+09","1.3495498932e+09"
"2020-03-24 05:00:00","9.3704414147e+08","9.3704414147e+08","1.0295205403e+09","1.0295205403e+09"
"2020-03-24 05:05:00","5.9397309677e+08","5.9397309677e+08","1.1350080031e+09","1.1350080031e+09"
"2020-03-24 05:10:00","6.7851471239e+08","6.7851471239e+08","1.0506899341e+09","1.0506899341e+09"
"2020-03-24 05:15:00","5.0518475376e+08","5.0518475376e+08","9.0167861911e+08","9.0167861911e+08"
"2020-03-24 05:20:00","4.7190204147e+08","4.7190204147e+08","1.1165317014e+09","1.1165317014e+09"
"2020-03-24 05:25:00","3.1138152663e+08","3.1138152663e+08","2.0721820345e+09","2.0721820345e+09"
"2020-03-24 05:30:00","2.3097005343e+08","2.3097005343e+08","1.4524613119e+09","1.4524613119e+09"
"2020-03-24 05:35:00","2.6559206879e+08","2.6559206879e+08","1.4227784426e+09","1.4227784426e+09"
"2020-03-24 05:40:00","4.5836452140e+08","4.5836452140e+08","1.3554083359e+09","1.3554083359e+09"
"2020-03-24 05:45:00","3.0386275303e+08","3.0386275303e+08","2.2630968557e+09","2.2630968557e+09"
"2020-03-24 05:50:00","4.9215989012e+08","4.9215989012e+08","4.9825039744e+09","4.9825039744e+09"
"2020-03-24 05:55:00","3.0490013443e+08","3.0490013443e+08","6.2067929569e+09","6.2067929569e+09"
"2020-03-24 06:00:00","6.1519013890e+08","6.1519013890e+08","5.7374847141e+09","5.7374847141e+09"
"2020-03-24 06:05:00","6.0572787123e+08","6.0572787123e+08","5.8838076227e+09","5.8838076227e+09"
"2020-03-24 06:10:00","6.6678775545e+08","6.6678775545e+08","5.0674151651e+09","5.0674151651e+09"
"2020-03-24 06:15:00","4.0114573635e+08","4.0114573635e+08","5.2859511683e+09","5.2859511683e+09"
"2020-03-24 06:20:00","3.2278013086e+08","3.2278013086e+08","5.6122625968e+09","5.6122625968e+09"
"2020-03-24 06:25:00","5.6177815399e+08","5.6177815399e+08","5.7526556505e+09","5.7526556505e+09"
"2020-03-24 06:30:00","4.7814862467e+08","4.7814862467e+08","5.6111739874e+09","5.6111739874e+09"
"2020-03-24 06:35:00","4.6483117772e+08","4.6483117772e+08","5.2496648867e+09","5.2496648867e+09"
"2020-03-24 06:40:00","4.3127209195e+08","4.3127209195e+08","5.2563003929e+09","5.2563003929e+09"
"2020-03-24 06:45:00","2.8261095686e+08","2.8261095686e+08","5.3512008214e+09","5.3512008214e+09"
"2020-03-24 06:50:00","2.8604984076e+08","2.8604984076e+08","5.2367049542e+09","5.2367049542e+09"
"2020-03-24 06:55:00","3.7778173942e+08","3.7778173942e+08","4.9339390266e+09","4.9339390266e+09"
"2020-03-24 07:00:00","1.4329006029e+09","1.4329006029e+09","4.6068073887e+09","4.6068073887e+09"
"2020-03-24 07:05:00","1.8869382772e+09","1.8869382772e+09","5.6013318715e+09","5.6013318715e+09"
"2020-03-24 07:10:00","1.9382267021e+09","1.9382267021e+09","6.3901672202e+09","6.3901672202e+09"
"2020-03-24 07:15:00","1.3014130579e+09","1.3014130579e+09","5.8012858927e+09","5.8012858927e+09"
"2020-03-24 07:20:00","8.6822693730e+08","8.6822693730e+08","6.5762116642e+09","6.5762116642e+09"
"2020-03-24 07:25:00","5.0019324417e+08","5.0019324417e+08","7.6052741136e+09","7.6052741136e+09"
"2020-03-24 07:30:00","3.9650194412e+08","3.9650194412e+08","5.2482084394e+09","5.2482084394e+09"
"2020-03-24 07:35:00","3.8467582806e+08","3.8467582806e+08","3.4972617568e+09","3.4972617568e+09"
"2020-03-24 07:40:00","5.2891724399e+08","5.2891724399e+08","3.5912883567e+09","3.5912883567e+09"
"2020-03-24 07:45:00","7.3644285017e+08","7.3644285017e+08","4.0092500759e+09","4.0092500759e+09"
"2020-03-24 07:50:00","8.4074861843e+08","8.4074861843e+08","3.4867019666e+09","3.4867019666e+09"
"2020-03-24 07:55:00","6.7219730524e+08","6.7219730524e+08","3.5397737014e+09","3.5397737014e+09"
"2020-03-24 08:00:00","8.4470028649e+08","8.4470028649e+08","4.3283859373e+09","4.3283859373e+09"
"2020-03-24 08:05:00","9.0394449299e+08","9.0394449299e+08","4.0990582805e+09","4.0990582805e+09"
"2020-03-24 08:10:00","5.1060142928e+09","5.1060142928e+09","4.0790251424e+09","4.0790251424e+09"
"2020-03-24 08:15:00","9.1891872477e+09","9.1891872477e+09","3.9366077095e+09","3.9366077095e+09"
"2020-03-24 08:20:00","9.7108815885e+09","9.7108815885e+09","3.5873543720e+09","3.5873543720e+09"
"2020-03-24 08:25:00","6.5140317639e+09","6.5140317639e+09","3.4898838727e+09","3.4898838727e+09"
"2020-03-24 08:30:00","3.3752151603e+09","3.3752151603e+09","3.6784654038e+09","3.6784654038e+09"
"2020-03-24 08:35:00","1.4764575371e+09","1.4764575371e+09","3.5313815050e+09","3.5313815050e+09"
"2020-03-24 08:40:00","1.3405670110e+09","1.3405670110e+09","3.6650690220e+09","3.6650690220e+09"
"2020-03-24 08:45:00","1.2095619661e+09","1.2095619661e+09","4.0311562332e+09","4.0311562332e+09"
"2020-03-24 08:50:00","1.9288782973e+09","1.9288782973e+09","4.7662076799e+09","4.7662076799e+09"
"2020-03-24 08:55:00","1.4754079889e+09","1.4754079889e+09","4.3384844371e+09","4.3384844371e+09"
"2020-03-24 09:00:00","4.6622715313e+09","4.6622715313e+09","4.5382463224e+09","4.5382463224e+09"
"2020-03-24 09:05:00","1.1840705208e+10","1.1840705208e+10","4.8465744969e+09","4.8465744969e+09"
"2020-03-24 09:10:00","1.4642368192e+10","1.4642368192e+10","4.8465829879e+09","4.8465829879e+09"
"2020-03-24 09:15:00","1.2258767103e+10","1.2258767103e+10","5.2136390818e+09","5.2136390818e+09"
"2020-03-24 09:20:00","1.1766022051e+10","1.1766022051e+10","5.7009184719e+09","5.7009184719e+09"
"2020-03-24 09:25:00","1.2394063704e+10","1.2394063704e+10","5.0169059144e+09","5.0169059144e+09"
"2020-03-24 09:30:00","9.7805415569e+09","9.7805415569e+09","4.9517767176e+09","4.9517767176e+09"
"2020-03-24 09:35:00","7.6439921975e+09","7.6439921975e+09","5.2057877457e+09","5.2057877457e+09"
"2020-03-24 09:40:00","8.8513003092e+09","8.8513003092e+09","8.0167129921e+09","8.0167129921e+09"
"2020-03-24 09:45:00","9.7860719949e+09","9.7860719949e+09","7.2960721713e+09","7.2960721713e+09"
"2020-03-24 09:50:00","7.5276245269e+09","7.5276245269e+09","5.0344382584e+09","5.0344382584e+09"
"2020-03-24 09:55:00","7.2196435240e+09","7.2196435240e+09","5.9103253849e+09","5.9103253849e+09"
"2020-03-24 10:00:00","8.9340429630e+09","8.9340429630e+09","5.2161983855e+09","5.2161983855e+09"
"2020-03-24 10:05:00","1.1849590987e+10","1.1849590987e+10","6.0199092208e+09","6.0199092208e+09"
"2020-03-24 10:10:00","1.2809884368e+10","1.2809884368e+10","4.8583733412e+09","4.8583733412e+09"
"2020-03-24 10:15:00","1.4263840768e+10","1.4263840768e+10","5.1279015075e+09","5.1279015075e+09"
"2020-03-24 10:20:00","1.3259046611e+10","1.3259046611e+10","5.0184844043e+09","5.0184844043e+09"
"2020-03-24 10:25:00","1.3805918379e+10","1.3805918379e+10","5.1639003496e+09","5.1639003496e+09"
"2020-03-24 10:30:00","1.2958198663e+10","1.2958198663e+10","5.5996544612e+09","5.5996544612e+09"
"2020-03-24 10:35:00","1.2942021697e+10","1.2942021697e+10","5.5184783800e+09","5.5184783800e+09"
"2020-03-24 10:40:00","1.2474189348e+10","1.2474189348e+10","5.6447018056e+09","5.6447018056e+09"
"2020-03-24 10:45:00","1.3601721309e+10","1.3601721309e+10","5.8005056439e+09","5.8005056439e+09"
"2020-03-24 10:50:00","1.2578981700e+10","1.2578981700e+10","8.0546575985e+09","8.0546575985e+09"
"2020-03-24 10:55:00","1.2591244555e+10","1.2591244555e+10","8.4644488176e+09","8.4644488176e+09"
"2020-03-24 11:00:00","9.9806135761e+09","9.9806135761e+09","1.0158686977e+10","1.0158686977e+10"
"2020-03-24 11:05:00","9.1965803056e+09","9.1965803056e+09","9.7982220555e+09","9.7982220555e+09"
"2020-03-24 11:10:00","9.8392300273e+09","9.8392300273e+09","8.9278202907e+09","8.9278202907e+09"
"2020-03-24 11:15:00","1.1388286892e+10","1.1388286892e+10","8.4146092689e+09","8.4146092689e+09"
"2020-03-24 11:20:00","7.9872585198e+09","7.9872585198e+09","8.1203299206e+09","8.1203299206e+09"
"2020-03-24 11:25:00","2.0021099651e+09","2.0021099651e+09","8.2022515467e+09","8.2022515467e+09"
"2020-03-24 11:30:00","1.7949798273e+09","1.7949798273e+09","8.0583753896e+09","8.0583753896e+09"
"2020-03-24 11:35:00","1.4849521964e+09","1.4849521964e+09","8.3001394449e+09","8.3001394449e+09"
"2020-03-24 11:40:00","1.3841284380e+09","1.3841284380e+09","1.0144671537e+10","1.0144671537e+10"
"2020-03-24 11:45:00","1.4522976232e+09","1.4522976232e+09","8.8315770584e+09","8.8315770584e+09"
"2020-03-24 11:50:00","1.6874887643e+09","1.6874887643e+09","8.9541359401e+09","8.9541359401e+09"
"2020-03-24 11:55:00","1.6896903573e+09","1.6896903573e+09","7.9454236287e+09","7.9454236287e+09"
"2020-03-24 12:00:00","1.9253300982e+09","1.9253300982e+09","7.5340909377e+09","7.5340909377e+09"
"2020-03-24 12:05:00","1.7003724777e+09","1.7003724777e+09","8.7709910781e+09","8.7709910781e+09"
"2020-03-24 12:10:00","9.8197583356e+08","9.8197583356e+08","7.8577912043e+09","7.8577912043e+09"
"2020-03-24 12:15:00","8.7381647288e+08","8.7381647288e+08","7.7611461278e+09","7.7611461278e+09"
"2020-03-24 12:20:00","1.0536529242e+09","1.0536529242e+09","8.8809109044e+09","8.8809109044e+09"
"2020-03-24 12:25:00","1.0864234937e+09","1.0864234937e+09","9.6948583785e+09","9.6948583785e+09"
"2020-03-24 12:30:00","1.0593841289e+09","1.0593841289e+09","9.9185783512e+09","9.9185783512e+09"
"2020-03-24 12:35:00","1.5144542801e+09","1.5144542801e+09","8.9780478833e+09","8.9780478833e+09"
"2020-03-24 12:40:00","1.8287895121e+09","1.8287895121e+09","9.2508216710e+09","9.2508216710e+09"
"2020-03-24 12:45:00","1.2322763451e+09","1.2322763451e+09","8.5975484439e+09","8.5975484439e+09"
"2020-03-24 12:50:00","1.1049590808e+09","1.1049590808e+09","8.6045667323e+09","8.6045667323e+09"
"2020-03-24 12:55:00","1.0437646019e+09","1.0437646019e+09","8.6090913404e+09","8.6090913404e+09"
"2020-03-24 13:00:00","1.8517166241e+09","1.8517166241e+09","9.3052290714e+09","9.3052290714e+09"
"2020-03-24 13:05:00","1.8899101527e+09","1.8899101527e+09","9.2756783393e+09","9.2756783393e+09"
"2020-03-24 13:10:00","1.4512081868e+09","1.4512081868e+09","9.6423454574e+09","9.6423454574e+09"
"2020-03-24 13:15:00","2.3217364113e+09","2.3217364113e+09","8.9709253069e+09","8.9709253069e+09"
"2020-03-24 13:20:00","2.1980705510e+09","2.1980705510e+09","8.5749630419e+09","8.5749630419e+09"
"2020-03-24 13:25:00","1.7137316936e+09","1.7137316936e+09","8.7214914731e+09","8.7214914731e+09"
"2020-03-24 13:30:00","1.2918847195e+09","1.2918847195e+09","8.5020877355e+09","8.5020877355e+09"
"2020-03-24 13:35:00","1.2680096680e+09","1.2680096680e+09","8.1038205521e+09","8.1038205521e+09"
"2020-03-24 13:40:00","1.2197037550e+09","1.2197037550e+09","7.7532810745e+09","7.7532810745e+09"
"2020-03-24 13:45:00","2.1419519781e+09","2.1419519781e+09","8.0280397541e+09","8.0280397541e+09"
"2020-03-24 13:50:00","2.6528712702e+09","2.6528712702e+09","1.4735359093e+10","1.4735359093e+10"
"2020-03-24 13:55:00","1.4091800827e+09","1.4091800827e+09","1.3346706516e+10","1.3346706516e+10"
"2020-03-24 14:00:00","1.4924806751e+09","1.4924806751e+09","1.3574889110e+10","1.3574889110e+10"
"2020-03-24 14:05:00","1.0257180623e+09","1.0257180623e+09","1.3218713213e+10","1.3218713213e+10"
"2020-03-24 14:10:00","1.7130430211e+09","1.7130430211e+09","1.3457160763e+10","1.3457160763e+10"
"2020-03-24 14:15:00","2.1755156494e+09","2.1755156494e+09","1.3482310146e+10","1.3482310146e+10"
"2020-03-24 14:20:00","1.9693451034e+09","1.9693451034e+09","1.3102612570e+10","1.3102612570e+10"
"2020-03-24 14:25:00","2.4473206382e+09","2.4473206382e+09","1.3509984759e+10","1.3509984759e+10"
"2020-03-24 14:30:00","2.2334472809e+09","2.2334472809e+09","1.3421769999e+10","1.3421769999e+10"
"2020-03-24 14:35:00","1.7556179678e+09","1.7556179678e+09","1.3938015866e+10","1.3938015866e+10"
"2020-03-24 14:40:00","1.5145434371e+09","1.5145434371e+09","1.2288501884e+10","1.2288501884e+10"
"2020-03-24 14:45:00","1.1659764900e+09","1.1659764900e+09","1.2809306579e+10","1.2809306579e+10"
"2020-03-24 14:50:00","1.1583001381e+09","1.1583001381e+09","1.3520800229e+10","1.3520800229e+10"
"2020-03-24 14:55:00","1.0064793906e+09","1.0064793906e+09","1.4203123975e+10","1.4203123975e+10"
"2020-03-24 15:00:00","1.6503357157e+09","1.6503357157e+09","1.4242487645e+10","1.4242487645e+10"
"2020-03-24 15:05:00","1.2227108896e+09","1.2227108896e+09","1.4587149519e+10","1.4587149519e+10"
"2020-03-24 15:10:00","1.4461246954e+09","1.4461246954e+09","1.3641343939e+10","1.3641343939e+10"
"2020-03-24 15:15:00","3.2921306809e+09","3.2921306809e+09","1.2655636403e+10","1.2655636403e+10"
"2020-03-24 15:20:00","2.9487547999e+09","2.9487547999e+09","9.1144406700e+09","9.1144406700e+09"
"2020-03-24 15:25:00","3.6214673858e+09","3.6214673858e+09","8.4469870528e+09","8.4469870528e+09"
"2020-03-24 15:30:00","4.3571589162e+09","4.3571589162e+09","9.0690981651e+09","9.0690981651e+09"
"2020-03-24 15:35:00","5.2283711497e+09","5.2283711497e+09","9.5516014258e+09","9.5516014258e+09"
"2020-03-24 15:40:00","3.4357743475e+09","3.4357743475e+09","8.6596542334e+09","8.6596542334e+09"
"2020-03-24 15:45:00","1.5719270257e+09","1.5719270257e+09","1.1123707836e+10","1.1123707836e+10"
"2020-03-24 15:50:00","3.7168542520e+09","3.7168542520e+09","7.8376475733e+09","7.8376475733e+09"
"2020-03-24 15:55:00","2.7322307606e+09","2.7322307606e+09","4.1899121670e+09","4.1899121670e+09"
"2020-03-24 16:00:00","1.6314727354e+09","1.6314727354e+09","4.8689517150e+09","4.8689517150e+09"
"2020-03-24 16:05:00","7.0383655053e+08","7.0383655053e+08","4.2904128159e+09","4.2904128159e+09"
"2020-03-24 16:10:00","8.9367170244e+08","8.9367170244e+08","3.9208507768e+09","3.9208507768e+09"
"2020-03-24 16:15:00","2.3727642975e+09","2.3727642975e+09","3.8798470669e+09","3.8798470669e+09"
"2020-03-24 16:20:00","1.8869266007e+09","1.8869266007e+09","4.0356402663e+09","4.0356402663e+09"
"2020-03-24 16:25:00","1.2699968209e+09","1.2699968209e+09","5.1405113270e+09","5.1405113270e+09"
"2020-03-24 16:30:00","1.8826693907e+09","1.8826693907e+09","6.4595484639e+09","6.4595484639e+09"
"2020-03-24 16:35:00","1.4532672427e+09","1.4532672427e+09","3.9372154891e+09","3.9372154891e+09"
"2020-03-24 16:40:00","2.4435225935e+09","2.4435225935e+09","4.7468386573e+09","4.7468386573e+09"
"2020-03-24 16:45:00","3.3513812560e+09","3.3513812560e+09","1.0011178993e+10","1.0011178993e+10"
"2020-03-24 16:50:00","2.1655108000e+09","2.1655108000e+09","1.0848736488e+10","1.0848736488e+10"
"2020-03-24 16:55:00","1.8640723553e+09","1.8640723553e+09","9.7619802588e+09","9.7619802588e+09"
"2020-03-24 17:00:00","1.6683687394e+09","1.6683687394e+09","9.6894760390e+09","9.6894760390e+09"
"2020-03-24 17:05:00","2.0958241873e+09","2.0958241873e+09","1.1576554170e+10","1.1576554170e+10"
"2020-03-24 17:10:00","1.4579607864e+09","1.4579607864e+09","9.6697116265e+09","9.6697116265e+09"
"2020-03-24 17:15:00","1.6454163775e+09","1.6454163775e+09","1.2104523887e+10","1.2104523887e+10"
"2020-03-24 17:20:00","1.6775391756e+09","1.6775391756e+09","1.0743419293e+10","1.0743419293e+10"
"2020-03-24 17:25:00","2.4143312935e+09","2.4143312935e+09","1.0201907737e+10","1.0201907737e+10"
"2020-03-24 17:30:00","2.2366709449e+09","2.2366709449e+09","9.5139748544e+09","9.5139748544e+09"
"2020-03-24 17:35:00","2.1471258621e+09","2.1471258621e+09","8.5143918646e+09","8.5143918646e+09"
"2020-03-24 17:40:00","3.4991238442e+09","3.4991238442e+09","9.1727819400e+09","9.1727819400e+09"
"2020-03-24 17:45:00","1.3042405468e+09","1.3042405468e+09","1.1628602740e+10","1.1628602740e+10"
"2020-03-24 17:50:00","1.5343646147e+09","1.5343646147e+09","1.2138158177e+10","1.2138158177e+10"
"2020-03-24 17:55:00","1.7720910874e+09","1.7720910874e+09","7.7230300474e+09","7.7230300474e+09"
"2020-03-24 18:00:00","1.3577168223e+09","1.3577168223e+09","1.0951278735e+10","1.0951278735e+10"
"2020-03-24 18:05:00","3.4853376583e+09","3.4853376583e+09","1.1061317586e+10","1.1061317586e+10"
"2020-03-24 18:10:00","3.4934147741e+09","3.4934147741e+09","1.1966796133e+10","1.1966796133e+10"
"2020-03-24 18:15:00","4.8501954763e+09","4.8501954763e+09","1.1632933245e+10","1.1632933245e+10"
"2020-03-24 18:20:00","3.5010732841e+09","3.5010732841e+09","1.4168109928e+10","1.4168109928e+10"
"2020-03-24 18:25:00","2.0268518641e+09","2.0268518641e+09","1.4005113954e+10","1.4005113954e+10"
