"Title:","mx1.gen.ch - Traffic - ae7 - LAG INFRASTRUCTURE BACKBONE MAD SRF0000001 | gen-mad"
"Vertical Label:","bits per second"
"Start Date:","2020-03-23 22:05:00"
"End Date:","2020-03-25 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","47831"
"Host ID:","164"
"Nth Percentile:","11243770317.6","|95:bits:0:current:2|"
"Nth Percentile:","12082941665.6","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-24 01:10:00","3.0071006776e+09","3.0071006776e+09","9.7495035464e+09","9.7495035464e+09"
"2020-03-24 01:15:00","2.9022499145e+09","2.9022499145e+09","1.0164509973e+10","1.0164509973e+10"
"2020-03-24 01:20:00","7.5777999287e+09","7.5777999287e+09","1.0316086967e+10","1.0316086967e+10"
"2020-03-24 01:25:00","9.0631282591e+09","9.0631282591e+09","1.1028034889e+10","1.1028034889e+10"
"2020-03-24 01:30:00","7.1718571203e+09","7.1718571203e+09","9.8244634056e+09","9.8244634056e+09"
"2020-03-24 01:35:00","4.6549131138e+09","4.6549131138e+09","1.0900007254e+10","1.0900007254e+10"
"2020-03-24 01:40:00","5.8777758446e+09","5.8777758446e+09","1.1109064002e+10","1.1109064002e+10"
"2020-03-24 01:45:00","2.7142052928e+09","2.7142052928e+09","1.0973922750e+10","1.0973922750e+10"
"2020-03-24 01:50:00","8.7127669988e+09","8.7127669988e+09","1.1109294822e+10","1.1109294822e+10"
"2020-03-24 01:55:00","8.3277460649e+09","8.3277460649e+09","1.1352308079e+10","1.1352308079e+10"
"2020-03-24 02:00:00","3.0373471638e+09","3.0373471638e+09","1.2678622605e+10","1.2678622605e+10"
"2020-03-24 02:05:00","3.3918590094e+09","3.3918590094e+09","1.0851002255e+10","1.0851002255e+10"
"2020-03-24 02:10:00","2.6703723998e+09","2.6703723998e+09","1.0387660773e+10","1.0387660773e+10"
"2020-03-24 02:15:00","4.0711796808e+09","4.0711796808e+09","1.0402486079e+10","1.0402486079e+10"
"2020-03-24 02:20:00","2.7987129788e+09","2.7987129788e+09","1.2209227205e+10","1.2209227205e+10"
"2020-03-24 02:25:00","2.3677359294e+09","2.3677359294e+09","1.1592264435e+10","1.1592264435e+10"
"2020-03-24 02:30:00","3.1388222828e+09","3.1388222828e+09","1.0328550184e+10","1.0328550184e+10"
"2020-03-24 02:35:00","6.8314361076e+09","6.8314361076e+09","8.8762721483e+09","8.8762721483e+09"
"2020-03-24 02:40:00","9.1826135653e+09","9.1826135653e+09","8.4772794343e+09","8.4772794343e+09"
"2020-03-24 02:45:00","9.0085162976e+09","9.0085162976e+09","8.3118180394e+09","8.3118180394e+09"
"2020-03-24 02:50:00","7.7256660870e+09","7.7256660870e+09","8.0683250347e+09","8.0683250347e+09"
"2020-03-24 02:55:00","3.3897971881e+09","3.3897971881e+09","8.2645743913e+09","8.2645743913e+09"
"2020-03-24 03:00:00","4.7524219314e+09","4.7524219314e+09","8.2591268230e+09","8.2591268230e+09"
"2020-03-24 03:05:00","2.3881932365e+09","2.3881932365e+09","1.0059482545e+10","1.0059482545e+10"
"2020-03-24 03:10:00","5.6927494828e+09","5.6927494828e+09","7.1607827197e+09","7.1607827197e+09"
"2020-03-24 03:15:00","5.5335984398e+09","5.5335984398e+09","7.3935118234e+09","7.3935118234e+09"
"2020-03-24 03:20:00","6.3949797627e+09","6.3949797627e+09","7.4424799296e+09","7.4424799296e+09"
"2020-03-24 03:25:00","6.5641250172e+09","6.5641250172e+09","6.5746759609e+09","6.5746759609e+09"
"2020-03-24 03:30:00","6.9043702337e+09","6.9043702337e+09","6.3130433586e+09","6.3130433586e+09"
"2020-03-24 03:35:00","6.8241824798e+09","6.8241824798e+09","7.0681143742e+09","7.0681143742e+09"
"2020-03-24 03:40:00","6.6680760227e+09","6.6680760227e+09","6.6358313334e+09","6.6358313334e+09"
"2020-03-24 03:45:00","6.4067525431e+09","6.4067525431e+09","6.2293790585e+09","6.2293790585e+09"
"2020-03-24 03:50:00","6.7175734174e+09","6.7175734174e+09","6.3593150559e+09","6.3593150559e+09"
"2020-03-24 03:55:00","6.2259768333e+09","6.2259768333e+09","6.6552576156e+09","6.6552576156e+09"
"2020-03-24 04:00:00","6.7777013050e+09","6.7777013050e+09","6.6519919196e+09","6.6519919196e+09"
"2020-03-24 04:05:00","6.8788274087e+09","6.8788274087e+09","6.0838084129e+09","6.0838084129e+09"
"2020-03-24 04:10:00","7.0198110768e+09","7.0198110768e+09","6.0914327715e+09","6.0914327715e+09"
"2020-03-24 04:15:00","6.3498040023e+09","6.3498040023e+09","6.0863875230e+09","6.0863875230e+09"
"2020-03-24 04:20:00","5.2327124011e+09","5.2327124011e+09","5.9452263677e+09","5.9452263677e+09"
"2020-03-24 04:25:00","4.2636436878e+09","4.2636436878e+09","6.7752599318e+09","6.7752599318e+09"
"2020-03-24 04:30:00","4.4410659035e+09","4.4410659035e+09","6.1816031503e+09","6.1816031503e+09"
"2020-03-24 04:35:00","3.6166849592e+09","3.6166849592e+09","6.2724840832e+09","6.2724840832e+09"
"2020-03-24 04:40:00","6.3456688391e+09","6.3456688391e+09","7.5623233351e+09","7.5623233351e+09"
"2020-03-24 04:45:00","6.9621537257e+09","6.9621537257e+09","7.8799530876e+09","7.8799530876e+09"
"2020-03-24 04:50:00","6.7358100690e+09","6.7358100690e+09","7.9580388986e+09","7.9580388986e+09"
"2020-03-24 04:55:00","3.7399694508e+09","3.7399694508e+09","7.6246416367e+09","7.6246416367e+09"
"2020-03-24 05:00:00","4.4795825156e+09","4.4795825156e+09","8.5869807152e+09","8.5869807152e+09"
"2020-03-24 05:05:00","4.7206249902e+09","4.7206249902e+09","7.8800859782e+09","7.8800859782e+09"
"2020-03-24 05:10:00","6.4193987737e+09","6.4193987737e+09","6.9100401305e+09","6.9100401305e+09"
"2020-03-24 05:15:00","7.4204045829e+09","7.4204045829e+09","7.0883381830e+09","7.0883381830e+09"
"2020-03-24 05:20:00","4.7762541657e+09","4.7762541657e+09","7.1488909980e+09","7.1488909980e+09"
"2020-03-24 05:25:00","6.9687520454e+09","6.9687520454e+09","5.5118809064e+09","5.5118809064e+09"
"2020-03-24 05:30:00","6.4416797462e+09","6.4416797462e+09","6.0822781619e+09","6.0822781619e+09"
"2020-03-24 05:35:00","4.3445332182e+09","4.3445332182e+09","5.3531427631e+09","5.3531427631e+09"
"2020-03-24 05:40:00","5.1002768376e+09","5.1002768376e+09","6.0370114326e+09","6.0370114326e+09"
"2020-03-24 05:45:00","7.4952138474e+09","7.4952138474e+09","5.8924138746e+09","5.8924138746e+09"
"2020-03-24 05:50:00","7.4307256211e+09","7.4307256211e+09","5.9889390116e+09","5.9889390116e+09"
"2020-03-24 05:55:00","8.3152358891e+09","8.3152358891e+09","6.8134005330e+09","6.8134005330e+09"
"2020-03-24 06:00:00","7.6153786231e+09","7.6153786231e+09","7.8875883469e+09","7.8875883469e+09"
"2020-03-24 06:05:00","7.1025498638e+09","7.1025498638e+09","7.4591124289e+09","7.4591124289e+09"
"2020-03-24 06:10:00","6.7265928622e+09","6.7265928622e+09","6.2832751942e+09","6.2832751942e+09"
"2020-03-24 06:15:00","7.2899643274e+09","7.2899643274e+09","5.5173504453e+09","5.5173504453e+09"
"2020-03-24 06:20:00","7.4905785492e+09","7.4905785492e+09","5.5395452618e+09","5.5395452618e+09"
"2020-03-24 06:25:00","7.3559488963e+09","7.3559488963e+09","5.5945972955e+09","5.5945972955e+09"
"2020-03-24 06:30:00","7.6564440399e+09","7.6564440399e+09","6.6659730419e+09","6.6659730419e+09"
"2020-03-24 06:35:00","7.7679694227e+09","7.7679694227e+09","5.8234732935e+09","5.8234732935e+09"
"2020-03-24 06:40:00","7.1055749242e+09","7.1055749242e+09","5.9669536455e+09","5.9669536455e+09"
"2020-03-24 06:45:00","7.7780769615e+09","7.7780769615e+09","6.0645366158e+09","6.0645366158e+09"
"2020-03-24 06:50:00","8.0476940866e+09","8.0476940866e+09","6.4669213526e+09","6.4669213526e+09"
"2020-03-24 06:55:00","7.4470585573e+09","7.4470585573e+09","6.0154710336e+09","6.0154710336e+09"
"2020-03-24 07:00:00","7.2723198940e+09","7.2723198940e+09","6.1628268950e+09","6.1628268950e+09"
"2020-03-24 07:05:00","9.0171614211e+09","9.0171614211e+09","6.0507052941e+09","6.0507052941e+09"
"2020-03-24 07:10:00","9.4061266786e+09","9.4061266786e+09","5.7553244839e+09","5.7553244839e+09"
"2020-03-24 07:15:00","8.5036915487e+09","8.5036915487e+09","5.9820023781e+09","5.9820023781e+09"
"2020-03-24 07:20:00","9.7496801319e+09","9.7496801319e+09","5.9811005993e+09","5.9811005993e+09"
"2020-03-24 07:25:00","1.0044570128e+10","1.0044570128e+10","6.6568648630e+09","6.6568648630e+09"
"2020-03-24 07:30:00","7.4512757540e+09","7.4512757540e+09","5.6466833330e+09","5.6466833330e+09"
"2020-03-24 07:35:00","6.3341977054e+09","6.3341977054e+09","5.3277514919e+09","5.3277514919e+09"
"2020-03-24 07:40:00","6.7325087974e+09","6.7325087974e+09","5.2782294948e+09","5.2782294948e+09"
"2020-03-24 07:45:00","7.4221290925e+09","7.4221290925e+09","5.1951128568e+09","5.1951128568e+09"
"2020-03-24 07:50:00","5.2652471797e+09","5.2652471797e+09","5.1422285986e+09","5.1422285986e+09"
"2020-03-24 07:55:00","5.1821761361e+09","5.1821761361e+09","5.9968917666e+09","5.9968917666e+09"
"2020-03-24 08:00:00","5.8703451942e+09","5.8703451942e+09","5.3383906271e+09","5.3383906271e+09"
"2020-03-24 08:05:00","5.4791596671e+09","5.4791596671e+09","5.6536530669e+09","5.6536530669e+09"
"2020-03-24 08:10:00","6.0454480967e+09","6.0454480967e+09","6.3177594112e+09","6.3177594112e+09"
"2020-03-24 08:15:00","7.2644797471e+09","7.2644797471e+09","6.1427650182e+09","6.1427650182e+09"
"2020-03-24 08:20:00","6.6032289486e+09","6.6032289486e+09","5.6188875573e+09","5.6188875573e+09"
"2020-03-24 08:25:00","6.9491061042e+09","6.9491061042e+09","5.4745931593e+09","5.4745931593e+09"
"2020-03-24 08:30:00","6.7387879012e+09","6.7387879012e+09","5.6864644127e+09","5.6864644127e+09"
"2020-03-24 08:35:00","1.0069787011e+10","1.0069787011e+10","6.2763072902e+09","6.2763072902e+09"
"2020-03-24 08:40:00","8.9862414296e+09","8.9862414296e+09","5.9957242454e+09","5.9957242454e+09"
"2020-03-24 08:45:00","8.3698268314e+09","8.3698268314e+09","6.4952652162e+09","6.4952652162e+09"
"2020-03-24 08:50:00","8.1516622289e+09","8.1516622289e+09","6.3462381147e+09","6.3462381147e+09"
"2020-03-24 08:55:00","8.6833065577e+09","8.6833065577e+09","5.2247919409e+09","5.2247919409e+09"
"2020-03-24 09:00:00","7.2633788442e+09","7.2633788442e+09","5.5688988991e+09","5.5688988991e+09"
"2020-03-24 09:05:00","8.3864715617e+09","8.3864715617e+09","6.9561316180e+09","6.9561316180e+09"
"2020-03-24 09:10:00","8.2093759897e+09","8.2093759897e+09","8.5553083656e+09","8.5553083656e+09"
"2020-03-24 09:15:00","8.6346033736e+09","8.6346033736e+09","1.0548941148e+10","1.0548941148e+10"
"2020-03-24 09:20:00","7.3225587995e+09","7.3225587995e+09","1.0686714938e+10","1.0686714938e+10"
"2020-03-24 09:25:00","7.3126422490e+09","7.3126422490e+09","9.9724526629e+09","9.9724526629e+09"
"2020-03-24 09:30:00","6.3214036258e+09","6.3214036258e+09","9.5456125293e+09","9.5456125293e+09"
"2020-03-24 09:35:00","6.7126792621e+09","6.7126792621e+09","8.7411393434e+09","8.7411393434e+09"
"2020-03-24 09:40:00","9.4781094163e+09","9.4781094163e+09","8.2942879667e+09","8.2942879667e+09"
"2020-03-24 09:45:00","8.6384910502e+09","8.6384910502e+09","7.7985007750e+09","7.7985007750e+09"
"2020-03-24 09:50:00","6.2137604732e+09","6.2137604732e+09","9.4237246482e+09","9.4237246482e+09"
"2020-03-24 09:55:00","8.0829640820e+09","8.0829640820e+09","7.7607892384e+09","7.7607892384e+09"
"2020-03-24 10:00:00","7.0575841327e+09","7.0575841327e+09","6.1712488359e+09","6.1712488359e+09"
"2020-03-24 10:05:00","7.0014289371e+09","7.0014289371e+09","6.7077653860e+09","6.7077653860e+09"
"2020-03-24 10:10:00","5.9507931050e+09","5.9507931050e+09","6.5998282904e+09","6.5998282904e+09"
"2020-03-24 10:15:00","6.5098223662e+09","6.5098223662e+09","6.8697658591e+09","6.8697658591e+09"
"2020-03-24 10:20:00","6.3369851145e+09","6.3369851145e+09","6.7307778573e+09","6.7307778573e+09"
"2020-03-24 10:25:00","5.8737795053e+09","5.8737795053e+09","6.0399399513e+09","6.0399399513e+09"
"2020-03-24 10:30:00","5.9871206584e+09","5.9871206584e+09","6.8983536079e+09","6.8983536079e+09"
"2020-03-24 10:35:00","6.1397087066e+09","6.1397087066e+09","7.3284563381e+09","7.3284563381e+09"
"2020-03-24 10:40:00","7.0229829340e+09","7.0229829340e+09","7.5219723575e+09","7.5219723575e+09"
"2020-03-24 10:45:00","7.0778935756e+09","7.0778935756e+09","7.5670882625e+09","7.5670882625e+09"
"2020-03-24 10:50:00","8.3546254824e+09","8.3546254824e+09","7.5310099214e+09","7.5310099214e+09"
"2020-03-24 10:55:00","7.5100618107e+09","7.5100618107e+09","7.2455549117e+09","7.2455549117e+09"
"2020-03-24 11:00:00","7.0002281068e+09","7.0002281068e+09","6.8666958818e+09","6.8666958818e+09"
"2020-03-24 11:05:00","7.6445431807e+09","7.6445431807e+09","6.8321867925e+09","6.8321867925e+09"
"2020-03-24 11:10:00","7.9039520232e+09","7.9039520232e+09","7.3973894389e+09","7.3973894389e+09"
"2020-03-24 11:15:00","7.9340529498e+09","7.9340529498e+09","6.9710170316e+09","6.9710170316e+09"
"2020-03-24 11:20:00","8.2445642756e+09","8.2445642756e+09","6.8817086492e+09","6.8817086492e+09"
"2020-03-24 11:25:00","9.0541834993e+09","9.0541834993e+09","6.9893538993e+09","6.9893538993e+09"
"2020-03-24 11:30:00","8.7937195679e+09","8.7937195679e+09","7.9297870736e+09","7.9297870736e+09"
"2020-03-24 11:35:00","8.7567158827e+09","8.7567158827e+09","7.8265078123e+09","7.8265078123e+09"
"2020-03-24 11:40:00","9.4106650610e+09","9.4106650610e+09","6.9894562769e+09","6.9894562769e+09"
"2020-03-24 11:45:00","8.9612312872e+09","8.9612312872e+09","8.6996451735e+09","8.6996451735e+09"
"2020-03-24 11:50:00","9.0707738340e+09","9.0707738340e+09","8.1467687068e+09","8.1467687068e+09"
"2020-03-24 11:55:00","8.7381622480e+09","8.7381622480e+09","8.0967113702e+09","8.0967113702e+09"
"2020-03-24 12:00:00","9.1302903600e+09","9.1302903600e+09","8.0223964055e+09","8.0223964055e+09"
"2020-03-24 12:05:00","9.6637458394e+09","9.6637458394e+09","8.0548624061e+09","8.0548624061e+09"
"2020-03-24 12:10:00","8.6009846145e+09","8.6009846145e+09","9.0829648964e+09","9.0829648964e+09"
"2020-03-24 12:15:00","8.9108856340e+09","8.9108856340e+09","8.8532014893e+09","8.8532014893e+09"
"2020-03-24 12:20:00","1.0003002675e+10","1.0003002675e+10","9.0070988045e+09","9.0070988045e+09"
"2020-03-24 12:25:00","8.9390005892e+09","8.9390005892e+09","7.5841162016e+09","7.5841162016e+09"
"2020-03-24 12:30:00","8.5197367888e+09","8.5197367888e+09","8.3479923698e+09","8.3479923698e+09"
"2020-03-24 12:35:00","8.8487036148e+09","8.8487036148e+09","7.6346955249e+09","7.6346955249e+09"
"2020-03-24 12:40:00","8.1626054510e+09","8.1626054510e+09","7.7314747751e+09","7.7314747751e+09"
"2020-03-24 12:45:00","7.6609103375e+09","7.6609103375e+09","8.3277177570e+09","8.3277177570e+09"
"2020-03-24 12:50:00","8.0212311771e+09","8.0212311771e+09","8.0226794908e+09","8.0226794908e+09"
"2020-03-24 12:55:00","7.7400329274e+09","7.7400329274e+09","8.3060188082e+09","8.3060188082e+09"
"2020-03-24 13:00:00","7.9561562778e+09","7.9561562778e+09","8.2631035309e+09","8.2631035309e+09"
"2020-03-24 13:05:00","8.5873756557e+09","8.5873756557e+09","8.1309702699e+09","8.1309702699e+09"
"2020-03-24 13:10:00","8.6260629111e+09","8.6260629111e+09","9.2453723363e+09","9.2453723363e+09"
"2020-03-24 13:15:00","8.2053283171e+09","8.2053283171e+09","1.0935365792e+10","1.0935365792e+10"
"2020-03-24 13:20:00","8.7712400769e+09","8.7712400769e+09","1.1093616277e+10","1.1093616277e+10"
"2020-03-24 13:25:00","8.2954079179e+09","8.2954079179e+09","1.0137128964e+10","1.0137128964e+10"
"2020-03-24 13:30:00","8.1645020220e+09","8.1645020220e+09","1.0721818323e+10","1.0721818323e+10"
"2020-03-24 13:35:00","8.2988668701e+09","8.2988668701e+09","1.0002702643e+10","1.0002702643e+10"
"2020-03-24 13:40:00","8.1179916863e+09","8.1179916863e+09","9.9179123417e+09","9.9179123417e+09"
"2020-03-24 13:45:00","8.0113066874e+09","8.0113066874e+09","1.0198109642e+10","1.0198109642e+10"
"2020-03-24 13:50:00","8.9152971126e+09","8.9152971126e+09","1.0919849769e+10","1.0919849769e+10"
"2020-03-24 13:55:00","8.6315840980e+09","8.6315840980e+09","1.0035766634e+10","1.0035766634e+10"
"2020-03-24 14:00:00","9.3714917482e+09","9.3714917482e+09","9.8217813420e+09","9.8217813420e+09"
"2020-03-24 14:05:00","8.7623495907e+09","8.7623495907e+09","1.0607677927e+10","1.0607677927e+10"
"2020-03-24 14:10:00","8.4720505401e+09","8.4720505401e+09","1.0386168441e+10","1.0386168441e+10"
"2020-03-24 14:15:00","9.5397872152e+09","9.5397872152e+09","1.2837109932e+10","1.2837109932e+10"
"2020-03-24 14:20:00","9.7630227591e+09","9.7630227591e+09","1.1316497327e+10","1.1316497327e+10"
"2020-03-24 14:25:00","9.1480432908e+09","9.1480432908e+09","1.0409144783e+10","1.0409144783e+10"
"2020-03-24 14:30:00","8.6408703203e+09","8.6408703203e+09","1.0906676993e+10","1.0906676993e+10"
"2020-03-24 14:35:00","8.4910881172e+09","8.4910881172e+09","9.8888166852e+09","9.8888166852e+09"
"2020-03-24 14:40:00","8.3517249356e+09","8.3517249356e+09","9.6592506926e+09","9.6592506926e+09"
"2020-03-24 14:45:00","9.1329429668e+09","9.1329429668e+09","9.6294115686e+09","9.6294115686e+09"
"2020-03-24 14:50:00","9.3404325512e+09","9.3404325512e+09","9.5503000763e+09","9.5503000763e+09"
"2020-03-24 14:55:00","9.1626408979e+09","9.1626408979e+09","9.2625806820e+09","9.2625806820e+09"
"2020-03-24 15:00:00","9.2365744749e+09","9.2365744749e+09","8.6977031888e+09","8.6977031888e+09"
"2020-03-24 15:05:00","1.0192706789e+10","1.0192706789e+10","8.4842073914e+09","8.4842073914e+09"
"2020-03-24 15:10:00","1.1180860367e+10","1.1180860367e+10","8.2227785151e+09","8.2227785151e+09"
"2020-03-24 15:15:00","1.2385495190e+10","1.2385495190e+10","8.8310416523e+09","8.8310416523e+09"
"2020-03-24 15:20:00","1.3207964923e+10","1.3207964923e+10","8.6476368113e+09","8.6476368113e+09"
"2020-03-24 15:25:00","1.3235114912e+10","1.3235114912e+10","8.5786880406e+09","8.5786880406e+09"
"2020-03-24 15:30:00","1.3324402893e+10","1.3324402893e+10","8.0316971211e+09","8.0316971211e+09"
"2020-03-24 15:35:00","1.3929909554e+10","1.3929909554e+10","8.7705681807e+09","8.7705681807e+09"
"2020-03-24 15:40:00","1.2747861090e+10","1.2747861090e+10","9.9373113643e+09","9.9373113643e+09"
"2020-03-24 15:45:00","1.1461221064e+10","1.1461221064e+10","1.0571471836e+10","1.0571471836e+10"
"2020-03-24 15:50:00","1.1167431056e+10","1.1167431056e+10","1.2146325795e+10","1.2146325795e+10"
"2020-03-24 15:55:00","1.0150635604e+10","1.0150635604e+10","1.0892332819e+10","1.0892332819e+10"
"2020-03-24 16:00:00","1.0540253280e+10","1.0540253280e+10","8.9392049593e+09","8.9392049593e+09"
"2020-03-24 16:05:00","1.0002293103e+10","1.0002293103e+10","7.3616922627e+09","7.3616922627e+09"
"2020-03-24 16:10:00","9.7518280784e+09","9.7518280784e+09","7.2592490042e+09","7.2592490042e+09"
"2020-03-24 16:15:00","9.7019938509e+09","9.7019938509e+09","8.4556698337e+09","8.4556698337e+09"
"2020-03-24 16:20:00","1.0759029380e+10","1.0759029380e+10","8.3322314781e+09","8.3322314781e+09"
"2020-03-24 16:25:00","1.0247574861e+10","1.0247574861e+10","8.0324512074e+09","8.0324512074e+09"
"2020-03-24 16:30:00","9.9933417614e+09","9.9933417614e+09","7.3581653372e+09","7.3581653372e+09"
"2020-03-24 16:35:00","1.0144873312e+10","1.0144873312e+10","9.1154570190e+09","9.1154570190e+09"
"2020-03-24 16:40:00","1.0912044472e+10","1.0912044472e+10","1.1007126874e+10","1.1007126874e+10"
"2020-03-24 16:45:00","9.4402781847e+09","9.4402781847e+09","1.1341506756e+10","1.1341506756e+10"
"2020-03-24 16:50:00","8.4429400005e+09","8.4429400005e+09","9.8279247937e+09","9.8279247937e+09"
"2020-03-24 16:55:00","8.7070205528e+09","8.7070205528e+09","9.7609402263e+09","9.7609402263e+09"
"2020-03-24 17:00:00","9.5783297618e+09","9.5783297618e+09","1.0141225842e+10","1.0141225842e+10"
"2020-03-24 17:05:00","1.0255671431e+10","1.0255671431e+10","1.1292677714e+10","1.1292677714e+10"
"2020-03-24 17:10:00","9.8961520532e+09","9.8961520532e+09","1.0796367850e+10","1.0796367850e+10"
"2020-03-24 17:15:00","1.1760476311e+10","1.1760476311e+10","9.7798572661e+09","9.7798572661e+09"
"2020-03-24 17:20:00","1.3849666357e+10","1.3849666357e+10","1.2102689788e+10","1.2102689788e+10"
"2020-03-24 17:25:00","1.2910477674e+10","1.2910477674e+10","1.1821632262e+10","1.1821632262e+10"
"2020-03-24 17:30:00","1.1802057571e+10","1.1802057571e+10","1.0325118375e+10","1.0325118375e+10"
"2020-03-24 17:35:00","1.1342057429e+10","1.1342057429e+10","1.0179303087e+10","1.0179303087e+10"
"2020-03-24 17:40:00","1.3024847848e+10","1.3024847848e+10","1.0423984205e+10","1.0423984205e+10"
"2020-03-24 17:45:00","1.3457309188e+10","1.3457309188e+10","1.1743395953e+10","1.1743395953e+10"
"2020-03-24 17:50:00","1.1243770317e+10","1.1243770317e+10","1.2082941666e+10","1.2082941666e+10"
"2020-03-24 17:55:00","1.0493678588e+10","1.0493678588e+10","1.0488455836e+10","1.0488455836e+10"
"2020-03-24 18:00:00","1.0657273871e+10","1.0657273871e+10","9.6413385639e+09","9.6413385639e+09"
"2020-03-24 18:05:00","8.5806063400e+09","8.5806063400e+09","9.1385001362e+09","9.1385001362e+09"
"2020-03-24 18:10:00","8.4157772397e+09","8.4157772397e+09","8.0192938244e+09","8.0192938244e+09"
"2020-03-24 18:15:00","7.6673039811e+09","7.6673039811e+09","8.7572300388e+09","8.7572300388e+09"
"2020-03-24 18:20:00","8.6496747500e+09","8.6496747500e+09","8.5214401567e+09","8.5214401567e+09"
"2020-03-24 18:25:00","5.8292286033e+09","5.8292286033e+09","9.0998104921e+09","9.0998104921e+09"
