"Title:","mx1.pra.cz - Traffic - ae2 - LAG INFRASTRUCTURE BACKBONE PRA SRF0000001 | PRA-VIE  | Coriant G30 300G"
"Vertical Label:","bits per second"
"Start Date:","2020-03-27 22:05:00"
"End Date:","2020-03-29 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","52961"
"Host ID:","141"
"Nth Percentile:","11579799016","|95:bits:0:current:2|"
"Nth Percentile:","20863141355.2","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-28 00:05:00","6.3539714651e+09","6.3539714651e+09","1.7886570450e+10","1.7886570450e+10"
"2020-03-28 00:10:00","4.8020644270e+09","4.8020644270e+09","1.1303477600e+10","1.1303477600e+10"
"2020-03-28 00:15:00","4.4364806149e+09","4.4364806149e+09","1.1737980077e+10","1.1737980077e+10"
"2020-03-28 00:20:00","5.6448866765e+09","5.6448866765e+09","1.2618160606e+10","1.2618160606e+10"
"2020-03-28 00:25:00","3.7575342719e+09","3.7575342719e+09","1.4416286340e+10","1.4416286340e+10"
"2020-03-28 00:30:00","8.5399809109e+09","8.5399809109e+09","1.4562006690e+10","1.4562006690e+10"
"2020-03-28 00:35:00","7.0459565695e+09","7.0459565695e+09","1.7256836999e+10","1.7256836999e+10"
"2020-03-28 00:40:00","4.0356527045e+09","4.0356527045e+09","1.5274426143e+10","1.5274426143e+10"
"2020-03-28 00:45:00","3.6378814878e+09","3.6378814878e+09","1.3386991058e+10","1.3386991058e+10"
"2020-03-28 00:50:00","4.7279066586e+09","4.7279066586e+09","1.1868811363e+10","1.1868811363e+10"
"2020-03-28 00:55:00","3.8659334165e+09","3.8659334165e+09","1.1848431670e+10","1.1848431670e+10"
"2020-03-28 01:00:00","3.5346303771e+09","3.5346303771e+09","1.0963892824e+10","1.0963892824e+10"
"2020-03-28 01:05:00","6.4873622167e+09","6.4873622167e+09","1.3515331152e+10","1.3515331152e+10"
"2020-03-28 01:10:00","7.4415070075e+09","7.4415070075e+09","1.4734263346e+10","1.4734263346e+10"
"2020-03-28 01:15:00","3.7273445003e+09","3.7273445003e+09","1.4035288950e+10","1.4035288950e+10"
"2020-03-28 01:20:00","5.2133222042e+09","5.2133222042e+09","1.3516533073e+10","1.3516533073e+10"
"2020-03-28 01:25:00","5.1301141689e+09","5.1301141689e+09","1.3038755247e+10","1.3038755247e+10"
"2020-03-28 01:30:00","4.8388296686e+09","4.8388296686e+09","1.6241032920e+10","1.6241032920e+10"
"2020-03-28 01:35:00","4.3019458640e+09","4.3019458640e+09","1.8235131820e+10","1.8235131820e+10"
"2020-03-28 01:40:00","6.2484305712e+09","6.2484305712e+09","1.4225280866e+10","1.4225280866e+10"
"2020-03-28 01:45:00","4.3407849433e+09","4.3407849433e+09","1.2923382919e+10","1.2923382919e+10"
"2020-03-28 01:50:00","3.3936147718e+09","3.3936147718e+09","1.3473735010e+10","1.3473735010e+10"
"2020-03-28 01:55:00","2.6772267418e+09","2.6772267418e+09","1.2838164408e+10","1.2838164408e+10"
"2020-03-28 02:00:00","3.4778144190e+09","3.4778144190e+09","1.4297108490e+10","1.4297108490e+10"
"2020-03-28 02:05:00","4.5790049961e+09","4.5790049961e+09","1.6453357978e+10","1.6453357978e+10"
"2020-03-28 02:10:00","6.9204459832e+09","6.9204459832e+09","1.6016732577e+10","1.6016732577e+10"
"2020-03-28 02:15:00","1.2663848707e+10","1.2663848707e+10","1.3845379776e+10","1.3845379776e+10"
"2020-03-28 02:20:00","7.7087278675e+09","7.7087278675e+09","9.7163949932e+09","9.7163949932e+09"
"2020-03-28 02:25:00","4.3323052956e+09","4.3323052956e+09","1.1282650476e+10","1.1282650476e+10"
"2020-03-28 02:30:00","3.3550354760e+09","3.3550354760e+09","1.4429482542e+10","1.4429482542e+10"
"2020-03-28 02:35:00","6.9194178396e+09","6.9194178396e+09","1.5852936959e+10","1.5852936959e+10"
"2020-03-28 02:40:00","4.0803186119e+09","4.0803186119e+09","1.2472302196e+10","1.2472302196e+10"
"2020-03-28 02:45:00","3.7967639646e+09","3.7967639646e+09","1.7305679898e+10","1.7305679898e+10"
"2020-03-28 02:50:00","4.6063744626e+09","4.6063744626e+09","1.6966573165e+10","1.6966573165e+10"
"2020-03-28 02:55:00","4.3763437416e+09","4.3763437416e+09","1.8617175312e+10","1.8617175312e+10"
"2020-03-28 03:00:00","5.7122836289e+09","5.7122836289e+09","1.5774434366e+10","1.5774434366e+10"
"2020-03-28 03:05:00","4.6736180861e+09","4.6736180861e+09","1.6746047520e+10","1.6746047520e+10"
"2020-03-28 03:10:00","9.0199230256e+09","9.0199230256e+09","1.5659535323e+10","1.5659535323e+10"
"2020-03-28 03:15:00","1.2747501806e+10","1.2747501806e+10","1.4097558245e+10","1.4097558245e+10"
"2020-03-28 03:20:00","1.1794553669e+10","1.1794553669e+10","1.2212474238e+10","1.2212474238e+10"
"2020-03-28 03:25:00","5.0787120977e+09","5.0787120977e+09","1.1838387775e+10","1.1838387775e+10"
"2020-03-28 03:30:00","6.3374149963e+09","6.3374149963e+09","1.2536521031e+10","1.2536521031e+10"
"2020-03-28 03:35:00","9.8534182333e+09","9.8534182333e+09","1.3842142299e+10","1.3842142299e+10"
"2020-03-28 03:40:00","1.6091072558e+10","1.6091072558e+10","1.8400404829e+10","1.8400404829e+10"
"2020-03-28 03:45:00","8.9647844512e+09","8.9647844512e+09","1.1647072207e+10","1.1647072207e+10"
"2020-03-28 03:50:00","7.7969068317e+09","7.7969068317e+09","1.1819278456e+10","1.1819278456e+10"
"2020-03-28 03:55:00","6.4452331100e+09","6.4452331100e+09","1.4027842349e+10","1.4027842349e+10"
"2020-03-28 04:00:00","7.5312707738e+09","7.5312707738e+09","1.2311596513e+10","1.2311596513e+10"
"2020-03-28 04:05:00","9.0827513945e+09","9.0827513945e+09","1.5310152493e+10","1.5310152493e+10"
"2020-03-28 04:10:00","9.0586309535e+09","9.0586309535e+09","1.1622367716e+10","1.1622367716e+10"
"2020-03-28 04:15:00","6.1499416190e+09","6.1499416190e+09","1.2687940692e+10","1.2687940692e+10"
"2020-03-28 04:20:00","7.8112142158e+09","7.8112142158e+09","1.2673293380e+10","1.2673293380e+10"
"2020-03-28 04:25:00","6.5919799842e+09","6.5919799842e+09","1.0867159595e+10","1.0867159595e+10"
"2020-03-28 04:30:00","7.7324057239e+09","7.7324057239e+09","1.1851771384e+10","1.1851771384e+10"
"2020-03-28 04:35:00","9.7341600189e+09","9.7341600189e+09","1.5167802734e+10","1.5167802734e+10"
"2020-03-28 04:40:00","8.4807451791e+09","8.4807451791e+09","1.1920962026e+10","1.1920962026e+10"
"2020-03-28 04:45:00","1.1316375541e+10","1.1316375541e+10","1.1507290783e+10","1.1507290783e+10"
"2020-03-28 04:50:00","9.7456474577e+09","9.7456474577e+09","1.0175949273e+10","1.0175949273e+10"
"2020-03-28 04:55:00","9.3535065702e+09","9.3535065702e+09","1.2066928510e+10","1.2066928510e+10"
"2020-03-28 05:00:00","1.2417925751e+10","1.2417925751e+10","1.5222930811e+10","1.5222930811e+10"
"2020-03-28 05:05:00","9.2451649346e+09","9.2451649346e+09","1.6986894330e+10","1.6986894330e+10"
"2020-03-28 05:10:00","1.0482057671e+10","1.0482057671e+10","9.5656102009e+09","9.5656102009e+09"
"2020-03-28 05:15:00","8.2215287039e+09","8.2215287039e+09","1.0483600361e+10","1.0483600361e+10"
"2020-03-28 05:20:00","1.0542841711e+10","1.0542841711e+10","1.1933390879e+10","1.1933390879e+10"
"2020-03-28 05:25:00","8.6006319067e+09","8.6006319067e+09","1.2599357774e+10","1.2599357774e+10"
"2020-03-28 05:30:00","7.3254990121e+09","7.3254990121e+09","1.3774560004e+10","1.3774560004e+10"
"2020-03-28 05:35:00","1.0759488926e+10","1.0759488926e+10","1.5226414426e+10","1.5226414426e+10"
"2020-03-28 05:40:00","7.1751083736e+09","7.1751083736e+09","1.2974043093e+10","1.2974043093e+10"
"2020-03-28 05:45:00","5.4017575887e+09","5.4017575887e+09","1.2661517605e+10","1.2661517605e+10"
"2020-03-28 05:50:00","6.5734364220e+09","6.5734364220e+09","1.7222411276e+10","1.7222411276e+10"
"2020-03-28 05:55:00","6.1508372393e+09","6.1508372393e+09","1.5615525431e+10","1.5615525431e+10"
"2020-03-28 06:00:00","5.4022120189e+09","5.4022120189e+09","1.3215412844e+10","1.3215412844e+10"
"2020-03-28 06:05:00","6.5499758633e+09","6.5499758633e+09","1.5430102576e+10","1.5430102576e+10"
"2020-03-28 06:10:00","6.5282299781e+09","6.5282299781e+09","1.4180235572e+10","1.4180235572e+10"
"2020-03-28 06:15:00","6.4506436529e+09","6.4506436529e+09","1.2619815173e+10","1.2619815173e+10"
"2020-03-28 06:20:00","8.4923732977e+09","8.4923732977e+09","1.3064500136e+10","1.3064500136e+10"
"2020-03-28 06:25:00","6.2282216686e+09","6.2282216686e+09","1.1296468485e+10","1.1296468485e+10"
"2020-03-28 06:30:00","8.5342887792e+09","8.5342887792e+09","1.2490550529e+10","1.2490550529e+10"
"2020-03-28 06:35:00","1.0512051723e+10","1.0512051723e+10","1.8537177494e+10","1.8537177494e+10"
"2020-03-28 06:40:00","1.0982127778e+10","1.0982127778e+10","1.5608218035e+10","1.5608218035e+10"
"2020-03-28 06:45:00","1.1296883104e+10","1.1296883104e+10","1.4735785480e+10","1.4735785480e+10"
"2020-03-28 06:50:00","1.2934769427e+10","1.2934769427e+10","1.7193260845e+10","1.7193260845e+10"
"2020-03-28 06:55:00","1.2678436178e+10","1.2678436178e+10","1.4388234788e+10","1.4388234788e+10"
"2020-03-28 07:00:00","1.1383998614e+10","1.1383998614e+10","1.6524526277e+10","1.6524526277e+10"
"2020-03-28 07:05:00","9.4927956326e+09","9.4927956326e+09","1.6553236116e+10","1.6553236116e+10"
"2020-03-28 07:10:00","8.1443918306e+09","8.1443918306e+09","1.6249261042e+10","1.6249261042e+10"
"2020-03-28 07:15:00","7.2814077778e+09","7.2814077778e+09","1.5155609955e+10","1.5155609955e+10"
"2020-03-28 07:20:00","7.2864303480e+09","7.2864303480e+09","1.3537731999e+10","1.3537731999e+10"
"2020-03-28 07:25:00","7.2368726261e+09","7.2368726261e+09","1.3139012862e+10","1.3139012862e+10"
"2020-03-28 07:30:00","5.4009177122e+09","5.4009177122e+09","1.2784893615e+10","1.2784893615e+10"
"2020-03-28 07:35:00","6.1431490790e+09","6.1431490790e+09","1.5788630723e+10","1.5788630723e+10"
"2020-03-28 07:40:00","7.4066344792e+09","7.4066344792e+09","1.1497275234e+10","1.1497275234e+10"
"2020-03-28 07:45:00","6.2861925358e+09","6.2861925358e+09","1.0187141394e+10","1.0187141394e+10"
"2020-03-28 07:50:00","6.4721696484e+09","6.4721696484e+09","1.0088872849e+10","1.0088872849e+10"
"2020-03-28 07:55:00","1.4082367409e+10","1.4082367409e+10","9.7502881624e+09","9.7502881624e+09"
"2020-03-28 08:00:00","1.7511333429e+10","1.7511333429e+10","1.1909228871e+10","1.1909228871e+10"
"2020-03-28 08:05:00","1.6044649005e+10","1.6044649005e+10","1.3025071310e+10","1.3025071310e+10"
"2020-03-28 08:10:00","1.0594668468e+10","1.0594668468e+10","1.0415064639e+10","1.0415064639e+10"
"2020-03-28 08:15:00","5.8020576042e+09","5.8020576042e+09","1.1472871600e+10","1.1472871600e+10"
"2020-03-28 08:20:00","5.2148799949e+09","5.2148799949e+09","1.1591175925e+10","1.1591175925e+10"
"2020-03-28 08:25:00","5.0493937639e+09","5.0493937639e+09","1.1060816833e+10","1.1060816833e+10"
"2020-03-28 08:30:00","7.7701355925e+09","7.7701355925e+09","1.0993268178e+10","1.0993268178e+10"
"2020-03-28 08:35:00","1.0388719809e+10","1.0388719809e+10","1.6776536904e+10","1.6776536904e+10"
"2020-03-28 08:40:00","1.0222247642e+10","1.0222247642e+10","1.7155652207e+10","1.7155652207e+10"
"2020-03-28 08:45:00","6.7403524345e+09","6.7403524345e+09","1.4176240516e+10","1.4176240516e+10"
"2020-03-28 08:50:00","9.0894031368e+09","9.0894031368e+09","1.5064361214e+10","1.5064361214e+10"
"2020-03-28 08:55:00","8.4212303951e+09","8.4212303951e+09","1.3515144169e+10","1.3515144169e+10"
"2020-03-28 09:00:00","6.8764519503e+09","6.8764519503e+09","1.2759797210e+10","1.2759797210e+10"
"2020-03-28 09:05:00","7.0514212319e+09","7.0514212319e+09","1.5098504873e+10","1.5098504873e+10"
"2020-03-28 09:10:00","7.4957885335e+09","7.4957885335e+09","2.0602714626e+10","2.0602714626e+10"
"2020-03-28 09:15:00","6.7644112672e+09","6.7644112672e+09","1.9418398055e+10","1.9418398055e+10"
"2020-03-28 09:20:00","7.2828010631e+09","7.2828010631e+09","2.0863141356e+10","2.0863141356e+10"
"2020-03-28 09:25:00","7.0737166127e+09","7.0737166127e+09","2.0194808377e+10","2.0194808377e+10"
"2020-03-28 09:30:00","8.8203556786e+09","8.8203556786e+09","2.2163653758e+10","2.2163653758e+10"
"2020-03-28 09:35:00","9.3082591408e+09","9.3082591408e+09","2.3423007682e+10","2.3423007682e+10"
"2020-03-28 09:40:00","1.1520380708e+10","1.1520380708e+10","2.0331853090e+10","2.0331853090e+10"
"2020-03-28 09:45:00","9.5903366606e+09","9.5903366606e+09","2.5894297239e+10","2.5894297239e+10"
"2020-03-28 09:50:00","1.1520385308e+10","1.1520385308e+10","2.3610530901e+10","2.3610530901e+10"
"2020-03-28 09:55:00","1.1908668227e+10","1.1908668227e+10","2.3072718556e+10","2.3072718556e+10"
"2020-03-28 10:00:00","1.0982190033e+10","1.0982190033e+10","2.4697544396e+10","2.4697544396e+10"
"2020-03-28 10:05:00","1.0138826866e+10","1.0138826866e+10","2.3513721800e+10","2.3513721800e+10"
"2020-03-28 10:10:00","1.1899417008e+10","1.1899417008e+10","1.8188694264e+10","1.8188694264e+10"
"2020-03-28 10:15:00","1.1171115515e+10","1.1171115515e+10","1.6314595488e+10","1.6314595488e+10"
"2020-03-28 10:20:00","1.0019657429e+10","1.0019657429e+10","1.2871108339e+10","1.2871108339e+10"
"2020-03-28 10:25:00","1.0873353595e+10","1.0873353595e+10","1.2522978592e+10","1.2522978592e+10"
"2020-03-28 10:30:00","7.1653112202e+09","7.1653112202e+09","1.2050254677e+10","1.2050254677e+10"
"2020-03-28 10:35:00","6.7817025633e+09","6.7817025633e+09","1.3737485382e+10","1.3737485382e+10"
"2020-03-28 10:40:00","5.9165952602e+09","5.9165952602e+09","1.1527553925e+10","1.1527553925e+10"
"2020-03-28 10:45:00","6.8558102237e+09","6.8558102237e+09","1.2062234407e+10","1.2062234407e+10"
"2020-03-28 10:50:00","6.4032728199e+09","6.4032728199e+09","1.1343632094e+10","1.1343632094e+10"
"2020-03-28 10:55:00","6.8141651605e+09","6.8141651605e+09","1.1452788277e+10","1.1452788277e+10"
"2020-03-28 11:00:00","7.6808665176e+09","7.6808665176e+09","1.0889681967e+10","1.0889681967e+10"
"2020-03-28 11:05:00","7.0694870522e+09","7.0694870522e+09","1.4602456167e+10","1.4602456167e+10"
"2020-03-28 11:10:00","8.1413222646e+09","8.1413222646e+09","1.3322410050e+10","1.3322410050e+10"
"2020-03-28 11:15:00","7.9468416727e+09","7.9468416727e+09","1.3085714901e+10","1.3085714901e+10"
"2020-03-28 11:20:00","8.3624953014e+09","8.3624953014e+09","1.1405968212e+10","1.1405968212e+10"
"2020-03-28 11:25:00","8.5596954770e+09","8.5596954770e+09","1.1252456481e+10","1.1252456481e+10"
"2020-03-28 11:30:00","7.8169819771e+09","7.8169819771e+09","1.2214481363e+10","1.2214481363e+10"
"2020-03-28 11:35:00","7.7350320716e+09","7.7350320716e+09","1.6631097093e+10","1.6631097093e+10"
"2020-03-28 11:40:00","7.1410011121e+09","7.1410011121e+09","1.2812382855e+10","1.2812382855e+10"
"2020-03-28 11:45:00","7.5967961005e+09","7.5967961005e+09","1.0592818560e+10","1.0592818560e+10"
"2020-03-28 11:50:00","9.6482353340e+09","9.6482353340e+09","1.1249616942e+10","1.1249616942e+10"
"2020-03-28 11:55:00","6.1042015756e+09","6.1042015756e+09","1.1552124307e+10","1.1552124307e+10"
"2020-03-28 12:00:00","5.4519649786e+09","5.4519649786e+09","1.1434855358e+10","1.1434855358e+10"
"2020-03-28 12:05:00","6.3523391206e+09","6.3523391206e+09","1.3418476955e+10","1.3418476955e+10"
"2020-03-28 12:10:00","8.3526147701e+09","8.3526147701e+09","1.1825559495e+10","1.1825559495e+10"
"2020-03-28 12:15:00","6.3173975413e+09","6.3173975413e+09","1.4356389559e+10","1.4356389559e+10"
"2020-03-28 12:20:00","7.5614575022e+09","7.5614575022e+09","1.5898986581e+10","1.5898986581e+10"
"2020-03-28 12:25:00","7.9154691272e+09","7.9154691272e+09","1.4952141536e+10","1.4952141536e+10"
"2020-03-28 12:30:00","6.4776332864e+09","6.4776332864e+09","1.2847732703e+10","1.2847732703e+10"
"2020-03-28 12:35:00","7.1226190282e+09","7.1226190282e+09","1.6661726934e+10","1.6661726934e+10"
"2020-03-28 12:40:00","6.4533815452e+09","6.4533815452e+09","1.3352078961e+10","1.3352078961e+10"
"2020-03-28 12:45:00","7.3341303787e+09","7.3341303787e+09","1.2813344727e+10","1.2813344727e+10"
"2020-03-28 12:50:00","8.5753721599e+09","8.5753721599e+09","1.1162674311e+10","1.1162674311e+10"
"2020-03-28 12:55:00","6.2466866115e+09","6.2466866115e+09","1.2610443277e+10","1.2610443277e+10"
"2020-03-28 13:00:00","4.8311345542e+09","4.8311345542e+09","1.1859714711e+10","1.1859714711e+10"
"2020-03-28 13:05:00","5.5062676845e+09","5.5062676845e+09","1.8082729839e+10","1.8082729839e+10"
"2020-03-28 13:10:00","6.6035599706e+09","6.6035599706e+09","1.6758281164e+10","1.6758281164e+10"
"2020-03-28 13:15:00","5.7805482015e+09","5.7805482015e+09","1.3350723054e+10","1.3350723054e+10"
"2020-03-28 13:20:00","6.1087323154e+09","6.1087323154e+09","1.2918783924e+10","1.2918783924e+10"
"2020-03-28 13:25:00","4.8494554782e+09","4.8494554782e+09","1.2240625929e+10","1.2240625929e+10"
"2020-03-28 13:30:00","4.7590004886e+09","4.7590004886e+09","1.3563938444e+10","1.3563938444e+10"
"2020-03-28 13:35:00","8.2718875726e+09","8.2718875726e+09","1.7047176111e+10","1.7047176111e+10"
"2020-03-28 13:40:00","5.7469440264e+09","5.7469440264e+09","1.4523856034e+10","1.4523856034e+10"
"2020-03-28 13:45:00","4.8806770370e+09","4.8806770370e+09","1.2894978652e+10","1.2894978652e+10"
"2020-03-28 13:50:00","6.1447821316e+09","6.1447821316e+09","1.2516853888e+10","1.2516853888e+10"
"2020-03-28 13:55:00","4.9414874063e+09","4.9414874063e+09","1.3370292168e+10","1.3370292168e+10"
"2020-03-28 14:00:00","6.2568440108e+09","6.2568440108e+09","1.4519822429e+10","1.4519822429e+10"
"2020-03-28 14:05:00","6.4658924759e+09","6.4658924759e+09","1.6200690936e+10","1.6200690936e+10"
"2020-03-28 14:10:00","1.0546262916e+10","1.0546262916e+10","1.2156796289e+10","1.2156796289e+10"
"2020-03-28 14:15:00","8.4118944524e+09","8.4118944524e+09","1.3450734799e+10","1.3450734799e+10"
"2020-03-28 14:20:00","8.8774074297e+09","8.8774074297e+09","1.3909950453e+10","1.3909950453e+10"
"2020-03-28 14:25:00","4.8773455933e+09","4.8773455933e+09","1.1483653102e+10","1.1483653102e+10"
"2020-03-28 14:30:00","4.6796577370e+09","4.6796577370e+09","1.1852794172e+10","1.1852794172e+10"
"2020-03-28 14:35:00","5.9549177064e+09","5.9549177064e+09","1.4907388565e+10","1.4907388565e+10"
"2020-03-28 14:40:00","5.3045155385e+09","5.3045155385e+09","1.1895232523e+10","1.1895232523e+10"
"2020-03-28 14:45:00","5.6894439288e+09","5.6894439288e+09","1.3486711546e+10","1.3486711546e+10"
"2020-03-28 14:50:00","7.1840459438e+09","7.1840459438e+09","1.3053224238e+10","1.3053224238e+10"
"2020-03-28 14:55:00","5.6374125142e+09","5.6374125142e+09","1.3463202557e+10","1.3463202557e+10"
"2020-03-28 15:00:00","5.6832563691e+09","5.6832563691e+09","1.3514611570e+10","1.3514611570e+10"
"2020-03-28 15:05:00","6.7237905771e+09","6.7237905771e+09","1.6131388649e+10","1.6131388649e+10"
"2020-03-28 15:10:00","7.8565412240e+09","7.8565412240e+09","1.6154871820e+10","1.6154871820e+10"
"2020-03-28 15:15:00","6.0638226643e+09","6.0638226643e+09","1.4040826928e+10","1.4040826928e+10"
"2020-03-28 15:20:00","8.3104795193e+09","8.3104795193e+09","1.2141640668e+10","1.2141640668e+10"
"2020-03-28 15:25:00","5.6328906457e+09","5.6328906457e+09","1.1129822198e+10","1.1129822198e+10"
"2020-03-28 15:30:00","5.2229355437e+09","5.2229355437e+09","1.2896332755e+10","1.2896332755e+10"
"2020-03-28 15:35:00","8.0262934105e+09","8.0262934105e+09","1.5598116789e+10","1.5598116789e+10"
"2020-03-28 15:40:00","8.3016754437e+09","8.3016754437e+09","1.2024124376e+10","1.2024124376e+10"
"2020-03-28 15:45:00","5.4705914343e+09","5.4705914343e+09","1.1986360437e+10","1.1986360437e+10"
"2020-03-28 15:50:00","6.8928279228e+09","6.8928279228e+09","1.1106418565e+10","1.1106418565e+10"
"2020-03-28 15:55:00","6.6698939341e+09","6.6698939341e+09","1.0892258903e+10","1.0892258903e+10"
"2020-03-28 16:00:00","7.7673612801e+09","7.7673612801e+09","1.2805573446e+10","1.2805573446e+10"
"2020-03-28 16:05:00","8.8723992562e+09","8.8723992562e+09","1.8101469026e+10","1.8101469026e+10"
"2020-03-28 16:10:00","8.0961766450e+09","8.0961766450e+09","1.4868071818e+10","1.4868071818e+10"
"2020-03-28 16:15:00","6.6849195510e+09","6.6849195510e+09","1.1826584057e+10","1.1826584057e+10"
"2020-03-28 16:20:00","8.2893891517e+09","8.2893891517e+09","1.1181420729e+10","1.1181420729e+10"
"2020-03-28 16:25:00","6.7160891971e+09","6.7160891971e+09","1.3609647749e+10","1.3609647749e+10"
"2020-03-28 16:30:00","6.6866009896e+09","6.6866009896e+09","1.3512376785e+10","1.3512376785e+10"
"2020-03-28 16:35:00","7.4706854472e+09","7.4706854472e+09","1.7222898124e+10","1.7222898124e+10"
"2020-03-28 16:40:00","8.4097791396e+09","8.4097791396e+09","1.2947511913e+10","1.2947511913e+10"
"2020-03-28 16:45:00","8.2321886204e+09","8.2321886204e+09","1.1796794287e+10","1.1796794287e+10"
"2020-03-28 16:50:00","7.5899025496e+09","7.5899025496e+09","1.1711825730e+10","1.1711825730e+10"
"2020-03-28 16:55:00","7.0654645984e+09","7.0654645984e+09","1.3648256626e+10","1.3648256626e+10"
"2020-03-28 17:00:00","1.4882847447e+10","1.4882847447e+10","1.5497896370e+10","1.5497896370e+10"
"2020-03-28 17:05:00","9.6369128094e+09","9.6369128094e+09","1.7149987080e+10","1.7149987080e+10"
"2020-03-28 17:10:00","7.4908393866e+09","7.4908393866e+09","1.6853121784e+10","1.6853121784e+10"
"2020-03-28 17:15:00","5.9600618418e+09","5.9600618418e+09","1.5294135215e+10","1.5294135215e+10"
"2020-03-28 17:20:00","6.6771127945e+09","6.6771127945e+09","1.6493647392e+10","1.6493647392e+10"
"2020-03-28 17:25:00","5.8415778091e+09","5.8415778091e+09","1.5652301166e+10","1.5652301166e+10"
"2020-03-28 17:30:00","5.3297602538e+09","5.3297602538e+09","1.9276099359e+10","1.9276099359e+10"
"2020-03-28 17:35:00","7.6140274094e+09","7.6140274094e+09","2.0726034478e+10","2.0726034478e+10"
"2020-03-28 17:40:00","8.7553225979e+09","8.7553225979e+09","1.8139052471e+10","1.8139052471e+10"
"2020-03-28 17:45:00","8.0094952129e+09","8.0094952129e+09","1.4579334555e+10","1.4579334555e+10"
"2020-03-28 17:50:00","9.0568554489e+09","9.0568554489e+09","1.3104098370e+10","1.3104098370e+10"
"2020-03-28 17:55:00","8.5173961893e+09","8.5173961893e+09","1.2065489921e+10","1.2065489921e+10"
"2020-03-28 18:00:00","6.7473161098e+09","6.7473161098e+09","1.3612627497e+10","1.3612627497e+10"
"2020-03-28 18:05:00","6.9209258788e+09","6.9209258788e+09","1.5938177361e+10","1.5938177361e+10"
"2020-03-28 18:10:00","7.4849879058e+09","7.4849879058e+09","1.5821269774e+10","1.5821269774e+10"
"2020-03-28 18:15:00","6.5638171246e+09","6.5638171246e+09","1.4126451121e+10","1.4126451121e+10"
"2020-03-28 18:20:00","6.9942805813e+09","6.9942805813e+09","1.2777709850e+10","1.2777709850e+10"
"2020-03-28 18:25:00","7.4248262488e+09","7.4248262488e+09","1.2501382499e+10","1.2501382499e+10"
