"Title:","mx1.ham.de - Traffic - LAG INFRASTRUCTURE BACKBONE TAL SRF9930557 | ham-tal"
"Vertical Label:","bits per second"
"Start Date:","2020-03-27 22:05:00"
"End Date:","2020-03-29 00:00:00"
"Step:","300"
"Total Rows:","312"
"Graph ID:","20497"
"Host ID:","231"
"Nth Percentile:","15151943048.8","|95:bits:0:current:2|"
"Nth Percentile:","10663522967.2","|95:bits:0:current:2|"
""
"Date","Inbound","Peak","Outbound","Peak"
"2020-03-27 23:30:00","1.5434681188e+10","1.5434681188e+10","9.2673723797e+09","9.2673723797e+09"
"2020-03-27 23:35:00","1.7886202634e+10","1.7886202634e+10","8.8760695480e+09","8.8760695480e+09"
"2020-03-27 23:40:00","1.6671641767e+10","1.6671641767e+10","7.8240349276e+09","7.8240349276e+09"
"2020-03-27 23:45:00","1.6451407080e+10","1.6451407080e+10","8.5501891286e+09","8.5501891286e+09"
"2020-03-27 23:50:00","1.6068320236e+10","1.6068320236e+10","8.2954067199e+09","8.2954067199e+09"
"2020-03-27 23:55:00","1.4902641514e+10","1.4902641514e+10","8.0000953841e+09","8.0000953841e+09"
"2020-03-28 00:00:00","1.3183846157e+10","1.3183846157e+10","1.0773855326e+10","1.0773855326e+10"
"2020-03-28 00:05:00","1.6680242006e+10","1.6680242006e+10","8.9890239236e+09","8.9890239236e+09"
"2020-03-28 00:10:00","1.8467873084e+10","1.8467873084e+10","9.9744413270e+09","9.9744413270e+09"
"2020-03-28 00:15:00","1.6847327185e+10","1.6847327185e+10","1.1267042811e+10","1.1267042811e+10"
"2020-03-28 00:20:00","1.3554111938e+10","1.3554111938e+10","1.1182435842e+10","1.1182435842e+10"
"2020-03-28 00:25:00","1.2996375895e+10","1.2996375895e+10","1.1221638749e+10","1.1221638749e+10"
"2020-03-28 00:30:00","1.1571624197e+10","1.1571624197e+10","1.1435300292e+10","1.1435300292e+10"
"2020-03-28 00:35:00","1.0845965693e+10","1.0845965693e+10","1.1624136663e+10","1.1624136663e+10"
"2020-03-28 00:40:00","1.3591045839e+10","1.3591045839e+10","1.1033094450e+10","1.1033094450e+10"
"2020-03-28 00:45:00","1.2151550852e+10","1.2151550852e+10","1.1182318678e+10","1.1182318678e+10"
"2020-03-28 00:50:00","1.2430047695e+10","1.2430047695e+10","1.1106475310e+10","1.1106475310e+10"
"2020-03-28 00:55:00","1.0968470814e+10","1.0968470814e+10","1.1002966476e+10","1.1002966476e+10"
"2020-03-28 01:00:00","1.0686894624e+10","1.0686894624e+10","1.0943325664e+10","1.0943325664e+10"
"2020-03-28 01:05:00","9.4649445331e+09","9.4649445331e+09","1.0191702987e+10","1.0191702987e+10"
"2020-03-28 01:10:00","8.7985458621e+09","8.7985458621e+09","1.0210367347e+10","1.0210367347e+10"
"2020-03-28 01:15:00","7.4629296963e+09","7.4629296963e+09","1.0379456370e+10","1.0379456370e+10"
"2020-03-28 01:20:00","1.0367234263e+10","1.0367234263e+10","1.0078642678e+10","1.0078642678e+10"
"2020-03-28 01:25:00","7.2291087911e+09","7.2291087911e+09","9.9292212212e+09","9.9292212212e+09"
"2020-03-28 01:30:00","5.7564925505e+09","5.7564925505e+09","8.5950015011e+09","8.5950015011e+09"
"2020-03-28 01:35:00","5.8880941403e+09","5.8880941403e+09","6.6135592235e+09","6.6135592235e+09"
"2020-03-28 01:40:00","5.7071721478e+09","5.7071721478e+09","1.3509229893e+09","1.3509229893e+09"
"2020-03-28 01:45:00","5.4432967590e+09","5.4432967590e+09","1.0910248641e+09","1.0910248641e+09"
"2020-03-28 01:50:00","5.8689140056e+09","5.8689140056e+09","6.5962956581e+09","6.5962956581e+09"
"2020-03-28 01:55:00","6.4813586881e+09","6.4813586881e+09","8.0682074160e+09","8.0682074160e+09"
"2020-03-28 02:00:00","5.5710681747e+09","5.5710681747e+09","3.6321038536e+09","3.6321038536e+09"
"2020-03-28 02:05:00","4.7266089985e+09","4.7266089985e+09","1.5877174544e+09","1.5877174544e+09"
"2020-03-28 02:10:00","5.7071505625e+09","5.7071505625e+09","1.2291613984e+09","1.2291613984e+09"
"2020-03-28 02:15:00","8.9622327837e+09","8.9622327837e+09","3.6555159568e+09","3.6555159568e+09"
"2020-03-28 02:20:00","4.9115658089e+09","4.9115658089e+09","1.4168171575e+09","1.4168171575e+09"
"2020-03-28 02:25:00","1.9043250599e+09","1.9043250599e+09","1.7649502447e+09","1.7649502447e+09"
"2020-03-28 02:30:00","6.1736533588e+09","6.1736533588e+09","1.8966890973e+09","1.8966890973e+09"
"2020-03-28 02:35:00","3.7414276900e+09","3.7414276900e+09","2.5075761974e+09","2.5075761974e+09"
"2020-03-28 02:40:00","3.0556378662e+09","3.0556378662e+09","6.3890351573e+09","6.3890351573e+09"
"2020-03-28 02:45:00","8.4276396320e+09","8.4276396320e+09","1.6440540089e+09","1.6440540089e+09"
"2020-03-28 02:50:00","1.2079233948e+10","1.2079233948e+10","2.8710083946e+09","2.8710083946e+09"
"2020-03-28 02:55:00","6.0677278465e+09","6.0677278465e+09","4.3794111469e+09","4.3794111469e+09"
"2020-03-28 03:00:00","2.0054733311e+09","2.0054733311e+09","3.5430994889e+09","3.5430994889e+09"
"2020-03-28 03:05:00","1.9102603771e+09","1.9102603771e+09","2.0802091095e+09","2.0802091095e+09"
"2020-03-28 03:10:00","7.6396131639e+09","7.6396131639e+09","5.5133740460e+09","5.5133740460e+09"
"2020-03-28 03:15:00","8.5445920108e+09","8.5445920108e+09","1.8528404148e+09","1.8528404148e+09"
"2020-03-28 03:20:00","5.4632576432e+09","5.4632576432e+09","1.8007110613e+09","1.8007110613e+09"
"2020-03-28 03:25:00","5.0879889747e+09","5.0879889747e+09","4.2828650118e+09","4.2828650118e+09"
"2020-03-28 03:30:00","8.5546403884e+09","8.5546403884e+09","5.3799022284e+09","5.3799022284e+09"
"2020-03-28 03:35:00","9.4841404678e+09","9.4841404678e+09","2.8315878541e+09","2.8315878541e+09"
"2020-03-28 03:40:00","6.2598008358e+09","6.2598008358e+09","1.6502261295e+09","1.6502261295e+09"
"2020-03-28 03:45:00","8.9679857500e+09","8.9679857500e+09","2.2398936266e+09","2.2398936266e+09"
"2020-03-28 03:50:00","7.9460289702e+09","7.9460289702e+09","4.1452457633e+09","4.1452457633e+09"
"2020-03-28 03:55:00","5.0079387613e+09","5.0079387613e+09","4.1481135034e+09","4.1481135034e+09"
"2020-03-28 04:00:00","1.0021565856e+10","1.0021565856e+10","4.9006201991e+09","4.9006201991e+09"
"2020-03-28 04:05:00","1.3401162805e+10","1.3401162805e+10","2.5664394573e+09","2.5664394573e+09"
"2020-03-28 04:10:00","1.2557393335e+10","1.2557393335e+10","3.4794726652e+09","3.4794726652e+09"
"2020-03-28 04:15:00","1.2547095434e+10","1.2547095434e+10","5.8113029493e+09","5.8113029493e+09"
"2020-03-28 04:20:00","1.0935577035e+10","1.0935577035e+10","5.0395762192e+09","5.0395762192e+09"
"2020-03-28 04:25:00","1.1252499467e+10","1.1252499467e+10","3.1423997853e+09","3.1423997853e+09"
"2020-03-28 04:30:00","8.3395343040e+09","8.3395343040e+09","4.2504177308e+09","4.2504177308e+09"
"2020-03-28 04:35:00","7.3624287062e+09","7.3624287062e+09","3.9191814981e+09","3.9191814981e+09"
"2020-03-28 04:40:00","6.6154201314e+09","6.6154201314e+09","5.9057742994e+09","5.9057742994e+09"
"2020-03-28 04:45:00","7.0727280644e+09","7.0727280644e+09","5.8516982506e+09","5.8516982506e+09"
"2020-03-28 04:50:00","1.7372488425e+09","1.7372488425e+09","4.1314665258e+09","4.1314665258e+09"
"2020-03-28 04:55:00","1.7851081140e+09","1.7851081140e+09","3.0941191953e+09","3.0941191953e+09"
"2020-03-28 05:00:00","2.4562691726e+09","2.4562691726e+09","4.0983170815e+09","4.0983170815e+09"
"2020-03-28 05:05:00","9.3135296809e+09","9.3135296809e+09","3.2737530017e+09","3.2737530017e+09"
"2020-03-28 05:10:00","9.6607093120e+09","9.6607093120e+09","2.2939731066e+09","2.2939731066e+09"
"2020-03-28 05:15:00","6.1299191346e+09","6.1299191346e+09","1.5785326191e+09","1.5785326191e+09"
"2020-03-28 05:20:00","5.5703320581e+09","5.5703320581e+09","1.5455962846e+09","1.5455962846e+09"
"2020-03-28 05:25:00","3.1466075555e+09","3.1466075555e+09","2.7947240754e+09","2.7947240754e+09"
"2020-03-28 05:30:00","2.2622917018e+09","2.2622917018e+09","2.3640500702e+09","2.3640500702e+09"
"2020-03-28 05:35:00","1.0108616370e+10","1.0108616370e+10","1.9210333311e+09","1.9210333311e+09"
"2020-03-28 05:40:00","1.1930136990e+10","1.1930136990e+10","3.9748871049e+09","3.9748871049e+09"
"2020-03-28 05:45:00","1.3641126951e+10","1.3641126951e+10","3.2771767176e+09","3.2771767176e+09"
"2020-03-28 05:50:00","1.2811727268e+10","1.2811727268e+10","4.0781024697e+09","4.0781024697e+09"
"2020-03-28 05:55:00","1.1764090115e+10","1.1764090115e+10","4.5966773554e+09","4.5966773554e+09"
"2020-03-28 06:00:00","1.1159407322e+10","1.1159407322e+10","6.6305185773e+09","6.6305185773e+09"
"2020-03-28 06:05:00","9.5836752805e+09","9.5836752805e+09","6.7269225486e+09","6.7269225486e+09"
"2020-03-28 06:10:00","8.8411930375e+09","8.8411930375e+09","4.9848538283e+09","4.9848538283e+09"
"2020-03-28 06:15:00","1.2326499602e+10","1.2326499602e+10","5.2481735584e+09","5.2481735584e+09"
"2020-03-28 06:20:00","1.1323636789e+10","1.1323636789e+10","1.3448313795e+10","1.3448313795e+10"
"2020-03-28 06:25:00","1.1133339283e+10","1.1133339283e+10","9.0641725567e+09","9.0641725567e+09"
"2020-03-28 06:30:00","1.3310508300e+10","1.3310508300e+10","4.2532506013e+09","4.2532506013e+09"
"2020-03-28 06:35:00","1.1082695332e+10","1.1082695332e+10","6.5882969403e+09","6.5882969403e+09"
"2020-03-28 06:40:00","1.0564018473e+10","1.0564018473e+10","7.1288296519e+09","7.1288296519e+09"
"2020-03-28 06:45:00","7.7035725796e+09","7.7035725796e+09","5.1246775525e+09","5.1246775525e+09"
"2020-03-28 06:50:00","7.5650363058e+09","7.5650363058e+09","4.0342238462e+09","4.0342238462e+09"
"2020-03-28 06:55:00","7.2492300434e+09","7.2492300434e+09","5.0052357443e+09","5.0052357443e+09"
"2020-03-28 07:00:00","8.0162883739e+09","8.0162883739e+09","5.4593533637e+09","5.4593533637e+09"
"2020-03-28 07:05:00","9.1878891740e+09","9.1878891740e+09","3.3195320700e+09","3.3195320700e+09"
"2020-03-28 07:10:00","7.4426507466e+09","7.4426507466e+09","2.3683975793e+09","2.3683975793e+09"
"2020-03-28 07:15:00","1.0539189875e+10","1.0539189875e+10","1.7866010767e+09","1.7866010767e+09"
"2020-03-28 07:20:00","5.4736275474e+09","5.4736275474e+09","1.6098494395e+09","1.6098494395e+09"
"2020-03-28 07:25:00","2.6022920059e+09","2.6022920059e+09","3.7790317751e+09","3.7790317751e+09"
"2020-03-28 07:30:00","1.8065840333e+09","1.8065840333e+09","3.2726993034e+09","3.2726993034e+09"
"2020-03-28 07:35:00","4.2004712171e+09","4.2004712171e+09","1.9183931748e+09","1.9183931748e+09"
"2020-03-28 07:40:00","3.5762170317e+09","3.5762170317e+09","1.8593832649e+09","1.8593832649e+09"
"2020-03-28 07:45:00","2.6876545043e+09","2.6876545043e+09","2.4314650045e+09","2.4314650045e+09"
"2020-03-28 07:50:00","2.0103040009e+09","2.0103040009e+09","1.8205535058e+09","1.8205535058e+09"
"2020-03-28 07:55:00","2.5421769474e+09","2.5421769474e+09","1.6767988861e+09","1.6767988861e+09"
"2020-03-28 08:00:00","3.6161212716e+09","3.6161212716e+09","6.5766806540e+09","6.5766806540e+09"
"2020-03-28 08:05:00","4.2515815967e+09","4.2515815967e+09","2.2179528641e+09","2.2179528641e+09"
"2020-03-28 08:10:00","6.0718352879e+09","6.0718352879e+09","2.1496812308e+09","2.1496812308e+09"
"2020-03-28 08:15:00","7.7736527502e+09","7.7736527502e+09","2.3282123087e+09","2.3282123087e+09"
"2020-03-28 08:20:00","6.0260460970e+09","6.0260460970e+09","2.0116529735e+09","2.0116529735e+09"
"2020-03-28 08:25:00","5.7112963641e+09","5.7112963641e+09","1.6184932767e+09","1.6184932767e+09"
"2020-03-28 08:30:00","5.8240757485e+09","5.8240757485e+09","1.6454197991e+09","1.6454197991e+09"
"2020-03-28 08:35:00","4.9823435490e+09","4.9823435490e+09","4.6637089106e+09","4.6637089106e+09"
"2020-03-28 08:40:00","7.2189024825e+09","7.2189024825e+09","1.7612254773e+09","1.7612254773e+09"
"2020-03-28 08:45:00","5.3330575796e+09","5.3330575796e+09","1.6156237731e+09","1.6156237731e+09"
"2020-03-28 08:50:00","3.6713305353e+09","3.6713305353e+09","2.6371752625e+09","2.6371752625e+09"
"2020-03-28 08:55:00","1.8557603758e+09","1.8557603758e+09","1.8364814078e+09","1.8364814078e+09"
"2020-03-28 09:00:00","4.3790185354e+09","4.3790185354e+09","1.7085461607e+09","1.7085461607e+09"
"2020-03-28 09:05:00","4.6265882983e+09","4.6265882983e+09","3.1263764816e+09","3.1263764816e+09"
"2020-03-28 09:10:00","4.3712431175e+09","4.3712431175e+09","1.9674253943e+09","1.9674253943e+09"
"2020-03-28 09:15:00","5.4134390948e+09","5.4134390948e+09","1.8438940306e+09","1.8438940306e+09"
"2020-03-28 09:20:00","5.7619031400e+09","5.7619031400e+09","3.8535909866e+09","3.8535909866e+09"
"2020-03-28 09:25:00","6.8464125867e+09","6.8464125867e+09","9.6634357567e+09","9.6634357567e+09"
"2020-03-28 09:30:00","9.1944551780e+09","9.1944551780e+09","9.3216321575e+09","9.3216321575e+09"
"2020-03-28 09:35:00","5.7696945647e+09","5.7696945647e+09","5.6249801306e+09","5.6249801306e+09"
"2020-03-28 09:40:00","6.0937287301e+09","6.0937287301e+09","6.6150834382e+09","6.6150834382e+09"
"2020-03-28 09:45:00","9.7025648109e+09","9.7025648109e+09","2.7846568970e+09","2.7846568970e+09"
"2020-03-28 09:50:00","8.3016526819e+09","8.3016526819e+09","1.8738958406e+09","1.8738958406e+09"
"2020-03-28 09:55:00","6.3407909467e+09","6.3407909467e+09","5.0500636659e+09","5.0500636659e+09"
"2020-03-28 10:00:00","1.1591310936e+10","1.1591310936e+10","4.2445547686e+09","4.2445547686e+09"
"2020-03-28 10:05:00","1.1949828236e+10","1.1949828236e+10","2.3714253063e+09","2.3714253063e+09"
"2020-03-28 10:10:00","1.1350812007e+10","1.1350812007e+10","2.8024284300e+09","2.8024284300e+09"
"2020-03-28 10:15:00","7.1743406221e+09","7.1743406221e+09","4.5286659431e+09","4.5286659431e+09"
"2020-03-28 10:20:00","6.1402380271e+09","6.1402380271e+09","2.1689250921e+09","2.1689250921e+09"
"2020-03-28 10:25:00","9.0015146654e+09","9.0015146654e+09","1.9364723597e+09","1.9364723597e+09"
"2020-03-28 10:30:00","7.6082827281e+09","7.6082827281e+09","2.9693797610e+09","2.9693797610e+09"
"2020-03-28 10:35:00","8.2352884193e+09","8.2352884193e+09","2.5918513770e+09","2.5918513770e+09"
"2020-03-28 10:40:00","8.9936114356e+09","8.9936114356e+09","2.4919076375e+09","2.4919076375e+09"
"2020-03-28 10:45:00","1.1375687528e+10","1.1375687528e+10","3.0848895891e+09","3.0848895891e+09"
"2020-03-28 10:50:00","8.9064248139e+09","8.9064248139e+09","2.5498366192e+09","2.5498366192e+09"
"2020-03-28 10:55:00","9.2654791711e+09","9.2654791711e+09","2.8938279998e+09","2.8938279998e+09"
"2020-03-28 11:00:00","1.0434511088e+10","1.0434511088e+10","3.1103164723e+09","3.1103164723e+09"
"2020-03-28 11:05:00","1.1063529532e+10","1.1063529532e+10","3.5980884856e+09","3.5980884856e+09"
"2020-03-28 11:10:00","7.9699059157e+09","7.9699059157e+09","2.8831959289e+09","2.8831959289e+09"
"2020-03-28 11:15:00","7.1524928728e+09","7.1524928728e+09","2.7683167112e+09","2.7683167112e+09"
"2020-03-28 11:20:00","1.1030211061e+10","1.1030211061e+10","3.0173206160e+09","3.0173206160e+09"
"2020-03-28 11:25:00","9.5630496459e+09","9.5630496459e+09","2.3513827310e+09","2.3513827310e+09"
"2020-03-28 11:30:00","9.7521215481e+09","9.7521215481e+09","2.6426932741e+09","2.6426932741e+09"
"2020-03-28 11:35:00","7.3842245913e+09","7.3842245913e+09","2.6668947993e+09","2.6668947993e+09"
"2020-03-28 11:40:00","9.4025468189e+09","9.4025468189e+09","3.3955989800e+09","3.3955989800e+09"
"2020-03-28 11:45:00","1.1181509005e+10","1.1181509005e+10","2.5114117057e+09","2.5114117057e+09"
"2020-03-28 11:50:00","1.1367611042e+10","1.1367611042e+10","2.5462599287e+09","2.5462599287e+09"
"2020-03-28 11:55:00","1.0685371801e+10","1.0685371801e+10","2.4173344542e+09","2.4173344542e+09"
"2020-03-28 12:00:00","1.4192673268e+10","1.4192673268e+10","2.5406677177e+09","2.5406677177e+09"
"2020-03-28 12:05:00","7.3742179868e+09","7.3742179868e+09","2.2368574509e+09","2.2368574509e+09"
"2020-03-28 12:10:00","7.8568267364e+09","7.8568267364e+09","2.5255909354e+09","2.5255909354e+09"
"2020-03-28 12:15:00","1.7067094538e+09","1.7067094538e+09","2.2503437659e+09","2.2503437659e+09"
"2020-03-28 12:20:00","1.8384686549e+09","1.8384686549e+09","2.3064597364e+09","2.3064597364e+09"
"2020-03-28 12:25:00","9.5787403441e+08","9.5787403441e+08","2.4251805858e+09","2.4251805858e+09"
"2020-03-28 12:30:00","2.0717503593e+09","2.0717503593e+09","2.8473157345e+09","2.8473157345e+09"
"2020-03-28 12:35:00","3.9854627343e+09","3.9854627343e+09","2.4794203486e+09","2.4794203486e+09"
"2020-03-28 12:40:00","1.4795866337e+09","1.4795866337e+09","4.1913022077e+09","4.1913022077e+09"
"2020-03-28 12:45:00","2.2878292066e+09","2.2878292066e+09","4.7133801682e+09","4.7133801682e+09"
"2020-03-28 12:50:00","5.0151229747e+09","5.0151229747e+09","2.3838578024e+09","2.3838578024e+09"
"2020-03-28 12:55:00","7.6153205885e+09","7.6153205885e+09","2.3187277817e+09","2.3187277817e+09"
"2020-03-28 13:00:00","6.5663430673e+09","6.5663430673e+09","3.9137559322e+09","3.9137559322e+09"
"2020-03-28 13:05:00","4.0428472405e+09","4.0428472405e+09","2.1944053534e+09","2.1944053534e+09"
"2020-03-28 13:10:00","6.8970833598e+09","6.8970833598e+09","2.3789537788e+09","2.3789537788e+09"
"2020-03-28 13:15:00","5.2469919508e+09","5.2469919508e+09","6.1752000662e+09","6.1752000662e+09"
"2020-03-28 13:20:00","5.5492425752e+09","5.5492425752e+09","2.3465810485e+09","2.3465810485e+09"
"2020-03-28 13:25:00","6.5646886925e+09","6.5646886925e+09","2.2162349374e+09","2.2162349374e+09"
"2020-03-28 13:30:00","9.4846699748e+09","9.4846699748e+09","4.0630132369e+09","4.0630132369e+09"
"2020-03-28 13:35:00","6.6879183475e+09","6.6879183475e+09","6.2650063313e+09","6.2650063313e+09"
"2020-03-28 13:40:00","4.5767108148e+09","4.5767108148e+09","2.2320603973e+09","2.2320603973e+09"
"2020-03-28 13:45:00","5.2033079969e+09","5.2033079969e+09","2.3023234889e+09","2.3023234889e+09"
"2020-03-28 13:50:00","7.8107414601e+09","7.8107414601e+09","2.4456255503e+09","2.4456255503e+09"
"2020-03-28 13:55:00","1.0302006561e+10","1.0302006561e+10","2.2502791570e+09","2.2502791570e+09"
"2020-03-28 14:00:00","6.7440039982e+09","6.7440039982e+09","2.3626895278e+09","2.3626895278e+09"
"2020-03-28 14:05:00","3.2199049903e+09","3.2199049903e+09","2.5252847948e+09","2.5252847948e+09"
"2020-03-28 14:10:00","1.7735019223e+09","1.7735019223e+09","3.5348680418e+09","3.5348680418e+09"
"2020-03-28 14:15:00","9.4920764405e+08","9.4920764405e+08","3.1489647381e+09","3.1489647381e+09"
"2020-03-28 14:20:00","1.2082503283e+09","1.2082503283e+09","2.5734726057e+09","2.5734726057e+09"
"2020-03-28 14:25:00","2.1344945682e+09","2.1344945682e+09","2.4585701338e+09","2.4585701338e+09"
"2020-03-28 14:30:00","1.6077772635e+09","1.6077772635e+09","2.8094230364e+09","2.8094230364e+09"
"2020-03-28 14:35:00","4.6553188518e+09","4.6553188518e+09","2.3693044302e+09","2.3693044302e+09"
"2020-03-28 14:40:00","4.6181248987e+09","4.6181248987e+09","2.5191613011e+09","2.5191613011e+09"
"2020-03-28 14:45:00","5.1028718630e+09","5.1028718630e+09","3.2143127591e+09","3.2143127591e+09"
"2020-03-28 14:50:00","8.2318137989e+09","8.2318137989e+09","3.1249575685e+09","3.1249575685e+09"
"2020-03-28 14:55:00","8.9944593337e+09","8.9944593337e+09","2.5309153157e+09","2.5309153157e+09"
"2020-03-28 15:00:00","9.3831289612e+09","9.3831289612e+09","2.5748348710e+09","2.5748348710e+09"
"2020-03-28 15:05:00","1.0014734916e+10","1.0014734916e+10","2.7459724044e+09","2.7459724044e+09"
"2020-03-28 15:10:00","6.6988260993e+09","6.6988260993e+09","2.7615339423e+09","2.7615339423e+09"
"2020-03-28 15:15:00","6.0769855007e+09","6.0769855007e+09","2.6558237232e+09","2.6558237232e+09"
"2020-03-28 15:20:00","9.2964619935e+09","9.2964619935e+09","2.8428601408e+09","2.8428601408e+09"
"2020-03-28 15:25:00","1.2209390161e+10","1.2209390161e+10","2.8505080296e+09","2.8505080296e+09"
"2020-03-28 15:30:00","1.2773746895e+10","1.2773746895e+10","2.4430743225e+09","2.4430743225e+09"
"2020-03-28 15:35:00","1.0213327035e+10","1.0213327035e+10","4.0641768133e+09","4.0641768133e+09"
"2020-03-28 15:40:00","9.4227805176e+09","9.4227805176e+09","3.2683915266e+09","3.2683915266e+09"
"2020-03-28 15:45:00","9.9962829761e+09","9.9962829761e+09","2.5262945025e+09","2.5262945025e+09"
"2020-03-28 15:50:00","1.0292586495e+10","1.0292586495e+10","2.4442682974e+09","2.4442682974e+09"
"2020-03-28 15:55:00","8.7181656874e+09","8.7181656874e+09","2.4279564928e+09","2.4279564928e+09"
"2020-03-28 16:00:00","1.0072166726e+10","1.0072166726e+10","2.5907188553e+09","2.5907188553e+09"
"2020-03-28 16:05:00","1.0989140471e+10","1.0989140471e+10","2.9368236973e+09","2.9368236973e+09"
"2020-03-28 16:10:00","1.2678066060e+10","1.2678066060e+10","2.9049794423e+09","2.9049794423e+09"
"2020-03-28 16:15:00","1.0364951549e+10","1.0364951549e+10","7.5612665854e+09","7.5612665854e+09"
"2020-03-28 16:20:00","8.5506309540e+09","8.5506309540e+09","9.9811511646e+09","9.9811511646e+09"
"2020-03-28 16:25:00","4.0547922769e+09","4.0547922769e+09","9.7457953654e+09","9.7457953654e+09"
"2020-03-28 16:30:00","2.3842197758e+09","2.3842197758e+09","9.7368079627e+09","9.7368079627e+09"
"2020-03-28 16:35:00","6.4190732340e+09","6.4190732340e+09","8.6566501418e+09","8.6566501418e+09"
"2020-03-28 16:40:00","1.9694512347e+09","1.9694512347e+09","6.2164247456e+09","6.2164247456e+09"
"2020-03-28 16:45:00","3.2256369329e+09","3.2256369329e+09","5.5581961690e+09","5.5581961690e+09"
"2020-03-28 16:50:00","5.3765989122e+09","5.3765989122e+09","5.2295358707e+09","5.2295358707e+09"
"2020-03-28 16:55:00","7.0844041027e+09","7.0844041027e+09","5.2677426488e+09","5.2677426488e+09"
"2020-03-28 17:00:00","5.6523716921e+09","5.6523716921e+09","5.4486291483e+09","5.4486291483e+09"
"2020-03-28 17:05:00","2.8099735768e+09","2.8099735768e+09","5.2410033027e+09","5.2410033027e+09"
"2020-03-28 17:10:00","2.0421705271e+09","2.0421705271e+09","5.3747432375e+09","5.3747432375e+09"
"2020-03-28 17:15:00","2.4874822258e+09","2.4874822258e+09","7.6031272003e+09","7.6031272003e+09"
"2020-03-28 17:20:00","1.8546146266e+09","1.8546146266e+09","4.9805945975e+09","4.9805945975e+09"
"2020-03-28 17:25:00","1.9396753056e+09","1.9396753056e+09","5.5039789764e+09","5.5039789764e+09"
"2020-03-28 17:30:00","1.9254940375e+09","1.9254940375e+09","5.4361981485e+09","5.4361981485e+09"
"2020-03-28 17:35:00","1.7495916779e+09","1.7495916779e+09","6.8570324261e+09","6.8570324261e+09"
"2020-03-28 17:40:00","1.7178132932e+09","1.7178132932e+09","4.7853164842e+09","4.7853164842e+09"
"2020-03-28 17:45:00","1.6845026809e+09","1.6845026809e+09","4.7140343391e+09","4.7140343391e+09"
"2020-03-28 17:50:00","2.1830059765e+09","2.1830059765e+09","4.8361592457e+09","4.8361592457e+09"
"2020-03-28 17:55:00","1.8761552060e+09","1.8761552060e+09","6.9903523817e+09","6.9903523817e+09"
"2020-03-28 18:00:00","2.0531958562e+09","2.0531958562e+09","4.5313789565e+09","4.5313789565e+09"
"2020-03-28 18:05:00","4.3579643820e+09","4.3579643820e+09","4.9731701932e+09","4.9731701932e+09"
"2020-03-28 18:10:00","6.2027890988e+09","6.2027890988e+09","4.7133802680e+09","4.7133802680e+09"
"2020-03-28 18:15:00","2.9722789772e+09","2.9722789772e+09","4.3086796266e+09","4.3086796266e+09"
"2020-03-28 18:20:00","4.7793437978e+09","4.7793437978e+09","4.3437401439e+09","4.3437401439e+09"
"2020-03-28 18:25:00","7.0801883573e+09","7.0801883573e+09","4.2722442263e+09","4.2722442263e+09"
